tag,arm,N,seed,run_kind,alpha_case,alpha,energy_J,energy_kWh,saving_vs_ND_PW,energy_per_block_J
primary,ND-PC-NOLP,300,4902971022134724746,derived,LP50,0.5,10530000000.0,2925.0,0.0,877500000.0
primary,ND-PW,300,7985863793510020389,physical,LP0,0.0,10530000000.0,2925.0,0.0,658125000.0
primary,ND-PW,300,7985863793510020389,physical,LP10,0.1,10530000000.0,2925.0,0.0,658125000.0
primary,ND-PW,300,7985863793510020389,physical,LP25,0.25,10530000000.0,2925.0,0.0,658125000.0
primary,ND-PW,300,7985863793510020389,physical,LP50,0.5,10530000000.0,2925.0,0.0,658125000.0
primary,ND-PW-OFFSET,300,7985863793510020389,physical,LP0,0.0,10530000000.0,2925.0,0.0,658125000.0
primary,ND-PW-OFFSET,300,7985863793510020389,physical,LP10,0.1,10530000000.0,2925.0,0.0,658125000.0
primary,ND-PW-OFFSET,300,7985863793510020389,physical,LP25,0.25,10530000000.0,2925.0,0.0,658125000.0
primary,ND-PW-OFFSET,300,7985863793510020389,physical,LP50,0.5,10530000000.0,2925.0,0.0,658125000.0
primary,ND-PC,300,7985863793510020389,physical,LP0,0.0,10529999745.022512,2924.99992917292,2.4214386273868627e-08,658124984.063907
primary,ND-PC,300,7985863793510020389,physical,LP10,0.1,10529999770.520262,2924.999936255628,2.1792947557663922e-08,658124985.6575164
primary,ND-PC,300,7985863793510020389,physical,LP25,0.25,10529999808.766884,2924.99994687969,1.816078976091262e-08,658124988.0479302
primary,ND-PC,300,7985863793510020389,physical,LP50,0.5,10529999872.511255,2924.99996458646,1.2107193247956616e-08,658124992.0319535
primary,ND-PC-NOLP,300,7985863793510020389,derived,LP0,0.0,10530000000.0,2925.0,0.0,658125000.0
primary,ND-PC-NOLP,300,7985863793510020389,derived,LP10,0.1,10530000000.0,2925.0,0.0,658125000.0
primary,ND-PC-NOLP,300,7985863793510020389,derived,LP25,0.25,10530000000.0,2925.0,0.0,658125000.0
primary,ND-PC-NOLP,300,7985863793510020389,derived,LP50,0.5,10530000000.0,2925.0,0.0,658125000.0
primary,ND-PW,300,5259580605389323177,physical,LP0,0.0,10530000000.0,2925.0,0.0,658125000.0
primary,ND-PW,300,5259580605389323177,physical,LP10,0.1,10530000000.0,2925.0,0.0,658125000.0
primary,ND-PW,300,5259580605389323177,physical,LP25,0.25,10530000000.0,2925.0,0.0,658125000.0
primary,ND-PW,300,5259580605389323177,physical,LP50,0.5,10530000000.0,2925.0,0.0,658125000.0
primary,ND-PW-OFFSET,300,5259580605389323177,physical,LP0,0.0,10530000000.0,2925.0,0.0,658125000.0
primary,ND-PW-OFFSET,300,5259580605389323177,physical,LP10,0.1,10530000000.0,2925.0,0.0,658125000.0
primary,ND-PW-OFFSET,300,5259580605389323177,physical,LP25,0.25,10530000000.0,2925.0,0.0,658125000.0
primary,ND-PW-OFFSET,300,5259580605389323177,physical,LP50,0.5,10530000000.0,2925.0,0.0,658125000.0
primary,ND-PC,300,5259580605389323177,physical,LP0,0.0,10529999745.022512,2924.99992917292,2.4214386273868627e-08,658124984.063907
primary,ND-PC,300,5259580605389323177,physical,LP10,0.1,10529999770.520262,2924.999936255628,2.1792947557663922e-08,658124985.6575164
primary,ND-PC,300,5259580605389323177,physical,LP25,0.25,10529999808.766884,2924.99994687969,1.816078976091262e-08,658124988.0479302
primary,ND-PC,300,5259580605389323177,physical,LP50,0.5,10529999872.511255,2924.99996458646,1.2107193247956616e-08,658124992.0319535
primary,ND-PC-NOLP,300,5259580605389323177,derived,LP0,0.0,10530000000.0,2925.0,0.0,658125000.0
primary,ND-PC-NOLP,300,5259580605389323177,derived,LP10,0.1,10530000000.0,2925.0,0.0,658125000.0
primary,ND-PC-NOLP,300,5259580605389323177,derived,LP25,0.25,10530000000.0,2925.0,0.0,658125000.0
primary,ND-PC-NOLP,300,5259580605389323177,derived,LP50,0.5,10530000000.0,2925.0,0.0,658125000.0
primary,ND-PW,300,14894895525097951974,physical,LP0,0.0,10530000000.0,2925.0,0.0,702000000.0
primary,ND-PW,300,14894895525097951974,physical,LP10,0.1,10530000000.0,2925.0,0.0,702000000.0
primary,ND-PW,300,14894895525097951974,physical,LP25,0.25,10530000000.0,2925.0,0.0,702000000.0
primary,ND-PW,300,14894895525097951974,physical,LP50,0.5,10530000000.0,2925.0,0.0,702000000.0
primary,ND-PW-OFFSET,300,14894895525097951974,physical,LP0,0.0,10530000000.0,2925.0,0.0,702000000.0
primary,ND-PW-OFFSET,300,14894895525097951974,physical,LP10,0.1,10530000000.0,2925.0,0.0,702000000.0
primary,ND-PW-OFFSET,300,14894895525097951974,physical,LP25,0.25,10530000000.0,2925.0,0.0,702000000.0
primary,ND-PW-OFFSET,300,14894895525097951974,physical,LP50,0.5,10530000000.0,2925.0,0.0,702000000.0
primary,ND-PC,300,14894895525097951974,physical,LP0,0.0,10529999745.022512,2924.99992917292,2.4214386273868627e-08,701999983.0015008
primary,ND-PC,300,14894895525097951974,physical,LP10,0.1,10529999770.520262,2924.999936255628,2.1792947557663922e-08,701999984.7013508
primary,ND-PC,300,14894895525097951974,physical,LP25,0.25,10529999808.766884,2924.99994687969,1.816078976091262e-08,701999987.2511256
primary,ND-PC,300,14894895525097951974,physical,LP50,0.5,10529999872.511255,2924.99996458646,1.2107193247956616e-08,701999991.5007503
primary,ND-PC-NOLP,300,14894895525097951974,derived,LP0,0.0,10530000000.0,2925.0,0.0,702000000.0
primary,ND-PC-NOLP,300,14894895525097951974,derived,LP10,0.1,10530000000.0,2925.0,0.0,702000000.0
primary,ND-PC-NOLP,300,14894895525097951974,derived,LP25,0.25,10530000000.0,2925.0,0.0,702000000.0
primary,ND-PC-NOLP,300,14894895525097951974,derived,LP50,0.5,10530000000.0,2925.0,0.0,702000000.0
primary,ND-PW,300,14255052758501613198,physical,LP0,0.0,10530000000.0,2925.0,0.0,390000000.0
primary,ND-PW,300,14255052758501613198,physical,LP10,0.1,10530000000.0,2925.0,0.0,390000000.0
primary,ND-PW,300,14255052758501613198,physical,LP25,0.25,10530000000.0,2925.0,0.0,390000000.0
primary,ND-PW,300,14255052758501613198,physical,LP50,0.5,10530000000.0,2925.0,0.0,390000000.0
primary,ND-PW-OFFSET,300,14255052758501613198,physical,LP0,0.0,10530000000.0,2925.0,0.0,390000000.0
primary,ND-PW-OFFSET,300,14255052758501613198,physical,LP10,0.1,10530000000.0,2925.0,0.0,390000000.0
primary,ND-PW-OFFSET,300,14255052758501613198,physical,LP25,0.25,10530000000.0,2925.0,0.0,390000000.0
primary,ND-PW-OFFSET,300,14255052758501613198,physical,LP50,0.5,10530000000.0,2925.0,0.0,390000000.0
primary,ND-PC,300,14255052758501613198,physical,LP0,0.0,10529999745.022512,2924.99992917292,2.4214386273868627e-08,389999990.55638933
primary,ND-PC,300,14255052758501613198,physical,LP10,0.1,10529999770.520262,2924.999936255628,2.1792947557663922e-08,389999991.5007504
primary,ND-PC,300,14255052758501613198,physical,LP25,0.25,10529999808.766884,2924.99994687969,1.816078976091262e-08,389999992.917292
primary,ND-PC,300,14255052758501613198,physical,LP50,0.5,10529999872.511255,2924.99996458646,1.2107193247956616e-08,389999995.27819467
primary,ND-PC-NOLP,300,14255052758501613198,derived,LP0,0.0,10530000000.0,2925.0,0.0,390000000.0
primary,ND-PC-NOLP,300,14255052758501613198,derived,LP10,0.1,10530000000.0,2925.0,0.0,390000000.0
primary,ND-PC-NOLP,300,14255052758501613198,derived,LP25,0.25,10530000000.0,2925.0,0.0,390000000.0
primary,ND-PC-NOLP,300,14255052758501613198,derived,LP50,0.5,10530000000.0,2925.0,0.0,390000000.0
primary,ND-PW,300,14970427933435388700,physical,LP0,0.0,10530000000.0,2925.0,0.0,421200000.0
primary,ND-PW,300,14970427933435388700,physical,LP10,0.1,10530000000.0,2925.0,0.0,421200000.0
primary,ND-PW,300,14970427933435388700,physical,LP25,0.25,10530000000.0,2925.0,0.0,421200000.0
primary,ND-PW,300,14970427933435388700,physical,LP50,0.5,10530000000.0,2925.0,0.0,421200000.0
primary,ND-PW-OFFSET,300,14970427933435388700,physical,LP0,0.0,10530000000.0,2925.0,0.0,421200000.0
primary,ND-PW-OFFSET,300,14970427933435388700,physical,LP10,0.1,10530000000.0,2925.0,0.0,421200000.0
primary,ND-PW-OFFSET,300,14970427933435388700,physical,LP25,0.25,10530000000.0,2925.0,0.0,421200000.0
primary,ND-PW-OFFSET,300,14970427933435388700,physical,LP50,0.5,10530000000.0,2925.0,0.0,421200000.0
primary,ND-PC,300,14970427933435388700,physical,LP0,0.0,10529999745.022512,2924.99992917292,2.4214386273868627e-08,421199989.8009005
primary,ND-PC,300,14970427933435388700,physical,LP10,0.1,10529999770.520262,2924.999936255628,2.1792947557663922e-08,421199990.8208105
primary,ND-PC,300,14970427933435388700,physical,LP25,0.25,10529999808.766884,2924.99994687969,1.816078976091262e-08,421199992.35067534
primary,ND-PC,300,14970427933435388700,physical,LP50,0.5,10529999872.511255,2924.99996458646,1.2107193247956616e-08,421199994.9004502
primary,ND-PC-NOLP,300,14970427933435388700,derived,LP0,0.0,10530000000.0,2925.0,0.0,421200000.0
primary,ND-PC-NOLP,300,14970427933435388700,derived,LP10,0.1,10530000000.0,2925.0,0.0,421200000.0
primary,ND-PC-NOLP,300,14970427933435388700,derived,LP25,0.25,10530000000.0,2925.0,0.0,421200000.0
primary,ND-PC-NOLP,300,14970427933435388700,derived,LP50,0.5,10530000000.0,2925.0,0.0,421200000.0
primary,ND-PW,300,6530983822519173908,physical,LP0,0.0,10530000000.0,2925.0,0.0,421200000.0
primary,ND-PW,300,6530983822519173908,physical,LP10,0.1,10530000000.0,2925.0,0.0,421200000.0
primary,ND-PW,300,6530983822519173908,physical,LP25,0.25,10530000000.0,2925.0,0.0,421200000.0
primary,ND-PW,300,6530983822519173908,physical,LP50,0.5,10530000000.0,2925.0,0.0,421200000.0
primary,ND-PW-OFFSET,300,6530983822519173908,physical,LP0,0.0,10530000000.0,2925.0,0.0,421200000.0
primary,ND-PW-OFFSET,300,6530983822519173908,physical,LP10,0.1,10530000000.0,2925.0,0.0,421200000.0
primary,ND-PW-OFFSET,300,6530983822519173908,physical,LP25,0.25,10530000000.0,2925.0,0.0,421200000.0
primary,ND-PW-OFFSET,300,6530983822519173908,physical,LP50,0.5,10530000000.0,2925.0,0.0,421200000.0
primary,ND-PC,300,6530983822519173908,physical,LP0,0.0,10529999745.022512,2924.99992917292,2.4214386273868627e-08,421199989.8009005
primary,ND-PC,300,6530983822519173908,physical,LP10,0.1,10529999770.520262,2924.999936255628,2.1792947557663922e-08,421199990.8208105
primary,ND-PC,300,6530983822519173908,physical,LP25,0.25,10529999808.766884,2924.99994687969,1.816078976091262e-08,421199992.35067534
primary,ND-PC,300,6530983822519173908,physical,LP50,0.5,10529999872.511255,2924.99996458646,1.2107193247956616e-08,421199994.9004502
primary,ND-PC-NOLP,300,6530983822519173908,derived,LP0,0.0,10530000000.0,2925.0,0.0,421200000.0
primary,ND-PC-NOLP,300,6530983822519173908,derived,LP10,0.1,10530000000.0,2925.0,0.0,421200000.0
primary,ND-PC-NOLP,300,6530983822519173908,derived,LP25,0.25,10530000000.0,2925.0,0.0,421200000.0
primary,ND-PC-NOLP,300,6530983822519173908,derived,LP50,0.5,10530000000.0,2925.0,0.0,421200000.0
primary,ND-PW,300,16478255227937338382,physical,LP0,0.0,10530000000.0,2925.0,0.0,585000000.0
primary,ND-PW,300,16478255227937338382,physical,LP10,0.1,10530000000.0,2925.0,0.0,585000000.0
primary,ND-PW,300,16478255227937338382,physical,LP25,0.25,10530000000.0,2925.0,0.0,585000000.0
primary,ND-PW,300,16478255227937338382,physical,LP50,0.5,10530000000.0,2925.0,0.0,585000000.0
primary,ND-PW-OFFSET,300,16478255227937338382,physical,LP0,0.0,10530000000.0,2925.0,0.0,585000000.0
primary,ND-PW-OFFSET,300,16478255227937338382,physical,LP10,0.1,10530000000.0,2925.0,0.0,585000000.0
primary,ND-PW-OFFSET,300,16478255227937338382,physical,LP25,0.25,10530000000.0,2925.0,0.0,585000000.0
primary,ND-PW-OFFSET,300,16478255227937338382,physical,LP50,0.5,10530000000.0,2925.0,0.0,585000000.0
primary,ND-PC,300,16478255227937338382,physical,LP0,0.0,10529999745.022512,2924.99992917292,2.4214386273868627e-08,584999985.834584
primary,ND-PC,300,16478255227937338382,physical,LP10,0.1,10529999770.520262,2924.999936255628,2.1792947557663922e-08,584999987.2511257
primary,ND-PC,300,16478255227937338382,physical,LP25,0.25,10529999808.766884,2924.99994687969,1.816078976091262e-08,584999989.3759379
primary,ND-PC,300,16478255227937338382,physical,LP50,0.5,10529999872.511255,2924.99996458646,1.2107193247956616e-08,584999992.917292
primary,ND-PC-NOLP,300,16478255227937338382,derived,LP0,0.0,10530000000.0,2925.0,0.0,585000000.0
primary,ND-PC-NOLP,300,16478255227937338382,derived,LP10,0.1,10530000000.0,2925.0,0.0,585000000.0
primary,ND-PC-NOLP,300,16478255227937338382,derived,LP25,0.25,10530000000.0,2925.0,0.0,585000000.0
primary,ND-PC-NOLP,300,16478255227937338382,derived,LP50,0.5,10530000000.0,2925.0,0.0,585000000.0
primary,ND-PW,300,447822293856133746,physical,LP0,0.0,10530000000.0,2925.0,0.0,702000000.0
primary,ND-PW,300,447822293856133746,physical,LP10,0.1,10530000000.0,2925.0,0.0,702000000.0
primary,ND-PW,300,447822293856133746,physical,LP25,0.25,10530000000.0,2925.0,0.0,702000000.0
primary,ND-PW,300,447822293856133746,physical,LP50,0.5,10530000000.0,2925.0,0.0,702000000.0
primary,ND-PW-OFFSET,300,447822293856133746,physical,LP0,0.0,10530000000.0,2925.0,0.0,702000000.0
primary,ND-PW-OFFSET,300,447822293856133746,physical,LP10,0.1,10530000000.0,2925.0,0.0,702000000.0
primary,ND-PW-OFFSET,300,447822293856133746,physical,LP25,0.25,10530000000.0,2925.0,0.0,702000000.0
primary,ND-PW-OFFSET,300,447822293856133746,physical,LP50,0.5,10530000000.0,2925.0,0.0,702000000.0
primary,ND-PC,300,447822293856133746,physical,LP0,0.0,10529999745.022512,2924.99992917292,2.4214386273868627e-08,701999983.0015008
primary,ND-PC,300,447822293856133746,physical,LP10,0.1,10529999770.520262,2924.999936255628,2.1792947557663922e-08,701999984.7013508
primary,ND-PC,300,447822293856133746,physical,LP25,0.25,10529999808.766884,2924.99994687969,1.816078976091262e-08,701999987.2511256
primary,ND-PC,300,447822293856133746,physical,LP50,0.5,10529999872.511255,2924.99996458646,1.2107193247956616e-08,701999991.5007503
primary,ND-PC-NOLP,300,447822293856133746,derived,LP0,0.0,10530000000.0,2925.0,0.0,702000000.0
primary,ND-PC-NOLP,300,447822293856133746,derived,LP10,0.1,10530000000.0,2925.0,0.0,702000000.0
primary,ND-PC-NOLP,300,447822293856133746,derived,LP25,0.25,10530000000.0,2925.0,0.0,702000000.0
primary,ND-PC-NOLP,300,447822293856133746,derived,LP50,0.5,10530000000.0,2925.0,0.0,702000000.0
primary,ND-PW,300,9364596802063509215,physical,LP0,0.0,10530000000.0,2925.0,0.0,585000000.0
primary,ND-PW,300,9364596802063509215,physical,LP10,0.1,10530000000.0,2925.0,0.0,585000000.0
primary,ND-PW,300,9364596802063509215,physical,LP25,0.25,10530000000.0,2925.0,0.0,585000000.0
primary,ND-PW,300,9364596802063509215,physical,LP50,0.5,10530000000.0,2925.0,0.0,585000000.0
primary,ND-PW-OFFSET,300,9364596802063509215,physical,LP0,0.0,10530000000.0,2925.0,0.0,585000000.0
primary,ND-PW-OFFSET,300,9364596802063509215,physical,LP10,0.1,10530000000.0,2925.0,0.0,585000000.0
primary,ND-PW-OFFSET,300,9364596802063509215,physical,LP25,0.25,10530000000.0,2925.0,0.0,585000000.0
primary,ND-PW-OFFSET,300,9364596802063509215,physical,LP50,0.5,10530000000.0,2925.0,0.0,585000000.0
primary,ND-PC,300,9364596802063509215,physical,LP0,0.0,10529999745.022512,2924.99992917292,2.4214386273868627e-08,584999985.834584
primary,ND-PC,300,9364596802063509215,physical,LP10,0.1,10529999770.520262,2924.999936255628,2.1792947557663922e-08,584999987.2511257
primary,ND-PC,300,9364596802063509215,physical,LP25,0.25,10529999808.766884,2924.99994687969,1.816078976091262e-08,584999989.3759379
primary,ND-PC,300,9364596802063509215,physical,LP50,0.5,10529999872.511255,2924.99996458646,1.2107193247956616e-08,584999992.917292
primary,ND-PC-NOLP,300,9364596802063509215,derived,LP0,0.0,10530000000.0,2925.0,0.0,585000000.0
primary,ND-PC-NOLP,300,9364596802063509215,derived,LP10,0.1,10530000000.0,2925.0,0.0,585000000.0
primary,ND-PC-NOLP,300,9364596802063509215,derived,LP25,0.25,10530000000.0,2925.0,0.0,585000000.0
primary,ND-PC-NOLP,300,9364596802063509215,derived,LP50,0.5,10530000000.0,2925.0,0.0,585000000.0
primary,ND-PW,300,6483795830361016413,physical,LP0,0.0,10530000000.0,2925.0,0.0,752142857.1428572
primary,ND-PW,300,6483795830361016413,physical,LP10,0.1,10530000000.0,2925.0,0.0,752142857.1428572
primary,ND-PW,300,6483795830361016413,physical,LP25,0.25,10530000000.0,2925.0,0.0,752142857.1428572
primary,ND-PW,300,6483795830361016413,physical,LP50,0.5,10530000000.0,2925.0,0.0,752142857.1428572
primary,ND-PW-OFFSET,300,6483795830361016413,physical,LP0,0.0,10530000000.0,2925.0,0.0,752142857.1428572
primary,ND-PW-OFFSET,300,6483795830361016413,physical,LP10,0.1,10530000000.0,2925.0,0.0,752142857.1428572
primary,ND-PW-OFFSET,300,6483795830361016413,physical,LP25,0.25,10530000000.0,2925.0,0.0,752142857.1428572
primary,ND-PW-OFFSET,300,6483795830361016413,physical,LP50,0.5,10530000000.0,2925.0,0.0,752142857.1428572
primary,ND-PC,300,6483795830361016413,physical,LP0,0.0,10529999745.022512,2924.99992917292,2.4214386273868627e-08,752142838.9301795
primary,ND-PC,300,6483795830361016413,physical,LP10,0.1,10529999770.520262,2924.999936255628,2.1792947557663922e-08,752142840.7514473
primary,ND-PC,300,6483795830361016413,physical,LP25,0.25,10529999808.766884,2924.99994687969,1.816078976091262e-08,752142843.4833488
primary,ND-PC,300,6483795830361016413,physical,LP50,0.5,10529999872.511255,2924.99996458646,1.2107193247956616e-08,752142848.0365182
primary,ND-PC-NOLP,300,6483795830361016413,derived,LP0,0.0,10530000000.0,2925.0,0.0,752142857.1428572
primary,ND-PC-NOLP,300,6483795830361016413,derived,LP10,0.1,10530000000.0,2925.0,0.0,752142857.1428572
primary,ND-PC-NOLP,300,6483795830361016413,derived,LP25,0.25,10530000000.0,2925.0,0.0,752142857.1428572
primary,ND-PC-NOLP,300,6483795830361016413,derived,LP50,0.5,10530000000.0,2925.0,0.0,752142857.1428572
primary,ND-PW,300,13726057523507487050,physical,LP0,0.0,10530000000.0,2925.0,0.0,478636363.6363636
primary,ND-PW,300,13726057523507487050,physical,LP10,0.1,10530000000.0,2925.0,0.0,478636363.6363636
primary,ND-PW,300,13726057523507487050,physical,LP25,0.25,10530000000.0,2925.0,0.0,478636363.6363636
primary,ND-PW,300,13726057523507487050,physical,LP50,0.5,10530000000.0,2925.0,0.0,478636363.6363636
primary,ND-PW-OFFSET,300,13726057523507487050,physical,LP0,0.0,10530000000.0,2925.0,0.0,478636363.6363636
primary,ND-PW-OFFSET,300,13726057523507487050,physical,LP10,0.1,10530000000.0,2925.0,0.0,478636363.6363636
primary,ND-PW-OFFSET,300,13726057523507487050,physical,LP25,0.25,10530000000.0,2925.0,0.0,478636363.6363636
primary,ND-PW-OFFSET,300,13726057523507487050,physical,LP50,0.5,10530000000.0,2925.0,0.0,478636363.6363636
primary,ND-PC,300,13726057523507487050,physical,LP0,0.0,10529999745.022512,2924.99992917292,2.4214386273868627e-08,478636352.04647785
primary,ND-PC,300,13726057523507487050,physical,LP10,0.1,10529999770.520262,2924.999936255628,2.1792947557663922e-08,478636353.20546645
primary,ND-PC,300,13726057523507487050,physical,LP25,0.25,10529999808.766884,2924.99994687969,1.816078976091262e-08,478636354.9439493
primary,ND-PC,300,13726057523507487050,physical,LP50,0.5,10529999872.511255,2924.99996458646,1.2107193247956616e-08,478636357.8414207
primary,ND-PC-NOLP,300,13726057523507487050,derived,LP0,0.0,10530000000.0,2925.0,0.0,478636363.6363636
primary,ND-PC-NOLP,300,13726057523507487050,derived,LP10,0.1,10530000000.0,2925.0,0.0,478636363.6363636
primary,ND-PC-NOLP,300,13726057523507487050,derived,LP25,0.25,10530000000.0,2925.0,0.0,478636363.6363636
primary,ND-PC-NOLP,300,13726057523507487050,derived,LP50,0.5,10530000000.0,2925.0,0.0,478636363.6363636
primary,ND-PW,300,592649121540029029,physical,LP0,0.0,10530000000.0,2925.0,0.0,585000000.0
primary,ND-PW,300,592649121540029029,physical,LP10,0.1,10530000000.0,2925.0,0.0,585000000.0
primary,ND-PW,300,592649121540029029,physical,LP25,0.25,10530000000.0,2925.0,0.0,585000000.0
primary,ND-PW,300,592649121540029029,physical,LP50,0.5,10530000000.0,2925.0,0.0,585000000.0
primary,ND-PW-OFFSET,300,592649121540029029,physical,LP0,0.0,10530000000.0,2925.0,0.0,585000000.0
primary,ND-PW-OFFSET,300,592649121540029029,physical,LP10,0.1,10530000000.0,2925.0,0.0,585000000.0
primary,ND-PW-OFFSET,300,592649121540029029,physical,LP25,0.25,10530000000.0,2925.0,0.0,585000000.0
primary,ND-PW-OFFSET,300,592649121540029029,physical,LP50,0.5,10530000000.0,2925.0,0.0,585000000.0
primary,ND-PC,300,592649121540029029,physical,LP0,0.0,10529999745.022512,2924.99992917292,2.4214386273868627e-08,584999985.834584
primary,ND-PC,300,592649121540029029,physical,LP10,0.1,10529999770.520262,2924.999936255628,2.1792947557663922e-08,584999987.2511257
primary,ND-PC,300,592649121540029029,physical,LP25,0.25,10529999808.766884,2924.99994687969,1.816078976091262e-08,584999989.3759379
primary,ND-PC,300,592649121540029029,physical,LP50,0.5,10529999872.511255,2924.99996458646,1.2107193247956616e-08,584999992.917292
primary,ND-PC-NOLP,300,592649121540029029,derived,LP0,0.0,10530000000.0,2925.0,0.0,585000000.0
primary,ND-PC-NOLP,300,592649121540029029,derived,LP10,0.1,10530000000.0,2925.0,0.0,585000000.0
primary,ND-PC-NOLP,300,592649121540029029,derived,LP25,0.25,10530000000.0,2925.0,0.0,585000000.0
primary,ND-PC-NOLP,300,592649121540029029,derived,LP50,0.5,10530000000.0,2925.0,0.0,585000000.0
primary,ND-PW,300,13234303622947097637,physical,LP0,0.0,10530000000.0,2925.0,0.0,478636363.6363636
primary,ND-PW,300,13234303622947097637,physical,LP10,0.1,10530000000.0,2925.0,0.0,478636363.6363636
primary,ND-PW,300,13234303622947097637,physical,LP25,0.25,10530000000.0,2925.0,0.0,478636363.6363636
primary,ND-PW,300,13234303622947097637,physical,LP50,0.5,10530000000.0,2925.0,0.0,478636363.6363636
primary,ND-PW-OFFSET,300,13234303622947097637,physical,LP0,0.0,10530000000.0,2925.0,0.0,478636363.6363636
primary,ND-PW-OFFSET,300,13234303622947097637,physical,LP10,0.1,10530000000.0,2925.0,0.0,478636363.6363636
primary,ND-PW-OFFSET,300,13234303622947097637,physical,LP25,0.25,10530000000.0,2925.0,0.0,478636363.6363636
primary,ND-PW-OFFSET,300,13234303622947097637,physical,LP50,0.5,10530000000.0,2925.0,0.0,478636363.6363636
primary,ND-PC,300,13234303622947097637,physical,LP0,0.0,10529999745.022512,2924.99992917292,2.4214386273868627e-08,478636352.04647785
primary,ND-PC,300,13234303622947097637,physical,LP10,0.1,10529999770.520262,2924.999936255628,2.1792947557663922e-08,478636353.20546645
primary,ND-PC,300,13234303622947097637,physical,LP25,0.25,10529999808.766884,2924.99994687969,1.816078976091262e-08,478636354.9439493
primary,ND-PC,300,13234303622947097637,physical,LP50,0.5,10529999872.511255,2924.99996458646,1.2107193247956616e-08,478636357.8414207
primary,ND-PC-NOLP,300,13234303622947097637,derived,LP0,0.0,10530000000.0,2925.0,0.0,478636363.6363636
primary,ND-PC-NOLP,300,13234303622947097637,derived,LP10,0.1,10530000000.0,2925.0,0.0,478636363.6363636
primary,ND-PC-NOLP,300,13234303622947097637,derived,LP25,0.25,10530000000.0,2925.0,0.0,478636363.6363636
primary,ND-PC-NOLP,300,13234303622947097637,derived,LP50,0.5,10530000000.0,2925.0,0.0,478636363.6363636
primary,ND-PW,300,17788360996555233988,physical,LP0,0.0,10530000000.0,2925.0,0.0,658125000.0
primary,ND-PW,300,17788360996555233988,physical,LP10,0.1,10530000000.0,2925.0,0.0,658125000.0
primary,ND-PW,300,17788360996555233988,physical,LP25,0.25,10530000000.0,2925.0,0.0,658125000.0
primary,ND-PW,300,17788360996555233988,physical,LP50,0.5,10530000000.0,2925.0,0.0,658125000.0
primary,ND-PW-OFFSET,300,17788360996555233988,physical,LP0,0.0,10530000000.0,2925.0,0.0,658125000.0
primary,ND-PW-OFFSET,300,17788360996555233988,physical,LP10,0.1,10530000000.0,2925.0,0.0,658125000.0
primary,ND-PW-OFFSET,300,17788360996555233988,physical,LP25,0.25,10530000000.0,2925.0,0.0,658125000.0
primary,ND-PW-OFFSET,300,17788360996555233988,physical,LP50,0.5,10530000000.0,2925.0,0.0,658125000.0
primary,ND-PC,300,17788360996555233988,physical,LP0,0.0,10529999745.022512,2924.99992917292,2.4214386273868627e-08,658124984.063907
primary,ND-PC,300,17788360996555233988,physical,LP10,0.1,10529999770.520262,2924.999936255628,2.1792947557663922e-08,658124985.6575164
primary,ND-PC,300,17788360996555233988,physical,LP25,0.25,10529999808.766884,2924.99994687969,1.816078976091262e-08,658124988.0479302
primary,ND-PC,300,17788360996555233988,physical,LP50,0.5,10529999872.511255,2924.99996458646,1.2107193247956616e-08,658124992.0319535
primary,ND-PC-NOLP,300,17788360996555233988,derived,LP0,0.0,10530000000.0,2925.0,0.0,658125000.0
primary,ND-PC-NOLP,300,17788360996555233988,derived,LP10,0.1,10530000000.0,2925.0,0.0,658125000.0
primary,ND-PC-NOLP,300,17788360996555233988,derived,LP25,0.25,10530000000.0,2925.0,0.0,658125000.0
primary,ND-PC-NOLP,300,17788360996555233988,derived,LP50,0.5,10530000000.0,2925.0,0.0,658125000.0
primary,ND-PW,400,467376819415377580,physical,LP0,0.0,14040000000.0,3900.0,0.0,738947368.4210526
primary,ND-PW,400,467376819415377580,physical,LP10,0.1,14040000000.0,3900.0,0.0,738947368.4210526
primary,ND-PW,400,467376819415377580,physical,LP25,0.25,14040000000.0,3900.0,0.0,738947368.4210526
primary,ND-PW,400,467376819415377580,physical,LP50,0.5,14040000000.0,3900.0,0.0,738947368.4210526
primary,ND-PW-OFFSET,400,467376819415377580,physical,LP0,0.0,14040000000.0,3900.0,0.0,738947368.4210526
primary,ND-PW-OFFSET,400,467376819415377580,physical,LP10,0.1,14040000000.0,3900.0,0.0,738947368.4210526
primary,ND-PW-OFFSET,400,467376819415377580,physical,LP25,0.25,14040000000.0,3900.0,0.0,738947368.4210526
primary,ND-PW-OFFSET,400,467376819415377580,physical,LP50,0.5,14040000000.0,3900.0,0.0,738947368.4210526
primary,ND-PC,400,467376819415377580,physical,LP0,0.0,14039999006.24163,3899.9997239560084,7.078051067477276e-08,738947316.1179806
primary,ND-PC,400,467376819415377580,physical,LP10,0.1,14039999105.617468,3899.9997515604077,6.370245952957987e-08,738947321.3482878
primary,ND-PC,400,467376819415377580,physical,LP25,0.25,14039999254.681223,3899.999792967006,5.308538297832399e-08,738947329.1937486
primary,ND-PC,400,467376819415377580,physical,LP50,0.5,14039999503.120813,3899.9998619780035,3.539025550391983e-08,738947342.2695165
primary,ND-PC-NOLP,400,467376819415377580,derived,LP0,0.0,14040000000.0,3900.0,0.0,738947368.4210526
