tag,arm,N,seed,run_kind,block_retention,latency_ratio,saving_LP0,energy_per_block_ratio_LP0,saving_LP10,energy_per_block_ratio_LP10,saving_LP25,energy_per_block_ratio_LP25,saving_LP50,energy_per_block_ratio_LP50
primary,ND-PC,400,676253669661655881,physical,1.0,1.0000000707980707,7.078051067477276e-08,0.9999999292194893,6.370245952957987e-08,0.9999999362975405,5.308538297832399e-08,0.999999946914617,3.539025550391983e-08,0.9999999646097446
primary,ND-PC-NOLP,400,676253669661655881,derived,1.0,1.0000000707980707,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PW-OFFSET,400,4902971022134724746,physical,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PC,400,4902971022134724746,physical,1.0,1.000000070790608,7.078051067477276e-08,0.9999999292194894,6.370245952957987e-08,0.9999999362975404,5.308538297832399e-08,0.999999946914617,3.539025550391983e-08,0.9999999646097446
primary,ND-PC-NOLP,400,4902971022134724746,derived,1.0,1.000000070790608,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PW-OFFSET,400,7985863793510020389,physical,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PC,400,7985863793510020389,physical,1.0,1.000000070786,7.078051067477276e-08,0.9999999292194893,6.370245952957987e-08,0.9999999362975405,5.308538297832399e-08,0.999999946914617,3.539025550391983e-08,0.9999999646097445
primary,ND-PC-NOLP,400,7985863793510020389,derived,1.0,1.000000070786,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PW-OFFSET,400,5259580605389323177,physical,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PC,400,5259580605389323177,physical,1.0,1.0000000707231484,7.078051067477276e-08,0.9999999292194893,6.370245952957987e-08,0.9999999362975405,5.308538297832399e-08,0.999999946914617,3.539025550391983e-08,0.9999999646097445
primary,ND-PC-NOLP,400,5259580605389323177,derived,1.0,1.0000000707231484,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PW-OFFSET,400,14894895525097951974,physical,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PC,400,14894895525097951974,physical,1.0,1.0000000707032655,7.078051067477276e-08,0.9999999292194893,6.370245952957987e-08,0.9999999362975405,5.308538297832399e-08,0.999999946914617,3.539025550391983e-08,0.9999999646097446
primary,ND-PC-NOLP,400,14894895525097951974,derived,1.0,1.0000000707032655,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PW-OFFSET,400,14255052758501613198,physical,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PC,400,14255052758501613198,physical,1.0,1.0000000708069772,7.078051067477276e-08,0.9999999292194893,6.370245952957987e-08,0.9999999362975405,5.308538297832399e-08,0.999999946914617,3.539025550391983e-08,0.9999999646097446
primary,ND-PC-NOLP,400,14255052758501613198,derived,1.0,1.0000000708069772,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PW-OFFSET,400,14970427933435388700,physical,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PC,400,14970427933435388700,physical,1.0,1.000000070809938,7.078051067477276e-08,0.9999999292194894,6.370245952957987e-08,0.9999999362975404,5.308538297832399e-08,0.999999946914617,3.539025550391983e-08,0.9999999646097445
primary,ND-PC-NOLP,400,14970427933435388700,derived,1.0,1.000000070809938,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PW-OFFSET,400,6530983822519173908,physical,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PC,400,6530983822519173908,physical,1.0,1.0000000707394745,7.078051067477276e-08,0.9999999292194894,6.370245952957987e-08,0.9999999362975404,5.308538297832399e-08,0.999999946914617,3.539025550391983e-08,0.9999999646097445
primary,ND-PC-NOLP,400,6530983822519173908,derived,1.0,1.0000000707394745,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PW-OFFSET,400,16478255227937338382,physical,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PC,400,16478255227937338382,physical,1.0,1.0000000708302803,7.078051067477276e-08,0.9999999292194893,6.370245952957987e-08,0.9999999362975405,5.308538297832399e-08,0.999999946914617,3.539025550391983e-08,0.9999999646097446
primary,ND-PC-NOLP,400,16478255227937338382,derived,1.0,1.0000000708302803,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PW-OFFSET,400,447822293856133746,physical,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PC,400,447822293856133746,physical,1.0,1.000000070833631,7.078051067477276e-08,0.9999999292194893,6.370245952957987e-08,0.9999999362975405,5.308538297832399e-08,0.999999946914617,3.539025550391983e-08,0.9999999646097446
primary,ND-PC-NOLP,400,447822293856133746,derived,1.0,1.000000070833631,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PW-OFFSET,400,9364596802063509215,physical,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PC,400,9364596802063509215,physical,1.0,1.0000000707245889,7.078051067477276e-08,0.9999999292194893,6.370245952957987e-08,0.9999999362975405,5.308538297832399e-08,0.999999946914617,3.539025550391983e-08,0.9999999646097446
primary,ND-PC-NOLP,400,9364596802063509215,derived,1.0,1.0000000707245889,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PW-OFFSET,400,6483795830361016413,physical,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PC,400,6483795830361016413,physical,1.0,1.0000000707738779,7.078051067477276e-08,0.9999999292194894,6.370245952957987e-08,0.9999999362975405,5.308538297832399e-08,0.9999999469146171,3.539025550391983e-08,0.9999999646097446
primary,ND-PC-NOLP,400,6483795830361016413,derived,1.0,1.0000000707738779,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PW-OFFSET,400,13726057523507487050,physical,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PC,400,13726057523507487050,physical,1.0,1.0000000707979382,7.078051067477276e-08,0.9999999292194894,6.370245952957987e-08,0.9999999362975406,5.308538297832399e-08,0.9999999469146171,3.539025550391983e-08,0.9999999646097446
primary,ND-PC-NOLP,400,13726057523507487050,derived,1.0,1.0000000707979382,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PW-OFFSET,400,592649121540029029,physical,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PC,400,592649121540029029,physical,1.0,1.0000000708327268,7.078051067477276e-08,0.9999999292194893,6.370245952957987e-08,0.9999999362975405,5.308538297832399e-08,0.999999946914617,3.539025550391983e-08,0.9999999646097446
primary,ND-PC-NOLP,400,592649121540029029,derived,1.0,1.0000000708327268,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PW-OFFSET,400,13234303622947097637,physical,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PC,400,13234303622947097637,physical,1.0,1.0000000708095498,7.078051067477276e-08,0.9999999292194894,6.370245952957987e-08,0.9999999362975406,5.308538297832399e-08,0.9999999469146171,3.539025550391983e-08,0.9999999646097446
primary,ND-PC-NOLP,400,13234303622947097637,derived,1.0,1.0000000708095498,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PW-OFFSET,400,17788360996555233988,physical,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PC,400,17788360996555233988,physical,1.0,1.0000000708234007,7.078051067477276e-08,0.9999999292194893,6.370245952957987e-08,0.9999999362975405,5.308538297832399e-08,0.999999946914617,3.539025550391983e-08,0.9999999646097445
primary,ND-PC-NOLP,400,17788360996555233988,derived,1.0,1.0000000708234007,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PW-OFFSET,500,467376819415377580,physical,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PC,500,467376819415377580,physical,1.0,1.0000000474753292,4.7497449084943355e-08,0.9999999525025509,4.2747704043222257e-08,0.9999999572522958,3.5623086813707516e-08,0.9999999643769132,2.3748724542471678e-08,0.9999999762512755
primary,ND-PC-NOLP,500,467376819415377580,derived,1.0,1.0000000474753292,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PW-OFFSET,500,2704408835578762228,physical,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PC,500,2704408835578762228,physical,1.0,1.0000000474571518,4.7497449084943355e-08,0.9999999525025509,4.2747704043222257e-08,0.999999957252296,3.5623086813707516e-08,0.9999999643769132,2.3748724542471678e-08,0.9999999762512755
primary,ND-PC-NOLP,500,2704408835578762228,derived,1.0,1.0000000474571518,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PW-OFFSET,500,11237067994138084197,physical,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PC,500,11237067994138084197,physical,1.0,1.0000000474489728,4.7497449084943355e-08,0.9999999525025509,4.2747704043222257e-08,0.9999999572522958,3.5623086813707516e-08,0.9999999643769132,2.3748724542471678e-08,0.9999999762512755
primary,ND-PC-NOLP,500,11237067994138084197,derived,1.0,1.0000000474489728,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PW-OFFSET,500,5926412735843326529,physical,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PC,500,5926412735843326529,physical,1.0,1.0000000474488986,4.7497449084943355e-08,0.9999999525025509,4.2747704043222257e-08,0.999999957252296,3.5623086813707516e-08,0.9999999643769132,2.3748724542471678e-08,0.9999999762512755
primary,ND-PC-NOLP,500,5926412735843326529,derived,1.0,1.0000000474488986,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PW-OFFSET,500,5192363207272324882,physical,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PC,500,5192363207272324882,physical,1.0,1.0000000475662454,4.7497449084943355e-08,0.9999999525025509,4.2747704043222257e-08,0.9999999572522958,3.5623086813707516e-08,0.9999999643769132,2.3748724542471678e-08,0.9999999762512755
primary,ND-PC-NOLP,500,5192363207272324882,derived,1.0,1.0000000475662454,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PW-OFFSET,500,14936110819278713214,physical,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PC,500,14936110819278713214,physical,1.0,1.0000000475015245,4.7497449084943355e-08,0.9999999525025509,4.2747704043222257e-08,0.9999999572522958,3.5623086813707516e-08,0.9999999643769132,2.3748724542471678e-08,0.9999999762512755
primary,ND-PC-NOLP,500,14936110819278713214,derived,1.0,1.0000000475015245,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PW-OFFSET,500,15027284727339452496,physical,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PC,500,15027284727339452496,physical,1.0,1.0000000475367377,4.7497449084943355e-08,0.999999952502551,4.2747704043222257e-08,0.9999999572522961,3.5623086813707516e-08,0.9999999643769132,2.3748724542471678e-08,0.9999999762512756
primary,ND-PC-NOLP,500,15027284727339452496,derived,1.0,1.0000000475367377,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PW-OFFSET,500,529132900484142986,physical,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PC,500,529132900484142986,physical,1.0,1.0000000475136839,4.7497449084943355e-08,0.9999999525025509,4.2747704043222257e-08,0.999999957252296,3.5623086813707516e-08,0.9999999643769132,2.3748724542471678e-08,0.9999999762512755
primary,ND-PC-NOLP,500,529132900484142986,derived,1.0,1.0000000475136839,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PW-OFFSET,500,8583420154531566926,physical,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PC,500,8583420154531566926,physical,1.0,1.000000047470838,4.7497449084943355e-08,0.999999952502551,4.2747704043222257e-08,0.9999999572522961,3.5623086813707516e-08,0.9999999643769132,2.3748724542471678e-08,0.9999999762512756
primary,ND-PC-NOLP,500,8583420154531566926,derived,1.0,1.000000047470838,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PW-OFFSET,500,16465068975321571430,physical,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PC,500,16465068975321571430,physical,1.0,1.0000000475237787,4.7497449084943355e-08,0.9999999525025509,4.2747704043222257e-08,0.999999957252296,3.5623086813707516e-08,0.9999999643769132,2.3748724542471678e-08,0.9999999762512755
primary,ND-PC-NOLP,500,16465068975321571430,derived,1.0,1.0000000475237787,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PW-OFFSET,500,1580318165844385263,physical,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PC,500,1580318165844385263,physical,1.0,1.000000047478282,4.7497449084943355e-08,0.9999999525025509,4.2747704043222257e-08,0.9999999572522958,3.5623086813707516e-08,0.9999999643769132,2.3748724542471678e-08,0.9999999762512755
primary,ND-PC-NOLP,500,1580318165844385263,derived,1.0,1.000000047478282,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PW-OFFSET,500,860680765458012691,physical,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PC,500,860680765458012691,physical,1.0,1.0000000475367306,4.7497449084943355e-08,0.999999952502551,4.2747704043222257e-08,0.9999999572522958,3.5623086813707516e-08,0.9999999643769132,2.3748724542471678e-08,0.9999999762512755
primary,ND-PC-NOLP,500,860680765458012691,derived,1.0,1.0000000475367306,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PW-OFFSET,500,405674777376978405,physical,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PC,500,405674777376978405,physical,1.0,1.0000000474629673,4.7497449084943355e-08,0.9999999525025509,4.2747704043222257e-08,0.999999957252296,3.5623086813707516e-08,0.9999999643769132,2.3748724542471678e-08,0.9999999762512753
primary,ND-PC-NOLP,500,405674777376978405,derived,1.0,1.0000000474629673,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PW-OFFSET,500,5516199827559636311,physical,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PC,500,5516199827559636311,physical,1.0,1.0000000475300375,4.7497449084943355e-08,0.999999952502551,4.2747704043222257e-08,0.9999999572522961,3.5623086813707516e-08,0.9999999643769132,2.3748724542471678e-08,0.9999999762512756
primary,ND-PC-NOLP,500,5516199827559636311,derived,1.0,1.0000000475300375,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PW-OFFSET,500,676253669661655881,physical,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PC,500,676253669661655881,physical,1.0,1.0000000474738158,4.7497449084943355e-08,0.9999999525025509,4.2747704043222257e-08,0.999999957252296,3.5623086813707516e-08,0.9999999643769132,2.3748724542471678e-08,0.9999999762512755
primary,ND-PC-NOLP,500,676253669661655881,derived,1.0,1.0000000474738158,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PW-OFFSET,500,4902971022134724746,physical,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PC,500,4902971022134724746,physical,1.0,1.0000000474962274,4.7497449084943355e-08,0.9999999525025509,4.2747704043222257e-08,0.9999999572522958,3.5623086813707516e-08,0.9999999643769132,2.3748724542471678e-08,0.9999999762512755
primary,ND-PC-NOLP,500,4902971022134724746,derived,1.0,1.0000000474962274,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PW-OFFSET,500,7985863793510020389,physical,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PC,500,7985863793510020389,physical,1.0,1.00000004751127,4.7497449084943355e-08,0.9999999525025509,4.2747704043222257e-08,0.999999957252296,3.5623086813707516e-08,0.9999999643769132,2.3748724542471678e-08,0.9999999762512755
primary,ND-PC-NOLP,500,7985863793510020389,derived,1.0,1.00000004751127,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PW-OFFSET,500,5259580605389323177,physical,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PC,500,5259580605389323177,physical,1.0,1.00000004754575,4.7497449084943355e-08,0.9999999525025509,4.2747704043222257e-08,0.999999957252296,3.5623086813707516e-08,0.9999999643769132,2.3748724542471678e-08,0.9999999762512755
primary,ND-PC-NOLP,500,5259580605389323177,derived,1.0,1.00000004754575,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PW-OFFSET,500,14894895525097951974,physical,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PC,500,14894895525097951974,physical,1.0,1.000000047501402,4.7497449084943355e-08,0.999999952502551,4.2747704043222257e-08,0.9999999572522961,3.5623086813707516e-08,0.9999999643769132,2.3748724542471678e-08,0.9999999762512756
primary,ND-PC-NOLP,500,14894895525097951974,derived,1.0,1.000000047501402,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PW-OFFSET,500,14255052758501613198,physical,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PC,500,14255052758501613198,physical,1.0,1.0000000474889088,4.7497449084943355e-08,0.9999999525025509,4.2747704043222257e-08,0.999999957252296,3.5623086813707516e-08,0.9999999643769132,2.3748724542471678e-08,0.9999999762512756
primary,ND-PC-NOLP,500,14255052758501613198,derived,1.0,1.0000000474889088,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PW-OFFSET,500,14970427933435388700,physical,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PC,500,14970427933435388700,physical,1.0,1.0000000474907866,4.7497449084943355e-08,0.9999999525025509,4.2747704043222257e-08,0.999999957252296,3.5623086813707516e-08,0.9999999643769132,2.3748724542471678e-08,0.9999999762512755
primary,ND-PC-NOLP,500,14970427933435388700,derived,1.0,1.0000000474907866,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PW-OFFSET,500,6530983822519173908,physical,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PC,500,6530983822519173908,physical,1.0,1.0000000474564101,4.7497449084943355e-08,0.9999999525025509,4.2747704043222257e-08,0.999999957252296,3.5623086813707516e-08,0.9999999643769132,2.3748724542471678e-08,0.9999999762512755
primary,ND-PC-NOLP,500,6530983822519173908,derived,1.0,1.0000000474564101,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PW-OFFSET,500,16478255227937338382,physical,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PC,500,16478255227937338382,physical,1.0,1.0000000474749027,4.7497449084943355e-08,0.9999999525025509,4.2747704043222257e-08,0.999999957252296,3.5623086813707516e-08,0.9999999643769132,2.3748724542471678e-08,0.9999999762512755
primary,ND-PC-NOLP,500,16478255227937338382,derived,1.0,1.0000000474749027,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PW-OFFSET,500,447822293856133746,physical,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PC,500,447822293856133746,physical,1.0,1.0000000475154063,4.7497449084943355e-08,0.999999952502551,4.2747704043222257e-08,0.9999999572522961,3.5623086813707516e-08,0.9999999643769132,2.3748724542471678e-08,0.9999999762512756
primary,ND-PC-NOLP,500,447822293856133746,derived,1.0,1.0000000475154063,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PW-OFFSET,500,9364596802063509215,physical,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PC,500,9364596802063509215,physical,1.0,1.0000000475110158,4.7497449084943355e-08,0.9999999525025509,4.2747704043222257e-08,0.999999957252296,3.5623086813707516e-08,0.9999999643769132,2.3748724542471678e-08,0.9999999762512755
primary,ND-PC-NOLP,500,9364596802063509215,derived,1.0,1.0000000475110158,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PW-OFFSET,500,6483795830361016413,physical,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PC,500,6483795830361016413,physical,1.0,1.0000000474999982,4.7497449084943355e-08,0.999999952502551,4.2747704043222257e-08,0.9999999572522961,3.5623086813707516e-08,0.9999999643769132,2.3748724542471678e-08,0.9999999762512756
primary,ND-PC-NOLP,500,6483795830361016413,derived,1.0,1.0000000474999982,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PW-OFFSET,500,13726057523507487050,physical,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PC,500,13726057523507487050,physical,1.0,1.0000000474673139,4.7497449084943355e-08,0.9999999525025509,4.2747704043222257e-08,0.999999957252296,3.5623086813707516e-08,0.9999999643769132,2.3748724542471678e-08,0.9999999762512755
primary,ND-PC-NOLP,500,13726057523507487050,derived,1.0,1.0000000474673139,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PW-OFFSET,500,592649121540029029,physical,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PC,500,592649121540029029,physical,1.0,1.0000000474819024,4.7497449084943355e-08,0.9999999525025509,4.2747704043222257e-08,0.999999957252296,3.5623086813707516e-08,0.9999999643769132,2.3748724542471678e-08,0.9999999762512755
primary,ND-PC-NOLP,500,592649121540029029,derived,1.0,1.0000000474819024,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PW-OFFSET,500,13234303622947097637,physical,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PC,500,13234303622947097637,physical,1.0,1.0000000475569382,4.7497449084943355e-08,0.9999999525025509,4.2747704043222257e-08,0.999999957252296,3.5623086813707516e-08,0.9999999643769132,2.3748724542471678e-08,0.9999999762512755
primary,ND-PC-NOLP,500,13234303622947097637,derived,1.0,1.0000000475569382,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PW-OFFSET,500,17788360996555233988,physical,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
primary,ND-PC,500,17788360996555233988,physical,1.0,1.0000000475489639,4.7497449084943355e-08,0.9999999525025509,4.2747704043222257e-08,0.999999957252296,3.5623086813707516e-08,0.9999999643769132,2.3748724542471678e-08,0.9999999762512755
primary,ND-PC-NOLP,500,17788360996555233988,derived,1.0,1.0000000475489639,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
