tag,arm,N,seed,run_kind,per_miner_domain_size,per_miner_domain_size_max,C_nonce,U_nonce_run,R_nonce,rho_nonce,cross_miner_m_max,cross_miner_M_ge2,rho_exact_secondary,domain_sweeps_per_miner
primary,ND-PW-OFFSET,300,13726057523507487050,physical,4294967296,4294967296,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,300,4294967296,0.0,544823695.0
primary,ND-PC,300,13726057523507487050,physical,14316557,14316558,701999983001500781104,4294967296,701999982997205813808,0.9999999999938818,1,0,0.0,544823692.9133333
primary,ND-PC-NOLP,300,13726057523507487050,derived,14316557,14316558,701999983001500781104,4294967296,701999982997205813808,0.9999999999938818,1,0,0.0,544823692.9133333
primary,ND-PW,300,592649121540029029,physical,4294967296,4294967296,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,300,4294967296,0.0,544823696.0
primary,ND-PW-OFFSET,300,592649121540029029,physical,4294967296,4294967296,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,300,4294967296,0.0,544823696.0
primary,ND-PC,300,592649121540029029,physical,14316557,14316558,701999983001500780792,4294967296,701999982997205813496,0.9999999999938818,1,0,0.0,544823692.9233333
primary,ND-PC-NOLP,300,592649121540029029,derived,14316557,14316558,701999983001500780792,4294967296,701999982997205813496,0.9999999999938818,1,0,0.0,544823692.9233333
primary,ND-PW,300,13234303622947097637,physical,4294967296,4294967296,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,300,4294967296,0.0,544823695.0
primary,ND-PW-OFFSET,300,13234303622947097637,physical,4294967296,4294967296,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,300,4294967296,0.0,544823695.0
primary,ND-PC,300,13234303622947097637,physical,14316557,14316558,701999983001500780792,4294967296,701999982997205813496,0.9999999999938818,1,0,0.0,544823692.9233333
primary,ND-PC-NOLP,300,13234303622947097637,derived,14316557,14316558,701999983001500780792,4294967296,701999982997205813496,0.9999999999938818,1,0,0.0,544823692.9233333
primary,ND-PW,300,17788360996555233988,physical,4294967296,4294967296,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,300,4294967296,0.0,544823697.0
primary,ND-PW-OFFSET,300,17788360996555233988,physical,4294967296,4294967296,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,300,4294967296,0.0,544823697.0
primary,ND-PC,300,17788360996555233988,physical,14316557,14316558,701999983001500780480,4294967296,701999982997205813184,0.9999999999938818,1,0,0.0,544823692.9333333
primary,ND-PC-NOLP,300,17788360996555233988,derived,14316557,14316558,701999983001500780480,4294967296,701999982997205813184,0.9999999999938818,1,0,0.0,544823692.9333333
primary,ND-PW,400,467376819415377580,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823696.0
primary,ND-PW-OFFSET,400,467376819415377580,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823696.0
primary,ND-PC,400,467376819415377580,physical,10737418,10737419,935999933749442024704,4294967296,935999933745147057408,0.9999999999954113,1,0,0.0,544823667.56
primary,ND-PC-NOLP,400,467376819415377580,derived,10737418,10737419,935999933749442024704,4294967296,935999933745147057408,0.9999999999954113,1,0,0.0,544823667.56
primary,ND-PW,400,2704408835578762228,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823696.0
primary,ND-PW-OFFSET,400,2704408835578762228,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823696.0
primary,ND-PC,400,2704408835578762228,physical,10737418,10737419,935999933749442024400,4294967296,935999933745147057104,0.9999999999954113,1,0,0.0,544823667.5625
primary,ND-PC-NOLP,400,2704408835578762228,derived,10737418,10737419,935999933749442024400,4294967296,935999933745147057104,0.9999999999954113,1,0,0.0,544823667.5625
primary,ND-PW,400,11237067994138084197,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823695.0
primary,ND-PW-OFFSET,400,11237067994138084197,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823695.0
primary,ND-PC,400,11237067994138084197,physical,10737418,10737419,935999933749442023792,4294967296,935999933745147056496,0.9999999999954113,1,0,0.0,544823667.5675
primary,ND-PC-NOLP,400,11237067994138084197,derived,10737418,10737419,935999933749442023792,4294967296,935999933745147056496,0.9999999999954113,1,0,0.0,544823667.5675
primary,ND-PW,400,5926412735843326529,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823701.0
primary,ND-PW-OFFSET,400,5926412735843326529,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823701.0
primary,ND-PC,400,5926412735843326529,physical,10737418,10737419,935999933749442023488,4294967296,935999933745147056192,0.9999999999954113,1,0,0.0,544823667.57
primary,ND-PC-NOLP,400,5926412735843326529,derived,10737418,10737419,935999933749442023488,4294967296,935999933745147056192,0.9999999999954113,1,0,0.0,544823667.57
primary,ND-PW,400,5192363207272324882,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823698.0
primary,ND-PW-OFFSET,400,5192363207272324882,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823698.0
primary,ND-PC,400,5192363207272324882,physical,10737418,10737419,935999933749442023792,4294967296,935999933745147056496,0.9999999999954113,1,0,0.0,544823667.5675
primary,ND-PC-NOLP,400,5192363207272324882,derived,10737418,10737419,935999933749442023792,4294967296,935999933745147056496,0.9999999999954113,1,0,0.0,544823667.5675
primary,ND-PW,400,14936110819278713214,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823697.0
primary,ND-PW-OFFSET,400,14936110819278713214,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823697.0
primary,ND-PC,400,14936110819278713214,physical,10737418,10737419,935999933749442024400,4294967296,935999933745147057104,0.9999999999954113,1,0,0.0,544823667.5625
primary,ND-PC-NOLP,400,14936110819278713214,derived,10737418,10737419,935999933749442024400,4294967296,935999933745147057104,0.9999999999954113,1,0,0.0,544823667.5625
primary,ND-PW,400,15027284727339452496,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823699.0
primary,ND-PW-OFFSET,400,15027284727339452496,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823699.0
primary,ND-PC,400,15027284727339452496,physical,10737418,10737419,935999933749442024096,4294967296,935999933745147056800,0.9999999999954113,1,0,0.0,544823667.565
primary,ND-PC-NOLP,400,15027284727339452496,derived,10737418,10737419,935999933749442024096,4294967296,935999933745147056800,0.9999999999954113,1,0,0.0,544823667.565
primary,ND-PW,400,529132900484142986,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823699.0
primary,ND-PW-OFFSET,400,529132900484142986,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823699.0
primary,ND-PC,400,529132900484142986,physical,10737418,10737419,935999933749442022880,4294967296,935999933745147055584,0.9999999999954113,1,0,0.0,544823667.575
primary,ND-PC-NOLP,400,529132900484142986,derived,10737418,10737419,935999933749442022880,4294967296,935999933745147055584,0.9999999999954113,1,0,0.0,544823667.575
primary,ND-PW,400,8583420154531566926,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823697.0
primary,ND-PW-OFFSET,400,8583420154531566926,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823697.0
primary,ND-PC,400,8583420154531566926,physical,10737418,10737419,935999933749442024096,4294967296,935999933745147056800,0.9999999999954113,1,0,0.0,544823667.565
primary,ND-PC-NOLP,400,8583420154531566926,derived,10737418,10737419,935999933749442024096,4294967296,935999933745147056800,0.9999999999954113,1,0,0.0,544823667.565
primary,ND-PW,400,16465068975321571430,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823698.0
primary,ND-PW-OFFSET,400,16465068975321571430,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823698.0
primary,ND-PC,400,16465068975321571430,physical,10737418,10737419,935999933749442023184,4294967296,935999933745147055888,0.9999999999954113,1,0,0.0,544823667.5725
primary,ND-PC-NOLP,400,16465068975321571430,derived,10737418,10737419,935999933749442023184,4294967296,935999933745147055888,0.9999999999954113,1,0,0.0,544823667.5725
primary,ND-PW,400,1580318165844385263,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823700.0
primary,ND-PW-OFFSET,400,1580318165844385263,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823700.0
primary,ND-PC,400,1580318165844385263,physical,10737418,10737419,935999933749442022880,4294967296,935999933745147055584,0.9999999999954113,1,0,0.0,544823667.575
primary,ND-PC-NOLP,400,1580318165844385263,derived,10737418,10737419,935999933749442022880,4294967296,935999933745147055584,0.9999999999954113,1,0,0.0,544823667.575
primary,ND-PW,400,860680765458012691,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823690.0
primary,ND-PW-OFFSET,400,860680765458012691,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823690.0
primary,ND-PC,400,860680765458012691,physical,10737418,10737419,935999933749442025920,4294967296,935999933745147058624,0.9999999999954113,1,0,0.0,544823667.55
primary,ND-PC-NOLP,400,860680765458012691,derived,10737418,10737419,935999933749442025920,4294967296,935999933745147058624,0.9999999999954113,1,0,0.0,544823667.55
primary,ND-PW,400,405674777376978405,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823693.0
primary,ND-PW-OFFSET,400,405674777376978405,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823693.0
primary,ND-PC,400,405674777376978405,physical,10737418,10737419,935999933749442025008,4294967296,935999933745147057712,0.9999999999954113,1,0,0.0,544823667.5575
primary,ND-PC-NOLP,400,405674777376978405,derived,10737418,10737419,935999933749442025008,4294967296,935999933745147057712,0.9999999999954113,1,0,0.0,544823667.5575
primary,ND-PW,400,5516199827559636311,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823697.0
primary,ND-PW-OFFSET,400,5516199827559636311,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823697.0
primary,ND-PC,400,5516199827559636311,physical,10737418,10737419,935999933749442024400,4294967296,935999933745147057104,0.9999999999954113,1,0,0.0,544823667.5625
primary,ND-PC-NOLP,400,5516199827559636311,derived,10737418,10737419,935999933749442024400,4294967296,935999933745147057104,0.9999999999954113,1,0,0.0,544823667.5625
primary,ND-PW,400,676253669661655881,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823698.0
primary,ND-PW-OFFSET,400,676253669661655881,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823698.0
primary,ND-PC,400,676253669661655881,physical,10737418,10737419,935999933749442024096,4294967296,935999933745147056800,0.9999999999954113,1,0,0.0,544823667.565
primary,ND-PC-NOLP,400,676253669661655881,derived,10737418,10737419,935999933749442024096,4294967296,935999933745147056800,0.9999999999954113,1,0,0.0,544823667.565
primary,ND-PW,400,4902971022134724746,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823700.0
primary,ND-PW-OFFSET,400,4902971022134724746,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823700.0
primary,ND-PC,400,4902971022134724746,physical,10737418,10737419,935999933749442023488,4294967296,935999933745147056192,0.9999999999954113,1,0,0.0,544823667.57
primary,ND-PC-NOLP,400,4902971022134724746,derived,10737418,10737419,935999933749442023488,4294967296,935999933745147056192,0.9999999999954113,1,0,0.0,544823667.57
primary,ND-PW,400,7985863793510020389,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823697.0
primary,ND-PW-OFFSET,400,7985863793510020389,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823697.0
primary,ND-PC,400,7985863793510020389,physical,10737418,10737419,935999933749442024400,4294967296,935999933745147057104,0.9999999999954113,1,0,0.0,544823667.5625
primary,ND-PC-NOLP,400,7985863793510020389,derived,10737418,10737419,935999933749442024400,4294967296,935999933745147057104,0.9999999999954113,1,0,0.0,544823667.5625
primary,ND-PW,400,5259580605389323177,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823697.0
primary,ND-PW-OFFSET,400,5259580605389323177,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823697.0
primary,ND-PC,400,5259580605389323177,physical,10737418,10737419,935999933749442024400,4294967296,935999933745147057104,0.9999999999954113,1,0,0.0,544823667.5625
primary,ND-PC-NOLP,400,5259580605389323177,derived,10737418,10737419,935999933749442024400,4294967296,935999933745147057104,0.9999999999954113,1,0,0.0,544823667.5625
primary,ND-PW,400,14894895525097951974,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823700.0
primary,ND-PW-OFFSET,400,14894895525097951974,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823700.0
primary,ND-PC,400,14894895525097951974,physical,10737418,10737419,935999933749442023488,4294967296,935999933745147056192,0.9999999999954113,1,0,0.0,544823667.57
primary,ND-PC-NOLP,400,14894895525097951974,derived,10737418,10737419,935999933749442023488,4294967296,935999933745147056192,0.9999999999954113,1,0,0.0,544823667.57
primary,ND-PW,400,14255052758501613198,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823692.0
primary,ND-PW-OFFSET,400,14255052758501613198,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823692.0
primary,ND-PC,400,14255052758501613198,physical,10737418,10737419,935999933749442025920,4294967296,935999933745147058624,0.9999999999954113,1,0,0.0,544823667.55
primary,ND-PC-NOLP,400,14255052758501613198,derived,10737418,10737419,935999933749442025920,4294967296,935999933745147058624,0.9999999999954113,1,0,0.0,544823667.55
primary,ND-PW,400,14970427933435388700,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823693.0
primary,ND-PW-OFFSET,400,14970427933435388700,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823693.0
primary,ND-PC,400,14970427933435388700,physical,10737418,10737419,935999933749442025008,4294967296,935999933745147057712,0.9999999999954113,1,0,0.0,544823667.5575
primary,ND-PC-NOLP,400,14970427933435388700,derived,10737418,10737419,935999933749442025008,4294967296,935999933745147057712,0.9999999999954113,1,0,0.0,544823667.5575
primary,ND-PW,400,6530983822519173908,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823690.0
primary,ND-PW-OFFSET,400,6530983822519173908,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823690.0
primary,ND-PC,400,6530983822519173908,physical,10737418,10737419,935999933749442025312,4294967296,935999933745147058016,0.9999999999954113,1,0,0.0,544823667.555
primary,ND-PC-NOLP,400,6530983822519173908,derived,10737418,10737419,935999933749442025312,4294967296,935999933745147058016,0.9999999999954113,1,0,0.0,544823667.555
primary,ND-PW,400,16478255227937338382,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823696.0
primary,ND-PW-OFFSET,400,16478255227937338382,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823696.0
primary,ND-PC,400,16478255227937338382,physical,10737418,10737419,935999933749442023792,4294967296,935999933745147056496,0.9999999999954113,1,0,0.0,544823667.5675
primary,ND-PC-NOLP,400,16478255227937338382,derived,10737418,10737419,935999933749442023792,4294967296,935999933745147056496,0.9999999999954113,1,0,0.0,544823667.5675
primary,ND-PW,400,447822293856133746,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823697.0
primary,ND-PW-OFFSET,400,447822293856133746,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823697.0
primary,ND-PC,400,447822293856133746,physical,10737418,10737419,935999933749442024400,4294967296,935999933745147057104,0.9999999999954113,1,0,0.0,544823667.5625
primary,ND-PC-NOLP,400,447822293856133746,derived,10737418,10737419,935999933749442024400,4294967296,935999933745147057104,0.9999999999954113,1,0,0.0,544823667.5625
primary,ND-PW,400,9364596802063509215,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823695.0
primary,ND-PW-OFFSET,400,9364596802063509215,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823695.0
primary,ND-PC,400,9364596802063509215,physical,10737418,10737419,935999933749442024400,4294967296,935999933745147057104,0.9999999999954113,1,0,0.0,544823667.5625
primary,ND-PC-NOLP,400,9364596802063509215,derived,10737418,10737419,935999933749442024400,4294967296,935999933745147057104,0.9999999999954113,1,0,0.0,544823667.5625
primary,ND-PW,400,6483795830361016413,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823700.0
primary,ND-PW-OFFSET,400,6483795830361016413,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823700.0
primary,ND-PC,400,6483795830361016413,physical,10737418,10737419,935999933749442023488,4294967296,935999933745147056192,0.9999999999954113,1,0,0.0,544823667.57
primary,ND-PC-NOLP,400,6483795830361016413,derived,10737418,10737419,935999933749442023488,4294967296,935999933745147056192,0.9999999999954113,1,0,0.0,544823667.57
primary,ND-PW,400,13726057523507487050,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823695.0
primary,ND-PW-OFFSET,400,13726057523507487050,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823695.0
primary,ND-PC,400,13726057523507487050,physical,10737418,10737419,935999933749442025008,4294967296,935999933745147057712,0.9999999999954113,1,0,0.0,544823667.5575
primary,ND-PC-NOLP,400,13726057523507487050,derived,10737418,10737419,935999933749442025008,4294967296,935999933745147057712,0.9999999999954113,1,0,0.0,544823667.5575
primary,ND-PW,400,592649121540029029,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823696.0
primary,ND-PW-OFFSET,400,592649121540029029,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823696.0
primary,ND-PC,400,592649121540029029,physical,10737418,10737419,935999933749442024096,4294967296,935999933745147056800,0.9999999999954113,1,0,0.0,544823667.565
primary,ND-PC-NOLP,400,592649121540029029,derived,10737418,10737419,935999933749442024096,4294967296,935999933745147056800,0.9999999999954113,1,0,0.0,544823667.565
primary,ND-PW,400,13234303622947097637,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823695.0
primary,ND-PW-OFFSET,400,13234303622947097637,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823695.0
primary,ND-PC,400,13234303622947097637,physical,10737418,10737419,935999933749442025312,4294967296,935999933745147058016,0.9999999999954113,1,0,0.0,544823667.555
primary,ND-PC-NOLP,400,13234303622947097637,derived,10737418,10737419,935999933749442025312,4294967296,935999933745147058016,0.9999999999954113,1,0,0.0,544823667.555
primary,ND-PW,400,17788360996555233988,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823697.0
primary,ND-PW-OFFSET,400,17788360996555233988,physical,4294967296,4294967296,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,400,4294967296,0.0,544823697.0
primary,ND-PC,400,17788360996555233988,physical,10737418,10737419,935999933749442024400,4294967296,935999933745147057104,0.9999999999954113,1,0,0.0,544823667.5625
primary,ND-PC-NOLP,400,17788360996555233988,derived,10737418,10737419,935999933749442024400,4294967296,935999933745147057104,0.9999999999954113,1,0,0.0,544823667.5625
primary,ND-PW,500,467376819415377580,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823696.0
primary,ND-PW-OFFSET,500,467376819415377580,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823696.0
primary,ND-PC,500,467376819415377580,physical,8589934,8589935,1169999944427984614500,4294967296,1169999944423689647204,0.999999999996329,1,0,0.0,544823680.25
primary,ND-PC-NOLP,500,467376819415377580,derived,8589934,8589935,1169999944427984614500,4294967296,1169999944423689647204,0.999999999996329,1,0,0.0,544823680.25
primary,ND-PW,500,2704408835578762228,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823696.0
primary,ND-PW-OFFSET,500,2704408835578762228,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823696.0
primary,ND-PC,500,2704408835578762228,physical,8589934,8589935,1169999944427984614296,4294967296,1169999944423689647000,0.999999999996329,1,0,0.0,544823680.252
primary,ND-PC-NOLP,500,2704408835578762228,derived,8589934,8589935,1169999944427984614296,4294967296,1169999944423689647000,0.999999999996329,1,0,0.0,544823680.252
primary,ND-PW,500,11237067994138084197,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823695.0
primary,ND-PW-OFFSET,500,11237067994138084197,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823695.0
primary,ND-PC,500,11237067994138084197,physical,8589934,8589935,1169999944427984614092,4294967296,1169999944423689646796,0.999999999996329,1,0,0.0,544823680.254
primary,ND-PC-NOLP,500,11237067994138084197,derived,8589934,8589935,1169999944427984614092,4294967296,1169999944423689646796,0.999999999996329,1,0,0.0,544823680.254
primary,ND-PW,500,5926412735843326529,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823701.0
primary,ND-PW-OFFSET,500,5926412735843326529,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823701.0
primary,ND-PC,500,5926412735843326529,physical,8589934,8589935,1169999944427984613480,4294967296,1169999944423689646184,0.999999999996329,1,0,0.0,544823680.26
primary,ND-PC-NOLP,500,5926412735843326529,derived,8589934,8589935,1169999944427984613480,4294967296,1169999944423689646184,0.999999999996329,1,0,0.0,544823680.26
primary,ND-PW,500,5192363207272324882,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823698.0
primary,ND-PW-OFFSET,500,5192363207272324882,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823698.0
primary,ND-PC,500,5192363207272324882,physical,8589934,8589935,1169999944427984613888,4294967296,1169999944423689646592,0.999999999996329,1,0,0.0,544823680.256
primary,ND-PC-NOLP,500,5192363207272324882,derived,8589934,8589935,1169999944427984613888,4294967296,1169999944423689646592,0.999999999996329,1,0,0.0,544823680.256
primary,ND-PW,500,14936110819278713214,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823697.0
primary,ND-PW-OFFSET,500,14936110819278713214,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823697.0
primary,ND-PC,500,14936110819278713214,physical,8589934,8589935,1169999944427984614092,4294967296,1169999944423689646796,0.999999999996329,1,0,0.0,544823680.254
primary,ND-PC-NOLP,500,14936110819278713214,derived,8589934,8589935,1169999944427984614092,4294967296,1169999944423689646796,0.999999999996329,1,0,0.0,544823680.254
primary,ND-PW,500,15027284727339452496,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823699.0
primary,ND-PW-OFFSET,500,15027284727339452496,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823699.0
primary,ND-PC,500,15027284727339452496,physical,8589934,8589935,1169999944427984613480,4294967296,1169999944423689646184,0.999999999996329,1,0,0.0,544823680.26
primary,ND-PC-NOLP,500,15027284727339452496,derived,8589934,8589935,1169999944427984613480,4294967296,1169999944423689646184,0.999999999996329,1,0,0.0,544823680.26
primary,ND-PW,500,529132900484142986,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823699.0
primary,ND-PW-OFFSET,500,529132900484142986,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823699.0
primary,ND-PC,500,529132900484142986,physical,8589934,8589935,1169999944427984613480,4294967296,1169999944423689646184,0.999999999996329,1,0,0.0,544823680.26
primary,ND-PC-NOLP,500,529132900484142986,derived,8589934,8589935,1169999944427984613480,4294967296,1169999944423689646184,0.999999999996329,1,0,0.0,544823680.26
primary,ND-PW,500,8583420154531566926,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823697.0
primary,ND-PW-OFFSET,500,8583420154531566926,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823697.0
primary,ND-PC,500,8583420154531566926,physical,8589934,8589935,1169999944427984613888,4294967296,1169999944423689646592,0.999999999996329,1,0,0.0,544823680.256
primary,ND-PC-NOLP,500,8583420154531566926,derived,8589934,8589935,1169999944427984613888,4294967296,1169999944423689646592,0.999999999996329,1,0,0.0,544823680.256
primary,ND-PW,500,16465068975321571430,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823698.0
primary,ND-PW-OFFSET,500,16465068975321571430,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823698.0
primary,ND-PC,500,16465068975321571430,physical,8589934,8589935,1169999944427984613072,4294967296,1169999944423689645776,0.999999999996329,1,0,0.0,544823680.264
