tag,arm,N,seed,run_kind,rounds,accepted_blocks,W_total,t_active_miner_s,t_low_miner_s,F_low,state_time_conservation_rel,work_identity_rel
primary,ND-PW-OFFSET,400,14970427933435388700,physical,26,25,936000000000000000000,4000000.0,0.0,0.0,0.0,0.0
primary,ND-PC,400,14970427933435388700,physical,26,25,935999933749442025008,3999999.7168779573,0.2831220426281709,7.078051065704273e-08,0.0,0.0
primary,ND-PC-NOLP,400,14970427933435388700,derived,26,25,935999933749442025008,4000000.0,0.0,0.0,0.0,0.0
primary,ND-PW,400,6530983822519173908,physical,26,25,936000000000000000000,4000000.0,0.0,0.0,0.0,0.0
primary,ND-PW-OFFSET,400,6530983822519173908,physical,26,25,936000000000000000000,4000000.0,0.0,0.0,0.0,0.0
primary,ND-PC,400,6530983822519173908,physical,26,25,935999933749442025312,3999999.7168779573,0.2831220426268718,7.078051065671794e-08,0.0,0.0
primary,ND-PC-NOLP,400,6530983822519173908,derived,26,25,935999933749442025312,4000000.0,0.0,0.0,0.0,0.0
primary,ND-PW,400,16478255227937338382,physical,19,18,936000000000000000000,4000000.0,0.0,0.0,0.0,0.0
primary,ND-PW-OFFSET,400,16478255227937338382,physical,19,18,936000000000000000000,4000000.0,0.0,0.0,0.0,0.0
primary,ND-PC,400,16478255227937338382,physical,19,18,935999933749442023792,3999999.7168779573,0.28312204263336754,7.078051065834189e-08,0.0,0.0
primary,ND-PC-NOLP,400,16478255227937338382,derived,19,18,935999933749442023792,4000000.0,0.0,0.0,0.0,0.0
primary,ND-PW,400,447822293856133746,physical,16,15,936000000000000000000,4000000.0,0.0,0.0,0.0,0.0
primary,ND-PW-OFFSET,400,447822293856133746,physical,16,15,936000000000000000000,4000000.0,0.0,0.0,0.0,0.0
primary,ND-PC,400,447822293856133746,physical,16,15,935999933749442024400,3999999.7168779573,0.28312204263076923,7.078051065769231e-08,0.0,0.0
primary,ND-PC-NOLP,400,447822293856133746,derived,16,15,935999933749442024400,4000000.0,0.0,0.0,0.0,0.0
primary,ND-PW,400,9364596802063509215,physical,19,18,936000000000000000000,4000000.0,0.0,0.0,0.0,0.0
primary,ND-PW-OFFSET,400,9364596802063509215,physical,19,18,936000000000000000000,4000000.0,0.0,0.0,0.0,0.0
primary,ND-PC,400,9364596802063509215,physical,19,18,935999933749442024400,3999999.7168779573,0.28312204263076923,7.078051065769231e-08,0.0,0.0
primary,ND-PC-NOLP,400,9364596802063509215,derived,19,18,935999933749442024400,4000000.0,0.0,0.0,0.0,0.0
primary,ND-PW,400,6483795830361016413,physical,15,14,936000000000000000000,4000000.0,0.0,0.0,0.0,0.0
primary,ND-PW-OFFSET,400,6483795830361016413,physical,15,14,936000000000000000000,4000000.0,0.0,0.0,0.0,0.0
primary,ND-PC,400,6483795830361016413,physical,15,14,935999933749442023488,3999999.7168779573,0.28312204263466667,7.078051065866666e-08,0.0,0.0
primary,ND-PC-NOLP,400,6483795830361016413,derived,15,14,935999933749442023488,4000000.0,0.0,0.0,0.0,0.0
primary,ND-PW,400,13726057523507487050,physical,23,22,936000000000000000000,4000000.0,0.0,0.0,0.0,0.0
primary,ND-PW-OFFSET,400,13726057523507487050,physical,23,22,936000000000000000000,4000000.0,0.0,0.0,0.0,0.0
primary,ND-PC,400,13726057523507487050,physical,23,22,935999933749442025008,3999999.7168779573,0.2831220426281709,7.078051065704273e-08,0.0,0.0
primary,ND-PC-NOLP,400,13726057523507487050,derived,23,22,935999933749442025008,4000000.0,0.0,0.0,0.0,0.0
primary,ND-PW,400,592649121540029029,physical,19,18,936000000000000000000,4000000.0,0.0,0.0,0.0,0.0
primary,ND-PW-OFFSET,400,592649121540029029,physical,19,18,936000000000000000000,4000000.0,0.0,0.0,0.0,0.0
primary,ND-PC,400,592649121540029029,physical,19,18,935999933749442024096,3999999.7168779573,0.28312204263206836,7.07805106580171e-08,0.0,0.0
primary,ND-PC-NOLP,400,592649121540029029,derived,19,18,935999933749442024096,4000000.0,0.0,0.0,0.0,0.0
primary,ND-PW,400,13234303622947097637,physical,23,22,936000000000000000000,4000000.0,0.0,0.0,0.0,0.0
primary,ND-PW-OFFSET,400,13234303622947097637,physical,23,22,936000000000000000000,4000000.0,0.0,0.0,0.0,0.0
primary,ND-PC,400,13234303622947097637,physical,23,22,935999933749442025312,3999999.7168779573,0.2831220426268718,7.078051065671794e-08,0.0,0.0
primary,ND-PC-NOLP,400,13234303622947097637,derived,23,22,935999933749442025312,4000000.0,0.0,0.0,0.0,0.0
primary,ND-PW,400,17788360996555233988,physical,17,16,936000000000000000000,4000000.0,0.0,0.0,0.0,0.0
primary,ND-PW-OFFSET,400,17788360996555233988,physical,17,16,936000000000000000000,4000000.0,0.0,0.0,0.0,0.0
primary,ND-PC,400,17788360996555233988,physical,17,16,935999933749442024400,3999999.7168779573,0.28312204263076923,7.078051065769231e-08,0.0,0.0
primary,ND-PC-NOLP,400,17788360996555233988,derived,17,16,935999933749442024400,4000000.0,0.0,0.0,0.0,0.0
primary,ND-PW,500,467376819415377580,physical,20,19,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PW-OFFSET,500,467376819415377580,physical,20,19,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PC,500,467376819415377580,physical,20,19,1169999944427984614500,4999999.762512755,0.23748724523717948,4.7497449047435896e-08,0.0,0.0
primary,ND-PC-NOLP,500,467376819415377580,derived,20,19,1169999944427984614500,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PW,500,2704408835578762228,physical,23,22,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PW-OFFSET,500,2704408835578762228,physical,23,22,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PC,500,2704408835578762228,physical,23,22,1169999944427984614296,4999999.762512755,0.2374872452380513,4.749744904761026e-08,0.0,0.0
primary,ND-PC-NOLP,500,2704408835578762228,derived,23,22,1169999944427984614296,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PW,500,11237067994138084197,physical,20,19,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PW-OFFSET,500,11237067994138084197,physical,20,19,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PC,500,11237067994138084197,physical,20,19,1169999944427984614092,4999999.762512755,0.2374872452389231,4.7497449047784615e-08,0.0,0.0
primary,ND-PC-NOLP,500,11237067994138084197,derived,20,19,1169999944427984614092,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PW,500,5926412735843326529,physical,12,11,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PW-OFFSET,500,5926412735843326529,physical,12,11,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PC,500,5926412735843326529,physical,12,11,1169999944427984613480,4999999.762512755,0.23748724524153847,4.749744904830769e-08,0.0,0.0
primary,ND-PC-NOLP,500,5926412735843326529,derived,12,11,1169999944427984613480,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PW,500,5192363207272324882,physical,18,17,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PW-OFFSET,500,5192363207272324882,physical,18,17,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PC,500,5192363207272324882,physical,18,17,1169999944427984613888,4999999.762512755,0.23748724523979486,4.749744904795897e-08,0.0,0.0
primary,ND-PC-NOLP,500,5192363207272324882,derived,18,17,1169999944427984613888,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PW,500,14936110819278713214,physical,18,17,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PW-OFFSET,500,14936110819278713214,physical,18,17,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PC,500,14936110819278713214,physical,18,17,1169999944427984614092,4999999.762512755,0.2374872452389231,4.7497449047784615e-08,0.0,0.0
primary,ND-PC-NOLP,500,14936110819278713214,derived,18,17,1169999944427984614092,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PW,500,15027284727339452496,physical,15,14,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PW-OFFSET,500,15027284727339452496,physical,15,14,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PC,500,15027284727339452496,physical,15,14,1169999944427984613480,4999999.762512755,0.23748724524153847,4.749744904830769e-08,0.0,0.0
primary,ND-PC-NOLP,500,15027284727339452496,derived,15,14,1169999944427984613480,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PW,500,529132900484142986,physical,14,13,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PW-OFFSET,500,529132900484142986,physical,14,13,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PC,500,529132900484142986,physical,14,13,1169999944427984613480,4999999.762512755,0.23748724524153847,4.749744904830769e-08,0.0,0.0
primary,ND-PC-NOLP,500,529132900484142986,derived,14,13,1169999944427984613480,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PW,500,8583420154531566926,physical,16,15,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PW-OFFSET,500,8583420154531566926,physical,16,15,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PC,500,8583420154531566926,physical,16,15,1169999944427984613888,4999999.762512755,0.23748724523979486,4.749744904795897e-08,0.0,0.0
primary,ND-PC-NOLP,500,8583420154531566926,derived,16,15,1169999944427984613888,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PW,500,16465068975321571430,physical,12,11,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PW-OFFSET,500,16465068975321571430,physical,12,11,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PC,500,16465068975321571430,physical,12,11,1169999944427984613072,4999999.762512755,0.23748724524328205,4.749744904865641e-08,0.0,0.0
primary,ND-PC-NOLP,500,16465068975321571430,derived,12,11,1169999944427984613072,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PW,500,1580318165844385263,physical,13,12,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PW-OFFSET,500,1580318165844385263,physical,13,12,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PC,500,1580318165844385263,physical,13,12,1169999944427984613480,4999999.762512755,0.23748724524153847,4.749744904830769e-08,0.0,0.0
primary,ND-PC-NOLP,500,1580318165844385263,derived,13,12,1169999944427984613480,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PW,500,860680765458012691,physical,30,29,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PW-OFFSET,500,860680765458012691,physical,30,29,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PC,500,860680765458012691,physical,30,29,1169999944427984614704,4999999.762512755,0.23748724523630768,4.749744904726154e-08,0.0,0.0
primary,ND-PC-NOLP,500,860680765458012691,derived,30,29,1169999944427984614704,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PW,500,405674777376978405,physical,22,21,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PW-OFFSET,500,405674777376978405,physical,22,21,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PC,500,405674777376978405,physical,22,21,1169999944427984613888,4999999.762512755,0.23748724523979486,4.749744904795897e-08,0.0,0.0
primary,ND-PC-NOLP,500,405674777376978405,derived,22,21,1169999944427984613888,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PW,500,5516199827559636311,physical,16,15,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PW-OFFSET,500,5516199827559636311,physical,16,15,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PC,500,5516199827559636311,physical,16,15,1169999944427984614092,4999999.762512755,0.2374872452389231,4.7497449047784615e-08,0.0,0.0
primary,ND-PC-NOLP,500,5516199827559636311,derived,16,15,1169999944427984614092,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PW,500,676253669661655881,physical,19,18,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PW-OFFSET,500,676253669661655881,physical,19,18,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PC,500,676253669661655881,physical,19,18,1169999944427984613684,4999999.762512755,0.23748724524066667,4.7497449048133335e-08,0.0,0.0
primary,ND-PC-NOLP,500,676253669661655881,derived,19,18,1169999944427984613684,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PW,500,4902971022134724746,physical,13,12,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PW-OFFSET,500,4902971022134724746,physical,13,12,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PC,500,4902971022134724746,physical,13,12,1169999944427984613684,4999999.762512755,0.23748724524066667,4.7497449048133335e-08,0.0,0.0
primary,ND-PC-NOLP,500,4902971022134724746,derived,13,12,1169999944427984613684,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PW,500,7985863793510020389,physical,17,16,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PW-OFFSET,500,7985863793510020389,physical,17,16,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PC,500,7985863793510020389,physical,17,16,1169999944427984613684,4999999.762512755,0.23748724524066667,4.7497449048133335e-08,0.0,0.0
primary,ND-PC-NOLP,500,7985863793510020389,derived,17,16,1169999944427984613684,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PW,500,5259580605389323177,physical,17,16,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PW-OFFSET,500,5259580605389323177,physical,17,16,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PC,500,5259580605389323177,physical,17,16,1169999944427984614092,4999999.762512755,0.2374872452389231,4.7497449047784615e-08,0.0,0.0
primary,ND-PC-NOLP,500,5259580605389323177,derived,17,16,1169999944427984614092,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PW,500,14894895525097951974,physical,16,15,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PW-OFFSET,500,14894895525097951974,physical,16,15,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PC,500,14894895525097951974,physical,16,15,1169999944427984614092,4999999.762512755,0.2374872452389231,4.7497449047784615e-08,0.0,0.0
primary,ND-PC-NOLP,500,14894895525097951974,derived,16,15,1169999944427984614092,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PW,500,14255052758501613198,physical,28,27,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PW-OFFSET,500,14255052758501613198,physical,28,27,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PC,500,14255052758501613198,physical,28,27,1169999944427984615112,4999999.762512755,0.2374872452345641,4.749744904691282e-08,0.0,0.0
primary,ND-PC-NOLP,500,14255052758501613198,derived,28,27,1169999944427984615112,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PW,500,14970427933435388700,physical,26,25,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PW-OFFSET,500,14970427933435388700,physical,26,25,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PC,500,14970427933435388700,physical,26,25,1169999944427984614908,4999999.762512755,0.2374872452354359,4.749744904708718e-08,0.0,0.0
primary,ND-PC-NOLP,500,14970427933435388700,derived,26,25,1169999944427984614908,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PW,500,6530983822519173908,physical,26,25,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PW-OFFSET,500,6530983822519173908,physical,26,25,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PC,500,6530983822519173908,physical,26,25,1169999944427984614908,4999999.762512755,0.2374872452354359,4.749744904708718e-08,0.0,0.0
primary,ND-PC-NOLP,500,6530983822519173908,derived,26,25,1169999944427984614908,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PW,500,16478255227937338382,physical,19,18,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PW-OFFSET,500,16478255227937338382,physical,19,18,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PC,500,16478255227937338382,physical,19,18,1169999944427984614296,4999999.762512755,0.2374872452380513,4.749744904761026e-08,0.0,0.0
primary,ND-PC-NOLP,500,16478255227937338382,derived,19,18,1169999944427984614296,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PW,500,447822293856133746,physical,16,15,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PW-OFFSET,500,447822293856133746,physical,16,15,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PC,500,447822293856133746,physical,16,15,1169999944427984614296,4999999.762512755,0.2374872452380513,4.749744904761026e-08,0.0,0.0
primary,ND-PC-NOLP,500,447822293856133746,derived,16,15,1169999944427984614296,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PW,500,9364596802063509215,physical,19,18,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PW-OFFSET,500,9364596802063509215,physical,19,18,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PC,500,9364596802063509215,physical,19,18,1169999944427984614296,4999999.762512755,0.2374872452380513,4.749744904761026e-08,0.0,0.0
primary,ND-PC-NOLP,500,9364596802063509215,derived,19,18,1169999944427984614296,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PW,500,6483795830361016413,physical,15,14,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PW-OFFSET,500,6483795830361016413,physical,15,14,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PC,500,6483795830361016413,physical,15,14,1169999944427984613888,4999999.762512755,0.23748724523979486,4.749744904795897e-08,0.0,0.0
primary,ND-PC-NOLP,500,6483795830361016413,derived,15,14,1169999944427984613888,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PW,500,13726057523507487050,physical,23,22,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PW-OFFSET,500,13726057523507487050,physical,23,22,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PC,500,13726057523507487050,physical,23,22,1169999944427984614704,4999999.762512755,0.23748724523630768,4.749744904726154e-08,0.0,0.0
primary,ND-PC-NOLP,500,13726057523507487050,derived,23,22,1169999944427984614704,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PW,500,592649121540029029,physical,19,18,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PW-OFFSET,500,592649121540029029,physical,19,18,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PC,500,592649121540029029,physical,19,18,1169999944427984614296,4999999.762512755,0.2374872452380513,4.749744904761026e-08,0.0,0.0
primary,ND-PC-NOLP,500,592649121540029029,derived,19,18,1169999944427984614296,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PW,500,13234303622947097637,physical,23,22,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PW-OFFSET,500,13234303622947097637,physical,23,22,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PC,500,13234303622947097637,physical,23,22,1169999944427984614908,4999999.762512755,0.2374872452354359,4.749744904708718e-08,0.0,0.0
primary,ND-PC-NOLP,500,13234303622947097637,derived,23,22,1169999944427984614908,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PW,500,17788360996555233988,physical,17,16,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PW-OFFSET,500,17788360996555233988,physical,17,16,1170000000000000000000,5000000.0,0.0,0.0,0.0,0.0
primary,ND-PC,500,17788360996555233988,physical,17,16,1169999944427984613888,4999999.762512755,0.23748724523979486,4.749744904795897e-08,0.0,0.0
primary,ND-PC-NOLP,500,17788360996555233988,derived,17,16,1169999944427984613888,5000000.0,0.0,0.0,0.0,0.0
