protocol,n_miners,seed,config_hash,sim_time,aggregate_hashrate_THs,aggregate_power_W,energy_kWh,co2_kg,created_blocks,accepted_main_blocks,stale_blocks,stale_rate_pct,accepted_block_interval_s,created_block_interval_s,throughput_tx_per_s,confirmation_time_6blk_s,energy_per_accepted_block_kWh,energy_per_tx_kWh,total_hashes,active_mining_time_s,exhausted_rounds,_cmd
PoCol,300,8,ba9649cc2ba5d2d6,10000.0,141.0,3031.5000000000045,8.420833333333293,3.7472708333333586,24,24,0,0.0,418.7624277646545,416.6666666666667,4.3689,2512.5745665879267,0.3508680555555539,0.00019274493198135213,1.41e+18,3000000.0,3,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 300 8
PoCol,300,9,ba9649cc2ba5d2d6,10000.0,141.0,3031.5000000000045,8.420833333333293,3.7472708333333586,22,22,0,0.0,436.844048647511,454.54545454545456,4.0312,2621.064291885066,0.3827651515151497,0.00020889147979096282,1.41e+18,3000000.0,2,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 300 9
PoCol,300,10,ba9649cc2ba5d2d6,10000.0,141.0,3031.5000000000045,8.420833333333293,3.7472708333333586,16,16,0,0.0,621.9979618650855,625.0,2.9473,3731.987771190513,0.5263020833333308,0.00028571347787240164,1.41e+18,3000000.0,3,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 300 10
PoCol,300,11,ba9649cc2ba5d2d6,10000.0,141.0,3031.5000000000045,8.420833333333293,3.7472708333333586,15,15,0,0.0,600.6072950363665,666.6666666666666,2.7314,3603.6437702181993,0.5613888888888863,0.00030829733225940154,1.41e+18,3000000.0,3,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 300 11
PoCol,300,12,ba9649cc2ba5d2d6,10000.0,141.0,3031.5000000000045,8.420833333333293,3.7472708333333586,20,20,0,0.0,515.9514243002418,500.0,3.6993,3095.708545801451,0.42104166666666465,0.0002276331558222716,1.4100000000000003e+18,3000000.0,1,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 300 12
PoCol,300,13,ba9649cc2ba5d2d6,10000.0,141.0,3031.5000000000045,8.420833333333293,3.7472708333333586,12,12,0,0.0,839.1491149097002,833.3333333333334,2.2239,5034.894689458201,0.7017361111111078,0.0003786516180283868,1.41e+18,3000000.0,4,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 300 13
PoCol,300,14,ba9649cc2ba5d2d6,10000.0,141.0,3031.5000000000045,8.420833333333293,3.7472708333333586,10,10,0,0.0,815.1378393085273,1000.0,1.8532,4890.827035851164,0.8420833333333293,0.0004543942010216541,1.41e+18,3000000.0,3,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 300 14
PoCol,300,15,ba9649cc2ba5d2d6,10000.0,141.0,3031.5000000000045,8.420833333333293,3.7472708333333586,18,18,0,0.0,555.6892108805362,555.5555555555555,3.3245,3334.135265283217,0.46782407407407184,0.00025329623502280923,1.41e+18,3000000.0,2,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 300 15
PoCol,300,16,ba9649cc2ba5d2d6,10000.0,141.0,3031.5000000000045,8.420833333333293,3.7472708333333586,19,19,0,0.0,537.3100182596357,526.3157894736842,3.4989,3223.860109557814,0.4432017543859628,0.00024067087751388419,1.4099999999999997e+18,3000000.0,2,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 300 16
PoCol,300,17,ba9649cc2ba5d2d6,10000.0,141.0,3031.5000000000045,8.420833333333293,3.7472708333333586,14,14,0,0.0,734.3022835623577,714.2857142857143,2.5772,4405.813701374146,0.6014880952380924,0.00032674349423146413,1.41e+18,3000000.0,4,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 300 17
PoCol,300,18,ba9649cc2ba5d2d6,10000.0,141.0,3031.5000000000045,8.420833333333293,3.7472708333333586,9,9,0,0.0,795.9204064897644,1111.111111111111,1.6736,4775.522438938587,0.9356481481481437,0.0005031568674314826,1.41e+18,3000000.0,5,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 300 18
PoCol,300,19,ba9649cc2ba5d2d6,10000.0,141.0,3031.5000000000045,8.420833333333293,3.7472708333333586,22,22,0,0.0,445.0603526648533,454.54545454545456,4.0921,2670.36211598912,0.3827651515151497,0.00020578268696594152,1.41e+18,3000000.0,2,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 300 19
PoCol,300,20,ba9649cc2ba5d2d6,10000.0,141.0,3031.5000000000045,8.420833333333293,3.7472708333333586,14,14,0,0.0,639.5586468953147,714.2857142857143,2.5729,3837.3518813718883,0.6014880952380924,0.00032728956948708827,1.4099999999999997e+18,3000000.0,3,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 300 20
PoCol,300,21,ba9649cc2ba5d2d6,10000.0,141.0,3031.5000000000045,8.420833333333293,3.7472708333333586,16,16,0,0.0,572.4853928315385,625.0,2.9524,3434.9123569892313,0.5263020833333308,0.00028521993406494016,1.41e+18,3000000.0,2,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 300 21
PoCol,300,22,ba9649cc2ba5d2d6,10000.0,141.0,3031.5000000000045,8.420833333333293,3.7472708333333586,19,19,0,0.0,441.0831101441497,526.3157894736842,3.484,2646.4986608648983,0.4432017543859628,0.00024170015308074894,1.41e+18,3000000.0,2,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 300 22
PoCol,300,23,ba9649cc2ba5d2d6,10000.0,141.0,3031.5000000000045,8.420833333333293,3.7472708333333586,13,13,0,0.0,659.2697946595208,769.2307692307693,2.3864,3955.618767957125,0.6477564102564072,0.00035286763884232706,1.41e+18,3000000.0,5,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 300 23
PoCol,300,24,ba9649cc2ba5d2d6,10000.0,141.0,3031.5000000000045,8.420833333333293,3.7472708333333586,11,11,0,0.0,580.4793624667382,909.0909090909091,2.0824,3482.876174800429,0.7655303030302995,0.000404381162760915,1.41e+18,3000000.0,3,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 300 24
PoCol,300,25,ba9649cc2ba5d2d6,10000.0,141.0,3031.5000000000045,8.420833333333293,3.7472708333333586,19,19,0,0.0,513.9655578508493,526.3157894736842,3.5371,3083.793347105096,0.4432017543859628,0.00023807167830520182,1.41e+18,3000000.0,2,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 300 25
PoCol,300,26,ba9649cc2ba5d2d6,10000.0,141.0,3031.5000000000045,8.420833333333293,3.7472708333333586,15,15,0,0.0,663.414249131018,666.6666666666666,2.7531,3980.4854947861077,0.5613888888888863,0.0003058673253181248,1.41e+18,3000000.0,2,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 300 26
PoCol,300,27,ba9649cc2ba5d2d6,10000.0,141.0,3031.5000000000045,8.420833333333293,3.7472708333333586,22,22,0,0.0,465.47055415530156,454.54545454545456,4.0712,2792.823324931809,0.3827651515151497,0.0002068390973996191,1.41e+18,3000000.0,1,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 300 27
PoCol,300,28,ba9649cc2ba5d2d6,10000.0,141.0,3031.5000000000045,8.420833333333293,3.7472708333333586,16,16,0,0.0,603.3160178776127,625.0,2.9474,3619.896107265676,0.5263020833333308,0.00028570378412612113,1.41e+18,3000000.0,2,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 300 28
PoCol,300,29,ba9649cc2ba5d2d6,10000.0,141.0,3031.5000000000045,8.420833333333293,3.7472708333333586,13,13,0,0.0,767.0625040512999,769.2307692307693,2.402,4602.375024307799,0.6477564102564072,0.00035057590896474993,1.41e+18,3000000.0,2,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 300 29
PoCol,300,30,ba9649cc2ba5d2d6,10000.0,141.0,3031.5000000000045,8.420833333333293,3.7472708333333586,12,12,0,0.0,670.2084794879894,833.3333333333334,2.2069,4021.2508769279366,0.7017361111111078,0.00038156841421601765,1.41e+18,3000000.0,3,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 300 30
PoCol,400,1,5471969975f55178,10000.0,141.0,3031.5000000000045,8.420833333333311,3.747270833333305,16,16,0,0.0,592.220438794251,625.0,2.9616,3553.3226327655057,0.526302083333332,0.00028433391860255644,1.41e+18,4000000.0,3,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 400 1
PoCol,400,2,5471969975f55178,10000.0,141.0,3031.5000000000045,8.420833333333311,3.7472708333333054,19,19,0,0.0,507.4334904057093,526.3157894736842,3.4903,3044.6009424342556,0.44320175438596376,0.0002412638837158213,1.4100000000000003e+18,4000000.0,3,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 400 2
PoCol,400,3,5471969975f55178,10000.0,141.0,3031.5000000000045,8.420833333333311,3.7472708333333054,19,19,0,0.0,462.7934705423394,526.3157894736842,3.5235,2776.760823254036,0.44320175438596376,0.00023899058701102062,1.4099999999999997e+18,4000000.0,3,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 400 3
PoCol,400,4,5471969975f55178,10000.0,141.0,3031.5000000000045,8.420833333333311,3.7472708333333054,19,19,0,0.0,498.18547312484975,526.3157894736842,3.4865,2989.1128387490985,0.44320175438596376,0.0002415268416272282,1.41e+18,4000000.0,3,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 400 4
PoCol,400,5,5471969975f55178,10000.0,141.0,3031.5000000000045,8.420833333333311,3.7472708333333054,11,11,0,0.0,909.5310731319557,909.0909090909091,2.0377,5457.186438791734,0.765530303030301,0.0004132518689371993,1.4100000000000003e+18,4000000.0,4,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 400 5
PoCol,400,6,5471969975f55178,10000.0,141.0,3031.5000000000045,8.420833333333311,3.7472708333333054,19,19,0,0.0,426.17703820978846,526.3157894736842,3.5006,2557.062229258731,0.44320175438596376,0.00024055400026662033,1.41e+18,4000000.0,2,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 400 6
PoCol,400,7,5471969975f55178,10000.0,141.0,3031.5000000000045,8.420833333333311,3.747270833333305,21,21,0,0.0,376.9624462904991,476.1904761904762,3.838,2261.7746777429948,0.40099206349206246,0.00021940680910196225,1.4099999999999997e+18,4000000.0,2,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 400 7
PoCol,400,8,5471969975f55178,10000.0,141.0,3031.5000000000045,8.420833333333311,3.7472708333333054,17,17,0,0.0,554.2089425845846,588.2352941176471,3.1378,3325.2536555075076,0.49534313725490065,0.00026836743365840117,1.4099999999999997e+18,4000000.0,2,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 400 8
PoCol,400,9,5471969975f55178,10000.0,141.0,3031.5000000000045,8.420833333333311,3.7472708333333054,15,15,0,0.0,668.7044591104717,666.6666666666666,2.7533,4012.22675466283,0.5613888888888874,0.0003058451070836201,1.4100000000000003e+18,4000000.0,3,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 400 9
PoCol,400,10,5471969975f55178,10000.0,141.0,3031.5000000000045,8.420833333333311,3.7472708333333054,18,18,0,0.0,532.3715621913999,555.5555555555555,3.3214,3194.2293731483996,0.46782407407407284,0.00025353264687581474,1.41e+18,4000000.0,2,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 400 10
PoCol,400,11,5471969975f55178,10000.0,141.0,3031.5000000000045,8.420833333333311,3.7472708333333054,15,15,0,0.0,625.24155559445,666.6666666666666,2.7655,3751.4493335667003,0.5613888888888874,0.00030449587175314813,1.4100000000000003e+18,4000000.0,3,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 400 11
PoCol,400,12,5471969975f55178,10000.0,141.0,3031.5000000000045,8.420833333333311,3.7472708333333054,14,14,0,0.0,667.1455947784071,714.2857142857143,2.5915,4002.873568670443,0.6014880952380937,0.00032494051064377045,1.41e+18,4000000.0,3,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 400 12
PoCol,400,13,5471969975f55178,10000.0,141.0,3031.5000000000045,8.420833333333311,3.7472708333333054,15,15,0,0.0,662.1239496223008,666.6666666666666,2.7645,3972.7436977338048,0.5613888888888874,0.0003046060167601125,1.41e+18,4000000.0,2,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 400 13
PoCol,400,14,5471969975f55178,10000.0,141.0,3031.5000000000045,8.420833333333311,3.7472708333333054,16,16,0,0.0,549.3013087739089,625.0,2.9888,3295.8078526434533,0.526302083333332,0.0002817462972876509,1.4099999999999997e+18,4000000.0,3,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 400 14
PoCol,400,15,5471969975f55178,10000.0,141.0,3031.5000000000045,8.420833333333311,3.7472708333333054,13,13,0,0.0,725.7475124584234,769.2307692307693,2.4056,4354.485074750541,0.6477564102564085,0.0003500512692606132,1.41e+18,4000000.0,4,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 400 15
PoCol,400,16,5471969975f55178,10000.0,141.0,3031.5000000000045,8.420833333333311,3.7472708333333054,9,9,0,0.0,1066.6059167939945,1111.111111111111,1.6343,6399.635500763967,0.9356481481481457,0.0005152562768973451,1.41e+18,4000000.0,2,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 400 16
PoCol,400,17,5471969975f55178,10000.0,141.0,3031.5000000000045,8.420833333333311,3.7472708333333054,20,20,0,0.0,429.99948757921356,500.0,3.7034,2579.9969254752814,0.42104166666666554,0.00022738114525391022,1.4099999999999997e+18,4000000.0,3,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 400 17
PoCol,400,18,5471969975f55178,10000.0,141.0,3031.5000000000045,8.420833333333311,3.7472708333333054,24,24,0,0.0,347.5377655424978,416.6666666666667,4.4142,2085.226593254987,0.3508680555555546,0.0001907669188829983,1.4099999999999997e+18,4000000.0,2,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 400 18
PoCol,400,19,5471969975f55178,10000.0,141.0,3031.5000000000045,8.420833333333311,3.7472708333333054,19,19,0,0.0,463.547840704676,526.3157894736842,3.5247,2781.287044228056,0.44320175438596376,0.00023890922158859793,1.41e+18,4000000.0,1,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 400 19
PoCol,400,20,5471969975f55178,10000.0,141.0,3031.5000000000045,8.420833333333311,3.7472708333333054,16,16,0,0.0,533.9524547041548,625.0,2.9729,3203.714728224929,0.526302083333332,0.00028325316469889034,1.41e+18,4000000.0,2,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 400 20
PoCol,400,21,5471969975f55178,10000.0,141.0,3031.5000000000045,8.420833333333311,3.7472708333333054,16,16,0,0.0,574.4732062512228,625.0,2.9299,3446.8392375073367,0.526302083333332,0.00028741026428660745,1.4100000000000003e+18,4000000.0,2,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 400 21
PoCol,400,22,5471969975f55178,10000.0,141.0,3031.5000000000045,8.420833333333311,3.747270833333305,18,18,0,0.0,562.6457697863715,555.5555555555555,3.311,3375.8746187182287,0.46782407407407284,0.00025432900432900365,1.4099999999999997e+18,4000000.0,3,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 400 22
PoCol,400,23,5471969975f55178,10000.0,141.0,3031.5000000000045,8.420833333333311,3.7472708333333054,18,18,0,0.0,564.8922362289072,555.5555555555555,3.3099,3389.3534173734433,0.46782407407407284,0.0002544135270954806,1.4100000000000003e+18,4000000.0,1,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 400 23
PoCol,400,24,5471969975f55178,10000.0,141.0,3031.5000000000045,8.420833333333311,3.7472708333333054,14,14,0,0.0,663.888784668246,714.2857142857143,2.6025,3983.332708009476,0.6014880952380937,0.00032356708293307634,1.4100000000000003e+18,4000000.0,4,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 400 24
PoCol,400,25,5471969975f55178,10000.0,141.0,3031.5000000000045,8.420833333333311,3.7472708333333054,21,21,0,0.0,474.71673438212036,476.1904761904762,3.9023,2848.300406292722,0.40099206349206246,0.0002157915417403406,1.4100000000000003e+18,4000000.0,2,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 400 25
PoCol,400,26,5471969975f55178,10000.0,141.0,3031.5000000000045,8.420833333333311,3.7472708333333054,12,12,0,0.0,779.4639767525724,833.3333333333334,2.2074,4676.783860515435,0.7017361111111092,0.00038148198483887427,1.4099999999999997e+18,4000000.0,3,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 400 26
PoCol,400,27,5471969975f55178,10000.0,141.0,3031.5000000000045,8.420833333333311,3.7472708333333054,18,18,0,0.0,548.9954848830068,555.5555555555555,3.3332,3293.972909298041,0.46782407407407284,0.0002526351054042155,1.41e+18,4000000.0,2,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 400 27
PoCol,400,28,5471969975f55178,10000.0,141.0,3031.5000000000045,8.420833333333311,3.7472708333333054,14,14,0,0.0,706.1242094005618,714.2857142857143,2.5582,4236.74525640337,0.6014880952380937,0.00032917024991530416,1.4100000000000003e+18,4000000.0,3,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 400 28
PoCol,400,29,5471969975f55178,10000.0,141.0,3031.5000000000045,8.420833333333311,3.7472708333333054,13,13,0,0.0,614.2507860361454,769.2307692307693,2.3994,3685.5047162168726,0.6477564102564085,0.00035095579450418067,1.41e+18,4000000.0,2,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 400 29
PoCol,400,30,5471969975f55178,10000.0,141.0,3031.5000000000045,8.420833333333311,3.7472708333333054,27,27,0,0.0,341.9567227360888,370.3703703703704,4.9643,2051.740336416533,0.3118827160493819,0.00016962780922452937,1.4100000000000003e+18,4000000.0,0,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 400 30
PoCol,500,1,8cdf9e83ec43ef64,10000.0,141.0,3031.500000000032,8.420833333333418,3.7472708333333076,14,14,0,0.0,694.7241490938967,714.2857142857143,2.5893,4168.34489456338,0.6014880952381013,0.0003252165965061375,1.4099999999999997e+18,5000000.0,3,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 500 1
PoCol,500,2,8cdf9e83ec43ef64,10000.0,141.0,3031.500000000032,8.420833333333418,3.7472708333333076,18,18,0,0.0,556.8667192909206,555.5555555555555,3.3142,3341.2003157455238,0.4678240740740788,0.0002540834389395154,1.4100000000000003e+18,5000000.0,3,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 500 2
PoCol,500,3,8cdf9e83ec43ef64,10000.0,141.0,3031.500000000032,8.420833333333418,3.7472708333333076,14,14,0,0.0,553.3878316186014,714.2857142857143,2.5831,3320.326989711608,0.6014880952381013,0.0003259971868426858,1.4099999999999997e+18,5000000.0,3,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 500 3
PoCol,500,4,8cdf9e83ec43ef64,10000.0,141.0,3031.500000000032,8.420833333333418,3.7472708333333076,17,17,0,0.0,610.4858157673452,588.2352941176471,3.1335,3662.9148946040714,0.4953431372549069,0.00026873570554758,1.41e+18,5000000.0,2,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 500 4
PoCol,500,5,8cdf9e83ec43ef64,10000.0,141.0,3031.500000000032,8.420833333333418,3.7472708333333076,20,20,0,0.0,523.6258211219983,500.0,3.6737,3141.75492673199,0.42104166666667087,0.00022921940641134055,1.4099999999999997e+18,5000000.0,2,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 500 5
PoCol,500,6,8cdf9e83ec43ef64,10000.0,141.0,3031.500000000032,8.420833333333418,3.7472708333333076,19,19,0,0.0,503.7054944221418,526.3157894736842,3.4877,3022.2329665328507,0.44320175438596937,0.00024144374038287175,1.41e+18,5000000.0,3,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 500 6
PoCol,500,7,8cdf9e83ec43ef64,10000.0,141.0,3031.500000000032,8.420833333333418,3.7472708333333076,13,13,0,0.0,679.5737945745598,769.2307692307693,2.3923,4077.4427674473586,0.6477564102564167,0.00035199738048461387,1.41e+18,5000000.0,4,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 500 7
PoCol,500,8,8cdf9e83ec43ef64,10000.0,141.0,3031.500000000032,8.420833333333418,3.7472708333333076,12,12,0,0.0,791.6405645351232,833.3333333333334,2.2203,4749.843387210739,0.7017361111111181,0.00037926556471348094,1.41e+18,5000000.0,6,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 500 8
PoCol,500,9,8cdf9e83ec43ef64,10000.0,141.0,3031.500000000032,8.420833333333418,3.7472708333333076,15,15,0,0.0,679.5691087617081,666.6666666666666,2.7344,4077.4146525702486,0.5613888888888945,0.00030795908913595004,1.41e+18,5000000.0,1,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 500 9
PoCol,500,10,8cdf9e83ec43ef64,10000.0,141.0,3031.500000000032,8.420833333333418,3.7472708333333076,13,13,0,0.0,664.978252018568,769.2307692307693,2.4372,3989.869512111408,0.6477564102564167,0.0003455126100990242,1.41e+18,5000000.0,4,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 500 10
PoCol,500,11,8cdf9e83ec43ef64,10000.0,141.0,3031.500000000032,8.420833333333418,3.7472708333333076,14,14,0,0.0,634.432005905843,714.2857142857143,2.6196,3806.592035435058,0.6014880952381013,0.00032145492950578017,1.4099999999999997e+18,5000000.0,4,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 500 11
PoCol,500,12,8cdf9e83ec43ef64,10000.0,141.0,3031.500000000032,8.420833333333418,3.7472708333333076,16,16,0,0.0,594.0279418193884,625.0,2.9661,3564.1676509163303,0.5263020833333386,0.0002839025431824085,1.41e+18,5000000.0,3,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 500 12
PoCol,500,13,8cdf9e83ec43ef64,10000.0,141.0,3031.500000000032,8.420833333333418,3.7472708333333076,17,17,0,0.0,533.2585499607866,588.2352941176471,3.0963,3199.5512997647193,0.4953431372549069,0.0002719643876024099,1.4099999999999997e+18,5000000.0,2,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 500 13
PoCol,500,14,8cdf9e83ec43ef64,10000.0,141.0,3031.500000000032,8.420833333333418,3.7472708333333076,16,16,0,0.0,595.835551729524,625.0,2.9628,3575.013310377144,0.5263020833333386,0.0002842187570316396,1.4100000000000003e+18,5000000.0,2,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 500 14
PoCol,500,15,8cdf9e83ec43ef64,10000.0,141.0,3031.500000000032,8.420833333333418,3.7472708333333076,23,23,0,0.0,383.12515065192724,434.7826086956522,4.2261,2298.7509039115635,0.36612318840580077,0.00019925778692727144,1.41e+18,5000000.0,2,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 500 15
PoCol,500,16,8cdf9e83ec43ef64,10000.0,141.0,3031.500000000032,8.420833333333418,3.7472708333333076,19,19,0,0.0,537.356940221832,526.3157894736842,3.4941,3224.141641330992,0.44320175438596937,0.00024100149776289798,1.4100000000000003e+18,5000000.0,1,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 500 16
PoCol,500,17,8cdf9e83ec43ef64,10000.0,141.0,3031.500000000032,8.420833333333418,3.7472708333333076,15,15,0,0.0,636.6255315776456,666.6666666666666,2.777,3819.753189465873,0.5613888888888945,0.0003032349057736197,1.41e+18,5000000.0,4,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 500 17
PoCol,500,18,8cdf9e83ec43ef64,10000.0,141.0,3031.500000000032,8.420833333333418,3.7472708333333076,15,15,0,0.0,603.326468409287,666.6666666666666,2.7916,3619.9588104557224,0.5613888888888945,0.00030164899460285923,1.41e+18,5000000.0,3,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 500 18
PoCol,500,19,8cdf9e83ec43ef64,10000.0,141.0,3031.500000000032,8.420833333333418,3.7472708333333076,15,15,0,0.0,575.7317126056646,666.6666666666666,2.7474,3454.3902756339876,0.5613888888888945,0.00030650190483123743,1.41e+18,5000000.0,3,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 500 19
PoCol,500,20,8cdf9e83ec43ef64,10000.0,141.0,3031.500000000032,8.420833333333418,3.7472708333333076,15,15,0,0.0,674.1518992179892,666.6666666666666,2.744,4044.9113953079354,0.5613888888888945,0.0003068816812439292,1.4099999999999997e+18,5000000.0,2,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 500 20
PoCol,500,21,8cdf9e83ec43ef64,10000.0,141.0,3031.500000000032,8.420833333333418,3.7472708333333076,21,21,0,0.0,437.7660816955123,476.1904761904762,3.8632,2626.596490173074,0.4009920634920675,0.00021797559881273085,1.41e+18,5000000.0,2,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 500 21
PoCol,500,22,8cdf9e83ec43ef64,10000.0,141.0,3031.500000000032,8.420833333333418,3.7472708333333076,19,19,0,0.0,434.9614966907153,526.3157894736842,3.4967,2609.768980144292,0.44320175438596937,0.0002408222991201252,1.41e+18,5000000.0,4,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 500 22
PoCol,500,23,8cdf9e83ec43ef64,10000.0,141.0,3031.500000000032,8.420833333333418,3.7472708333333076,23,23,0,0.0,430.30423579123834,434.7826086956522,4.2465,2581.82541474743,0.36612318840580077,0.00019830056124651874,1.4100000000000003e+18,5000000.0,1,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 500 23
PoCol,500,24,8cdf9e83ec43ef64,10000.0,141.0,3031.500000000032,8.420833333333418,3.7472708333333076,19,19,0,0.0,534.9883405325522,526.3157894736842,3.5137,3209.9300431953134,0.44320175438596937,0.00023965715153067757,1.4099999999999997e+18,5000000.0,2,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 500 24
PoCol,500,25,8cdf9e83ec43ef64,10000.0,141.0,3031.500000000032,8.420833333333418,3.7472708333333076,15,15,0,0.0,659.5888112614347,666.6666666666666,2.7551,3957.532867568608,0.5613888888888945,0.00030564528813231527,1.4100000000000003e+18,5000000.0,4,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 500 25
PoCol,500,26,8cdf9e83ec43ef64,10000.0,141.0,3031.500000000032,8.420833333333418,3.747270833333308,31,31,0,0.0,313.81822549038384,322.5806451612903,5.7013,1882.909352942303,0.2716397849462393,0.0001477002321108066,1.41e+18,5000000.0,1,/usr/local/bin/python /home/user/BlockSim-New/experiments/run_scenario.py PoCol 500 26
