run_id,scenario_id,role,seed_class,seed_index,master_seed,controller_mode_configured,run_status,all_integrity_gates_pass,E_idle_kwh,E_power_null_kwh,absolute_reduction_kwh,relative_reduction,offline_residency_s,a1_continuous_control_kwh,rounds_executed,rounds_accepted,accepted_blocks_per_closed_round,zero_block_indicator,median_round_duration,mean_round_duration,p95_round_duration,unclosed_final_tail_s,static_floor_deficit_area_hash_s,activation_requests_seated,activation_requests_completed,activation_requests_cancelled,incomplete_activation_request_count,activations_per_closed_round,reassignments_per_closed_round,nonterminal_activation_request_count,duration_below_static_floor,static_floor_unattainable_count,duration_below_useful_floor,useful_floor_deficit_area,useful_floor_unattainable_count,H_useful_available_time_weighted,H_useful_target_time_weighted,coarse_repartition_count,coarse_reassignment_count,mean_coarse_chunk_size,minimum_coarse_chunk_size,maximum_coarse_chunk_size,donor_lineage_repartition_replay_count,duplicate_reassignment_prevented_count,nonterminal_coarse_request_count,coarse_requests_completed,reserve_wakes_rejected_no_useful_work,reserve_wakes_with_bound_work,reserve_wakes_completed_with_useful_work,reserve_wake_useful_completion_ratio,controller_mode,breach_episode_count,breach_episode_recovered_count,episode_unattainable_count,activation_batches_seated,predictive_batches_seated,reactive_batches_seated,duplicate_activation_batch_prevented_count,prediction_decision_count,false_positive_wake_count,late_wake_count,maximum_H_pipeline,time_weighted_H_pipeline,maximum_energy_identity_residual_j,maximum_residency_partition_residual_s,duplicate_nonce_count,post_round_evaluation_record_count,post_round_evaluation_nonce_count,evaluation_missing_terminal_time_count,physical_frontier_rewind_count,work_reward_union_residual,nonterminal_lease_count,nonterminal_reassignment_request_count,adversarial_action_total,nonterminal_episode_count,live_batch_after_close_count,evaluation_ledger_entries,coarse_chunks_pairwise_disjoint,coarse_chunks_contiguous,coarse_donor_never_in_ceded_chunk,coarse_lineage_count,residency_PRIMARY_ACTIVE_HASHING_s,energy_PRIMARY_ACTIVE_HASHING_kwh,power_null_difference_PRIMARY_ACTIVE_HASHING_kwh,residency_PRIMARY_LOW_POWER_LISTEN_s,energy_PRIMARY_LOW_POWER_LISTEN_kwh,power_null_difference_PRIMARY_LOW_POWER_LISTEN_kwh,residency_RESERVE_STANDBY_s,energy_RESERVE_STANDBY_kwh,power_null_difference_RESERVE_STANDBY_kwh,residency_RESERVE_WAKING_s,energy_RESERVE_WAKING_kwh,power_null_difference_RESERVE_WAKING_kwh,residency_ACTIVATED_RESERVE_HASHING_s,energy_ACTIVATED_RESERVE_HASHING_kwh,power_null_difference_ACTIVATED_RESERVE_HASHING_kwh,residency_OFFLINE_s,energy_OFFLINE_kwh,power_null_difference_OFFLINE_kwh,residency_COORDINATION_AND_VERIFICATION_s,energy_COORDINATION_AND_VERIFICATION_kwh,power_null_difference_COORDINATION_AND_VERIFICATION_kwh,range_idle_energy_difference_kwh,reserve_standby_energy_difference_kwh,wake_energy_difference_kwh,activated_reserve_energy_kwh,total_low_power_state_difference_kwh,wall_clock_seconds,peak_rss_mb,config_sha256,engine_sha256,record_sha256
8s-S02_USEFUL_FLOOR-s02,S02_USEFUL_FLOOR,CONFIRMATORY_COMPONENT,CONFIRMATORY_8S,2,16947568176394249616,USEFUL_FLOOR_ONLY,COMPLETED,True,0.015172398703703526,0.035833333333333335,0.02066093462962981,0.5765842222222272,0.0,0.035833333333333335,186,145,0.7795698924731183,0,1.1800000000000281,1.6129032258064515,2.86250000000004,0.0,829812.1666666525,568,224,344,344,3.053763440860215,0.0,0,274.5883333333294,0,44.44250000000038,55792.333333333365,568,679.0624999999983,616.5402777777753,0,0,0.0,0,0,0,0,0,0,0,568,205,0.9151785714285714,USEFUL_FLOOR_ONLY,142,0,0,142,142,0,1284,142,0,0,5000.0,985.8841666666726,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,6399,True,True,True,0,639.1466666666661,0.0038171259259259208,0.0,1199.960000000075,0.0007166427777778227,0.006449785000000404,846.9700000000005,0.0005058293055555559,0.004552463750000004,273.64333333333275,0.0008171293981481464,0.0008171293981481464,79.38666666666677,0.0004741148148148154,0.0,0.0,0.0,0.0,2960.8933333332598,0.008841556481481256,0.008841556481481256,0.006449785000000404,0.004552463750000004,0.0008171293981481464,0.0004741148148148154,0.02066093462962981,2.273101568222046,58.1875,b22c35ffdb0de6d47c13b6626b381dc3c6c726fda9670d8baa85ceaa5080e69d,3116582ebea8ffd8ed4a0bb69d1e5132683f8bb96a88f955d3d5511b4dc0d158,848cb6e038eda85da8ef86daf5cebf316fe43a3ee79a35a2a53624ddaacee604
8s-S02_USEFUL_FLOOR-s03,S02_USEFUL_FLOOR,CONFIRMATORY_COMPONENT,CONFIRMATORY_8S,3,18075326756669610819,USEFUL_FLOOR_ONLY,COMPLETED,True,0.015399543217592392,0.035833333333333314,0.020433790115740924,0.570245305555561,0.0,0.035833333333333335,190,152,0.8,0,1.1933333333333351,1.5789473684210527,2.86250000000004,0.0,826183.1666666513,600,208,392,392,3.1578947368421053,0.0,0,273.2566666666624,0,42.570833333333866,54137.666666666904,517,688.440833333333,622.9686111111106,0,0,0.0,0,0,0,0,0,0,0,600,189,0.9086538461538461,USEFUL_FLOOR_ONLY,150,0,0,150,150,0,1297,150,0,0,5000.0,1037.4402777777852,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,6548,True,True,True,0,661.8533333333329,0.003952735185185181,0.0,1113.8933333334132,0.0006652418518518996,0.005987176666667097,857.3883333333334,0.0005120513657407408,0.004608462291666667,270.3833333333329,0.0008073946759259247,0.0008073946759259247,72.22833333333364,0.0004313636574074092,0.0,0.0,0.0,0.0,3024.253333333254,0.009030756481481241,0.009030756481481241,0.005987176666667097,0.004608462291666667,0.0008073946759259247,0.0004313636574074092,0.02043379011574093,2.313178539276123,58.87890625,f4f6206d5ca5eada725bd206fe69f9c322dc6b7e43342c38708cd1a02934e8f5,3116582ebea8ffd8ed4a0bb69d1e5132683f8bb96a88f955d3d5511b4dc0d158,e6bf72a5491484a1d0d8753823b1c97899e135b8c21fad86e7c16e33e5365c3e
8s-S02_USEFUL_FLOOR-s04,S02_USEFUL_FLOOR,CONFIRMATORY_COMPONENT,CONFIRMATORY_8S,4,4114217942748140496,USEFUL_FLOOR_ONLY,COMPLETED,True,0.015415697083333138,0.03583333333333333,0.02041763625000019,0.5697945000000054,0.0,0.035833333333333335,193,155,0.8031088082901554,0,1.1825000000000614,1.5544041450777202,2.86250000000004,0.0,827844.4999999859,608,200,404,408,3.150259067357513,0.0,0,273.1108333333293,0,40.94750000000057,51764.16666666702,559,674.0227777777759,609.4841666666648,0,0,0.0,0,0,0,0,0,0,0,608,188,0.94,USEFUL_FLOOR_ONLY,153,1,0,152,152,0,1219,152,0,0,5000.0,1030.1236111111175,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,6413,True,True,True,0,649.5666666666643,0.0038793564814814676,0.0,1077.02000000008,0.0006432202777778255,0.0057889825000004315,871.8933333333335,0.0005207140740740742,0.0046864266666666685,256.07666666666637,0.0007646733796296287,0.0007646733796296287,72.03000000000002,0.0004301791666666668,0.0,0.0,0.0,0.0,3073.4133333332566,0.00917755370370347,0.00917755370370347,0.0057889825000004315,0.0046864266666666685,0.0007646733796296287,0.0004301791666666668,0.020417636250000197,2.284391164779663,58.71484375,8a9e3ee6761406d59b064dc54574044fc5c729212a3be04f43344058ff9eaa9d,3116582ebea8ffd8ed4a0bb69d1e5132683f8bb96a88f955d3d5511b4dc0d158,dcffcac5b402c82e2cb21b94b1996ca8095d1910cb14be8db45b3daf031bae50
8s-S02_USEFUL_FLOOR-s05,S02_USEFUL_FLOOR,CONFIRMATORY_COMPONENT,CONFIRMATORY_8S,5,1762912106260157046,USEFUL_FLOOR_ONLY,COMPLETED,True,0.015239480694444254,0.035833333333333356,0.020593852638889104,0.5747121666666724,0.0,0.035833333333333335,189,147,0.7777777777777778,0,1.1650000000000205,1.5873015873015872,2.86250000000004,0.0,831188.8333333193,580,212,364,368,3.068783068783069,0.0,0,274.31999999999584,0,42.502500000000374,53373.833333333576,549,665.6897222222204,603.8508333333309,0,0,0.0,0,0,0,0,0,0,0,580,193,0.910377358490566,USEFUL_FLOOR_ONLY,146,1,0,145,145,0,1230,145,0,0,5000.0,989.752500000007,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,6276,True,True,True,0,632.6533333333315,0.003778346296296286,0.0,1145.5066666667453,0.0006841220370370841,0.006157098333333758,860.846666666667,0.0005141167592592594,0.004627050833333334,263.2699999999994,0.0007861534722222205,0.0007861534722222205,75.88333333333352,0.0004531921296296308,0.0,0.0,0.0,0.0,3021.8399999999233,0.00902354999999977,0.00902354999999977,0.006157098333333758,0.004627050833333334,0.0007861534722222205,0.0004531921296296308,0.020593852638889083,2.2436611652374268,57.953125,5b7d456648a38da9016db50e7dc8bfa7581333fb0ad74d3eea44e76236f42c3e,3116582ebea8ffd8ed4a0bb69d1e5132683f8bb96a88f955d3d5511b4dc0d158,9b6f89ff86abea30f257e64628c4f5d609bf19e32984d08051963801dadbdb25
8s-S02_USEFUL_FLOOR-s06,S02_USEFUL_FLOOR,CONFIRMATORY_COMPONENT,CONFIRMATORY_8S,6,4670163991797319312,USEFUL_FLOOR_ONLY,COMPLETED,True,0.015423388310184992,0.035833333333333335,0.020409945023148343,0.5695798611111165,0.0,0.035833333333333335,193,155,0.8031088082901554,0,1.1800000000000068,1.5544041450777202,2.86250000000004,0.0,829079.8333333198,604,196,408,408,3.1295336787564767,0.0,0,273.7158333333294,0,41.00416666666726,52422.500000000335,487,670.4397222222211,607.5511111111088,0,0,0.0,0,0,0,0,0,0,0,604,178,0.9081632653061225,USEFUL_FLOOR_ONLY,151,0,0,151,151,0,1258,151,0,0,5000.0,1033.2272222222293,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,6355,True,True,True,0,650.7666666666648,0.0038865231481481372,0.0,1074.0466666667453,0.000641444537037084,0.0057730008333337565,868.6783333333333,0.0005187940046296295,0.0046691460416666665,262.8666666666668,0.0007849490740740744,0.0007849490740740744,68.45500000000006,0.00040882847222222256,0.0,0.0,0.0,0.0,3075.1866666665887,0.009182849074073844,0.009182849074073844,0.0057730008333337565,0.0046691460416666665,0.0007849490740740744,0.00040882847222222256,0.02040994502314834,2.309382438659668,58.52734375,8d5feaea2f5bdc176a8d397c25ea316e6d7004585fb4de98fbecfa302cacf87f,3116582ebea8ffd8ed4a0bb69d1e5132683f8bb96a88f955d3d5511b4dc0d158,131af38bcfdd7d0e5262d3c132def65ffb13d285e072fdc9ee3cf7d4766fc9ca
8s-S02_USEFUL_FLOOR-s07,S02_USEFUL_FLOOR,CONFIRMATORY_COMPONENT,CONFIRMATORY_8S,7,17386869905707270377,USEFUL_FLOOR_ONLY,COMPLETED,True,0.015213306435184999,0.03583333333333333,0.02062002689814833,0.5754426111111163,0.0,0.035833333333333335,187,147,0.786096256684492,0,1.1625000000000796,1.6042780748663101,2.86250000000004,0.0,829683.1666666531,600,228,368,372,3.2085561497326203,0.0,0,274.3783333333292,0,43.60416666666711,55745.33333333369,597,679.4000000000009,616.7819444444439,0,0,0.0,0,0,0,0,0,0,0,600,207,0.9078947368421053,USEFUL_FLOOR_ONLY,151,1,0,150,150,0,1267,150,0,0,5000.0,1005.3363888888993,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,6345,True,True,True,0,641.1933333333346,0.0038293490740740808,0.0,1179.4200000000749,0.0007043758333333782,0.006339382500000404,850.5066666666662,0.0005079414814814813,0.004571473333333331,272.0566666666672,0.0008123914351851867,0.0008123914351851867,77.43666666666655,0.00046246898148148084,0.0,0.0,0.0,0.0,2979.386666666591,0.008896779629629405,0.008896779629629405,0.006339382500000404,0.004571473333333331,0.0008123914351851867,0.00046246898148148084,0.020620026898148326,2.197152853012085,58.234375,540d264ec60f6eca6136d6e418780f5cd73698229cfe6dfd2a4cb6b72845084c,3116582ebea8ffd8ed4a0bb69d1e5132683f8bb96a88f955d3d5511b4dc0d158,e8d84583cf4bacaa122569f65594b983cc3fd48a9d2c99a9a26fc49e064f352c
8s-S02_USEFUL_FLOOR-s08,S02_USEFUL_FLOOR,CONFIRMATORY_COMPONENT,CONFIRMATORY_8S,8,2990465172206113483,USEFUL_FLOOR_ONLY,COMPLETED,True,0.015285785324073889,0.03583333333333333,0.02054754800925944,0.5734199444444495,0.0,0.035833333333333335,187,149,0.7967914438502673,0,1.1833333333333655,1.6042780748663101,2.86250000000004,0.0,828232.3333333194,592,220,368,372,3.165775401069519,0.0,0,274.32666666666273,0,43.910833333333855,55981.83333333355,568,685.8419444444435,622.3972222222205,0,0,0.0,0,0,0,0,0,0,0,592,201,0.9136363636363637,USEFUL_FLOOR_ONLY,149,1,0,148,148,0,1300,148,0,0,5000.0,1014.6138888888966,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,6492,True,True,True,0,651.9266666666654,0.0038934509259259177,0.0,1163.1400000000765,0.0006946530555556011,0.006251877500000409,847.2966666666665,0.0005060243981481481,0.004554219583333334,277.31999999999994,0.0008281083333333331,0.0008281083333333331,75.38333333333345,0.00045020601851851927,0.0,0.0,0.0,0.0,2984.9333333332593,0.008913342592592367,0.008913342592592367,0.006251877500000409,0.004554219583333334,0.0008281083333333331,0.00045020601851851927,0.020547548009259443,2.3747518062591553,58.65234375,1e610a4ab9a4ce40c9a5f2d9ce8a4f53a34fa6ea82c0949b0a24ea1c7bcb6a81,3116582ebea8ffd8ed4a0bb69d1e5132683f8bb96a88f955d3d5511b4dc0d158,e139df5792a99c675e7734f4b996dcf5c5d9fda08c143ce69469f5713429176b
8s-S02_USEFUL_FLOOR-s09,S02_USEFUL_FLOOR,CONFIRMATORY_COMPONENT,CONFIRMATORY_8S,9,13617931550189158389,USEFUL_FLOOR_ONLY,COMPLETED,True,0.015306983726851672,0.035833333333333335,0.020526349606481663,0.5728283611111161,0.0,0.035833333333333335,187,146,0.7807486631016043,0,1.1775000000000375,1.6042780748663101,2.86250000000004,0.0,827299.9999999856,600,212,388,388,3.2085561497326203,0.0,0,273.5191666666626,0,43.06083333333382,54433.83333333346,540,684.4205555555563,620.284166666666,0,0,0.0,0,0,0,0,0,0,0,600,195,0.9198113207547169,USEFUL_FLOOR_ONLY,150,0,0,150,150,0,1259,150,0,0,5000.0,1032.0691666666607,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,6482,True,True,True,0,655.966666666668,0.003917578703703711,0.0,1154.020000000076,0.0006892063888889341,0.006202857500000408,851.9449999999997,0.000508800486111111,0.004579204375,273.19000000000017,0.0008157756944444449,0.0008157756944444449,74.86500000000005,0.000447110416666667,0.0,0.0,0.0,0.0,2990.013333333256,0.008928512037036805,0.008928512037036805,0.006202857500000408,0.004579204375,0.0008157756944444449,0.000447110416666667,0.02052634960648166,2.3320631980895996,58.703125,e9297dd19340cd9ee0b439934ef55ecc63a104140417e69192ef40bba61b7fde,3116582ebea8ffd8ed4a0bb69d1e5132683f8bb96a88f955d3d5511b4dc0d158,a6a175ed4d3093a6c0be50c80542584251c42679627d9200b8360c525bb55490
8s-S02_USEFUL_FLOOR-s10,S02_USEFUL_FLOOR,CONFIRMATORY_COMPONENT,CONFIRMATORY_8S,10,13715678045320114932,USEFUL_FLOOR_ONLY,COMPLETED,True,0.015318608657407215,0.03583333333333333,0.020514724675926112,0.5725039444444497,0.0,0.035833333333333335,190,147,0.7736842105263158,0,1.170000000000016,1.5789473684210527,2.86250000000004,0.0,828745.9999999863,604,204,396,400,3.1789473684210527,0.0,0,273.70749999999595,0,42.183333333333714,53152.833333333445,565,674.3127777777756,611.1516666666641,0,0,0.0,0,0,0,0,0,0,0,604,188,0.9215686274509803,USEFUL_FLOOR_ONLY,152,1,0,151,151,0,1235,151,0,0,5000.0,1024.0200000000063,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,6404,True,True,True,0,648.4199999999992,0.0038725083333333286,0.0,1124.2733333334097,0.000671441018518564,0.0060429691666670764,865.1400000000007,0.0005166808333333336,0.004650127500000003,261.7966666666662,0.0007817539351851839,0.0007817539351851839,73.06333333333325,0.0004363504629629624,0.0,0.0,0.0,0.0,3027.306666666591,0.009039874074073851,0.009039874074073851,0.0060429691666670764,0.004650127500000003,0.0007817539351851839,0.0004363504629629624,0.020514724675926115,2.4840145111083984,58.44140625,b9086015723a7458c75a053ef2ea0d2624987b84867034cf0fb40776d42dd503,3116582ebea8ffd8ed4a0bb69d1e5132683f8bb96a88f955d3d5511b4dc0d158,c64ca5555a793a564349c1ad5fa4238c560972d1345a4c12362111158b6db148
8s-S02_USEFUL_FLOOR-s11,S02_USEFUL_FLOOR,CONFIRMATORY_COMPONENT,CONFIRMATORY_8S,11,16935060739719325789,USEFUL_FLOOR_ONLY,COMPLETED,True,0.015223340763888699,0.035833333333333335,0.020609992569444638,0.5751625833333387,0.0,0.035833333333333335,183,141,0.7704918032786885,0,1.1900000000000048,1.639344262295082,2.86250000000004,0.0,826444.3333333249,584,228,352,356,3.191256830601093,0.0,0,274.00333333332935,0,45.12083333332916,57173.16666665941,598,696.9402777777345,632.3305555555115,0,0,0.0,0,0,0,0,0,0,0,584,204,0.8947368421052632,USEFUL_FLOOR_ONLY,147,1,0,146,146,0,1333,146,0,0,5000.0,1012.8061111111002,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,6603,True,True,True,0,660.2599999999635,0.003943219444444227,0.0,1211.7400000000366,0.0007236780555555775,0.006513102500000197,838.8216666666664,0.0005009629398148146,0.004508666458333332,282.9400000000001,0.0008448902777777782,0.0008448902777777782,78.2383333333335,0.000467256712962964,0.0,0.0,0.0,0.0,2928.0,0.008743333333333334,0.008743333333333334,0.006513102500000197,0.004508666458333332,0.0008448902777777782,0.000467256712962964,0.02060999256944464,2.498361349105835,58.79296875,399357efbb9d158b858d6c15e8c87f22b01c095a1eafd83b8768c1c2113d39b7,3116582ebea8ffd8ed4a0bb69d1e5132683f8bb96a88f955d3d5511b4dc0d158,6829d02cec9ca2ed38b4eca382d67ca4172013bc1ef4c33cd3999ac21a791f0a
8s-S03_USEFUL_FLOOR_COARSE_REASSIGNMENT-s00,S03_USEFUL_FLOOR_COARSE_REASSIGNMENT,CONFIRMATORY_PRIMARY,CONFIRMATORY_8S,0,16589040752212978661,USEFUL_FLOOR_COARSE_REASSIGNMENT,COMPLETED,True,0.016210094710648038,0.035833333333333335,0.019623238622685297,0.547625263888892,0.0,0.035833333333333335,212,177,0.8349056603773585,0,1.158750000000019,1.4150943396226414,2.3325000000000387,0.0,824371.6666666564,660,204,456,456,3.1132075471698113,1.4386792452830188,0,271.1024999999952,0,24.88583333332847,36868.58333332178,558,639.2869444443787,572.1691666666101,173,305,26.567213114754097,26,28,0,0,0,261,0,660,171,0.8382352941176471,USEFUL_FLOOR_COARSE_REASSIGNMENT,252,0,95,165,165,0,1205,165,0,0,5000.0,1093.032222222218,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,6755,True,True,True,173,698.0658333333344,0.004169004282407412,0.0,709.9341666666656,0.0004239884606481476,0.003815896145833329,911.0916666666881,0.0005441241898148275,0.004897117708333449,261.656666666667,0.0007813358796296306,0.0007813358796296306,27.251666666644972,0.0001627530092591297,0.0,0.0,0.0,0.0,3392.0,0.010128888888888889,0.010128888888888889,0.003815896145833329,0.004897117708333449,0.0007813358796296306,0.0001627530092591297,0.019623238622685297,3.2536215782165527,61.69140625,dfe61a8f79e83a060a0ba12c1f196fe67d2cc61288721842c1ae107357b66224,3116582ebea8ffd8ed4a0bb69d1e5132683f8bb96a88f955d3d5511b4dc0d158,2288abb2fce572db4c08ebab61bab35c3c7f46714ff28cf9058a793bcd1e9596
8s-S03_USEFUL_FLOOR_COARSE_REASSIGNMENT-s01,S03_USEFUL_FLOOR_COARSE_REASSIGNMENT,CONFIRMATORY_PRIMARY,CONFIRMATORY_8S,1,5165989057726133609,USEFUL_FLOOR_COARSE_REASSIGNMENT,COMPLETED,True,0.016163433738425735,0.03583333333333332,0.019669899594907586,0.5489274305555607,0.0,0.035833333333333335,204,161,0.7892156862745098,0,1.190000000000019,1.4705882352941178,2.3325000000000387,0.0,818267.4999999859,644,220,420,424,3.156862745098039,1.6715686274509804,0,271.32083333332906,0,28.91833333333395,42925.41666666696,662,683.3541666666691,613.0047222222231,193,341,26.565982404692082,26,28,0,0,0,313,0,644,197,0.8954545454545455,USEFUL_FLOOR_COARSE_REASSIGNMENT,259,1,105,161,161,0,1387,161,0,0,5000.0,1107.5005555555674,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,7320,True,True,True,193,733.0008333333328,0.0043776438657407366,0.0,809.3991666667462,0.00048339116898152876,0.00435052052083376,879.6133333333333,0.0005253246296296297,0.0047279216666666676,289.30666666666696,0.0008639018518518528,0.0008639018518518528,31.079999999999544,0.00018561666666666395,0.0,0.0,0.0,0.0,3257.599999999921,0.009727555555555318,0.009727555555555318,0.00435052052083376,0.0047279216666666676,0.0008639018518518528,0.00018561666666666395,0.0196698995949076,3.4367220401763916,62.83984375,854f2cce99dff60e90f629b480ab761a4f97c22784c5549d8e23418f164fa3f6,3116582ebea8ffd8ed4a0bb69d1e5132683f8bb96a88f955d3d5511b4dc0d158,5ead19ffaaa081cebbedd9bc06085814e76074a0485f8aa03006645412b489d6
8s-S03_USEFUL_FLOOR_COARSE_REASSIGNMENT-s02,S03_USEFUL_FLOOR_COARSE_REASSIGNMENT,CONFIRMATORY_PRIMARY,CONFIRMATORY_8S,2,16947568176394249616,USEFUL_FLOOR_COARSE_REASSIGNMENT,COMPLETED,True,0.016059788807870175,0.035833333333333335,0.01977354452546316,0.5518198472222277,0.0,0.035833333333333335,203,159,0.7832512315270936,0,1.1800000000000352,1.477832512315271,2.3325000000000387,0.0,820917.5833333193,628,236,388,392,3.0935960591133007,1.793103448275862,0,272.19166666666234,0,28.68666666666715,42808.50000000024,689,671.9797222222231,603.8472222222217,207,364,26.568681318681318,26,28,0,0,0,335,0,628,205,0.8686440677966102,USEFUL_FLOOR_COARSE_REASSIGNMENT,263,1,110,157,157,0,1365,157,0,0,5000.0,1071.0544444444565,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,7185,True,True,True,207,717.4549999999987,0.004284800694444437,0.0,838.6116666667469,0.0005008375231481962,0.0045075377083337665,876.5225000000012,0.0005234787152777784,0.004711308437500007,290.66333333333273,0.0008679530092592574,0.0008679530092592574,32.81416666666625,0.00019597349537036788,0.0,0.0,0.0,0.0,3243.9333333332543,0.009686745370370137,0.009686745370370137,0.0045075377083337665,0.004711308437500007,0.0008679530092592574,0.00019597349537036788,0.01977354452546317,3.4142661094665527,62.6484375,2ed24cbb7e68491c2f4be950ce6c1b8ddfe84c6d1dd7e101cb685bbc7b6937f7,3116582ebea8ffd8ed4a0bb69d1e5132683f8bb96a88f955d3d5511b4dc0d158,da4c7ae8c9a04a0aba11919bb7e488a06c68a2e64cf2be8c32cb4e165bb1a38e
8s-S03_USEFUL_FLOOR_COARSE_REASSIGNMENT-s03,S03_USEFUL_FLOOR_COARSE_REASSIGNMENT,CONFIRMATORY_PRIMARY,CONFIRMATORY_8S,3,18075326756669610819,USEFUL_FLOOR_COARSE_REASSIGNMENT,COMPLETED,True,0.016183985150462515,0.035833333333333335,0.01964934818287082,0.5483539027777903,0.0,0.035833333333333335,204,164,0.803921568627451,0,1.1929166666666715,1.4705882352941178,2.3325000000000387,0.0,817775.3333333345,652,220,428,432,3.196078431372549,1.6862745098039216,0,271.12583333333396,0,28.93000000000051,42897.66666666689,653,684.9780555554883,614.4733333332782,195,344,26.566860465116278,26,28,0,0,0,308,0,652,191,0.8681818181818182,USEFUL_FLOOR_COARSE_REASSIGNMENT,263,1,105,163,163,0,1378,163,0,0,5000.0,1114.4377777777202,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,7301,True,True,True,195,734.7574999999167,0.0043881350694439485,0.0,801.2425000000826,0.0004785198263889382,0.004306678437500444,881.1816666666675,0.0005262612731481485,0.004736351458333337,287.8833333333328,0.0008596516203703689,0.0008596516203703689,30.934999999999704,0.00018475069444444267,0.0,0.0,0.0,0.0,3264.0000000000005,0.009746666666666669,0.009746666666666669,0.004306678437500444,0.004736351458333337,0.0008596516203703689,0.00018475069444444267,0.019649348182870816,3.4064433574676514,62.90625,e83aa100cd1f12eb7c60e8e9c9f51d87ff02d69b5288f73c6f26698c1e550c62,3116582ebea8ffd8ed4a0bb69d1e5132683f8bb96a88f955d3d5511b4dc0d158,d331ddc974fae7f21461c7e33a7accc6b1936b7bcaf36e819c3d07f5d31a5ec3
8s-S03_USEFUL_FLOOR_COARSE_REASSIGNMENT-s04,S03_USEFUL_FLOOR_COARSE_REASSIGNMENT,CONFIRMATORY_PRIMARY,CONFIRMATORY_8S,4,4114217942748140496,USEFUL_FLOOR_COARSE_REASSIGNMENT,COMPLETED,True,0.016158924212962746,0.03583333333333333,0.019674409120370582,0.5490532777777838,0.0,0.035833333333333335,209,170,0.8133971291866029,0,1.170000000000016,1.4354066985645932,2.3325000000000387,0.0,822744.2499999853,648,212,432,436,3.1004784688995217,1.6363636363636365,0,271.65083333332893,0,26.629166666667267,39555.25000000033,649,654.5291666666659,586.7599999999982,194,342,26.567251461988302,26,28,0,0,0,303,0,648,189,0.8915094339622641,USEFUL_FLOOR_COARSE_REASSIGNMENT,262,1,103,162,162,0,1284,162,0,0,5000.0,1084.8758333333424,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,6996,True,True,True,194,704.8341666666631,0.004209426273148127,0.0,755.032500000085,0.0004509221875000509,0.004058299687500457,899.7541666666673,0.0005373531828703707,0.0048361786458333365,269.88999999999965,0.0008059215277777767,0.0008059215277777767,30.355833333333067,0.0001812917824074058,0.0,0.0,0.0,0.0,3340.133333333252,0.009974009259259018,0.009974009259259018,0.004058299687500457,0.0048361786458333365,0.0008059215277777767,0.0001812917824074058,0.019674409120370585,3.2377493381500244,62.3125,91055210fb14cc0a399e1d05715fde0c9bee1ee30eeabef8d17137984639d8f4,3116582ebea8ffd8ed4a0bb69d1e5132683f8bb96a88f955d3d5511b4dc0d158,c789f04915a7e418cdfc21421bb22db7f1558940046054f49ce569c173b6979c
