hardware,N,M,schedule,idle_ratio,sleep_ratio,finished_state,mode,total_energy_j,total_energy_kwh,active_miner_seconds,idle_miner_seconds,sleep_miner_seconds,pct_time_active,unique_candidate_evaluations,duplicate_header_evaluations,successful_rounds,energy_ratio_vs_A,energy_reduction_pct_vs_A,expected_reduction_pct
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,20,4230000000000000,FIXED_SLOT_IDLE,0.0,0.0,IDLE,INDEPENDENT_HEADERS_FULL_PER_MINER_BUDGET,30315000.0,8.420833333333333,200000.0,0.0,0.0,100.0,1438200000000000000,0,17,1.0,0.0,95.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,20,4230000000000000,FIXED_SLOT_IDLE,0.05,0.0,IDLE,COMMON_TEMPLATE_DUPLICATE_BASELINE,30315000.0,8.420833333333333,200000.0,0.0,0.0,100.0,71910000000000000,1366290000000000000,17,1.0,0.0,90.25
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,20,4230000000000000,FIXED_SLOT_IDLE,0.05,0.0,IDLE,POCOL_DISJOINT_NONCE,2984511.749999999,0.8290310416666664,10200.0,189800.0,0.0,5.1,71910000000000000,0,17,0.09844999999999997,90.155,90.25
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,20,4230000000000000,FIXED_SLOT_IDLE,0.05,0.0,IDLE,INDEPENDENT_HEADERS_EQUAL_TOTAL_BUDGET,2984511.749999999,0.8290310416666664,10200.0,189800.0,0.0,5.1,71910000000000000,0,17,0.09844999999999997,90.155,90.25
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,20,4230000000000000,FIXED_SLOT_IDLE,0.05,0.0,IDLE,INDEPENDENT_HEADERS_FULL_PER_MINER_BUDGET,30315000.0,8.420833333333333,200000.0,0.0,0.0,100.0,1438200000000000000,0,17,1.0,0.0,90.25
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,20,4230000000000000,FIXED_SLOT_IDLE,0.1,0.0,IDLE,COMMON_TEMPLATE_DUPLICATE_BASELINE,30315000.0,8.420833333333333,200000.0,0.0,0.0,100.0,71910000000000000,1366290000000000000,17,1.0,0.0,85.5
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,20,4230000000000000,FIXED_SLOT_IDLE,0.1,0.0,IDLE,POCOL_DISJOINT_NONCE,4422958.499999997,1.2285995833333325,10200.0,189800.0,0.0,5.1,71910000000000000,0,17,0.14589999999999992,85.41000000000001,85.5
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,20,4230000000000000,FIXED_SLOT_IDLE,0.1,0.0,IDLE,INDEPENDENT_HEADERS_EQUAL_TOTAL_BUDGET,4422958.499999997,1.2285995833333325,10200.0,189800.0,0.0,5.1,71910000000000000,0,17,0.14589999999999992,85.41000000000001,85.5
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,20,4230000000000000,FIXED_SLOT_IDLE,0.1,0.0,IDLE,INDEPENDENT_HEADERS_FULL_PER_MINER_BUDGET,30315000.0,8.420833333333333,200000.0,0.0,0.0,100.0,1438200000000000000,0,17,1.0,0.0,85.5
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,20,4230000000000000,FIXED_SLOT_IDLE,0.2,0.0,IDLE,COMMON_TEMPLATE_DUPLICATE_BASELINE,30315000.0,8.420833333333333,200000.0,0.0,0.0,100.0,71910000000000000,1366290000000000000,17,1.0,0.0,76.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,20,4230000000000000,FIXED_SLOT_IDLE,0.2,0.0,IDLE,POCOL_DISJOINT_NONCE,7299851.999999994,2.027736666666665,10200.0,189800.0,0.0,5.1,71910000000000000,0,17,0.24079999999999982,75.92000000000002,76.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,20,4230000000000000,FIXED_SLOT_IDLE,0.2,0.0,IDLE,INDEPENDENT_HEADERS_EQUAL_TOTAL_BUDGET,7299851.999999994,2.027736666666665,10200.0,189800.0,0.0,5.1,71910000000000000,0,17,0.24079999999999982,75.92000000000002,76.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,20,4230000000000000,FIXED_SLOT_IDLE,0.2,0.0,IDLE,INDEPENDENT_HEADERS_FULL_PER_MINER_BUDGET,30315000.0,8.420833333333333,200000.0,0.0,0.0,100.0,1438200000000000000,0,17,1.0,0.0,76.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,20,4230000000000000,FIXED_SLOT_IDLE,0.5,0.0,IDLE,COMMON_TEMPLATE_DUPLICATE_BASELINE,30315000.0,8.420833333333333,200000.0,0.0,0.0,100.0,71910000000000000,1366290000000000000,17,1.0,0.0,47.5
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,20,4230000000000000,FIXED_SLOT_IDLE,0.5,0.0,IDLE,POCOL_DISJOINT_NONCE,15930532.5,4.425147916666667,10200.0,189800.0,0.0,5.1,71910000000000000,0,17,0.5255,47.45,47.5
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,20,4230000000000000,FIXED_SLOT_IDLE,0.5,0.0,IDLE,INDEPENDENT_HEADERS_EQUAL_TOTAL_BUDGET,15930532.5,4.425147916666667,10200.0,189800.0,0.0,5.1,71910000000000000,0,17,0.5255,47.45,47.5
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,20,4230000000000000,FIXED_SLOT_IDLE,0.5,0.0,IDLE,INDEPENDENT_HEADERS_FULL_PER_MINER_BUDGET,30315000.0,8.420833333333333,200000.0,0.0,0.0,100.0,1438200000000000000,0,17,1.0,0.0,47.5
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,20,4230000000000000,FIXED_SLOT_IDLE,1.0,0.0,IDLE,COMMON_TEMPLATE_DUPLICATE_BASELINE,30315000.0,8.420833333333333,200000.0,0.0,0.0,100.0,71910000000000000,1366290000000000000,17,1.0,0.0,0.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,20,4230000000000000,FIXED_SLOT_IDLE,1.0,0.0,IDLE,POCOL_DISJOINT_NONCE,30315000.0,8.420833333333333,10200.0,189800.0,0.0,5.1,71910000000000000,0,17,1.0,0.0,0.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,20,4230000000000000,FIXED_SLOT_IDLE,1.0,0.0,IDLE,INDEPENDENT_HEADERS_EQUAL_TOTAL_BUDGET,30315000.0,8.420833333333333,10200.0,189800.0,0.0,5.1,71910000000000000,0,17,1.0,0.0,0.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,20,4230000000000000,FIXED_SLOT_IDLE,1.0,0.0,IDLE,INDEPENDENT_HEADERS_FULL_PER_MINER_BUDGET,30315000.0,8.420833333333333,200000.0,0.0,0.0,100.0,1438200000000000000,0,17,1.0,0.0,0.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,50,1692000000000000,IMMEDIATE_RESTART,0.0,0.0,IDLE,COMMON_TEMPLATE_DUPLICATE_BASELINE,30315000.0,8.420833333333333,500000.0,0.0,0.0,100.0,27072000000000000,1326528000000000000,16,1.0,0.0,0.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,50,1692000000000000,IMMEDIATE_RESTART,0.0,0.0,IDLE,POCOL_DISJOINT_NONCE,30315000.0,8.420833333333333,500000.0,0.0,0.0,100.0,1409436000000000000,0,833,1.0,0.0,0.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,50,1692000000000000,IMMEDIATE_RESTART,0.0,0.0,IDLE,INDEPENDENT_HEADERS_EQUAL_TOTAL_BUDGET,30315000.0,8.420833333333333,500000.0,0.0,0.0,100.0,1409436000000000000,0,833,1.0,0.0,0.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,50,1692000000000000,IMMEDIATE_RESTART,0.0,0.0,IDLE,INDEPENDENT_HEADERS_FULL_PER_MINER_BUDGET,30315000.0,8.420833333333333,500000.0,0.0,0.0,100.0,1353600000000000000,0,16,1.0,0.0,0.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,50,1692000000000000,IMMEDIATE_RESTART,0.05,0.0,IDLE,COMMON_TEMPLATE_DUPLICATE_BASELINE,30315000.0,8.420833333333333,500000.0,0.0,0.0,100.0,27072000000000000,1326528000000000000,16,1.0,0.0,0.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,50,1692000000000000,IMMEDIATE_RESTART,0.05,0.0,IDLE,POCOL_DISJOINT_NONCE,30315000.0,8.420833333333333,500000.0,0.0,0.0,100.0,1409436000000000000,0,833,1.0,0.0,0.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,50,1692000000000000,IMMEDIATE_RESTART,0.05,0.0,IDLE,INDEPENDENT_HEADERS_EQUAL_TOTAL_BUDGET,30315000.0,8.420833333333333,500000.0,0.0,0.0,100.0,1409436000000000000,0,833,1.0,0.0,0.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,50,1692000000000000,IMMEDIATE_RESTART,0.05,0.0,IDLE,INDEPENDENT_HEADERS_FULL_PER_MINER_BUDGET,30315000.0,8.420833333333333,500000.0,0.0,0.0,100.0,1353600000000000000,0,16,1.0,0.0,0.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,50,1692000000000000,IMMEDIATE_RESTART,0.1,0.0,IDLE,COMMON_TEMPLATE_DUPLICATE_BASELINE,30315000.0,8.420833333333333,500000.0,0.0,0.0,100.0,27072000000000000,1326528000000000000,16,1.0,0.0,0.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,50,1692000000000000,IMMEDIATE_RESTART,0.1,0.0,IDLE,POCOL_DISJOINT_NONCE,30315000.0,8.420833333333333,500000.0,0.0,0.0,100.0,1409436000000000000,0,833,1.0,0.0,0.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,50,1692000000000000,IMMEDIATE_RESTART,0.1,0.0,IDLE,INDEPENDENT_HEADERS_EQUAL_TOTAL_BUDGET,30315000.0,8.420833333333333,500000.0,0.0,0.0,100.0,1409436000000000000,0,833,1.0,0.0,0.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,50,1692000000000000,IMMEDIATE_RESTART,0.1,0.0,IDLE,INDEPENDENT_HEADERS_FULL_PER_MINER_BUDGET,30315000.0,8.420833333333333,500000.0,0.0,0.0,100.0,1353600000000000000,0,16,1.0,0.0,0.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,50,1692000000000000,IMMEDIATE_RESTART,0.2,0.0,IDLE,COMMON_TEMPLATE_DUPLICATE_BASELINE,30315000.0,8.420833333333333,500000.0,0.0,0.0,100.0,27072000000000000,1326528000000000000,16,1.0,0.0,0.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,50,1692000000000000,IMMEDIATE_RESTART,0.2,0.0,IDLE,POCOL_DISJOINT_NONCE,30315000.0,8.420833333333333,500000.0,0.0,0.0,100.0,1409436000000000000,0,833,1.0,0.0,0.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,50,1692000000000000,IMMEDIATE_RESTART,0.2,0.0,IDLE,INDEPENDENT_HEADERS_EQUAL_TOTAL_BUDGET,30315000.0,8.420833333333333,500000.0,0.0,0.0,100.0,1409436000000000000,0,833,1.0,0.0,0.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,50,1692000000000000,IMMEDIATE_RESTART,0.2,0.0,IDLE,INDEPENDENT_HEADERS_FULL_PER_MINER_BUDGET,30315000.0,8.420833333333333,500000.0,0.0,0.0,100.0,1353600000000000000,0,16,1.0,0.0,0.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,50,1692000000000000,IMMEDIATE_RESTART,0.5,0.0,IDLE,COMMON_TEMPLATE_DUPLICATE_BASELINE,30315000.0,8.420833333333333,500000.0,0.0,0.0,100.0,27072000000000000,1326528000000000000,16,1.0,0.0,0.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,50,1692000000000000,IMMEDIATE_RESTART,0.5,0.0,IDLE,POCOL_DISJOINT_NONCE,30315000.0,8.420833333333333,500000.0,0.0,0.0,100.0,1409436000000000000,0,833,1.0,0.0,0.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,50,1692000000000000,IMMEDIATE_RESTART,0.5,0.0,IDLE,INDEPENDENT_HEADERS_EQUAL_TOTAL_BUDGET,30315000.0,8.420833333333333,500000.0,0.0,0.0,100.0,1409436000000000000,0,833,1.0,0.0,0.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,50,1692000000000000,IMMEDIATE_RESTART,0.5,0.0,IDLE,INDEPENDENT_HEADERS_FULL_PER_MINER_BUDGET,30315000.0,8.420833333333333,500000.0,0.0,0.0,100.0,1353600000000000000,0,16,1.0,0.0,0.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,50,1692000000000000,IMMEDIATE_RESTART,1.0,0.0,IDLE,COMMON_TEMPLATE_DUPLICATE_BASELINE,30315000.0,8.420833333333333,500000.0,0.0,0.0,100.0,27072000000000000,1326528000000000000,16,1.0,0.0,0.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,50,1692000000000000,IMMEDIATE_RESTART,1.0,0.0,IDLE,POCOL_DISJOINT_NONCE,30315000.0,8.420833333333333,500000.0,0.0,0.0,100.0,1409436000000000000,0,833,1.0,0.0,0.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,50,1692000000000000,IMMEDIATE_RESTART,1.0,0.0,IDLE,INDEPENDENT_HEADERS_EQUAL_TOTAL_BUDGET,30315000.0,8.420833333333333,500000.0,0.0,0.0,100.0,1409436000000000000,0,833,1.0,0.0,0.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,50,1692000000000000,IMMEDIATE_RESTART,1.0,0.0,IDLE,INDEPENDENT_HEADERS_FULL_PER_MINER_BUDGET,30315000.0,8.420833333333333,500000.0,0.0,0.0,100.0,1353600000000000000,0,16,1.0,0.0,0.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,50,1692000000000000,FIXED_SLOT_IDLE,0.0,0.0,IDLE,COMMON_TEMPLATE_DUPLICATE_BASELINE,30315000.0,8.420833333333333,500000.0,0.0,0.0,100.0,28764000000000000,1409436000000000000,17,1.0,0.0,98.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,50,1692000000000000,FIXED_SLOT_IDLE,0.0,0.0,IDLE,POCOL_DISJOINT_NONCE,618426.0000000005,0.17178500000000013,10200.0,489800.0,0.0,2.04,28764000000000000,0,17,0.020400000000000015,97.96000000000001,98.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,50,1692000000000000,FIXED_SLOT_IDLE,0.0,0.0,IDLE,INDEPENDENT_HEADERS_EQUAL_TOTAL_BUDGET,618426.0000000005,0.17178500000000013,10200.0,489800.0,0.0,2.04,28764000000000000,0,17,0.020400000000000015,97.96000000000001,98.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,50,1692000000000000,FIXED_SLOT_IDLE,0.0,0.0,IDLE,INDEPENDENT_HEADERS_FULL_PER_MINER_BUDGET,30315000.0,8.420833333333333,500000.0,0.0,0.0,100.0,1438200000000000000,0,17,1.0,0.0,98.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,50,1692000000000000,FIXED_SLOT_IDLE,0.05,0.0,IDLE,COMMON_TEMPLATE_DUPLICATE_BASELINE,30315000.0,8.420833333333333,500000.0,0.0,0.0,100.0,28764000000000000,1409436000000000000,17,1.0,0.0,93.1
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,50,1692000000000000,FIXED_SLOT_IDLE,0.05,0.0,IDLE,POCOL_DISJOINT_NONCE,2103254.700000001,0.584237416666667,10200.0,489800.0,0.0,2.04,28764000000000000,0,17,0.06938000000000004,93.062,93.1
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,50,1692000000000000,FIXED_SLOT_IDLE,0.05,0.0,IDLE,INDEPENDENT_HEADERS_EQUAL_TOTAL_BUDGET,2103254.700000001,0.584237416666667,10200.0,489800.0,0.0,2.04,28764000000000000,0,17,0.06938000000000004,93.062,93.1
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,50,1692000000000000,FIXED_SLOT_IDLE,0.05,0.0,IDLE,INDEPENDENT_HEADERS_FULL_PER_MINER_BUDGET,30315000.0,8.420833333333333,500000.0,0.0,0.0,100.0,1438200000000000000,0,17,1.0,0.0,93.1
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,50,1692000000000000,FIXED_SLOT_IDLE,0.1,0.0,IDLE,COMMON_TEMPLATE_DUPLICATE_BASELINE,30315000.0,8.420833333333333,500000.0,0.0,0.0,100.0,28764000000000000,1409436000000000000,17,1.0,0.0,88.2
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,50,1692000000000000,FIXED_SLOT_IDLE,0.1,0.0,IDLE,POCOL_DISJOINT_NONCE,3588083.4000000027,0.996689833333334,10200.0,489800.0,0.0,2.04,28764000000000000,0,17,0.11836000000000009,88.16399999999999,88.2
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,50,1692000000000000,FIXED_SLOT_IDLE,0.1,0.0,IDLE,INDEPENDENT_HEADERS_EQUAL_TOTAL_BUDGET,3588083.4000000027,0.996689833333334,10200.0,489800.0,0.0,2.04,28764000000000000,0,17,0.11836000000000009,88.16399999999999,88.2
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,50,1692000000000000,FIXED_SLOT_IDLE,0.1,0.0,IDLE,INDEPENDENT_HEADERS_FULL_PER_MINER_BUDGET,30315000.0,8.420833333333333,500000.0,0.0,0.0,100.0,1438200000000000000,0,17,1.0,0.0,88.2
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,50,1692000000000000,FIXED_SLOT_IDLE,0.2,0.0,IDLE,COMMON_TEMPLATE_DUPLICATE_BASELINE,30315000.0,8.420833333333333,500000.0,0.0,0.0,100.0,28764000000000000,1409436000000000000,17,1.0,0.0,78.4
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,50,1692000000000000,FIXED_SLOT_IDLE,0.2,0.0,IDLE,POCOL_DISJOINT_NONCE,6557740.799999996,1.8215946666666656,10200.0,489800.0,0.0,2.04,28764000000000000,0,17,0.21631999999999987,78.36800000000001,78.4
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,50,1692000000000000,FIXED_SLOT_IDLE,0.2,0.0,IDLE,INDEPENDENT_HEADERS_EQUAL_TOTAL_BUDGET,6557740.799999996,1.8215946666666656,10200.0,489800.0,0.0,2.04,28764000000000000,0,17,0.21631999999999987,78.36800000000001,78.4
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,50,1692000000000000,FIXED_SLOT_IDLE,0.2,0.0,IDLE,INDEPENDENT_HEADERS_FULL_PER_MINER_BUDGET,30315000.0,8.420833333333333,500000.0,0.0,0.0,100.0,1438200000000000000,0,17,1.0,0.0,78.4
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,50,1692000000000000,FIXED_SLOT_IDLE,0.5,0.0,IDLE,COMMON_TEMPLATE_DUPLICATE_BASELINE,30315000.0,8.420833333333333,500000.0,0.0,0.0,100.0,28764000000000000,1409436000000000000,17,1.0,0.0,49.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,50,1692000000000000,FIXED_SLOT_IDLE,0.5,0.0,IDLE,POCOL_DISJOINT_NONCE,15466712.99999999,4.296309166666664,10200.0,489800.0,0.0,2.04,28764000000000000,0,17,0.5101999999999997,48.98000000000003,49.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,50,1692000000000000,FIXED_SLOT_IDLE,0.5,0.0,IDLE,INDEPENDENT_HEADERS_EQUAL_TOTAL_BUDGET,15466712.99999999,4.296309166666664,10200.0,489800.0,0.0,2.04,28764000000000000,0,17,0.5101999999999997,48.98000000000003,49.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,50,1692000000000000,FIXED_SLOT_IDLE,0.5,0.0,IDLE,INDEPENDENT_HEADERS_FULL_PER_MINER_BUDGET,30315000.0,8.420833333333333,500000.0,0.0,0.0,100.0,1438200000000000000,0,17,1.0,0.0,49.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,50,1692000000000000,FIXED_SLOT_IDLE,1.0,0.0,IDLE,COMMON_TEMPLATE_DUPLICATE_BASELINE,30315000.0,8.420833333333333,500000.0,0.0,0.0,100.0,28764000000000000,1409436000000000000,17,1.0,0.0,0.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,50,1692000000000000,FIXED_SLOT_IDLE,1.0,0.0,IDLE,POCOL_DISJOINT_NONCE,30315000.0,8.420833333333333,10200.0,489800.0,0.0,2.04,28764000000000000,0,17,1.0,0.0,0.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,50,1692000000000000,FIXED_SLOT_IDLE,1.0,0.0,IDLE,INDEPENDENT_HEADERS_EQUAL_TOTAL_BUDGET,30315000.0,8.420833333333333,10200.0,489800.0,0.0,2.04,28764000000000000,0,17,1.0,0.0,0.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,50,1692000000000000,FIXED_SLOT_IDLE,1.0,0.0,IDLE,INDEPENDENT_HEADERS_FULL_PER_MINER_BUDGET,30315000.0,8.420833333333333,500000.0,0.0,0.0,100.0,1438200000000000000,0,17,1.0,0.0,0.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,100,846000000000000,IMMEDIATE_RESTART,0.0,0.0,IDLE,COMMON_TEMPLATE_DUPLICATE_BASELINE,30315000.0,8.420833333333333,1000000.0,0.0,0.0,100.0,13536000000000000,1340064000000000000,16,1.0,0.0,0.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,100,846000000000000,IMMEDIATE_RESTART,0.0,0.0,IDLE,POCOL_DISJOINT_NONCE,30315000.0,8.420833333333333,1000000.0,0.0,0.0,100.0,1409436000000000000,0,1666,1.0,0.0,0.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,100,846000000000000,IMMEDIATE_RESTART,0.0,0.0,IDLE,INDEPENDENT_HEADERS_EQUAL_TOTAL_BUDGET,30315000.0,8.420833333333333,1000000.0,0.0,0.0,100.0,1409436000000000000,0,1666,1.0,0.0,0.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,100,846000000000000,IMMEDIATE_RESTART,0.0,0.0,IDLE,INDEPENDENT_HEADERS_FULL_PER_MINER_BUDGET,30315000.0,8.420833333333333,1000000.0,0.0,0.0,100.0,1353600000000000000,0,16,1.0,0.0,0.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,100,846000000000000,IMMEDIATE_RESTART,0.05,0.0,IDLE,COMMON_TEMPLATE_DUPLICATE_BASELINE,30315000.0,8.420833333333333,1000000.0,0.0,0.0,100.0,13536000000000000,1340064000000000000,16,1.0,0.0,0.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,100,846000000000000,IMMEDIATE_RESTART,0.05,0.0,IDLE,POCOL_DISJOINT_NONCE,30315000.0,8.420833333333333,1000000.0,0.0,0.0,100.0,1409436000000000000,0,1666,1.0,0.0,0.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,100,846000000000000,IMMEDIATE_RESTART,0.05,0.0,IDLE,INDEPENDENT_HEADERS_EQUAL_TOTAL_BUDGET,30315000.0,8.420833333333333,1000000.0,0.0,0.0,100.0,1409436000000000000,0,1666,1.0,0.0,0.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,100,846000000000000,IMMEDIATE_RESTART,0.05,0.0,IDLE,INDEPENDENT_HEADERS_FULL_PER_MINER_BUDGET,30315000.0,8.420833333333333,1000000.0,0.0,0.0,100.0,1353600000000000000,0,16,1.0,0.0,0.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,100,846000000000000,IMMEDIATE_RESTART,0.1,0.0,IDLE,COMMON_TEMPLATE_DUPLICATE_BASELINE,30315000.0,8.420833333333333,1000000.0,0.0,0.0,100.0,13536000000000000,1340064000000000000,16,1.0,0.0,0.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,100,846000000000000,IMMEDIATE_RESTART,0.1,0.0,IDLE,POCOL_DISJOINT_NONCE,30315000.0,8.420833333333333,1000000.0,0.0,0.0,100.0,1409436000000000000,0,1666,1.0,0.0,0.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,100,846000000000000,IMMEDIATE_RESTART,0.1,0.0,IDLE,INDEPENDENT_HEADERS_EQUAL_TOTAL_BUDGET,30315000.0,8.420833333333333,1000000.0,0.0,0.0,100.0,1409436000000000000,0,1666,1.0,0.0,0.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,100,846000000000000,IMMEDIATE_RESTART,0.1,0.0,IDLE,INDEPENDENT_HEADERS_FULL_PER_MINER_BUDGET,30315000.0,8.420833333333333,1000000.0,0.0,0.0,100.0,1353600000000000000,0,16,1.0,0.0,0.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,100,846000000000000,IMMEDIATE_RESTART,0.2,0.0,IDLE,COMMON_TEMPLATE_DUPLICATE_BASELINE,30315000.0,8.420833333333333,1000000.0,0.0,0.0,100.0,13536000000000000,1340064000000000000,16,1.0,0.0,0.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,100,846000000000000,IMMEDIATE_RESTART,0.2,0.0,IDLE,POCOL_DISJOINT_NONCE,30315000.0,8.420833333333333,1000000.0,0.0,0.0,100.0,1409436000000000000,0,1666,1.0,0.0,0.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,100,846000000000000,IMMEDIATE_RESTART,0.2,0.0,IDLE,INDEPENDENT_HEADERS_EQUAL_TOTAL_BUDGET,30315000.0,8.420833333333333,1000000.0,0.0,0.0,100.0,1409436000000000000,0,1666,1.0,0.0,0.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,100,846000000000000,IMMEDIATE_RESTART,0.2,0.0,IDLE,INDEPENDENT_HEADERS_FULL_PER_MINER_BUDGET,30315000.0,8.420833333333333,1000000.0,0.0,0.0,100.0,1353600000000000000,0,16,1.0,0.0,0.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,100,846000000000000,IMMEDIATE_RESTART,0.5,0.0,IDLE,COMMON_TEMPLATE_DUPLICATE_BASELINE,30315000.0,8.420833333333333,1000000.0,0.0,0.0,100.0,13536000000000000,1340064000000000000,16,1.0,0.0,0.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,100,846000000000000,IMMEDIATE_RESTART,0.5,0.0,IDLE,POCOL_DISJOINT_NONCE,30315000.0,8.420833333333333,1000000.0,0.0,0.0,100.0,1409436000000000000,0,1666,1.0,0.0,0.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,100,846000000000000,IMMEDIATE_RESTART,0.5,0.0,IDLE,INDEPENDENT_HEADERS_EQUAL_TOTAL_BUDGET,30315000.0,8.420833333333333,1000000.0,0.0,0.0,100.0,1409436000000000000,0,1666,1.0,0.0,0.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,100,846000000000000,IMMEDIATE_RESTART,0.5,0.0,IDLE,INDEPENDENT_HEADERS_FULL_PER_MINER_BUDGET,30315000.0,8.420833333333333,1000000.0,0.0,0.0,100.0,1353600000000000000,0,16,1.0,0.0,0.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,100,846000000000000,IMMEDIATE_RESTART,1.0,0.0,IDLE,COMMON_TEMPLATE_DUPLICATE_BASELINE,30315000.0,8.420833333333333,1000000.0,0.0,0.0,100.0,13536000000000000,1340064000000000000,16,1.0,0.0,0.0
H1_FIXED_AGGREGATE_NETWORK_HASHRATE,100,846000000000000,IMMEDIATE_RESTART,1.0,0.0,IDLE,POCOL_DISJOINT_NONCE,30315000.0,8.420833333333333,1000000.0,0.0,0.0,100.0,1409436000000000000,0,1666,1.0,0.0,0.0
