tag,arm,N,seed,k_active,duty_min,duty_max,duty_sd,jain_index,duty_max_min_ratio,transitions_total,active_episode_s,low_episode_s
primary,E50-PC30,300,8623653743411919337,90,0.29999997904524256,0.3,9.972546923205072e-09,0.9999999999999903,1.0000000698491962,326894215768,5.5063684615384616e-06,1.2848193076923076e-05
primary,E50-PC40,300,8623653743411919337,120,0.39999997206032345,0.4,1.3296729230940073e-08,1.0000000000000124,1.0000000698491962,326894215766,7.341824615384615e-06,1.1012736923076923e-05
primary,E50-PC50,300,8623653743411919337,150,0.4999999650754043,0.5,1.6620911538674866e-08,0.9999999999999989,1.0000000698491962,326894215764,9.177280769230768e-06,9.177280769230768e-06
primary,E50-PC60,300,8623653743411919337,180,0.5999999580904851,0.6,1.9945093846410144e-08,0.9999999999999903,1.0000000698491962,326894215759,1.1012736923076923e-05,7.341824615384615e-06
primary,E50-PC80,300,8623653743411919337,240,0.7999999441206469,0.8,2.6593458461880147e-08,1.0000000000000124,1.0000000698491962,326894215756,1.468364923076923e-05,3.6709123076923077e-06
primary,E50-PC100,300,8623653743411919337,300,0.9999999301508086,1.0,3.324182307734973e-08,0.9999999999999989,1.0000000698491962,326894215757,1.8354561538461537e-05,0.0
primary,E50-CONV100,300,1326031443968983885,300,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,300,1326031443968983885,300,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,300,1326031443968983885,30,0.09999999301508086,0.1,3.3241823077350183e-09,1.0000000000000124,1.0000000698491962,326894215772,1.8354561538461539e-06,1.6519105384615384e-05
primary,E50-PC20,300,1326031443968983885,60,0.19999998603016172,0.2,6.648364615470037e-09,1.0000000000000124,1.0000000698491962,326894215768,3.6709123076923077e-06,1.468364923076923e-05
primary,E50-PC30,300,1326031443968983885,90,0.29999997904524256,0.3,9.972546923205072e-09,0.9999999999999903,1.0000000698491962,326894215770,5.5063684615384616e-06,1.2848193076923076e-05
primary,E50-PC40,300,1326031443968983885,120,0.39999997206032345,0.4,1.3296729230940073e-08,1.0000000000000124,1.0000000698491962,326894215768,7.341824615384615e-06,1.1012736923076923e-05
primary,E50-PC50,300,1326031443968983885,150,0.4999999650754043,0.5,1.6620911538674866e-08,0.9999999999999989,1.0000000698491962,326894215766,9.177280769230768e-06,9.177280769230768e-06
primary,E50-PC60,300,1326031443968983885,180,0.5999999580904851,0.6,1.9945093846410144e-08,0.9999999999999903,1.0000000698491962,326894215761,1.1012736923076923e-05,7.341824615384615e-06
primary,E50-PC80,300,1326031443968983885,240,0.7999999441206469,0.8,2.6593458461880147e-08,1.0000000000000124,1.0000000698491962,326894215756,1.468364923076923e-05,3.6709123076923077e-06
primary,E50-PC100,300,1326031443968983885,300,0.9999999301508086,1.0,3.324182307734973e-08,0.9999999999999989,1.0000000698491962,326894215746,1.8354561538461537e-05,0.0
primary,E50-CONV100,300,8177548632312565564,300,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,300,8177548632312565564,300,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,300,8177548632312565564,30,0.09999999301508086,0.1,3.3241823077350183e-09,1.0000000000000124,1.0000000698491962,326894215772,1.8354561538461539e-06,1.6519105384615384e-05
primary,E50-PC20,300,8177548632312565564,60,0.19999998603016172,0.2,6.648364615470037e-09,1.0000000000000124,1.0000000698491962,326894215770,3.6709123076923077e-06,1.468364923076923e-05
primary,E50-PC30,300,8177548632312565564,90,0.29999997904524256,0.3,9.972546923205072e-09,0.9999999999999903,1.0000000698491962,326894215768,5.5063684615384616e-06,1.2848193076923076e-05
primary,E50-PC40,300,8177548632312565564,120,0.39999997206032345,0.4,1.3296729230940073e-08,1.0000000000000124,1.0000000698491962,326894215768,7.341824615384615e-06,1.1012736923076923e-05
primary,E50-PC50,300,8177548632312565564,150,0.4999999650754043,0.5,1.6620911538674866e-08,0.9999999999999989,1.0000000698491962,326894215766,9.177280769230768e-06,9.177280769230768e-06
primary,E50-PC60,300,8177548632312565564,180,0.5999999580904851,0.6,1.9945093846410144e-08,0.9999999999999903,1.0000000698491962,326894215766,1.1012736923076923e-05,7.341824615384615e-06
primary,E50-PC80,300,8177548632312565564,240,0.7999999441206469,0.8,2.6593458461880147e-08,1.0000000000000124,1.0000000698491962,326894215759,1.468364923076923e-05,3.6709123076923077e-06
primary,E50-PC100,300,8177548632312565564,300,0.9999999301508086,1.0,3.324182307734973e-08,0.9999999999999989,1.0000000698491962,326894215752,1.8354561538461537e-05,0.0
primary,E50-CONV100,300,11117893399474783980,300,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,300,11117893399474783980,300,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,300,11117893399474783980,30,0.09999999301508086,0.1,3.3241823077350183e-09,1.0000000000000124,1.0000000698491962,326894215766,1.8354561538461539e-06,1.6519105384615384e-05
primary,E50-PC20,300,11117893399474783980,60,0.19999998603016172,0.2,6.648364615470037e-09,1.0000000000000124,1.0000000698491962,326894215764,3.6709123076923077e-06,1.468364923076923e-05
primary,E50-PC30,300,11117893399474783980,90,0.29999997904524256,0.3,9.972546923205072e-09,0.9999999999999903,1.0000000698491962,326894215761,5.5063684615384616e-06,1.2848193076923076e-05
primary,E50-PC40,300,11117893399474783980,120,0.39999997206032345,0.4,1.3296729230940073e-08,1.0000000000000124,1.0000000698491962,326894215759,7.341824615384615e-06,1.1012736923076923e-05
primary,E50-PC50,300,11117893399474783980,150,0.4999999650754043,0.5,1.6620911538674866e-08,0.9999999999999989,1.0000000698491962,326894215759,9.177280769230768e-06,9.177280769230768e-06
primary,E50-PC60,300,11117893399474783980,180,0.5999999580904851,0.6,1.9945093846410144e-08,0.9999999999999903,1.0000000698491962,326894215759,1.1012736923076923e-05,7.341824615384615e-06
primary,E50-PC80,300,11117893399474783980,240,0.7999999441206469,0.8,2.6593458461880147e-08,1.0000000000000124,1.0000000698491962,326894215754,1.468364923076923e-05,3.6709123076923077e-06
primary,E50-PC100,300,11117893399474783980,300,0.9999999301508086,1.0,3.324182307734973e-08,0.9999999999999989,1.0000000698491962,326894215752,1.8354561538461537e-05,0.0
primary,E50-CONV100,300,10081885022360105039,300,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,300,10081885022360105039,300,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,300,10081885022360105039,30,0.09999999301508086,0.1,3.3241823077350183e-09,1.0000000000000124,1.0000000698491962,326894215772,1.8354561538461539e-06,1.6519105384615384e-05
primary,E50-PC20,300,10081885022360105039,60,0.19999998603016172,0.2,6.648364615470037e-09,1.0000000000000124,1.0000000698491962,326894215768,3.6709123076923077e-06,1.468364923076923e-05
primary,E50-PC30,300,10081885022360105039,90,0.29999997904524256,0.3,9.972546923205072e-09,0.9999999999999903,1.0000000698491962,326894215764,5.5063684615384616e-06,1.2848193076923076e-05
primary,E50-PC40,300,10081885022360105039,120,0.39999997206032345,0.4,1.3296729230940073e-08,1.0000000000000124,1.0000000698491962,326894215761,7.341824615384615e-06,1.1012736923076923e-05
primary,E50-PC50,300,10081885022360105039,150,0.4999999650754043,0.5,1.6620911538674866e-08,0.9999999999999989,1.0000000698491962,326894215764,9.177280769230768e-06,9.177280769230768e-06
primary,E50-PC60,300,10081885022360105039,180,0.5999999580904851,0.6,1.9945093846410144e-08,0.9999999999999903,1.0000000698491962,326894215761,1.1012736923076923e-05,7.341824615384615e-06
primary,E50-PC80,300,10081885022360105039,240,0.7999999441206469,0.8,2.6593458461880147e-08,1.0000000000000124,1.0000000698491962,326894215756,1.468364923076923e-05,3.6709123076923077e-06
primary,E50-PC100,300,10081885022360105039,300,0.9999999301508086,1.0,3.324182307734973e-08,0.9999999999999989,1.0000000698491962,326894215752,1.8354561538461537e-05,0.0
primary,E50-CONV100,300,4923552916831257795,300,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,300,4923552916831257795,300,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,300,4923552916831257795,30,0.09999999301508086,0.1,3.3241823077350183e-09,1.0000000000000124,1.0000000698491962,326894215774,1.8354561538461539e-06,1.6519105384615384e-05
primary,E50-PC20,300,4923552916831257795,60,0.19999998603016172,0.2,6.648364615470037e-09,1.0000000000000124,1.0000000698491962,326894215772,3.6709123076923077e-06,1.468364923076923e-05
primary,E50-PC30,300,4923552916831257795,90,0.29999997904524256,0.3,9.972546923205072e-09,0.9999999999999903,1.0000000698491962,326894215772,5.5063684615384616e-06,1.2848193076923076e-05
primary,E50-PC40,300,4923552916831257795,120,0.39999997206032345,0.4,1.3296729230940073e-08,1.0000000000000124,1.0000000698491962,326894215770,7.341824615384615e-06,1.1012736923076923e-05
primary,E50-PC50,300,4923552916831257795,150,0.4999999650754043,0.5,1.6620911538674866e-08,0.9999999999999989,1.0000000698491962,326894215768,9.177280769230768e-06,9.177280769230768e-06
primary,E50-PC60,300,4923552916831257795,180,0.5999999580904851,0.6,1.9945093846410144e-08,0.9999999999999903,1.0000000698491962,326894215764,1.1012736923076923e-05,7.341824615384615e-06
primary,E50-PC80,300,4923552916831257795,240,0.7999999441206469,0.8,2.6593458461880147e-08,1.0000000000000124,1.0000000698491962,326894215757,1.468364923076923e-05,3.6709123076923077e-06
primary,E50-PC100,300,4923552916831257795,300,0.9999999301508086,1.0,3.324182307734973e-08,0.9999999999999989,1.0000000698491962,326894215757,1.8354561538461537e-05,0.0
primary,E50-CONV100,300,6572291145813621428,300,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,300,6572291145813621428,300,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,300,6572291145813621428,30,0.09999999301508086,0.1,3.3241823077350183e-09,1.0000000000000124,1.0000000698491962,326894215774,1.8354561538461539e-06,1.6519105384615384e-05
primary,E50-PC20,300,6572291145813621428,60,0.19999998603016172,0.2,6.648364615470037e-09,1.0000000000000124,1.0000000698491962,326894215772,3.6709123076923077e-06,1.468364923076923e-05
primary,E50-PC30,300,6572291145813621428,90,0.29999997904524256,0.3,9.972546923205072e-09,0.9999999999999903,1.0000000698491962,326894215774,5.5063684615384616e-06,1.2848193076923076e-05
primary,E50-PC40,300,6572291145813621428,120,0.39999997206032345,0.4,1.3296729230940073e-08,1.0000000000000124,1.0000000698491962,326894215774,7.341824615384615e-06,1.1012736923076923e-05
primary,E50-PC50,300,6572291145813621428,150,0.4999999650754043,0.5,1.6620911538674866e-08,0.9999999999999989,1.0000000698491962,326894215770,9.177280769230768e-06,9.177280769230768e-06
primary,E50-PC60,300,6572291145813621428,180,0.5999999580904851,0.6,1.9945093846410144e-08,0.9999999999999903,1.0000000698491962,326894215766,1.1012736923076923e-05,7.341824615384615e-06
primary,E50-PC80,300,6572291145813621428,240,0.7999999441206469,0.8,2.6593458461880147e-08,1.0000000000000124,1.0000000698491962,326894215764,1.468364923076923e-05,3.6709123076923077e-06
primary,E50-PC100,300,6572291145813621428,300,0.9999999301508086,1.0,3.324182307734973e-08,0.9999999999999989,1.0000000698491962,326894215766,1.8354561538461537e-05,0.0
primary,E50-CONV100,300,17112478889879003015,300,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,300,17112478889879003015,300,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,300,17112478889879003015,30,0.09999999301508086,0.1,3.3241823077350183e-09,1.0000000000000124,1.0000000698491962,326894215774,1.8354561538461539e-06,1.6519105384615384e-05
primary,E50-PC20,300,17112478889879003015,60,0.19999998603016172,0.2,6.648364615470037e-09,1.0000000000000124,1.0000000698491962,326894215772,3.6709123076923077e-06,1.468364923076923e-05
primary,E50-PC30,300,17112478889879003015,90,0.29999997904524256,0.3,9.972546923205072e-09,0.9999999999999903,1.0000000698491962,326894215770,5.5063684615384616e-06,1.2848193076923076e-05
primary,E50-PC40,300,17112478889879003015,120,0.39999997206032345,0.4,1.3296729230940073e-08,1.0000000000000124,1.0000000698491962,326894215770,7.341824615384615e-06,1.1012736923076923e-05
primary,E50-PC50,300,17112478889879003015,150,0.4999999650754043,0.5,1.6620911538674866e-08,0.9999999999999989,1.0000000698491962,326894215766,9.177280769230768e-06,9.177280769230768e-06
primary,E50-PC60,300,17112478889879003015,180,0.5999999580904851,0.6,1.9945093846410144e-08,0.9999999999999903,1.0000000698491962,326894215764,1.1012736923076923e-05,7.341824615384615e-06
primary,E50-PC80,300,17112478889879003015,240,0.7999999441206469,0.8,2.6593458461880147e-08,1.0000000000000124,1.0000000698491962,326894215759,1.468364923076923e-05,3.6709123076923077e-06
primary,E50-PC100,300,17112478889879003015,300,0.9999999301508086,1.0,3.324182307734973e-08,0.9999999999999989,1.0000000698491962,326894215752,1.8354561538461537e-05,0.0
primary,E50-CONV100,300,9839921138141735050,300,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,300,9839921138141735050,300,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,300,9839921138141735050,30,0.09999999301508086,0.1,3.3241823077350183e-09,1.0000000000000124,1.0000000698491962,326894215772,1.8354561538461539e-06,1.6519105384615384e-05
primary,E50-PC20,300,9839921138141735050,60,0.19999998603016172,0.2,6.648364615470037e-09,1.0000000000000124,1.0000000698491962,326894215768,3.6709123076923077e-06,1.468364923076923e-05
primary,E50-PC30,300,9839921138141735050,90,0.29999997904524256,0.3,9.972546923205072e-09,0.9999999999999903,1.0000000698491962,326894215768,5.5063684615384616e-06,1.2848193076923076e-05
primary,E50-PC40,300,9839921138141735050,120,0.39999997206032345,0.4,1.3296729230940073e-08,1.0000000000000124,1.0000000698491962,326894215768,7.341824615384615e-06,1.1012736923076923e-05
primary,E50-PC50,300,9839921138141735050,150,0.4999999650754043,0.5,1.6620911538674866e-08,0.9999999999999989,1.0000000698491962,326894215768,9.177280769230768e-06,9.177280769230768e-06
primary,E50-PC60,300,9839921138141735050,180,0.5999999580904851,0.6,1.9945093846410144e-08,0.9999999999999903,1.0000000698491962,326894215768,1.1012736923076923e-05,7.341824615384615e-06
primary,E50-PC80,300,9839921138141735050,240,0.7999999441206469,0.8,2.6593458461880147e-08,1.0000000000000124,1.0000000698491962,326894215761,1.468364923076923e-05,3.6709123076923077e-06
primary,E50-PC100,300,9839921138141735050,300,0.9999999301508086,1.0,3.324182307734973e-08,0.9999999999999989,1.0000000698491962,326894215759,1.8354561538461537e-05,0.0
primary,E50-CONV100,300,76950829605806397,300,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,300,76950829605806397,300,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,300,76950829605806397,30,0.09999999301508086,0.1,3.3241823077350183e-09,1.0000000000000124,1.0000000698491962,326894215774,1.8354561538461539e-06,1.6519105384615384e-05
primary,E50-PC20,300,76950829605806397,60,0.19999998603016172,0.2,6.648364615470037e-09,1.0000000000000124,1.0000000698491962,326894215770,3.6709123076923077e-06,1.468364923076923e-05
primary,E50-PC30,300,76950829605806397,90,0.29999997904524256,0.3,9.972546923205072e-09,0.9999999999999903,1.0000000698491962,326894215770,5.5063684615384616e-06,1.2848193076923076e-05
primary,E50-PC40,300,76950829605806397,120,0.39999997206032345,0.4,1.3296729230940073e-08,1.0000000000000124,1.0000000698491962,326894215768,7.341824615384615e-06,1.1012736923076923e-05
primary,E50-PC50,300,76950829605806397,150,0.4999999650754043,0.5,1.6620911538674866e-08,0.9999999999999989,1.0000000698491962,326894215766,9.177280769230768e-06,9.177280769230768e-06
primary,E50-PC60,300,76950829605806397,180,0.5999999580904851,0.6,1.9945093846410144e-08,0.9999999999999903,1.0000000698491962,326894215766,1.1012736923076923e-05,7.341824615384615e-06
primary,E50-PC80,300,76950829605806397,240,0.7999999441206469,0.8,2.6593458461880147e-08,1.0000000000000124,1.0000000698491962,326894215756,1.468364923076923e-05,3.6709123076923077e-06
primary,E50-PC100,300,76950829605806397,300,0.9999999301508086,1.0,3.324182307734973e-08,0.9999999999999989,1.0000000698491962,326894215752,1.8354561538461537e-05,0.0
primary,E50-CONV100,300,4559695916379544378,300,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,300,4559695916379544378,300,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,300,4559695916379544378,30,0.09999999301508086,0.1,3.3241823077350183e-09,1.0000000000000124,1.0000000698491962,326894215774,1.8354561538461539e-06,1.6519105384615384e-05
primary,E50-PC20,300,4559695916379544378,60,0.19999998603016172,0.2,6.648364615470037e-09,1.0000000000000124,1.0000000698491962,326894215772,3.6709123076923077e-06,1.468364923076923e-05
primary,E50-PC30,300,4559695916379544378,90,0.29999997904524256,0.3,9.972546923205072e-09,0.9999999999999903,1.0000000698491962,326894215770,5.5063684615384616e-06,1.2848193076923076e-05
primary,E50-PC40,300,4559695916379544378,120,0.39999997206032345,0.4,1.3296729230940073e-08,1.0000000000000124,1.0000000698491962,326894215770,7.341824615384615e-06,1.1012736923076923e-05
primary,E50-PC50,300,4559695916379544378,150,0.4999999650754043,0.5,1.6620911538674866e-08,0.9999999999999989,1.0000000698491962,326894215770,9.177280769230768e-06,9.177280769230768e-06
primary,E50-PC60,300,4559695916379544378,180,0.5999999580904851,0.6,1.9945093846410144e-08,0.9999999999999903,1.0000000698491962,326894215768,1.1012736923076923e-05,7.341824615384615e-06
primary,E50-PC80,300,4559695916379544378,240,0.7999999441206469,0.8,2.6593458461880147e-08,1.0000000000000124,1.0000000698491962,326894215766,1.468364923076923e-05,3.6709123076923077e-06
primary,E50-PC100,300,4559695916379544378,300,0.9999999301508086,1.0,3.324182307734973e-08,0.9999999999999989,1.0000000698491962,326894215756,1.8354561538461537e-05,0.0
primary,E50-CONV100,300,18018684830827566070,300,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,300,18018684830827566070,300,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,300,18018684830827566070,30,0.09999999301508086,0.1,3.3241823077350183e-09,1.0000000000000124,1.0000000698491962,326894215774,1.8354561538461539e-06,1.6519105384615384e-05
primary,E50-PC20,300,18018684830827566070,60,0.19999998603016172,0.2,6.648364615470037e-09,1.0000000000000124,1.0000000698491962,326894215774,3.6709123076923077e-06,1.468364923076923e-05
primary,E50-PC30,300,18018684830827566070,90,0.29999997904524256,0.3,9.972546923205072e-09,0.9999999999999903,1.0000000698491962,326894215772,5.5063684615384616e-06,1.2848193076923076e-05
primary,E50-PC40,300,18018684830827566070,120,0.39999997206032345,0.4,1.3296729230940073e-08,1.0000000000000124,1.0000000698491962,326894215770,7.341824615384615e-06,1.1012736923076923e-05
primary,E50-PC50,300,18018684830827566070,150,0.4999999650754043,0.5,1.6620911538674866e-08,0.9999999999999989,1.0000000698491962,326894215770,9.177280769230768e-06,9.177280769230768e-06
primary,E50-PC60,300,18018684830827566070,180,0.5999999580904851,0.6,1.9945093846410144e-08,0.9999999999999903,1.0000000698491962,326894215768,1.1012736923076923e-05,7.341824615384615e-06
primary,E50-PC80,300,18018684830827566070,240,0.7999999441206469,0.8,2.6593458461880147e-08,1.0000000000000124,1.0000000698491962,326894215766,1.468364923076923e-05,3.6709123076923077e-06
primary,E50-PC100,300,18018684830827566070,300,0.9999999301508086,1.0,3.324182307734973e-08,0.9999999999999989,1.0000000698491962,326894215761,1.8354561538461537e-05,0.0
primary,E50-CONV100,300,11415035473929976970,300,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,300,11415035473929976970,300,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,300,11415035473929976970,30,0.09999999301508086,0.1,3.3241823077350183e-09,1.0000000000000124,1.0000000698491962,326894215764,1.8354561538461539e-06,1.6519105384615384e-05
primary,E50-PC20,300,11415035473929976970,60,0.19999998603016172,0.2,6.648364615470037e-09,1.0000000000000124,1.0000000698491962,326894215761,3.6709123076923077e-06,1.468364923076923e-05
primary,E50-PC30,300,11415035473929976970,90,0.29999997904524256,0.3,9.972546923205072e-09,0.9999999999999903,1.0000000698491962,326894215757,5.5063684615384616e-06,1.2848193076923076e-05
primary,E50-PC40,300,11415035473929976970,120,0.39999997206032345,0.4,1.3296729230940073e-08,1.0000000000000124,1.0000000698491962,326894215757,7.341824615384615e-06,1.1012736923076923e-05
primary,E50-PC50,300,11415035473929976970,150,0.4999999650754043,0.5,1.6620911538674866e-08,0.9999999999999989,1.0000000698491962,326894215756,9.177280769230768e-06,9.177280769230768e-06
primary,E50-PC60,300,11415035473929976970,180,0.5999999580904851,0.6,1.9945093846410144e-08,0.9999999999999903,1.0000000698491962,326894215754,1.1012736923076923e-05,7.341824615384615e-06
primary,E50-PC80,300,11415035473929976970,240,0.7999999441206469,0.8,2.6593458461880147e-08,1.0000000000000124,1.0000000698491962,326894215752,1.468364923076923e-05,3.6709123076923077e-06
primary,E50-PC100,300,11415035473929976970,300,0.9999999301508086,1.0,3.324182307734973e-08,0.9999999999999989,1.0000000698491962,326894215748,1.8354561538461537e-05,0.0
primary,E50-CONV100,300,5972818461147421061,300,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,300,5972818461147421061,300,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,300,5972818461147421061,30,0.09999999301508086,0.1,3.3241823077350183e-09,1.0000000000000124,1.0000000698491962,326894215772,1.8354561538461539e-06,1.6519105384615384e-05
primary,E50-PC20,300,5972818461147421061,60,0.19999998603016172,0.2,6.648364615470037e-09,1.0000000000000124,1.0000000698491962,326894215770,3.6709123076923077e-06,1.468364923076923e-05
primary,E50-PC30,300,5972818461147421061,90,0.29999997904524256,0.3,9.972546923205072e-09,0.9999999999999903,1.0000000698491962,326894215772,5.5063684615384616e-06,1.2848193076923076e-05
primary,E50-PC40,300,5972818461147421061,120,0.39999997206032345,0.4,1.3296729230940073e-08,1.0000000000000124,1.0000000698491962,326894215770,7.341824615384615e-06,1.1012736923076923e-05
primary,E50-PC50,300,5972818461147421061,150,0.4999999650754043,0.5,1.6620911538674866e-08,0.9999999999999989,1.0000000698491962,326894215770,9.177280769230768e-06,9.177280769230768e-06
primary,E50-PC60,300,5972818461147421061,180,0.5999999580904851,0.6,1.9945093846410144e-08,0.9999999999999903,1.0000000698491962,326894215768,1.1012736923076923e-05,7.341824615384615e-06
primary,E50-PC80,300,5972818461147421061,240,0.7999999441206469,0.8,2.6593458461880147e-08,1.0000000000000124,1.0000000698491962,326894215766,1.468364923076923e-05,3.6709123076923077e-06
primary,E50-PC100,300,5972818461147421061,300,0.9999999301508086,1.0,3.324182307734973e-08,0.9999999999999989,1.0000000698491962,326894215759,1.8354561538461537e-05,0.0
primary,E50-CONV100,300,11677511577610847452,300,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,300,11677511577610847452,300,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,300,11677511577610847452,30,0.09999999301508086,0.1,3.3241823077350183e-09,1.0000000000000124,1.0000000698491962,326894215770,1.8354561538461539e-06,1.6519105384615384e-05
primary,E50-PC20,300,11677511577610847452,60,0.19999998603016172,0.2,6.648364615470037e-09,1.0000000000000124,1.0000000698491962,326894215770,3.6709123076923077e-06,1.468364923076923e-05
primary,E50-PC30,300,11677511577610847452,90,0.29999997904524256,0.3,9.972546923205072e-09,0.9999999999999903,1.0000000698491962,326894215766,5.5063684615384616e-06,1.2848193076923076e-05
primary,E50-PC40,300,11677511577610847452,120,0.39999997206032345,0.4,1.3296729230940073e-08,1.0000000000000124,1.0000000698491962,326894215764,7.341824615384615e-06,1.1012736923076923e-05
primary,E50-PC50,300,11677511577610847452,150,0.4999999650754043,0.5,1.6620911538674866e-08,0.9999999999999989,1.0000000698491962,326894215761,9.177280769230768e-06,9.177280769230768e-06
primary,E50-PC60,300,11677511577610847452,180,0.5999999580904851,0.6,1.9945093846410144e-08,0.9999999999999903,1.0000000698491962,326894215764,1.1012736923076923e-05,7.341824615384615e-06
primary,E50-PC80,300,11677511577610847452,240,0.7999999441206469,0.8,2.6593458461880147e-08,1.0000000000000124,1.0000000698491962,326894215757,1.468364923076923e-05,3.6709123076923077e-06
primary,E50-PC100,300,11677511577610847452,300,0.9999999301508086,1.0,3.324182307734973e-08,0.9999999999999989,1.0000000698491962,326894215757,1.8354561538461537e-05,0.0
primary,E50-CONV100,300,17891702655887131290,300,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,300,17891702655887131290,300,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,300,17891702655887131290,30,0.09999999301508086,0.1,3.3241823077350183e-09,1.0000000000000124,1.0000000698491962,326894215774,1.8354561538461539e-06,1.6519105384615384e-05
primary,E50-PC20,300,17891702655887131290,60,0.19999998603016172,0.2,6.648364615470037e-09,1.0000000000000124,1.0000000698491962,326894215770,3.6709123076923077e-06,1.468364923076923e-05
primary,E50-PC30,300,17891702655887131290,90,0.29999997904524256,0.3,9.972546923205072e-09,0.9999999999999903,1.0000000698491962,326894215768,5.5063684615384616e-06,1.2848193076923076e-05
primary,E50-PC40,300,17891702655887131290,120,0.39999997206032345,0.4,1.3296729230940073e-08,1.0000000000000124,1.0000000698491962,326894215768,7.341824615384615e-06,1.1012736923076923e-05
primary,E50-PC50,300,17891702655887131290,150,0.4999999650754043,0.5,1.6620911538674866e-08,0.9999999999999989,1.0000000698491962,326894215768,9.177280769230768e-06,9.177280769230768e-06
primary,E50-PC60,300,17891702655887131290,180,0.5999999580904851,0.6,1.9945093846410144e-08,0.9999999999999903,1.0000000698491962,326894215766,1.1012736923076923e-05,7.341824615384615e-06
primary,E50-PC80,300,17891702655887131290,240,0.7999999441206469,0.8,2.6593458461880147e-08,1.0000000000000124,1.0000000698491962,326894215761,1.468364923076923e-05,3.6709123076923077e-06
primary,E50-PC100,300,17891702655887131290,300,0.9999999301508086,1.0,3.324182307734973e-08,0.9999999999999989,1.0000000698491962,326894215757,1.8354561538461537e-05,0.0
primary,E50-CONV100,400,7695027954463196593,400,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,400,7695027954463196593,400,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,400,7695027954463196593,40,0.09999999068677491,0.1,3.9775213242536045e-09,1.0000000000000124,1.0000000931322597,435858934066,1.8354562393162393e-06,1.6519106153846153e-05
primary,E50-PC20,400,7695027954463196593,80,0.19999998137354982,0.2,7.955042648507209e-09,1.0000000000000124,1.0000000931322597,435858934066,3.6709124786324787e-06,1.4683649914529915e-05
primary,E50-PC30,400,7695027954463196593,120,0.29999997206032475,0.3,1.193256395497993e-08,0.9999999999999798,1.0000000931322595,435858934066,5.506368717948718e-06,1.2848193675213675e-05
primary,E50-PC40,400,7695027954463196593,160,0.39999996274709965,0.4,1.5910085297014418e-08,1.0000000000000124,1.0000000931322597,435858934062,7.341824957264957e-06,1.1012737435897436e-05
primary,E50-PC50,400,7695027954463196593,200,0.49999995343387454,0.5,1.988760661534086e-08,0.9999999999999938,1.0000000931322597,435858934064,9.177281196581196e-06,9.177281196581196e-06
primary,E50-PC60,400,7695027954463196593,240,0.5999999441206495,0.6,2.386512790995986e-08,0.9999999999999798,1.0000000931322595,435858934064,1.1012737435897436e-05,7.341824957264957e-06
primary,E50-PC80,400,7695027954463196593,320,0.7999999254941993,0.8,3.1820170594028836e-08,1.0000000000000124,1.0000000931322597,435858934062,1.4683649914529915e-05,3.6709124786324787e-06
