tag,arm,N,seed,k_active,coverage_retention,block_ratio,median_latency_ratio,saving_LP0,saving_LP10,saving_LP25,saving_LP50
primary,E50-PC60,300,15110839482730944980,180,179.99999536060383,NA,NA,0.40000001452863176,0.36000001307576857,0.30000001089647377,0.200000007264316
primary,E50-PC80,300,15110839482730944980,240,239.99999381413843,NA,NA,0.20000001937150913,0.18000001743435823,0.15000001452863188,0.10000000968575451
primary,E50-PC100,300,15110839482730944980,300,299.99999226767306,NA,NA,2.4214386273868627e-08,2.1792947557663922e-08,1.816078976091262e-08,1.2107193247956616e-08
primary,E50-CONV100,300,8623653743411919337,300,299.9999995319889,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,300,8623653743411919337,30,29.999999226767304,NA,NA,0.9000000024214386,0.8100000021792948,0.6750000018160789,0.45000000121071926
primary,E50-PC20,300,8623653743411919337,60,59.99999845353461,NA,NA,0.8000000048428773,0.7200000043585896,0.600000003632158,0.4000000024214386
primary,E50-PC30,300,8623653743411919337,90,89.99999768030192,NA,NA,0.7000000072643159,0.6300000065378843,0.5250000054482369,0.3500000036321579
primary,E50-PC40,300,8623653743411919337,120,119.99999690706922,NA,NA,0.6000000096857545,0.540000008717179,0.450000007264316,0.30000000484287725
primary,E50-PC50,300,8623653743411919337,150,149.99999613383653,NA,NA,0.5000000121071931,0.4500000108964738,0.3750000090803949,0.2500000060535966
primary,E50-PC60,300,8623653743411919337,180,179.99999536060383,NA,NA,0.40000001452863176,0.36000001307576857,0.30000001089647377,0.200000007264316
primary,E50-PC80,300,8623653743411919337,240,239.99999381413843,NA,NA,0.20000001937150913,0.18000001743435823,0.15000001452863188,0.10000000968575451
primary,E50-PC100,300,8623653743411919337,300,299.99999226767306,NA,NA,2.4214386273868627e-08,2.1792947557663922e-08,1.816078976091262e-08,1.2107193247956616e-08
primary,E50-CONV100,300,1326031443968983885,300,299.9999995319889,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,300,1326031443968983885,30,29.999999226767304,NA,NA,0.9000000024214386,0.8100000021792948,0.6750000018160789,0.45000000121071926
primary,E50-PC20,300,1326031443968983885,60,59.99999845353461,NA,NA,0.8000000048428773,0.7200000043585896,0.600000003632158,0.4000000024214386
primary,E50-PC30,300,1326031443968983885,90,89.99999768030192,NA,NA,0.7000000072643159,0.6300000065378843,0.5250000054482369,0.3500000036321579
primary,E50-PC40,300,1326031443968983885,120,119.99999690706922,NA,NA,0.6000000096857545,0.540000008717179,0.450000007264316,0.30000000484287725
primary,E50-PC50,300,1326031443968983885,150,149.99999613383653,NA,NA,0.5000000121071931,0.4500000108964738,0.3750000090803949,0.2500000060535966
primary,E50-PC60,300,1326031443968983885,180,179.99999536060383,NA,NA,0.40000001452863176,0.36000001307576857,0.30000001089647377,0.200000007264316
primary,E50-PC80,300,1326031443968983885,240,239.99999381413843,NA,NA,0.20000001937150913,0.18000001743435823,0.15000001452863188,0.10000000968575451
primary,E50-PC100,300,1326031443968983885,300,299.99999226767306,NA,NA,2.4214386273868627e-08,2.1792947557663922e-08,1.816078976091262e-08,1.2107193247956616e-08
primary,E50-CONV100,300,8177548632312565564,300,299.9999995319889,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,300,8177548632312565564,30,29.999999226767304,NA,NA,0.9000000024214386,0.8100000021792948,0.6750000018160789,0.45000000121071926
primary,E50-PC20,300,8177548632312565564,60,59.99999845353461,NA,NA,0.8000000048428773,0.7200000043585896,0.600000003632158,0.4000000024214386
primary,E50-PC30,300,8177548632312565564,90,89.99999768030192,NA,NA,0.7000000072643159,0.6300000065378843,0.5250000054482369,0.3500000036321579
primary,E50-PC40,300,8177548632312565564,120,119.99999690706922,NA,NA,0.6000000096857545,0.540000008717179,0.450000007264316,0.30000000484287725
primary,E50-PC50,300,8177548632312565564,150,149.99999613383653,NA,NA,0.5000000121071931,0.4500000108964738,0.3750000090803949,0.2500000060535966
primary,E50-PC60,300,8177548632312565564,180,179.99999536060383,NA,NA,0.40000001452863176,0.36000001307576857,0.30000001089647377,0.200000007264316
primary,E50-PC80,300,8177548632312565564,240,239.99999381413843,NA,NA,0.20000001937150913,0.18000001743435823,0.15000001452863188,0.10000000968575451
primary,E50-PC100,300,8177548632312565564,300,299.99999226767306,NA,NA,2.4214386273868627e-08,2.1792947557663922e-08,1.816078976091262e-08,1.2107193247956616e-08
primary,E50-CONV100,300,11117893399474783980,300,299.9999991464644,22.0,0.08507397132107752,0.0,0.0,0.0,0.0
primary,E50-PC10,300,11117893399474783980,30,29.99999918821485,5.0,0.07308793359974365,0.9000000024214386,0.8100000021792948,0.6750000018160789,0.45000000121071926
primary,E50-PC20,300,11117893399474783980,60,59.9999983764297,8.0,0.0676650038015783,0.8000000048428773,0.7200000043585896,0.600000003632158,0.4000000024214386
primary,E50-PC30,300,11117893399474783980,90,89.99999756464454,11.0,0.07175594574978254,0.7000000072643159,0.6300000065378843,0.5250000054482369,0.3500000036321579
primary,E50-PC40,300,11117893399474783980,120,119.9999967528594,12.0,0.08247509072763169,0.6000000096857545,0.540000008717179,0.450000007264316,0.30000000484287725
primary,E50-PC50,300,11117893399474783980,150,149.99999594107425,14.0,0.10241208957201356,0.5000000121071931,0.4500000108964738,0.3750000090803949,0.2500000060535966
primary,E50-PC60,300,11117893399474783980,180,179.9999951292891,14.0,0.08534340797853383,0.40000001452863176,0.36000001307576857,0.30000001089647377,0.200000007264316
primary,E50-PC80,300,11117893399474783980,240,239.9999935057188,19.0,0.08703925817545453,0.20000001937150913,0.18000001743435823,0.15000001452863188,0.10000000968575451
primary,E50-PC100,300,11117893399474783980,300,299.9999918821485,22.0,0.08507397337763573,2.4214386273868627e-08,2.1792947557663922e-08,1.816078976091262e-08,1.2107193247956616e-08
primary,E50-CONV100,300,10081885022360105039,300,299.9999995319889,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,300,10081885022360105039,30,29.999999226767304,NA,NA,0.9000000024214386,0.8100000021792948,0.6750000018160789,0.45000000121071926
primary,E50-PC20,300,10081885022360105039,60,59.99999845353461,NA,NA,0.8000000048428773,0.7200000043585896,0.600000003632158,0.4000000024214386
primary,E50-PC30,300,10081885022360105039,90,89.99999768030192,NA,NA,0.7000000072643159,0.6300000065378843,0.5250000054482369,0.3500000036321579
primary,E50-PC40,300,10081885022360105039,120,119.99999690706922,NA,NA,0.6000000096857545,0.540000008717179,0.450000007264316,0.30000000484287725
primary,E50-PC50,300,10081885022360105039,150,149.99999613383653,NA,NA,0.5000000121071931,0.4500000108964738,0.3750000090803949,0.2500000060535966
primary,E50-PC60,300,10081885022360105039,180,179.99999536060383,NA,NA,0.40000001452863176,0.36000001307576857,0.30000001089647377,0.200000007264316
primary,E50-PC80,300,10081885022360105039,240,239.99999381413843,NA,NA,0.20000001937150913,0.18000001743435823,0.15000001452863188,0.10000000968575451
primary,E50-PC100,300,10081885022360105039,300,299.99999226767306,NA,NA,2.4214386273868627e-08,2.1792947557663922e-08,1.816078976091262e-08,1.2107193247956616e-08
primary,E50-CONV100,300,4923552916831257795,300,299.9999995319889,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,300,4923552916831257795,30,29.999999226767304,NA,NA,0.9000000024214386,0.8100000021792948,0.6750000018160789,0.45000000121071926
primary,E50-PC20,300,4923552916831257795,60,59.99999845353461,NA,NA,0.8000000048428773,0.7200000043585896,0.600000003632158,0.4000000024214386
primary,E50-PC30,300,4923552916831257795,90,89.99999768030192,NA,NA,0.7000000072643159,0.6300000065378843,0.5250000054482369,0.3500000036321579
primary,E50-PC40,300,4923552916831257795,120,119.99999690706922,NA,NA,0.6000000096857545,0.540000008717179,0.450000007264316,0.30000000484287725
primary,E50-PC50,300,4923552916831257795,150,149.99999613383653,NA,NA,0.5000000121071931,0.4500000108964738,0.3750000090803949,0.2500000060535966
primary,E50-PC60,300,4923552916831257795,180,179.99999536060383,NA,NA,0.40000001452863176,0.36000001307576857,0.30000001089647377,0.200000007264316
primary,E50-PC80,300,4923552916831257795,240,239.99999381413843,NA,NA,0.20000001937150913,0.18000001743435823,0.15000001452863188,0.10000000968575451
primary,E50-PC100,300,4923552916831257795,300,299.99999226767306,NA,NA,2.4214386273868627e-08,2.1792947557663922e-08,1.816078976091262e-08,1.2107193247956616e-08
primary,E50-CONV100,300,6572291145813621428,300,299.9999995319889,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,300,6572291145813621428,30,29.999999226767304,NA,NA,0.9000000024214386,0.8100000021792948,0.6750000018160789,0.45000000121071926
primary,E50-PC20,300,6572291145813621428,60,59.99999845353461,NA,NA,0.8000000048428773,0.7200000043585896,0.600000003632158,0.4000000024214386
primary,E50-PC30,300,6572291145813621428,90,89.99999768030192,NA,NA,0.7000000072643159,0.6300000065378843,0.5250000054482369,0.3500000036321579
primary,E50-PC40,300,6572291145813621428,120,119.99999690706922,NA,NA,0.6000000096857545,0.540000008717179,0.450000007264316,0.30000000484287725
primary,E50-PC50,300,6572291145813621428,150,149.99999613383653,NA,NA,0.5000000121071931,0.4500000108964738,0.3750000090803949,0.2500000060535966
primary,E50-PC60,300,6572291145813621428,180,179.99999536060383,NA,NA,0.40000001452863176,0.36000001307576857,0.30000001089647377,0.200000007264316
primary,E50-PC80,300,6572291145813621428,240,239.99999381413843,NA,NA,0.20000001937150913,0.18000001743435823,0.15000001452863188,0.10000000968575451
primary,E50-PC100,300,6572291145813621428,300,299.99999226767306,NA,NA,2.4214386273868627e-08,2.1792947557663922e-08,1.816078976091262e-08,1.2107193247956616e-08
primary,E50-CONV100,300,17112478889879003015,300,299.9999995319889,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,300,17112478889879003015,30,29.999999226767304,NA,NA,0.9000000024214386,0.8100000021792948,0.6750000018160789,0.45000000121071926
primary,E50-PC20,300,17112478889879003015,60,59.99999845353461,NA,NA,0.8000000048428773,0.7200000043585896,0.600000003632158,0.4000000024214386
primary,E50-PC30,300,17112478889879003015,90,89.99999768030192,NA,NA,0.7000000072643159,0.6300000065378843,0.5250000054482369,0.3500000036321579
primary,E50-PC40,300,17112478889879003015,120,119.99999690706922,NA,NA,0.6000000096857545,0.540000008717179,0.450000007264316,0.30000000484287725
primary,E50-PC50,300,17112478889879003015,150,149.99999613383653,NA,NA,0.5000000121071931,0.4500000108964738,0.3750000090803949,0.2500000060535966
primary,E50-PC60,300,17112478889879003015,180,179.99999536060383,NA,NA,0.40000001452863176,0.36000001307576857,0.30000001089647377,0.200000007264316
primary,E50-PC80,300,17112478889879003015,240,239.99999381413843,NA,NA,0.20000001937150913,0.18000001743435823,0.15000001452863188,0.10000000968575451
primary,E50-PC100,300,17112478889879003015,300,299.99999226767306,NA,NA,2.4214386273868627e-08,2.1792947557663922e-08,1.816078976091262e-08,1.2107193247956616e-08
primary,E50-CONV100,300,9839921138141735050,300,299.9999995319889,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,300,9839921138141735050,30,29.999999226767304,NA,NA,0.9000000024214386,0.8100000021792948,0.6750000018160789,0.45000000121071926
primary,E50-PC20,300,9839921138141735050,60,59.99999845353461,NA,NA,0.8000000048428773,0.7200000043585896,0.600000003632158,0.4000000024214386
primary,E50-PC30,300,9839921138141735050,90,89.99999768030192,NA,NA,0.7000000072643159,0.6300000065378843,0.5250000054482369,0.3500000036321579
primary,E50-PC40,300,9839921138141735050,120,119.99999690706922,NA,NA,0.6000000096857545,0.540000008717179,0.450000007264316,0.30000000484287725
primary,E50-PC50,300,9839921138141735050,150,149.99999613383653,NA,NA,0.5000000121071931,0.4500000108964738,0.3750000090803949,0.2500000060535966
primary,E50-PC60,300,9839921138141735050,180,179.99999536060383,NA,NA,0.40000001452863176,0.36000001307576857,0.30000001089647377,0.200000007264316
primary,E50-PC80,300,9839921138141735050,240,239.99999381413843,NA,NA,0.20000001937150913,0.18000001743435823,0.15000001452863188,0.10000000968575451
primary,E50-PC100,300,9839921138141735050,300,299.99999226767306,NA,NA,2.4214386273868627e-08,2.1792947557663922e-08,1.816078976091262e-08,1.2107193247956616e-08
primary,E50-CONV100,300,76950829605806397,300,299.9999995319889,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,300,76950829605806397,30,29.999999226767304,NA,NA,0.9000000024214386,0.8100000021792948,0.6750000018160789,0.45000000121071926
primary,E50-PC20,300,76950829605806397,60,59.99999845353461,NA,NA,0.8000000048428773,0.7200000043585896,0.600000003632158,0.4000000024214386
primary,E50-PC30,300,76950829605806397,90,89.99999768030192,NA,NA,0.7000000072643159,0.6300000065378843,0.5250000054482369,0.3500000036321579
primary,E50-PC40,300,76950829605806397,120,119.99999690706922,NA,NA,0.6000000096857545,0.540000008717179,0.450000007264316,0.30000000484287725
primary,E50-PC50,300,76950829605806397,150,149.99999613383653,NA,NA,0.5000000121071931,0.4500000108964738,0.3750000090803949,0.2500000060535966
primary,E50-PC60,300,76950829605806397,180,179.99999536060383,NA,NA,0.40000001452863176,0.36000001307576857,0.30000001089647377,0.200000007264316
primary,E50-PC80,300,76950829605806397,240,239.99999381413843,NA,NA,0.20000001937150913,0.18000001743435823,0.15000001452863188,0.10000000968575451
primary,E50-PC100,300,76950829605806397,300,299.99999226767306,NA,NA,2.4214386273868627e-08,2.1792947557663922e-08,1.816078976091262e-08,1.2107193247956616e-08
primary,E50-CONV100,300,4559695916379544378,300,299.9999995319889,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,300,4559695916379544378,30,29.999999226767304,NA,NA,0.9000000024214386,0.8100000021792948,0.6750000018160789,0.45000000121071926
primary,E50-PC20,300,4559695916379544378,60,59.99999845353461,NA,NA,0.8000000048428773,0.7200000043585896,0.600000003632158,0.4000000024214386
primary,E50-PC30,300,4559695916379544378,90,89.99999768030192,NA,NA,0.7000000072643159,0.6300000065378843,0.5250000054482369,0.3500000036321579
primary,E50-PC40,300,4559695916379544378,120,119.99999690706922,NA,NA,0.6000000096857545,0.540000008717179,0.450000007264316,0.30000000484287725
primary,E50-PC50,300,4559695916379544378,150,149.99999613383653,NA,NA,0.5000000121071931,0.4500000108964738,0.3750000090803949,0.2500000060535966
primary,E50-PC60,300,4559695916379544378,180,179.99999536060383,NA,NA,0.40000001452863176,0.36000001307576857,0.30000001089647377,0.200000007264316
primary,E50-PC80,300,4559695916379544378,240,239.99999381413843,NA,NA,0.20000001937150913,0.18000001743435823,0.15000001452863188,0.10000000968575451
primary,E50-PC100,300,4559695916379544378,300,299.99999226767306,NA,NA,2.4214386273868627e-08,2.1792947557663922e-08,1.816078976091262e-08,1.2107193247956616e-08
primary,E50-CONV100,300,18018684830827566070,300,299.9999995319889,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,300,18018684830827566070,30,29.999999226767304,NA,NA,0.9000000024214386,0.8100000021792948,0.6750000018160789,0.45000000121071926
primary,E50-PC20,300,18018684830827566070,60,59.99999845353461,NA,NA,0.8000000048428773,0.7200000043585896,0.600000003632158,0.4000000024214386
primary,E50-PC30,300,18018684830827566070,90,89.99999768030192,NA,NA,0.7000000072643159,0.6300000065378843,0.5250000054482369,0.3500000036321579
primary,E50-PC40,300,18018684830827566070,120,119.99999690706922,NA,NA,0.6000000096857545,0.540000008717179,0.450000007264316,0.30000000484287725
primary,E50-PC50,300,18018684830827566070,150,149.99999613383653,NA,NA,0.5000000121071931,0.4500000108964738,0.3750000090803949,0.2500000060535966
primary,E50-PC60,300,18018684830827566070,180,179.99999536060383,NA,NA,0.40000001452863176,0.36000001307576857,0.30000001089647377,0.200000007264316
primary,E50-PC80,300,18018684830827566070,240,239.99999381413843,NA,NA,0.20000001937150913,0.18000001743435823,0.15000001452863188,0.10000000968575451
primary,E50-PC100,300,18018684830827566070,300,299.99999226767306,NA,NA,2.4214386273868627e-08,2.1792947557663922e-08,1.816078976091262e-08,1.2107193247956616e-08
primary,E50-CONV100,300,11415035473929976970,300,299.9999995319889,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,300,11415035473929976970,30,29.999999226767304,NA,NA,0.9000000024214386,0.8100000021792948,0.6750000018160789,0.45000000121071926
primary,E50-PC20,300,11415035473929976970,60,59.99999845353461,NA,NA,0.8000000048428773,0.7200000043585896,0.600000003632158,0.4000000024214386
primary,E50-PC30,300,11415035473929976970,90,89.99999768030192,NA,NA,0.7000000072643159,0.6300000065378843,0.5250000054482369,0.3500000036321579
primary,E50-PC40,300,11415035473929976970,120,119.99999690706922,NA,NA,0.6000000096857545,0.540000008717179,0.450000007264316,0.30000000484287725
primary,E50-PC50,300,11415035473929976970,150,149.99999613383653,NA,NA,0.5000000121071931,0.4500000108964738,0.3750000090803949,0.2500000060535966
primary,E50-PC60,300,11415035473929976970,180,179.99999536060383,NA,NA,0.40000001452863176,0.36000001307576857,0.30000001089647377,0.200000007264316
primary,E50-PC80,300,11415035473929976970,240,239.99999381413843,NA,NA,0.20000001937150913,0.18000001743435823,0.15000001452863188,0.10000000968575451
primary,E50-PC100,300,11415035473929976970,300,299.99999226767306,NA,NA,2.4214386273868627e-08,2.1792947557663922e-08,1.816078976091262e-08,1.2107193247956616e-08
primary,E50-CONV100,300,5972818461147421061,300,299.9999995319889,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,300,5972818461147421061,30,29.999999226767304,NA,NA,0.9000000024214386,0.8100000021792948,0.6750000018160789,0.45000000121071926
primary,E50-PC20,300,5972818461147421061,60,59.99999845353461,NA,NA,0.8000000048428773,0.7200000043585896,0.600000003632158,0.4000000024214386
primary,E50-PC30,300,5972818461147421061,90,89.99999768030192,NA,NA,0.7000000072643159,0.6300000065378843,0.5250000054482369,0.3500000036321579
primary,E50-PC40,300,5972818461147421061,120,119.99999690706922,NA,NA,0.6000000096857545,0.540000008717179,0.450000007264316,0.30000000484287725
primary,E50-PC50,300,5972818461147421061,150,149.99999613383653,NA,NA,0.5000000121071931,0.4500000108964738,0.3750000090803949,0.2500000060535966
primary,E50-PC60,300,5972818461147421061,180,179.99999536060383,NA,NA,0.40000001452863176,0.36000001307576857,0.30000001089647377,0.200000007264316
primary,E50-PC80,300,5972818461147421061,240,239.99999381413843,NA,NA,0.20000001937150913,0.18000001743435823,0.15000001452863188,0.10000000968575451
primary,E50-PC100,300,5972818461147421061,300,299.99999226767306,NA,NA,2.4214386273868627e-08,2.1792947557663922e-08,1.816078976091262e-08,1.2107193247956616e-08
primary,E50-CONV100,300,11677511577610847452,300,299.9999995319889,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,300,11677511577610847452,30,29.999999226767304,NA,NA,0.9000000024214386,0.8100000021792948,0.6750000018160789,0.45000000121071926
primary,E50-PC20,300,11677511577610847452,60,59.99999845353461,NA,NA,0.8000000048428773,0.7200000043585896,0.600000003632158,0.4000000024214386
primary,E50-PC30,300,11677511577610847452,90,89.99999768030192,NA,NA,0.7000000072643159,0.6300000065378843,0.5250000054482369,0.3500000036321579
primary,E50-PC40,300,11677511577610847452,120,119.99999690706922,NA,NA,0.6000000096857545,0.540000008717179,0.450000007264316,0.30000000484287725
primary,E50-PC50,300,11677511577610847452,150,149.99999613383653,NA,NA,0.5000000121071931,0.4500000108964738,0.3750000090803949,0.2500000060535966
primary,E50-PC60,300,11677511577610847452,180,179.99999536060383,NA,NA,0.40000001452863176,0.36000001307576857,0.30000001089647377,0.200000007264316
primary,E50-PC80,300,11677511577610847452,240,239.99999381413843,NA,NA,0.20000001937150913,0.18000001743435823,0.15000001452863188,0.10000000968575451
primary,E50-PC100,300,11677511577610847452,300,299.99999226767306,NA,NA,2.4214386273868627e-08,2.1792947557663922e-08,1.816078976091262e-08,1.2107193247956616e-08
primary,E50-CONV100,300,17891702655887131290,300,299.9999995319889,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,300,17891702655887131290,30,29.999999226767304,NA,NA,0.9000000024214386,0.8100000021792948,0.6750000018160789,0.45000000121071926
primary,E50-PC20,300,17891702655887131290,60,59.99999845353461,NA,NA,0.8000000048428773,0.7200000043585896,0.600000003632158,0.4000000024214386
primary,E50-PC30,300,17891702655887131290,90,89.99999768030192,NA,NA,0.7000000072643159,0.6300000065378843,0.5250000054482369,0.3500000036321579
primary,E50-PC40,300,17891702655887131290,120,119.99999690706922,NA,NA,0.6000000096857545,0.540000008717179,0.450000007264316,0.30000000484287725
primary,E50-PC50,300,17891702655887131290,150,149.99999613383653,NA,NA,0.5000000121071931,0.4500000108964738,0.3750000090803949,0.2500000060535966
primary,E50-PC60,300,17891702655887131290,180,179.99999536060383,NA,NA,0.40000001452863176,0.36000001307576857,0.30000001089647377,0.200000007264316
primary,E50-PC80,300,17891702655887131290,240,239.99999381413843,NA,NA,0.20000001937150913,0.18000001743435823,0.15000001452863188,0.10000000968575451
primary,E50-PC100,300,17891702655887131290,300,299.99999226767306,NA,NA,2.4214386273868627e-08,2.1792947557663922e-08,1.816078976091262e-08,1.2107193247956616e-08
primary,E50-CONV100,400,7695027954463196593,400,399.9999993759852,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,400,7695027954463196593,40,39.9999971063781,NA,NA,0.9000000070780511,0.8100000063702459,0.6750000053085383,0.4500000035390256
primary,E50-PC20,400,7695027954463196593,80,79.9999942127562,NA,NA,0.8000000141561021,0.720000012740492,0.6000000106170766,0.40000000707805106
primary,E50-PC30,400,7695027954463196593,120,119.99999131913431,NA,NA,0.7000000212341532,0.6300000191107378,0.5250000159256148,0.35000001061707675
primary,E50-PC40,400,7695027954463196593,160,159.9999884255124,NA,NA,0.6000000283122042,0.5400000254809838,0.45000002123415317,0.3000000141561022
primary,E50-PC50,400,7695027954463196593,200,199.99998553189053,NA,NA,0.5000000353902554,0.45000003185122983,0.3750000265426916,0.2500000176951277
primary,E50-PC60,400,7695027954463196593,240,239.99998263826862,NA,NA,0.40000004246830634,0.36000003822147586,0.3000000318512297,0.20000002123415317
primary,E50-PC80,400,7695027954463196593,320,319.9999768510248,NA,NA,0.20000005662440856,0.18000005096196758,0.15000004246830656,0.10000002831220423
primary,E50-PC100,400,7695027954463196593,400,399.99997106378106,NA,NA,7.078051067477276e-08,6.370245952957987e-08,5.308538297832399e-08,3.539025550391983e-08
primary,E50-CONV100,400,8525591707662220640,400,399.9999993759852,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,400,8525591707662220640,40,39.9999971063781,NA,NA,0.9000000070780511,0.8100000063702459,0.6750000053085383,0.4500000035390256
primary,E50-PC20,400,8525591707662220640,80,79.9999942127562,NA,NA,0.8000000141561021,0.720000012740492,0.6000000106170766,0.40000000707805106
primary,E50-PC30,400,8525591707662220640,120,119.99999131913431,NA,NA,0.7000000212341532,0.6300000191107378,0.5250000159256148,0.35000001061707675
primary,E50-PC40,400,8525591707662220640,160,159.9999884255124,NA,NA,0.6000000283122042,0.5400000254809838,0.45000002123415317,0.3000000141561022
primary,E50-PC50,400,8525591707662220640,200,199.99998553189053,NA,NA,0.5000000353902554,0.45000003185122983,0.3750000265426916,0.2500000176951277
primary,E50-PC60,400,8525591707662220640,240,239.99998263826862,NA,NA,0.40000004246830634,0.36000003822147586,0.3000000318512297,0.20000002123415317
primary,E50-PC80,400,8525591707662220640,320,319.9999768510248,NA,NA,0.20000005662440856,0.18000005096196758,0.15000004246830656,0.10000002831220423
primary,E50-PC100,400,8525591707662220640,400,399.99997106378106,NA,NA,7.078051067477276e-08,6.370245952957987e-08,5.308538297832399e-08,3.539025550391983e-08
primary,E50-CONV100,400,12108552042459345255,400,399.9999993759852,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,400,12108552042459345255,40,39.9999971063781,NA,NA,0.9000000070780511,0.8100000063702459,0.6750000053085383,0.4500000035390256
primary,E50-PC20,400,12108552042459345255,80,79.9999942127562,NA,NA,0.8000000141561021,0.720000012740492,0.6000000106170766,0.40000000707805106
primary,E50-PC30,400,12108552042459345255,120,119.99999131913431,NA,NA,0.7000000212341532,0.6300000191107378,0.5250000159256148,0.35000001061707675
primary,E50-PC40,400,12108552042459345255,160,159.9999884255124,NA,NA,0.6000000283122042,0.5400000254809838,0.45000002123415317,0.3000000141561022
primary,E50-PC50,400,12108552042459345255,200,199.99998553189053,NA,NA,0.5000000353902554,0.45000003185122983,0.3750000265426916,0.2500000176951277
primary,E50-PC60,400,12108552042459345255,240,239.99998263826862,NA,NA,0.40000004246830634,0.36000003822147586,0.3000000318512297,0.20000002123415317
primary,E50-PC80,400,12108552042459345255,320,319.9999768510248,NA,NA,0.20000005662440856,0.18000005096196758,0.15000004246830656,0.10000002831220423
primary,E50-PC100,400,12108552042459345255,400,399.99997106378106,NA,NA,7.078051067477276e-08,6.370245952957987e-08,5.308538297832399e-08,3.539025550391983e-08
primary,E50-CONV100,400,16218162384852915827,400,399.9999993759852,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,400,16218162384852915827,40,39.9999971063781,NA,NA,0.9000000070780511,0.8100000063702459,0.6750000053085383,0.4500000035390256
primary,E50-PC20,400,16218162384852915827,80,79.9999942127562,NA,NA,0.8000000141561021,0.720000012740492,0.6000000106170766,0.40000000707805106
primary,E50-PC30,400,16218162384852915827,120,119.99999131913431,NA,NA,0.7000000212341532,0.6300000191107378,0.5250000159256148,0.35000001061707675
primary,E50-PC40,400,16218162384852915827,160,159.9999884255124,NA,NA,0.6000000283122042,0.5400000254809838,0.45000002123415317,0.3000000141561022
primary,E50-PC50,400,16218162384852915827,200,199.99998553189053,NA,NA,0.5000000353902554,0.45000003185122983,0.3750000265426916,0.2500000176951277
primary,E50-PC60,400,16218162384852915827,240,239.99998263826862,NA,NA,0.40000004246830634,0.36000003822147586,0.3000000318512297,0.20000002123415317
primary,E50-PC80,400,16218162384852915827,320,319.9999768510248,NA,NA,0.20000005662440856,0.18000005096196758,0.15000004246830656,0.10000002831220423
primary,E50-PC100,400,16218162384852915827,400,399.99997106378106,NA,NA,7.078051067477276e-08,6.370245952957987e-08,5.308538297832399e-08,3.539025550391983e-08
primary,E50-CONV100,400,3678478102310266571,400,399.9999993759852,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,400,3678478102310266571,40,39.9999971063781,NA,NA,0.9000000070780511,0.8100000063702459,0.6750000053085383,0.4500000035390256
primary,E50-PC20,400,3678478102310266571,80,79.9999942127562,NA,NA,0.8000000141561021,0.720000012740492,0.6000000106170766,0.40000000707805106
primary,E50-PC30,400,3678478102310266571,120,119.99999131913431,NA,NA,0.7000000212341532,0.6300000191107378,0.5250000159256148,0.35000001061707675
primary,E50-PC40,400,3678478102310266571,160,159.9999884255124,NA,NA,0.6000000283122042,0.5400000254809838,0.45000002123415317,0.3000000141561022
primary,E50-PC50,400,3678478102310266571,200,199.99998553189053,NA,NA,0.5000000353902554,0.45000003185122983,0.3750000265426916,0.2500000176951277
primary,E50-PC60,400,3678478102310266571,240,239.99998263826862,NA,NA,0.40000004246830634,0.36000003822147586,0.3000000318512297,0.20000002123415317
primary,E50-PC80,400,3678478102310266571,320,319.9999768510248,NA,NA,0.20000005662440856,0.18000005096196758,0.15000004246830656,0.10000002831220423
primary,E50-PC100,400,3678478102310266571,400,399.99997106378106,NA,NA,7.078051067477276e-08,6.370245952957987e-08,5.308538297832399e-08,3.539025550391983e-08
primary,E50-CONV100,400,876786005621288851,400,399.9999993759852,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,400,876786005621288851,40,39.9999971063781,NA,NA,0.9000000070780511,0.8100000063702459,0.6750000053085383,0.4500000035390256
primary,E50-PC20,400,876786005621288851,80,79.9999942127562,NA,NA,0.8000000141561021,0.720000012740492,0.6000000106170766,0.40000000707805106
primary,E50-PC30,400,876786005621288851,120,119.99999131913431,NA,NA,0.7000000212341532,0.6300000191107378,0.5250000159256148,0.35000001061707675
