tag,arm,N,seed,k_active,U_exact,unique_coverage_rate_per_s,coverage_retention_vs_MT100
primary,E50-PC10,400,11415035473929976970,40,93599993374944202256,9359999337494420.0,39.9999971063781
primary,E50-PC20,400,11415035473929976970,80,187199986749888404758,1.871999867498884e+16,79.9999942127562
primary,E50-PC30,400,11415035473929976970,120,280799980124832607322,2.807999801248326e+16,119.99999131913431
primary,E50-PC40,400,11415035473929976970,160,374399973499776809879,3.743999734997768e+16,159.9999884255124
primary,E50-PC50,400,11415035473929976970,200,467999966874721012200,4.67999966874721e+16,199.99998553189053
primary,E50-PC60,400,11415035473929976970,240,561599960249665214637,5.615999602496652e+16,239.99998263826862
primary,E50-PC80,400,11415035473929976970,320,748799946999553620249,7.487999469995536e+16,319.9999768510248
primary,E50-PC100,400,11415035473929976970,400,935999933749442025616,9.35999933749442e+16,399.99997106378106
primary,E50-CONV100,400,5972818461147421061,400,936000000000000000000,9.36e+16,399.9999993759852
primary,E50-MT100,400,5972818461147421061,400,2340000003650486272,234000000365048.62,1.0
primary,E50-PC10,400,5972818461147421061,40,93599993374944202167,9359999337494420.0,39.9999971063781
primary,E50-PC20,400,5972818461147421061,80,187199986749888404393,1.871999867498884e+16,79.9999942127562
primary,E50-PC30,400,5972818461147421061,120,280799980124832606681,2.807999801248326e+16,119.99999131913431
primary,E50-PC40,400,5972818461147421061,160,374399973499776808908,3.743999734997768e+16,159.9999884255124
primary,E50-PC50,400,5972818461147421061,200,467999966874721011288,4.67999966874721e+16,199.99998553189053
primary,E50-PC60,400,5972818461147421061,240,561599960249665213729,5.615999602496652e+16,239.99998263826862
primary,E50-PC80,400,5972818461147421061,320,748799946999553618303,7.487999469995536e+16,319.9999768510248
primary,E50-PC100,400,5972818461147421061,400,935999933749442023488,9.35999933749442e+16,399.99997106378106
primary,E50-CONV100,400,11677511577610847452,400,936000000000000000000,9.36e+16,399.9999993759852
primary,E50-MT100,400,11677511577610847452,400,2340000003650486272,234000000365048.62,1.0
primary,E50-PC10,400,11677511577610847452,40,93599993374944202196,9359999337494420.0,39.9999971063781
primary,E50-PC20,400,11677511577610847452,80,187199986749888404394,1.871999867498884e+16,79.9999942127562
primary,E50-PC30,400,11677511577610847452,120,280799980124832606863,2.807999801248326e+16,119.99999131913431
primary,E50-PC40,400,11677511577610847452,160,374399973499776809152,3.743999734997768e+16,159.9999884255124
primary,E50-PC50,400,11677511577610847452,200,467999966874721011592,4.67999966874721e+16,199.99998553189053
primary,E50-PC60,400,11677511577610847452,240,561599960249665213909,5.615999602496652e+16,239.99998263826862
primary,E50-PC80,400,11677511577610847452,320,748799946999553619034,7.487999469995536e+16,319.9999768510248
primary,E50-PC100,400,11677511577610847452,400,935999933749442024400,9.35999933749442e+16,399.99997106378106
primary,E50-CONV100,400,17891702655887131290,400,936000000000000000000,9.36e+16,399.9999993759852
primary,E50-MT100,400,17891702655887131290,400,2340000003650486272,234000000365048.62,1.0
primary,E50-PC10,400,17891702655887131290,40,93599993374944202167,9359999337494420.0,39.9999971063781
primary,E50-PC20,400,17891702655887131290,80,187199986749888404394,1.871999867498884e+16,79.9999942127562
primary,E50-PC30,400,17891702655887131290,120,280799980124832606681,2.807999801248326e+16,119.99999131913431
primary,E50-PC40,400,17891702655887131290,160,374399973499776809028,3.743999734997768e+16,159.9999884255124
primary,E50-PC50,400,17891702655887131290,200,467999966874721011136,4.67999966874721e+16,199.99998553189053
primary,E50-PC60,400,17891702655887131290,240,561599960249665213544,5.615999602496652e+16,239.99998263826862
primary,E50-PC80,400,17891702655887131290,320,748799946999553619274,7.487999469995536e+16,319.9999768510248
primary,E50-PC100,400,17891702655887131290,400,935999933749442024704,9.35999933749442e+16,399.99997106378106
primary,E50-CONV100,500,7695027954463196593,500,1170000000000000000000,1.17e+17,499.9999992199816
primary,E50-MT100,500,7695027954463196593,500,2340000003650486272,234000000365048.62,1.0
primary,E50-PC10,500,7695027954463196593,50,116999994442798461225,1.1699999444279846e+16,49.99999754712571
primary,E50-PC20,500,7695027954463196593,100,233999988885596922492,2.3399998888559692e+16,99.99999509425142
primary,E50-PC30,500,7695027954463196593,150,350999983328395383798,3.509999833283954e+16,149.99999264137713
primary,E50-PC40,500,7695027954463196593,200,467999977771193845064,4.6799997777119384e+16,199.99999018850284
primary,E50-PC50,500,7695027954463196593,250,584999972213992306332,5.849999722139923e+16,249.99998773562854
primary,E50-PC60,500,7695027954463196593,300,701999966656790767721,7.019999666567908e+16,299.99998528275427
primary,E50-PC80,500,7695027954463196593,400,935999955542387690620,9.359999555423877e+16,399.99998037700567
primary,E50-PC100,500,7695027954463196593,500,1169999944427984613480,1.1699999444279846e+17,499.9999754712571
primary,E50-CONV100,500,8525591707662220640,500,1170000000000000000000,1.17e+17,499.9999992199816
primary,E50-MT100,500,8525591707662220640,500,2340000003650486272,234000000365048.62,1.0
primary,E50-PC10,500,8525591707662220640,50,116999994442798461246,1.1699999444279846e+16,49.99999754712571
primary,E50-PC20,500,8525591707662220640,100,233999988885596922492,2.3399998888559692e+16,99.99999509425142
primary,E50-PC30,500,8525591707662220640,150,350999983328395383859,3.509999833283954e+16,149.99999264137713
primary,E50-PC40,500,8525591707662220640,200,467999977771193845228,4.6799997777119384e+16,199.99999018850284
primary,E50-PC50,500,8525591707662220640,250,584999972213992306536,5.849999722139923e+16,249.99998773562854
primary,E50-PC60,500,8525591707662220640,300,701999966656790768087,7.019999666567908e+16,299.99998528275427
primary,E50-PC80,500,8525591707662220640,400,935999955542387690947,9.359999555423877e+16,399.99998037700567
primary,E50-PC100,500,8525591707662220640,500,1169999944427984613888,1.1699999444279846e+17,499.9999754712571
primary,E50-CONV100,500,12108552042459345255,500,1170000000000000000000,1.17e+17,499.9999992199816
primary,E50-MT100,500,12108552042459345255,500,2340000003650486272,234000000365048.62,1.0
primary,E50-PC10,500,12108552042459345255,50,116999994442798461225,1.1699999444279846e+16,49.99999754712571
primary,E50-PC20,500,12108552042459345255,100,233999988885596922532,2.3399998888559692e+16,99.99999509425142
primary,E50-PC30,500,12108552042459345255,150,350999983328395383798,3.509999833283954e+16,149.99999264137713
primary,E50-PC40,500,12108552042459345255,200,467999977771193845146,4.6799997777119384e+16,199.99999018850284
primary,E50-PC50,500,12108552042459345255,250,584999972213992306536,5.849999722139923e+16,249.99998773562854
primary,E50-PC60,500,12108552042459345255,300,701999966656790767843,7.019999666567908e+16,299.99998528275427
primary,E50-PC80,500,12108552042459345255,400,935999955542387690945,9.359999555423877e+16,399.99998037700567
primary,E50-PC100,500,12108552042459345255,500,1169999944427984613684,1.1699999444279846e+17,499.9999754712571
primary,E50-CONV100,500,16218162384852915827,500,1170000000000000000000,1.17e+17,499.9999992199816
primary,E50-MT100,500,16218162384852915827,500,2340000003650486272,234000000365048.62,1.0
primary,E50-PC10,500,16218162384852915827,50,116999994442798461246,1.1699999444279846e+16,49.99999754712571
primary,E50-PC20,500,16218162384852915827,100,233999988885596922533,2.3399998888559692e+16,99.99999509425142
primary,E50-PC30,500,16218162384852915827,150,350999983328395383981,3.509999833283954e+16,149.99999264137713
primary,E50-PC40,500,16218162384852915827,200,467999977771193845312,4.6799997777119384e+16,199.99999018850284
primary,E50-PC50,500,16218162384852915827,250,584999972213992306842,5.849999722139923e+16,249.99998773562854
primary,E50-PC60,500,16218162384852915827,300,701999966656790768454,7.019999666567908e+16,299.99998528275427
primary,E50-PC80,500,16218162384852915827,400,935999955542387691434,9.359999555423877e+16,399.99998037700567
primary,E50-PC100,500,16218162384852915827,500,1169999944427984615316,1.1699999444279846e+17,499.9999754712571
primary,E50-CONV100,500,3678478102310266571,500,1170000000000000000000,1.17e+17,499.9999992199816
primary,E50-MT100,500,3678478102310266571,500,2340000003650486272,234000000365048.62,1.0
primary,E50-PC10,500,3678478102310266571,50,116999994442798461225,1.1699999444279846e+16,49.99999754712571
primary,E50-PC20,500,3678478102310266571,100,233999988885596922492,2.3399998888559692e+16,99.99999509425142
primary,E50-PC30,500,3678478102310266571,150,350999983328395383981,3.509999833283954e+16,149.99999264137713
primary,E50-PC40,500,3678478102310266571,200,467999977771193845394,4.6799997777119384e+16,199.99999018850284
primary,E50-PC50,500,3678478102310266571,250,584999972213992306842,5.849999722139923e+16,249.99998773562854
primary,E50-PC60,500,3678478102310266571,300,701999966656790768208,7.019999666567908e+16,299.99998528275427
primary,E50-PC80,500,3678478102310266571,400,935999955542387691272,9.359999555423877e+16,399.99998037700567
primary,E50-PC100,500,3678478102310266571,500,1169999944427984614296,1.1699999444279846e+17,499.9999754712571
primary,E50-CONV100,500,876786005621288851,500,1170000000000000000000,1.17e+17,499.9999992199816
primary,E50-MT100,500,876786005621288851,500,2340000003650486272,234000000365048.62,1.0
primary,E50-PC10,500,876786005621288851,50,116999994442798461246,1.1699999444279846e+16,49.99999754712571
primary,E50-PC20,500,876786005621288851,100,233999988885596922572,2.3399998888559692e+16,99.99999509425142
primary,E50-PC30,500,876786005621288851,150,350999983328395383982,3.509999833283954e+16,149.99999264137713
primary,E50-PC40,500,876786005621288851,200,467999977771193845392,4.6799997777119384e+16,199.99999018850284
primary,E50-PC50,500,876786005621288851,250,584999972213992306842,5.849999722139923e+16,249.99998773562854
primary,E50-PC60,500,876786005621288851,300,701999966656790768453,7.019999666567908e+16,299.99998528275427
primary,E50-PC80,500,876786005621288851,400,935999955542387691924,9.359999555423877e+16,399.99998037700567
primary,E50-PC100,500,876786005621288851,500,1169999944427984614908,1.1699999444279846e+17,499.9999754712571
primary,E50-CONV100,500,5865549906742908637,500,1170000000000000000000,1.17e+17,499.9999992199816
primary,E50-MT100,500,5865549906742908637,500,2340000003650486272,234000000365048.62,1.0
primary,E50-PC10,500,5865549906742908637,50,116999994442798461225,1.1699999444279846e+16,49.99999754712571
primary,E50-PC20,500,5865549906742908637,100,233999988885596922573,2.3399998888559692e+16,99.99999509425142
primary,E50-PC30,500,5865549906742908637,150,350999983328395383982,3.509999833283954e+16,149.99999264137713
primary,E50-PC40,500,5865549906742908637,200,467999977771193845469,4.6799997777119384e+16,199.99999018850284
primary,E50-PC50,500,5865549906742908637,250,584999972213992306740,5.849999722139923e+16,249.99998773562854
primary,E50-PC60,500,5865549906742908637,300,701999966656790768087,7.019999666567908e+16,299.99998528275427
primary,E50-PC80,500,5865549906742908637,400,935999955542387691109,9.359999555423877e+16,399.99998037700567
primary,E50-PC100,500,5865549906742908637,500,1169999944427984614500,1.1699999444279846e+17,499.9999754712571
primary,E50-CONV100,500,15633523601349685045,500,1170000000000000000000,1.17e+17,499.9999992199816
primary,E50-MT100,500,15633523601349685045,500,2340000003650486272,234000000365048.62,1.0
primary,E50-PC10,500,15633523601349685045,50,116999994442798461226,1.1699999444279846e+16,49.99999754712571
primary,E50-PC20,500,15633523601349685045,100,233999988885596922491,2.3399998888559692e+16,99.99999509425142
primary,E50-PC30,500,15633523601349685045,150,350999983328395383797,3.509999833283954e+16,149.99999264137713
primary,E50-PC40,500,15633523601349685045,200,467999977771193845065,4.6799997777119384e+16,199.99999018850284
primary,E50-PC50,500,15633523601349685045,250,584999972213992306434,5.849999722139923e+16,249.99998773562854
primary,E50-PC60,500,15633523601349685045,300,701999966656790767721,7.019999666567908e+16,299.99998528275427
primary,E50-PC80,500,15633523601349685045,400,935999955542387690459,9.359999555423877e+16,399.99998037700567
primary,E50-PC100,500,15633523601349685045,500,1169999944427984613684,1.1699999444279846e+17,499.9999754712571
primary,E50-CONV100,500,14497997932990664800,500,1170000000000000000000,1.17e+17,499.9999992199816
primary,E50-MT100,500,14497997932990664800,500,2340000003650486272,234000000365048.62,1.0
primary,E50-PC10,500,14497997932990664800,50,116999994442798461225,1.1699999444279846e+16,49.99999754712571
primary,E50-PC20,500,14497997932990664800,100,233999988885596922532,2.3399998888559692e+16,99.99999509425142
primary,E50-PC30,500,14497997932990664800,150,350999983328395383920,3.509999833283954e+16,149.99999264137713
primary,E50-PC40,500,14497997932990664800,200,467999977771193845229,4.6799997777119384e+16,199.99999018850284
primary,E50-PC50,500,14497997932990664800,250,584999972213992306536,5.849999722139923e+16,249.99998773562854
primary,E50-PC60,500,14497997932990664800,300,701999966656790767843,7.019999666567908e+16,299.99998528275427
primary,E50-PC80,500,14497997932990664800,400,935999955542387690620,9.359999555423877e+16,399.99998037700567
primary,E50-PC100,500,14497997932990664800,500,1169999944427984613072,1.1699999444279846e+17,499.9999754712571
primary,E50-CONV100,500,5634683829678867503,500,1170000000000000000000,1.17e+17,499.9999992199816
primary,E50-MT100,500,5634683829678867503,500,2340000003650486272,234000000365048.62,1.0
primary,E50-PC10,500,5634683829678867503,50,116999994442798461266,1.1699999444279846e+16,49.99999754712571
primary,E50-PC20,500,5634683829678867503,100,233999988885596922533,2.3399998888559692e+16,99.99999509425142
primary,E50-PC30,500,5634683829678867503,150,350999983328395383859,3.509999833283954e+16,149.99999264137713
primary,E50-PC40,500,5634683829678867503,200,467999977771193845226,4.6799997777119384e+16,199.99999018850284
primary,E50-PC50,500,5634683829678867503,250,584999972213992306638,5.849999722139923e+16,249.99998773562854
primary,E50-PC60,500,5634683829678867503,300,701999966656790767966,7.019999666567908e+16,299.99998528275427
primary,E50-PC80,500,5634683829678867503,400,935999955542387690784,9.359999555423877e+16,399.99998037700567
primary,E50-PC100,500,5634683829678867503,500,1169999944427984613684,1.1699999444279846e+17,499.9999754712571
primary,E50-CONV100,500,11032126464482234521,500,1170000000000000000000,1.17e+17,499.9999992199816
primary,E50-MT100,500,11032126464482234521,500,2340000003650486272,234000000365048.62,1.0
primary,E50-PC10,500,11032126464482234521,50,116999994442798461267,1.1699999444279846e+16,49.99999754712571
primary,E50-PC20,500,11032126464482234521,100,233999988885596922533,2.3399998888559692e+16,99.99999509425142
primary,E50-PC30,500,11032126464482234521,150,350999983328395383798,3.509999833283954e+16,149.99999264137713
primary,E50-PC40,500,11032126464482234521,200,467999977771193845227,4.6799997777119384e+16,199.99999018850284
primary,E50-PC50,500,11032126464482234521,250,584999972213992306638,5.849999722139923e+16,249.99998773562854
primary,E50-PC60,500,11032126464482234521,300,701999966656790768087,7.019999666567908e+16,299.99998528275427
primary,E50-PC80,500,11032126464482234521,400,935999955542387690945,9.359999555423877e+16,399.99998037700567
primary,E50-PC100,500,11032126464482234521,500,1169999944427984614092,1.1699999444279846e+17,499.9999754712571
primary,E50-CONV100,500,5708610443790281403,500,1170000000000000000000,1.17e+17,499.9999992199816
primary,E50-MT100,500,5708610443790281403,500,2340000003650486272,234000000365048.62,1.0
primary,E50-PC10,500,5708610443790281403,50,116999994442798461246,1.1699999444279846e+16,49.99999754712571
primary,E50-PC20,500,5708610443790281403,100,233999988885596922533,2.3399998888559692e+16,99.99999509425142
primary,E50-PC30,500,5708610443790281403,150,350999983328395383920,3.509999833283954e+16,149.99999264137713
primary,E50-PC40,500,5708610443790281403,200,467999977771193845227,4.6799997777119384e+16,199.99999018850284
primary,E50-PC50,500,5708610443790281403,250,584999972213992306842,5.849999722139923e+16,249.99998773562854
primary,E50-PC60,500,5708610443790281403,300,701999966656790768457,7.019999666567908e+16,299.99998528275427
primary,E50-PC80,500,5708610443790281403,400,935999955542387691437,9.359999555423877e+16,399.99998037700567
primary,E50-PC100,500,5708610443790281403,500,1169999944427984614296,1.1699999444279846e+17,499.9999754712571
primary,E50-CONV100,500,4972874671198070758,500,1170000000000000000000,1.17e+17,499.9999992199816
primary,E50-MT100,500,4972874671198070758,500,2340000003650486272,234000000365048.62,1.0
primary,E50-PC10,500,4972874671198070758,50,116999994442798461265,1.1699999444279846e+16,49.99999754712571
primary,E50-PC20,500,4972874671198070758,100,233999988885596922533,2.3399998888559692e+16,99.99999509425142
primary,E50-PC30,500,4972874671198070758,150,350999983328395383920,3.509999833283954e+16,149.99999264137713
primary,E50-PC40,500,4972874671198070758,200,467999977771193845390,4.6799997777119384e+16,199.99999018850284
primary,E50-PC50,500,4972874671198070758,250,584999972213992306536,5.849999722139923e+16,249.99998773562854
primary,E50-PC60,500,4972874671198070758,300,701999966656790767963,7.019999666567908e+16,299.99998528275427
primary,E50-PC80,500,4972874671198070758,400,935999955542387690947,9.359999555423877e+16,399.99998037700567
primary,E50-PC100,500,4972874671198070758,500,1169999944427984614296,1.1699999444279846e+17,499.9999754712571
primary,E50-CONV100,500,15110839482730944980,500,1170000000000000000000,1.17e+17,499.9999992199816
primary,E50-MT100,500,15110839482730944980,500,2340000003650486272,234000000365048.62,1.0
primary,E50-PC10,500,15110839482730944980,50,116999994442798461246,1.1699999444279846e+16,49.99999754712571
primary,E50-PC20,500,15110839482730944980,100,233999988885596922491,2.3399998888559692e+16,99.99999509425142
primary,E50-PC30,500,15110839482730944980,150,350999983328395383736,3.509999833283954e+16,149.99999264137713
primary,E50-PC40,500,15110839482730944980,200,467999977771193845065,4.6799997777119384e+16,199.99999018850284
primary,E50-PC50,500,15110839482730944980,250,584999972213992306332,5.849999722139923e+16,249.99998773562854
primary,E50-PC60,500,15110839482730944980,300,701999966656790767599,7.019999666567908e+16,299.99998528275427
primary,E50-PC80,500,15110839482730944980,400,935999955542387690132,9.359999555423877e+16,399.99998037700567
primary,E50-PC100,500,15110839482730944980,500,1169999944427984613072,1.1699999444279846e+17,499.9999754712571
primary,E50-CONV100,500,8623653743411919337,500,1170000000000000000000,1.17e+17,499.9999992199816
primary,E50-MT100,500,8623653743411919337,500,2340000003650486272,234000000365048.62,1.0
primary,E50-PC10,500,8623653743411919337,50,116999994442798461267,1.1699999444279846e+16,49.99999754712571
primary,E50-PC20,500,8623653743411919337,100,233999988885596922613,2.3399998888559692e+16,99.99999509425142
primary,E50-PC30,500,8623653743411919337,150,350999983328395383981,3.509999833283954e+16,149.99999264137713
primary,E50-PC40,500,8623653743411919337,200,467999977771193845390,4.6799997777119384e+16,199.99999018850284
primary,E50-PC50,500,8623653743411919337,250,584999972213992306638,5.849999722139923e+16,249.99998773562854
primary,E50-PC60,500,8623653743411919337,300,701999966656790768210,7.019999666567908e+16,299.99998528275427
primary,E50-PC80,500,8623653743411919337,400,935999955542387690946,9.359999555423877e+16,399.99998037700567
primary,E50-PC100,500,8623653743411919337,500,1169999944427984613684,1.1699999444279846e+17,499.9999754712571
primary,E50-CONV100,500,1326031443968983885,500,1170000000000000000000,1.17e+17,499.9999992199816
primary,E50-MT100,500,1326031443968983885,500,2340000003650486272,234000000365048.62,1.0
primary,E50-PC10,500,1326031443968983885,50,116999994442798461245,1.1699999444279846e+16,49.99999754712571
primary,E50-PC20,500,1326031443968983885,100,233999988885596922614,2.3399998888559692e+16,99.99999509425142
primary,E50-PC30,500,1326031443968983885,150,350999983328395383859,3.509999833283954e+16,149.99999264137713
primary,E50-PC40,500,1326031443968983885,200,467999977771193845146,4.6799997777119384e+16,199.99999018850284
primary,E50-PC50,500,1326031443968983885,250,584999972213992306740,5.849999722139923e+16,249.99998773562854
primary,E50-PC60,500,1326031443968983885,300,701999966656790768089,7.019999666567908e+16,299.99998528275427
primary,E50-PC80,500,1326031443968983885,400,935999955542387691275,9.359999555423877e+16,399.99998037700567
primary,E50-PC100,500,1326031443968983885,500,1169999944427984614908,1.1699999444279846e+17,499.9999754712571
primary,E50-CONV100,500,8177548632312565564,500,1170000000000000000000,1.17e+17,499.9999992199816
primary,E50-MT100,500,8177548632312565564,500,2340000003650486272,234000000365048.62,1.0
primary,E50-PC10,500,8177548632312565564,50,116999994442798461226,1.1699999444279846e+16,49.99999754712571
primary,E50-PC20,500,8177548632312565564,100,233999988885596922492,2.3399998888559692e+16,99.99999509425142
primary,E50-PC30,500,8177548632312565564,150,350999983328395383799,3.509999833283954e+16,149.99999264137713
primary,E50-PC40,500,8177548632312565564,200,467999977771193845145,4.6799997777119384e+16,199.99999018850284
primary,E50-PC50,500,8177548632312565564,250,584999972213992306536,5.849999722139923e+16,249.99998773562854
primary,E50-PC60,500,8177548632312565564,300,701999966656790767842,7.019999666567908e+16,299.99998528275427
primary,E50-PC80,500,8177548632312565564,400,935999955542387690948,9.359999555423877e+16,399.99998037700567
primary,E50-PC100,500,8177548632312565564,500,1169999944427984614092,1.1699999444279846e+17,499.9999754712571
primary,E50-CONV100,500,11117893399474783980,500,1170000000000000000000,1.17e+17,499.9999984217558
primary,E50-MT100,500,11117893399474783980,500,2340000007386183112,234000000738618.3,1.0
primary,E50-PC10,500,11117893399474783980,50,116999994442798461309,1.1699999444279846e+16,49.99999746730313
primary,E50-PC20,500,11117893399474783980,100,233999988885596922655,2.3399998888559692e+16,99.99999493460626
primary,E50-PC30,500,11117893399474783980,150,350999983328395383982,3.509999833283954e+16,149.9999924019094
primary,E50-PC40,500,11117893399474783980,200,467999977771193845388,4.6799997777119384e+16,199.99998986921253
primary,E50-PC50,500,11117893399474783980,250,584999972213992306842,5.849999722139923e+16,249.99998733651566
primary,E50-PC60,500,11117893399474783980,300,701999966656790768336,7.019999666567908e+16,299.9999848038188
primary,E50-PC80,500,11117893399474783980,400,935999955542387691600,9.359999555423877e+16,399.99997973842505
primary,E50-PC100,500,11117893399474783980,500,1169999944427984614500,1.1699999444279846e+17,499.9999746730313
primary,E50-CONV100,500,10081885022360105039,500,1170000000000000000000,1.17e+17,499.9999992199816
primary,E50-MT100,500,10081885022360105039,500,2340000003650486272,234000000365048.62,1.0
primary,E50-PC10,500,10081885022360105039,50,116999994442798461265,1.1699999444279846e+16,49.99999754712571
primary,E50-PC20,500,10081885022360105039,100,233999988885596922615,2.3399998888559692e+16,99.99999509425142
primary,E50-PC30,500,10081885022360105039,150,350999983328395383858,3.509999833283954e+16,149.99999264137713
primary,E50-PC40,500,10081885022360105039,200,467999977771193845314,4.6799997777119384e+16,199.99999018850284
primary,E50-PC50,500,10081885022360105039,250,584999972213992306638,5.849999722139923e+16,249.99998773562854
primary,E50-PC60,500,10081885022360105039,300,701999966656790767963,7.019999666567908e+16,299.99998528275427
primary,E50-PC80,500,10081885022360105039,400,935999955542387691273,9.359999555423877e+16,399.99998037700567
primary,E50-PC100,500,10081885022360105039,500,1169999944427984614296,1.1699999444279846e+17,499.9999754712571
primary,E50-CONV100,500,4923552916831257795,500,1170000000000000000000,1.17e+17,499.9999992199816
primary,E50-MT100,500,4923552916831257795,500,2340000003650486272,234000000365048.62,1.0
primary,E50-PC10,500,4923552916831257795,50,116999994442798461225,1.1699999444279846e+16,49.99999754712571
primary,E50-PC20,500,4923552916831257795,100,233999988885596922451,2.3399998888559692e+16,99.99999509425142
primary,E50-PC30,500,4923552916831257795,150,350999983328395383738,3.509999833283954e+16,149.99999264137713
primary,E50-PC40,500,4923552916831257795,200,467999977771193845064,4.6799997777119384e+16,199.99999018850284
primary,E50-PC50,500,4923552916831257795,250,584999972213992306434,5.849999722139923e+16,249.99998773562854
primary,E50-PC60,500,4923552916831257795,300,701999966656790767843,7.019999666567908e+16,299.99998528275427
primary,E50-PC80,500,4923552916831257795,400,935999955542387690944,9.359999555423877e+16,399.99998037700567
primary,E50-PC100,500,4923552916831257795,500,1169999944427984613888,1.1699999444279846e+17,499.9999754712571
primary,E50-CONV100,500,6572291145813621428,500,1170000000000000000000,1.17e+17,499.9999992199816
primary,E50-MT100,500,6572291145813621428,500,2340000003650486272,234000000365048.62,1.0
primary,E50-PC10,500,6572291145813621428,50,116999994442798461225,1.1699999444279846e+16,49.99999754712571
primary,E50-PC20,500,6572291145813621428,100,233999988885596922491,2.3399998888559692e+16,99.99999509425142
primary,E50-PC30,500,6572291145813621428,150,350999983328395383737,3.509999833283954e+16,149.99999264137713
primary,E50-PC40,500,6572291145813621428,200,467999977771193844983,4.6799997777119384e+16,199.99999018850284
primary,E50-PC50,500,6572291145813621428,250,584999972213992306332,5.849999722139923e+16,249.99998773562854
primary,E50-PC60,500,6572291145813621428,300,701999966656790767720,7.019999666567908e+16,299.99998528275427
primary,E50-PC80,500,6572291145813621428,400,935999955542387690295,9.359999555423877e+16,399.99998037700567
primary,E50-PC100,500,6572291145813621428,500,1169999944427984613072,1.1699999444279846e+17,499.9999754712571
primary,E50-CONV100,500,17112478889879003015,500,1170000000000000000000,1.17e+17,499.9999992199816
primary,E50-MT100,500,17112478889879003015,500,2340000003650486272,234000000365048.62,1.0
primary,E50-PC10,500,17112478889879003015,50,116999994442798461245,1.1699999444279846e+16,49.99999754712571
primary,E50-PC20,500,17112478889879003015,100,233999988885596922532,2.3399998888559692e+16,99.99999509425142
primary,E50-PC30,500,17112478889879003015,150,350999983328395383798,3.509999833283954e+16,149.99999264137713
primary,E50-PC40,500,17112478889879003015,200,467999977771193845065,4.6799997777119384e+16,199.99999018850284
primary,E50-PC50,500,17112478889879003015,250,584999972213992306536,5.849999722139923e+16,249.99998773562854
primary,E50-PC60,500,17112478889879003015,300,701999966656790767965,7.019999666567908e+16,299.99998528275427
primary,E50-PC80,500,17112478889879003015,400,935999955542387691271,9.359999555423877e+16,399.99998037700567
primary,E50-PC100,500,17112478889879003015,500,1169999944427984614908,1.1699999444279846e+17,499.9999754712571
primary,E50-CONV100,500,9839921138141735050,500,1170000000000000000000,1.17e+17,499.9999992199816
primary,E50-MT100,500,9839921138141735050,500,2340000003650486272,234000000365048.62,1.0
primary,E50-PC10,500,9839921138141735050,50,116999994442798461266,1.1699999444279846e+16,49.99999754712571
primary,E50-PC20,500,9839921138141735050,100,233999988885596922574,2.3399998888559692e+16,99.99999509425142
primary,E50-PC30,500,9839921138141735050,150,350999983328395383860,3.509999833283954e+16,149.99999264137713
primary,E50-PC40,500,9839921138141735050,200,467999977771193845227,4.6799997777119384e+16,199.99999018850284
primary,E50-PC50,500,9839921138141735050,250,584999972213992306536,5.849999722139923e+16,249.99998773562854
primary,E50-PC60,500,9839921138141735050,300,701999966656790767965,7.019999666567908e+16,299.99998528275427
primary,E50-PC80,500,9839921138141735050,400,935999955542387690945,9.359999555423877e+16,399.99998037700567
primary,E50-PC100,500,9839921138141735050,500,1169999944427984613480,1.1699999444279846e+17,499.9999754712571
primary,E50-CONV100,500,76950829605806397,500,1170000000000000000000,1.17e+17,499.9999992199816
primary,E50-MT100,500,76950829605806397,500,2340000003650486272,234000000365048.62,1.0
primary,E50-PC10,500,76950829605806397,50,116999994442798461225,1.1699999444279846e+16,49.99999754712571
primary,E50-PC20,500,76950829605806397,100,233999988885596922492,2.3399998888559692e+16,99.99999509425142
primary,E50-PC30,500,76950829605806397,150,350999983328395383799,3.509999833283954e+16,149.99999264137713
primary,E50-PC40,500,76950829605806397,200,467999977771193845147,4.6799997777119384e+16,199.99999018850284
primary,E50-PC50,500,76950829605806397,250,584999972213992306536,5.849999722139923e+16,249.99998773562854
primary,E50-PC60,500,76950829605806397,300,701999966656790767964,7.019999666567908e+16,299.99998528275427
primary,E50-PC80,500,76950829605806397,400,935999955542387691435,9.359999555423877e+16,399.99998037700567
primary,E50-PC100,500,76950829605806397,500,1169999944427984614500,1.1699999444279846e+17,499.9999754712571
primary,E50-CONV100,500,4559695916379544378,500,1170000000000000000000,1.17e+17,499.9999992199816
primary,E50-MT100,500,4559695916379544378,500,2340000003650486272,234000000365048.62,1.0
primary,E50-PC10,500,4559695916379544378,50,116999994442798461225,1.1699999444279846e+16,49.99999754712571
primary,E50-PC20,500,4559695916379544378,100,233999988885596922492,2.3399998888559692e+16,99.99999509425142
primary,E50-PC30,500,4559695916379544378,150,350999983328395383797,3.509999833283954e+16,149.99999264137713
primary,E50-PC40,500,4559695916379544378,200,467999977771193845146,4.6799997777119384e+16,199.99999018850284
primary,E50-PC50,500,4559695916379544378,250,584999972213992306638,5.849999722139923e+16,249.99998773562854
primary,E50-PC60,500,4559695916379544378,300,701999966656790767967,7.019999666567908e+16,299.99998528275427
primary,E50-PC80,500,4559695916379544378,400,935999955542387690786,9.359999555423877e+16,399.99998037700567
