tag,arm,N,seed,k_active,rounds,accepted_blocks,C_total,U_exact,R_exact,rho_exact,t_active_miner_s,t_low_miner_s,F_low,epochs_completed,exhaustions,state_time_conservation_rel,work_identity_rel
primary,E50-MT100,400,17891702655887131290,400,1,0,936000000000000000000,2340000003650486272,933659999996349513728,0.9974999999961,4000000.0,0.0,0.0,544823706,217929482400,0.0,0.0
primary,E50-PC10,400,17891702655887131290,40,1,0,93599993374944202167,93599993374944202167,0,0.0,399999.9716877957,3600000.0283122044,0.9000000070780511,217929467034,8717178681360,0.0,0.0
primary,E50-PC20,400,17891702655887131290,80,4,3,187199986749888404394,187199986749888404394,0,0.0,799999.9433755914,3200000.0566244083,0.8000000141561021,217929467033,17434357362640,0.0,0.0
primary,E50-PC30,400,17891702655887131290,120,6,5,280799980124832606681,280799980124832606681,0,0.0,1199999.9150633872,2800000.0849366128,0.7000000212341532,217929467032,26151536043840,0.0,0.0
primary,E50-PC40,400,17891702655887131290,160,7,6,374399973499776809028,374399973499776809028,0,0.0,1599999.8867511828,2400000.113248817,0.6000000283122043,217929467031,34868714724960,0.0,0.0
primary,E50-PC50,400,17891702655887131290,200,8,7,467999966874721011136,467999966874721011136,0,0.0,1999999.8584389787,2000000.1415610213,0.5000000353902553,217929467032,43585893406400,0.0,0.0
primary,E50-PC60,400,17891702655887131290,240,9,8,561599960249665213544,561599960249665213544,0,0.0,2399999.8301267745,1600000.1698732255,0.4000000424683064,217929467031,52303072087440,0.0,0.0
primary,E50-PC80,400,17891702655887131290,320,15,14,748799946999553619274,748799946999553619274,0,0.0,3199999.7735023657,800000.2264976341,0.2000000566244085,217929467026,69737429448320,0.0,0.0
primary,E50-PC100,400,17891702655887131290,400,19,18,935999933749442024704,935999933749442024704,0,0.0,3999999.7168779573,0.2831220426294701,7.078051065736753e-08,217929467024,87171786809600,0.0,0.0
primary,E50-CONV100,500,7695027954463196593,500,12,11,1170000000000000000000,1170000000000000000000,0,0.0,5000000.0,0.0,0.0,272411850000,272411850000,0.0,0.0
primary,E50-MT100,500,7695027954463196593,500,1,0,1170000000000000000000,2340000003650486272,1167659999996349513728,0.9979999999968799,5000000.0,0.0,0.0,544823706,272411853000,0.0,0.0
primary,E50-PC10,500,7695027954463196593,50,2,1,116999994442798461225,116999994442798461225,0,0.0,499999.97625127545,4500000.023748725,0.900000004749745,272411840136,13620592006800,0.0,0.0
primary,E50-PC20,500,7695027954463196593,100,3,2,233999988885596922492,233999988885596922492,0,0.0,999999.9525025509,4000000.047497449,0.8000000094994898,272411840135,27241184013500,0.0,0.0
primary,E50-PC30,500,7695027954463196593,150,3,2,350999983328395383798,350999983328395383798,0,0.0,1499999.9287538265,3500000.0712461737,0.7000000142492347,272411840134,40861776020100,0.0,0.0
primary,E50-PC40,500,7695027954463196593,200,5,4,467999977771193845064,467999977771193845064,0,0.0,1999999.9050051018,3000000.094994898,0.6000000189989796,272411840134,54482368026800,0.0,0.0
primary,E50-PC50,500,7695027954463196593,250,6,5,584999972213992306332,584999972213992306332,0,0.0,2499999.8812563773,2500000.1187436227,0.5000000237487245,272411840134,68102960033500,0.0,0.0
primary,E50-PC60,500,7695027954463196593,300,7,6,701999966656790767721,701999966656790767721,0,0.0,2999999.857507653,2000000.1424923472,0.40000002849846944,272411840133,81723552039900,0.0,0.0
primary,E50-PC80,500,7695027954463196593,400,10,9,935999955542387690620,935999955542387690620,0,0.0,3999999.8100102036,1000000.1899897961,0.20000003799795923,272411840131,108964736052400,0.0,0.0
primary,E50-PC100,500,7695027954463196593,500,12,11,1169999944427984613480,1169999944427984613480,0,0.0,4999999.762512755,0.23748724524153847,4.749744904830769e-08,272411840130,136205920065000,0.0,0.0
primary,E50-CONV100,500,8525591707662220640,500,16,15,1170000000000000000000,1170000000000000000000,0,0.0,5000000.0,0.0,0.0,272411847500,272411847500,0.0,0.0
primary,E50-MT100,500,8525591707662220640,500,1,0,1170000000000000000000,2340000003650486272,1167659999996349513728,0.9979999999968799,5000000.0,0.0,0.0,544823706,272411853000,0.0,0.0
primary,E50-PC10,500,8525591707662220640,50,3,2,116999994442798461246,116999994442798461246,0,0.0,499999.97625127545,4500000.023748725,0.900000004749745,272411840135,13620592006750,0.0,0.0
primary,E50-PC20,500,8525591707662220640,100,3,2,233999988885596922492,233999988885596922492,0,0.0,999999.9525025509,4000000.047497449,0.8000000094994898,272411840135,27241184013500,0.0,0.0
primary,E50-PC30,500,8525591707662220640,150,6,5,350999983328395383859,350999983328395383859,0,0.0,1499999.9287538265,3500000.0712461737,0.7000000142492347,272411840133,40861776019950,0.0,0.0
primary,E50-PC40,500,8525591707662220640,200,8,7,467999977771193845228,467999977771193845228,0,0.0,1999999.9050051018,3000000.094994898,0.6000000189989796,272411840132,54482368026400,0.0,0.0
primary,E50-PC50,500,8525591707662220640,250,9,8,584999972213992306536,584999972213992306536,0,0.0,2499999.8812563773,2500000.1187436227,0.5000000237487245,272411840132,68102960033000,0.0,0.0
primary,E50-PC60,500,8525591707662220640,300,12,11,701999966656790768087,701999966656790768087,0,0.0,2999999.857507653,2000000.1424923472,0.40000002849846944,272411840130,81723552039000,0.0,0.0
primary,E50-PC80,500,8525591707662220640,400,15,14,935999955542387690947,935999955542387690947,0,0.0,3999999.8100102036,1000000.1899897961,0.20000003799795923,272411840129,108964736051600,0.0,0.0
primary,E50-PC100,500,8525591707662220640,500,16,15,1169999944427984613888,1169999944427984613888,0,0.0,4999999.762512755,0.23748724523979486,4.749744904795897e-08,272411840128,136205920064000,0.0,0.0
primary,E50-CONV100,500,12108552042459345255,500,15,14,1170000000000000000000,1170000000000000000000,0,0.0,5000000.0,0.0,0.0,272411849000,272411849000,0.0,0.0
primary,E50-MT100,500,12108552042459345255,500,1,0,1170000000000000000000,2340000003650486272,1167659999996349513728,0.9979999999968799,5000000.0,0.0,0.0,544823706,272411853000,0.0,0.0
primary,E50-PC10,500,12108552042459345255,50,1,0,116999994442798461225,116999994442798461225,0,0.0,499999.97625127545,4500000.023748725,0.900000004749745,272411840136,13620592006800,0.0,0.0
primary,E50-PC20,500,12108552042459345255,100,3,2,233999988885596922532,233999988885596922532,0,0.0,999999.9525025509,4000000.047497449,0.8000000094994898,272411840134,27241184013400,0.0,0.0
primary,E50-PC30,500,12108552042459345255,150,3,2,350999983328395383798,350999983328395383798,0,0.0,1499999.9287538265,3500000.0712461737,0.7000000142492347,272411840134,40861776020100,0.0,0.0
primary,E50-PC40,500,12108552042459345255,200,5,4,467999977771193845146,467999977771193845146,0,0.0,1999999.9050051018,3000000.094994898,0.6000000189989796,272411840133,54482368026600,0.0,0.0
primary,E50-PC50,500,12108552042459345255,250,7,6,584999972213992306536,584999972213992306536,0,0.0,2499999.8812563773,2500000.1187436227,0.5000000237487245,272411840132,68102960033000,0.0,0.0
primary,E50-PC60,500,12108552042459345255,300,8,7,701999966656790767843,701999966656790767843,0,0.0,2999999.857507653,2000000.1424923472,0.40000002849846944,272411840132,81723552039600,0.0,0.0
primary,E50-PC80,500,12108552042459345255,400,13,12,935999955542387690945,935999955542387690945,0,0.0,3999999.8100102036,1000000.1899897961,0.20000003799795923,272411840129,108964736051600,0.0,0.0
primary,E50-PC100,500,12108552042459345255,500,15,14,1169999944427984613684,1169999944427984613684,0,0.0,4999999.762512755,0.23748724524066667,4.7497449048133335e-08,272411840129,136205920064500,0.0,0.0
primary,E50-CONV100,500,16218162384852915827,500,26,25,1170000000000000000000,1170000000000000000000,0,0.0,5000000.0,0.0,0.0,272411847500,272411847500,0.0,0.0
primary,E50-MT100,500,16218162384852915827,500,1,0,1170000000000000000000,2340000003650486272,1167659999996349513728,0.9979999999968799,5000000.0,0.0,0.0,544823706,272411853000,0.0,0.0
primary,E50-PC10,500,16218162384852915827,50,4,3,116999994442798461246,116999994442798461246,0,0.0,499999.97625127545,4500000.023748725,0.900000004749745,272411840135,13620592006750,0.0,0.0
primary,E50-PC20,500,16218162384852915827,100,6,5,233999988885596922533,233999988885596922533,0,0.0,999999.9525025509,4000000.047497449,0.8000000094994898,272411840134,27241184013400,0.0,0.0
primary,E50-PC30,500,16218162384852915827,150,10,9,350999983328395383981,350999983328395383981,0,0.0,1499999.9287538265,3500000.0712461737,0.7000000142492347,272411840131,40861776019650,0.0,0.0
primary,E50-PC40,500,16218162384852915827,200,11,10,467999977771193845312,467999977771193845312,0,0.0,1999999.9050051018,3000000.094994898,0.6000000189989796,272411840131,54482368026200,0.0,0.0
primary,E50-PC50,500,16218162384852915827,250,13,12,584999972213992306842,584999972213992306842,0,0.0,2499999.8812563773,2500000.1187436227,0.5000000237487245,272411840129,68102960032250,0.0,0.0
primary,E50-PC60,500,16218162384852915827,300,16,15,701999966656790768454,701999966656790768454,0,0.0,2999999.857507653,2000000.1424923472,0.40000002849846944,272411840127,81723552038100,0.0,0.0
primary,E50-PC80,500,16218162384852915827,400,19,18,935999955542387691434,935999955542387691434,0,0.0,3999999.8100102036,1000000.1899897961,0.20000003799795923,272411840126,108964736050400,0.0,0.0
primary,E50-PC100,500,16218162384852915827,500,26,25,1169999944427984615316,1169999944427984615316,0,0.0,4999999.762512755,0.2374872452336923,4.7497449046738463e-08,272411840121,136205920060500,0.0,0.0
primary,E50-CONV100,500,3678478102310266571,500,19,18,1170000000000000000000,1170000000000000000000,0,0.0,5000000.0,0.0,0.0,272411848000,272411848000,0.0,0.0
primary,E50-MT100,500,3678478102310266571,500,1,0,1170000000000000000000,2340000003650486272,1167659999996349513728,0.9979999999968799,5000000.0,0.0,0.0,544823706,272411853000,0.0,0.0
primary,E50-PC10,500,3678478102310266571,50,2,1,116999994442798461225,116999994442798461225,0,0.0,499999.97625127545,4500000.023748725,0.900000004749745,272411840136,13620592006800,0.0,0.0
primary,E50-PC20,500,3678478102310266571,100,3,2,233999988885596922492,233999988885596922492,0,0.0,999999.9525025509,4000000.047497449,0.8000000094994898,272411840135,27241184013500,0.0,0.0
primary,E50-PC30,500,3678478102310266571,150,9,8,350999983328395383981,350999983328395383981,0,0.0,1499999.9287538265,3500000.0712461737,0.7000000142492347,272411840131,40861776019650,0.0,0.0
primary,E50-PC40,500,3678478102310266571,200,10,9,467999977771193845394,467999977771193845394,0,0.0,1999999.9050051018,3000000.094994898,0.6000000189989796,272411840130,54482368026000,0.0,0.0
primary,E50-PC50,500,3678478102310266571,250,14,13,584999972213992306842,584999972213992306842,0,0.0,2499999.8812563773,2500000.1187436227,0.5000000237487245,272411840129,68102960032250,0.0,0.0
primary,E50-PC60,500,3678478102310266571,300,15,14,701999966656790768208,701999966656790768208,0,0.0,2999999.857507653,2000000.1424923472,0.40000002849846944,272411840129,81723552038700,0.0,0.0
primary,E50-PC80,500,3678478102310266571,400,18,17,935999955542387691272,935999955542387691272,0,0.0,3999999.8100102036,1000000.1899897961,0.20000003799795923,272411840127,108964736050800,0.0,0.0
primary,E50-PC100,500,3678478102310266571,500,19,18,1169999944427984614296,1169999944427984614296,0,0.0,4999999.762512755,0.2374872452380513,4.749744904761026e-08,272411840126,136205920063000,0.0,0.0
primary,E50-CONV100,500,876786005621288851,500,28,27,1170000000000000000000,1170000000000000000000,0,0.0,5000000.0,0.0,0.0,272411845000,272411845000,0.0,0.0
primary,E50-MT100,500,876786005621288851,500,1,0,1170000000000000000000,2340000003650486272,1167659999996349513728,0.9979999999968799,5000000.0,0.0,0.0,544823706,272411853000,0.0,0.0
primary,E50-PC10,500,876786005621288851,50,3,2,116999994442798461246,116999994442798461246,0,0.0,499999.97625127545,4500000.023748725,0.900000004749745,272411840135,13620592006750,0.0,0.0
primary,E50-PC20,500,876786005621288851,100,5,4,233999988885596922572,233999988885596922572,0,0.0,999999.9525025509,4000000.047497449,0.8000000094994898,272411840133,27241184013300,0.0,0.0
primary,E50-PC30,500,876786005621288851,150,7,6,350999983328395383982,350999983328395383982,0,0.0,1499999.9287538265,3500000.0712461737,0.7000000142492347,272411840131,40861776019650,0.0,0.0
primary,E50-PC40,500,876786005621288851,200,8,7,467999977771193845392,467999977771193845392,0,0.0,1999999.9050051018,3000000.094994898,0.6000000189989796,272411840130,54482368026000,0.0,0.0
primary,E50-PC50,500,876786005621288851,250,13,12,584999972213992306842,584999972213992306842,0,0.0,2499999.8812563773,2500000.1187436227,0.5000000237487245,272411840129,68102960032250,0.0,0.0
primary,E50-PC60,500,876786005621288851,300,15,14,701999966656790768453,701999966656790768453,0,0.0,2999999.857507653,2000000.1424923472,0.40000002849846944,272411840127,81723552038100,0.0,0.0
primary,E50-PC80,500,876786005621288851,400,23,22,935999955542387691924,935999955542387691924,0,0.0,3999999.8100102036,1000000.1899897961,0.20000003799795923,272411840123,108964736049200,0.0,0.0
primary,E50-PC100,500,876786005621288851,500,28,27,1169999944427984614908,1169999944427984614908,0,0.0,4999999.762512755,0.2374872452354359,4.749744904708718e-08,272411840123,136205920061500,0.0,0.0
primary,E50-CONV100,500,5865549906742908637,500,19,18,1170000000000000000000,1170000000000000000000,0,0.0,5000000.0,0.0,0.0,272411848500,272411848500,0.0,0.0
primary,E50-MT100,500,5865549906742908637,500,1,0,1170000000000000000000,2340000003650486272,1167659999996349513728,0.9979999999968799,5000000.0,0.0,0.0,544823706,272411853000,0.0,0.0
primary,E50-PC10,500,5865549906742908637,50,1,0,116999994442798461225,116999994442798461225,0,0.0,499999.97625127545,4500000.023748725,0.900000004749745,272411840136,13620592006800,0.0,0.0
primary,E50-PC20,500,5865549906742908637,100,6,5,233999988885596922573,233999988885596922573,0,0.0,999999.9525025509,4000000.047497449,0.8000000094994898,272411840133,27241184013300,0.0,0.0
primary,E50-PC30,500,5865549906742908637,150,10,9,350999983328395383982,350999983328395383982,0,0.0,1499999.9287538265,3500000.0712461737,0.7000000142492347,272411840131,40861776019650,0.0,0.0
primary,E50-PC40,500,5865549906742908637,200,11,10,467999977771193845469,467999977771193845469,0,0.0,1999999.9050051018,3000000.094994898,0.6000000189989796,272411840129,54482368025800,0.0,0.0
primary,E50-PC50,500,5865549906742908637,250,11,10,584999972213992306740,584999972213992306740,0,0.0,2499999.8812563773,2500000.1187436227,0.5000000237487245,272411840130,68102960032500,0.0,0.0
primary,E50-PC60,500,5865549906742908637,300,12,11,701999966656790768087,701999966656790768087,0,0.0,2999999.857507653,2000000.1424923472,0.40000002849846944,272411840130,81723552039000,0.0,0.0
primary,E50-PC80,500,5865549906742908637,400,13,12,935999955542387691109,935999955542387691109,0,0.0,3999999.8100102036,1000000.1899897961,0.20000003799795923,272411840128,108964736051200,0.0,0.0
primary,E50-PC100,500,5865549906742908637,500,19,18,1169999944427984614500,1169999944427984614500,0,0.0,4999999.762512755,0.23748724523717948,4.7497449047435896e-08,272411840125,136205920062500,0.0,0.0
primary,E50-CONV100,500,15633523601349685045,500,15,14,1170000000000000000000,1170000000000000000000,0,0.0,5000000.0,0.0,0.0,272411848500,272411848500,0.0,0.0
primary,E50-MT100,500,15633523601349685045,500,1,0,1170000000000000000000,2340000003650486272,1167659999996349513728,0.9979999999968799,5000000.0,0.0,0.0,544823706,272411853000,0.0,0.0
primary,E50-PC10,500,15633523601349685045,50,2,1,116999994442798461226,116999994442798461226,0,0.0,499999.97625127545,4500000.023748725,0.900000004749745,272411840136,13620592006800,0.0,0.0
primary,E50-PC20,500,15633523601349685045,100,3,2,233999988885596922491,233999988885596922491,0,0.0,999999.9525025509,4000000.047497449,0.8000000094994898,272411840135,27241184013500,0.0,0.0
primary,E50-PC30,500,15633523601349685045,150,5,4,350999983328395383797,350999983328395383797,0,0.0,1499999.9287538265,3500000.0712461737,0.7000000142492347,272411840134,40861776020100,0.0,0.0
primary,E50-PC40,500,15633523601349685045,200,6,5,467999977771193845065,467999977771193845065,0,0.0,1999999.9050051018,3000000.094994898,0.6000000189989796,272411840134,54482368026800,0.0,0.0
primary,E50-PC50,500,15633523601349685045,250,6,5,584999972213992306434,584999972213992306434,0,0.0,2499999.8812563773,2500000.1187436227,0.5000000237487245,272411840133,68102960033250,0.0,0.0
primary,E50-PC60,500,15633523601349685045,300,7,6,701999966656790767721,701999966656790767721,0,0.0,2999999.857507653,2000000.1424923472,0.40000002849846944,272411840133,81723552039900,0.0,0.0
primary,E50-PC80,500,15633523601349685045,400,10,9,935999955542387690459,935999955542387690459,0,0.0,3999999.8100102036,1000000.1899897961,0.20000003799795923,272411840132,108964736052800,0.0,0.0
primary,E50-PC100,500,15633523601349685045,500,15,14,1169999944427984613684,1169999944427984613684,0,0.0,4999999.762512755,0.23748724524066667,4.7497449048133335e-08,272411840129,136205920064500,0.0,0.0
primary,E50-CONV100,500,14497997932990664800,500,14,13,1170000000000000000000,1170000000000000000000,0,0.0,5000000.0,0.0,0.0,272411849000,272411849000,0.0,0.0
primary,E50-MT100,500,14497997932990664800,500,1,0,1170000000000000000000,2340000003650486272,1167659999996349513728,0.9979999999968799,5000000.0,0.0,0.0,544823706,272411853000,0.0,0.0
primary,E50-PC10,500,14497997932990664800,50,1,0,116999994442798461225,116999994442798461225,0,0.0,499999.97625127545,4500000.023748725,0.900000004749745,272411840136,13620592006800,0.0,0.0
primary,E50-PC20,500,14497997932990664800,100,3,2,233999988885596922532,233999988885596922532,0,0.0,999999.9525025509,4000000.047497449,0.8000000094994898,272411840134,27241184013400,0.0,0.0
primary,E50-PC30,500,14497997932990664800,150,5,4,350999983328395383920,350999983328395383920,0,0.0,1499999.9287538265,3500000.0712461737,0.7000000142492347,272411840132,40861776019800,0.0,0.0
primary,E50-PC40,500,14497997932990664800,200,6,5,467999977771193845229,467999977771193845229,0,0.0,1999999.9050051018,3000000.094994898,0.6000000189989796,272411840132,54482368026400,0.0,0.0
primary,E50-PC50,500,14497997932990664800,250,8,7,584999972213992306536,584999972213992306536,0,0.0,2499999.8812563773,2500000.1187436227,0.5000000237487245,272411840132,68102960033000,0.0,0.0
primary,E50-PC60,500,14497997932990664800,300,9,8,701999966656790767843,701999966656790767843,0,0.0,2999999.857507653,2000000.1424923472,0.40000002849846944,272411840132,81723552039600,0.0,0.0
primary,E50-PC80,500,14497997932990664800,400,12,11,935999955542387690620,935999955542387690620,0,0.0,3999999.8100102036,1000000.1899897961,0.20000003799795923,272411840131,108964736052400,0.0,0.0
primary,E50-PC100,500,14497997932990664800,500,14,13,1169999944427984613072,1169999944427984613072,0,0.0,4999999.762512755,0.23748724524328205,4.749744904865641e-08,272411840132,136205920066000,0.0,0.0
primary,E50-CONV100,500,5634683829678867503,500,19,18,1170000000000000000000,1170000000000000000000,0,0.0,5000000.0,0.0,0.0,272411848000,272411848000,0.0,0.0
primary,E50-MT100,500,5634683829678867503,500,1,0,1170000000000000000000,2340000003650486272,1167659999996349513728,0.9979999999968799,5000000.0,0.0,0.0,544823706,272411853000,0.0,0.0
primary,E50-PC10,500,5634683829678867503,50,4,3,116999994442798461266,116999994442798461266,0,0.0,499999.97625127545,4500000.023748725,0.900000004749745,272411840134,13620592006700,0.0,0.0
primary,E50-PC20,500,5634683829678867503,100,5,4,233999988885596922533,233999988885596922533,0,0.0,999999.9525025509,4000000.047497449,0.8000000094994898,272411840134,27241184013400,0.0,0.0
primary,E50-PC30,500,5634683829678867503,150,10,9,350999983328395383859,350999983328395383859,0,0.0,1499999.9287538265,3500000.0712461737,0.7000000142492347,272411840133,40861776019950,0.0,0.0
primary,E50-PC40,500,5634683829678867503,200,13,12,467999977771193845226,467999977771193845226,0,0.0,1999999.9050051018,3000000.094994898,0.6000000189989796,272411840132,54482368026400,0.0,0.0
primary,E50-PC50,500,5634683829678867503,250,14,13,584999972213992306638,584999972213992306638,0,0.0,2499999.8812563773,2500000.1187436227,0.5000000237487245,272411840131,68102960032750,0.0,0.0
primary,E50-PC60,500,5634683829678867503,300,14,13,701999966656790767966,701999966656790767966,0,0.0,2999999.857507653,2000000.1424923472,0.40000002849846944,272411840131,81723552039300,0.0,0.0
primary,E50-PC80,500,5634683829678867503,400,16,15,935999955542387690784,935999955542387690784,0,0.0,3999999.8100102036,1000000.1899897961,0.20000003799795923,272411840130,108964736052000,0.0,0.0
primary,E50-PC100,500,5634683829678867503,500,19,18,1169999944427984613684,1169999944427984613684,0,0.0,4999999.762512755,0.23748724524066667,4.7497449048133335e-08,272411840129,136205920064500,0.0,0.0
primary,E50-CONV100,500,11032126464482234521,500,17,16,1170000000000000000000,1170000000000000000000,0,0.0,5000000.0,0.0,0.0,272411849000,272411849000,0.0,0.0
primary,E50-MT100,500,11032126464482234521,500,1,0,1170000000000000000000,2340000003650486272,1167659999996349513728,0.9979999999968799,5000000.0,0.0,0.0,544823706,272411853000,0.0,0.0
primary,E50-PC10,500,11032126464482234521,50,3,2,116999994442798461267,116999994442798461267,0,0.0,499999.97625127545,4500000.023748725,0.900000004749745,272411840134,13620592006700,0.0,0.0
primary,E50-PC20,500,11032126464482234521,100,5,4,233999988885596922533,233999988885596922533,0,0.0,999999.9525025509,4000000.047497449,0.8000000094994898,272411840134,27241184013400,0.0,0.0
primary,E50-PC30,500,11032126464482234521,150,8,7,350999983328395383798,350999983328395383798,0,0.0,1499999.9287538265,3500000.0712461737,0.7000000142492347,272411840134,40861776020100,0.0,0.0
primary,E50-PC40,500,11032126464482234521,200,10,9,467999977771193845227,467999977771193845227,0,0.0,1999999.9050051018,3000000.094994898,0.6000000189989796,272411840132,54482368026400,0.0,0.0
primary,E50-PC50,500,11032126464482234521,250,10,9,584999972213992306638,584999972213992306638,0,0.0,2499999.8812563773,2500000.1187436227,0.5000000237487245,272411840131,68102960032750,0.0,0.0
primary,E50-PC60,500,11032126464482234521,300,12,11,701999966656790768087,701999966656790768087,0,0.0,2999999.857507653,2000000.1424923472,0.40000002849846944,272411840130,81723552039000,0.0,0.0
primary,E50-PC80,500,11032126464482234521,400,14,13,935999955542387690945,935999955542387690945,0,0.0,3999999.8100102036,1000000.1899897961,0.20000003799795923,272411840129,108964736051600,0.0,0.0
primary,E50-PC100,500,11032126464482234521,500,17,16,1169999944427984614092,1169999944427984614092,0,0.0,4999999.762512755,0.2374872452389231,4.7497449047784615e-08,272411840127,136205920063500,0.0,0.0
primary,E50-CONV100,500,5708610443790281403,500,21,20,1170000000000000000000,1170000000000000000000,0,0.0,5000000.0,0.0,0.0,272411848000,272411848000,0.0,0.0
primary,E50-MT100,500,5708610443790281403,500,1,0,1170000000000000000000,2340000003650486272,1167659999996349513728,0.9979999999968799,5000000.0,0.0,0.0,544823706,272411853000,0.0,0.0
primary,E50-PC10,500,5708610443790281403,50,3,2,116999994442798461246,116999994442798461246,0,0.0,499999.97625127545,4500000.023748725,0.900000004749745,272411840135,13620592006750,0.0,0.0
primary,E50-PC20,500,5708610443790281403,100,6,5,233999988885596922533,233999988885596922533,0,0.0,999999.9525025509,4000000.047497449,0.8000000094994898,272411840134,27241184013400,0.0,0.0
primary,E50-PC30,500,5708610443790281403,150,8,7,350999983328395383920,350999983328395383920,0,0.0,1499999.9287538265,3500000.0712461737,0.7000000142492347,272411840132,40861776019800,0.0,0.0
primary,E50-PC40,500,5708610443790281403,200,9,8,467999977771193845227,467999977771193845227,0,0.0,1999999.9050051018,3000000.094994898,0.6000000189989796,272411840132,54482368026400,0.0,0.0
primary,E50-PC50,500,5708610443790281403,250,12,11,584999972213992306842,584999972213992306842,0,0.0,2499999.8812563773,2500000.1187436227,0.5000000237487245,272411840129,68102960032250,0.0,0.0
primary,E50-PC60,500,5708610443790281403,300,17,16,701999966656790768457,701999966656790768457,0,0.0,2999999.857507653,2000000.1424923472,0.40000002849846944,272411840127,81723552038100,0.0,0.0
primary,E50-PC80,500,5708610443790281403,400,20,19,935999955542387691437,935999955542387691437,0,0.0,3999999.8100102036,1000000.1899897961,0.20000003799795923,272411840126,108964736050400,0.0,0.0
primary,E50-PC100,500,5708610443790281403,500,21,20,1169999944427984614296,1169999944427984614296,0,0.0,4999999.762512755,0.2374872452380513,4.749744904761026e-08,272411840126,136205920063000,0.0,0.0
primary,E50-CONV100,500,4972874671198070758,500,20,19,1170000000000000000000,1170000000000000000000,0,0.0,5000000.0,0.0,0.0,272411848500,272411848500,0.0,0.0
primary,E50-MT100,500,4972874671198070758,500,1,0,1170000000000000000000,2340000003650486272,1167659999996349513728,0.9979999999968799,5000000.0,0.0,0.0,544823706,272411853000,0.0,0.0
primary,E50-PC10,500,4972874671198070758,50,3,2,116999994442798461265,116999994442798461265,0,0.0,499999.97625127545,4500000.023748725,0.900000004749745,272411840134,13620592006700,0.0,0.0
primary,E50-PC20,500,4972874671198070758,100,5,4,233999988885596922533,233999988885596922533,0,0.0,999999.9525025509,4000000.047497449,0.8000000094994898,272411840134,27241184013400,0.0,0.0
primary,E50-PC30,500,4972874671198070758,150,7,6,350999983328395383920,350999983328395383920,0,0.0,1499999.9287538265,3500000.0712461737,0.7000000142492347,272411840132,40861776019800,0.0,0.0
primary,E50-PC40,500,4972874671198070758,200,9,8,467999977771193845390,467999977771193845390,0,0.0,1999999.9050051018,3000000.094994898,0.6000000189989796,272411840130,54482368026000,0.0,0.0
primary,E50-PC50,500,4972874671198070758,250,9,8,584999972213992306536,584999972213992306536,0,0.0,2499999.8812563773,2500000.1187436227,0.5000000237487245,272411840132,68102960033000,0.0,0.0
primary,E50-PC60,500,4972874671198070758,300,10,9,701999966656790767963,701999966656790767963,0,0.0,2999999.857507653,2000000.1424923472,0.40000002849846944,272411840131,81723552039300,0.0,0.0
primary,E50-PC80,500,4972874671198070758,400,14,13,935999955542387690947,935999955542387690947,0,0.0,3999999.8100102036,1000000.1899897961,0.20000003799795923,272411840129,108964736051600,0.0,0.0
primary,E50-PC100,500,4972874671198070758,500,20,19,1169999944427984614296,1169999944427984614296,0,0.0,4999999.762512755,0.2374872452380513,4.749744904761026e-08,272411840126,136205920063000,0.0,0.0
primary,E50-CONV100,500,15110839482730944980,500,7,6,1170000000000000000000,1170000000000000000000,0,0.0,5000000.0,0.0,0.0,272411851500,272411851500,0.0,0.0
primary,E50-MT100,500,15110839482730944980,500,1,0,1170000000000000000000,2340000003650486272,1167659999996349513728,0.9979999999968799,5000000.0,0.0,0.0,544823706,272411853000,0.0,0.0
primary,E50-PC10,500,15110839482730944980,50,2,1,116999994442798461246,116999994442798461246,0,0.0,499999.97625127545,4500000.023748725,0.900000004749745,272411840135,13620592006750,0.0,0.0
primary,E50-PC20,500,15110839482730944980,100,3,2,233999988885596922491,233999988885596922491,0,0.0,999999.9525025509,4000000.047497449,0.8000000094994898,272411840135,27241184013500,0.0,0.0
primary,E50-PC30,500,15110839482730944980,150,4,3,350999983328395383736,350999983328395383736,0,0.0,1499999.9287538265,3500000.0712461737,0.7000000142492347,272411840135,40861776020250,0.0,0.0
primary,E50-PC40,500,15110839482730944980,200,4,3,467999977771193845065,467999977771193845065,0,0.0,1999999.9050051018,3000000.094994898,0.6000000189989796,272411840134,54482368026800,0.0,0.0
primary,E50-PC50,500,15110839482730944980,250,4,3,584999972213992306332,584999972213992306332,0,0.0,2499999.8812563773,2500000.1187436227,0.5000000237487245,272411840134,68102960033500,0.0,0.0
primary,E50-PC60,500,15110839482730944980,300,4,3,701999966656790767599,701999966656790767599,0,0.0,2999999.857507653,2000000.1424923472,0.40000002849846944,272411840134,81723552040200,0.0,0.0
primary,E50-PC80,500,15110839482730944980,400,5,4,935999955542387690132,935999955542387690132,0,0.0,3999999.8100102036,1000000.1899897961,0.20000003799795923,272411840134,108964736053600,0.0,0.0
primary,E50-PC100,500,15110839482730944980,500,7,6,1169999944427984613072,1169999944427984613072,0,0.0,4999999.762512755,0.23748724524328205,4.749744904865641e-08,272411840132,136205920066000,0.0,0.0
primary,E50-CONV100,500,8623653743411919337,500,16,15,1170000000000000000000,1170000000000000000000,0,0.0,5000000.0,0.0,0.0,272411849000,272411849000,0.0,0.0
