tag,arm,N,seed,k_active,alpha_case,alpha,energy_J,energy_kWh,saving_vs_MT100,energy_per_block_J
primary,E50-MT100,300,18018684830827566070,300,LP10,0.1,10530000000.0,2925.0,0.0,
primary,E50-MT100,300,18018684830827566070,300,LP25,0.25,10530000000.0,2925.0,0.0,
primary,E50-MT100,300,18018684830827566070,300,LP50,0.5,10530000000.0,2925.0,0.0,
primary,E50-PC10,300,18018684830827566070,30,LP0,0.0,1052999974.5022511,292.499992917292,0.9000000024214386,
primary,E50-PC10,300,18018684830827566070,30,LP10,0.1,2000699977.0520263,555.7499936255629,0.8100000021792948,
primary,E50-PC10,300,18018684830827566070,30,LP25,0.25,3422249980.876689,950.6249946879692,0.6750000018160789,
primary,E50-PC10,300,18018684830827566070,30,LP50,0.5,5791499987.251126,1608.7499964586461,0.45000000121071926,
primary,E50-PC20,300,18018684830827566070,60,LP0,0.0,2105999949.0045023,584.999985834584,0.8000000048428773,1052999974.5022511
primary,E50-PC20,300,18018684830827566070,60,LP10,0.1,2948399954.104052,818.9999872511256,0.7200000043585896,1474199977.052026
primary,E50-PC20,300,18018684830827566070,60,LP25,0.25,4211999961.7533765,1169.999989375938,0.600000003632158,2105999980.8766882
primary,E50-PC20,300,18018684830827566070,60,LP50,0.5,6317999974.502251,1754.9999929172918,0.4000000024214386,3158999987.2511253
primary,E50-PC30,300,18018684830827566070,90,LP0,0.0,3158999923.506754,877.4999787518761,0.7000000072643159,1579499961.753377
primary,E50-PC30,300,18018684830827566070,90,LP10,0.1,3896099931.1560783,1082.2499808766884,0.6300000065378843,1948049965.5780392
primary,E50-PC30,300,18018684830827566070,90,LP25,0.25,5001749942.630065,1389.3749840639068,0.5250000054482369,2500874971.3150325
primary,E50-PC30,300,18018684830827566070,90,LP50,0.5,6844499961.753378,1901.2499893759384,0.3500000036321579,3422249980.876689
primary,E50-PC40,300,18018684830827566070,120,LP0,0.0,4211999898.0090046,1169.999971669168,0.6000000096857545,1052999974.5022511
primary,E50-PC40,300,18018684830827566070,120,LP10,0.1,4843799908.208104,1345.4999745022512,0.540000008717179,1210949977.052026
primary,E50-PC40,300,18018684830827566070,120,LP25,0.25,5791499923.506753,1608.749978751876,0.450000007264316,1447874980.8766882
primary,E50-PC40,300,18018684830827566070,120,LP50,0.5,7370999949.004502,2047.4999858345839,0.30000000484287725,1842749987.2511256
primary,E50-PC50,300,18018684830827566070,150,LP0,0.0,5264999872.511256,1462.49996458646,0.5000000121071931,1316249968.127814
primary,E50-PC50,300,18018684830827566070,150,LP10,0.1,5791499885.260131,1608.749968127814,0.4500000108964738,1447874971.3150327
primary,E50-PC50,300,18018684830827566070,150,LP25,0.25,6581249904.383442,1828.124973439845,0.3750000090803949,1645312476.0958605
primary,E50-PC50,300,18018684830827566070,150,LP50,0.5,7897499936.255628,2193.74998229323,0.2500000060535966,1974374984.063907
primary,E50-PC60,300,18018684830827566070,180,LP0,0.0,6317999847.013508,1754.9999575037523,0.40000001452863176,1263599969.4027016
primary,E50-PC60,300,18018684830827566070,180,LP10,0.1,6739199862.312157,1871.999961753377,0.36000001307576857,1347839972.4624314
primary,E50-PC60,300,18018684830827566070,180,LP25,0.25,7370999885.260131,2047.499968127814,0.30000001089647377,1474199977.0520263
primary,E50-PC60,300,18018684830827566070,180,LP50,0.5,8423999923.506753,2339.999978751876,0.200000007264316,1684799984.7013507
primary,E50-PC80,300,18018684830827566070,240,LP0,0.0,8423999796.018009,2339.999943338336,0.20000001937150913,1052999974.5022511
primary,E50-PC80,300,18018684830827566070,240,LP10,0.1,8634599816.416208,2398.4999490045025,0.18000001743435823,1079324977.052026
primary,E50-PC80,300,18018684830827566070,240,LP25,0.25,8950499847.013506,2486.249957503752,0.15000001452863188,1118812480.8766882
primary,E50-PC80,300,18018684830827566070,240,LP50,0.5,9476999898.009005,2632.4999716691677,0.10000000968575451,1184624987.2511256
primary,E50-PC100,300,18018684830827566070,300,LP0,0.0,10529999745.022512,2924.99992917292,2.4214386273868627e-08,877499978.751876
primary,E50-PC100,300,18018684830827566070,300,LP10,0.1,10529999770.520262,2924.999936255628,2.1792947557663922e-08,877499980.8766885
primary,E50-PC100,300,18018684830827566070,300,LP25,0.25,10529999808.766884,2924.99994687969,1.816078976091262e-08,877499984.063907
primary,E50-PC100,300,18018684830827566070,300,LP50,0.5,10529999872.511255,2924.99996458646,1.2107193247956616e-08,877499989.3759379
primary,E50-CONV100,300,11415035473929976970,300,LP0,0.0,10530000000.0,2925.0,0.0,457826086.95652175
primary,E50-CONV100,300,11415035473929976970,300,LP10,0.1,10530000000.0,2925.0,0.0,457826086.95652175
primary,E50-CONV100,300,11415035473929976970,300,LP25,0.25,10530000000.0,2925.0,0.0,457826086.95652175
primary,E50-CONV100,300,11415035473929976970,300,LP50,0.5,10530000000.0,2925.0,0.0,457826086.95652175
primary,E50-MT100,300,11415035473929976970,300,LP0,0.0,10530000000.0,2925.0,0.0,
primary,E50-MT100,300,11415035473929976970,300,LP10,0.1,10530000000.0,2925.0,0.0,
primary,E50-MT100,300,11415035473929976970,300,LP25,0.25,10530000000.0,2925.0,0.0,
primary,E50-MT100,300,11415035473929976970,300,LP50,0.5,10530000000.0,2925.0,0.0,
primary,E50-PC10,300,11415035473929976970,30,LP0,0.0,1052999974.5022511,292.499992917292,0.9000000024214386,131624996.8127814
primary,E50-PC10,300,11415035473929976970,30,LP10,0.1,2000699977.0520263,555.7499936255629,0.8100000021792948,250087497.13150328
primary,E50-PC10,300,11415035473929976970,30,LP25,0.25,3422249980.876689,950.6249946879692,0.6750000018160789,427781247.6095861
primary,E50-PC10,300,11415035473929976970,30,LP50,0.5,5791499987.251126,1608.7499964586461,0.45000000121071926,723937498.4063908
primary,E50-PC20,300,11415035473929976970,60,LP0,0.0,2105999949.0045023,584.999985834584,0.8000000048428773,161999996.0772694
primary,E50-PC20,300,11415035473929976970,60,LP10,0.1,2948399954.104052,818.9999872511256,0.7200000043585896,226799996.46954247
primary,E50-PC20,300,11415035473929976970,60,LP25,0.25,4211999961.7533765,1169.999989375938,0.600000003632158,323999997.05795205
primary,E50-PC20,300,11415035473929976970,60,LP50,0.5,6317999974.502251,1754.9999929172918,0.4000000024214386,485999998.03863466
primary,E50-PC30,300,11415035473929976970,90,LP0,0.0,3158999923.506754,877.4999787518761,0.7000000072643159,210599994.90045026
primary,E50-PC30,300,11415035473929976970,90,LP10,0.1,3896099931.1560783,1082.2499808766884,0.6300000065378843,259739995.41040522
primary,E50-PC30,300,11415035473929976970,90,LP25,0.25,5001749942.630065,1389.3749840639068,0.5250000054482369,333449996.1753377
primary,E50-PC30,300,11415035473929976970,90,LP50,0.5,6844499961.753378,1901.2499893759384,0.3500000036321579,456299997.4502252
primary,E50-PC40,300,11415035473929976970,120,LP0,0.0,4211999898.0090046,1169.999971669168,0.6000000096857545,263249993.6255628
primary,E50-PC40,300,11415035473929976970,120,LP10,0.1,4843799908.208104,1345.4999745022512,0.540000008717179,302737494.2630065
primary,E50-PC40,300,11415035473929976970,120,LP25,0.25,5791499923.506753,1608.749978751876,0.450000007264316,361968745.21917206
primary,E50-PC40,300,11415035473929976970,120,LP50,0.5,7370999949.004502,2047.4999858345839,0.30000000484287725,460687496.8127814
primary,E50-PC50,300,11415035473929976970,150,LP0,0.0,5264999872.511256,1462.49996458646,0.5000000121071931,329062492.0319535
primary,E50-PC50,300,11415035473929976970,150,LP10,0.1,5791499885.260131,1608.749968127814,0.4500000108964738,361968742.8287582
primary,E50-PC50,300,11415035473929976970,150,LP25,0.25,6581249904.383442,1828.124973439845,0.3750000090803949,411328119.0239651
primary,E50-PC50,300,11415035473929976970,150,LP50,0.5,7897499936.255628,2193.74998229323,0.2500000060535966,493593746.0159767
primary,E50-PC60,300,11415035473929976970,180,LP0,0.0,6317999847.013508,1754.9999575037523,0.40000001452863176,371647049.824324
primary,E50-PC60,300,11415035473929976970,180,LP10,0.1,6739199862.312157,1871.999961753377,0.36000001307576857,396423521.3124798
primary,E50-PC60,300,11415035473929976970,180,LP25,0.25,7370999885.260131,2047.499968127814,0.30000001089647377,433588228.54471356
primary,E50-PC60,300,11415035473929976970,180,LP50,0.5,8423999923.506753,2339.999978751876,0.200000007264316,495529407.2651031
primary,E50-PC80,300,11415035473929976970,240,LP0,0.0,8423999796.018009,2339.999943338336,0.20000001937150913,421199989.80090046
primary,E50-PC80,300,11415035473929976970,240,LP10,0.1,8634599816.416208,2398.4999490045025,0.18000001743435823,431729990.82081044
primary,E50-PC80,300,11415035473929976970,240,LP25,0.25,8950499847.013506,2486.249957503752,0.15000001452863188,447524992.3506753
primary,E50-PC80,300,11415035473929976970,240,LP50,0.5,9476999898.009005,2632.4999716691677,0.10000000968575451,473849994.9004502
primary,E50-PC100,300,11415035473929976970,300,LP0,0.0,10529999745.022512,2924.99992917292,2.4214386273868627e-08,457826075.870544
primary,E50-PC100,300,11415035473929976970,300,LP10,0.1,10529999770.520262,2924.999936255628,2.1792947557663922e-08,457826076.97914183
primary,E50-PC100,300,11415035473929976970,300,LP25,0.25,10529999808.766884,2924.99994687969,1.816078976091262e-08,457826078.6420384
primary,E50-PC100,300,11415035473929976970,300,LP50,0.5,10529999872.511255,2924.99996458646,1.2107193247956616e-08,457826081.41353285
primary,E50-CONV100,300,5972818461147421061,300,LP0,0.0,10530000000.0,2925.0,0.0,957272727.2727273
primary,E50-CONV100,300,5972818461147421061,300,LP10,0.1,10530000000.0,2925.0,0.0,957272727.2727273
primary,E50-CONV100,300,5972818461147421061,300,LP25,0.25,10530000000.0,2925.0,0.0,957272727.2727273
primary,E50-CONV100,300,5972818461147421061,300,LP50,0.5,10530000000.0,2925.0,0.0,957272727.2727273
primary,E50-MT100,300,5972818461147421061,300,LP0,0.0,10530000000.0,2925.0,0.0,
primary,E50-MT100,300,5972818461147421061,300,LP10,0.1,10530000000.0,2925.0,0.0,
primary,E50-MT100,300,5972818461147421061,300,LP25,0.25,10530000000.0,2925.0,0.0,
primary,E50-MT100,300,5972818461147421061,300,LP50,0.5,10530000000.0,2925.0,0.0,
primary,E50-PC10,300,5972818461147421061,30,LP0,0.0,1052999974.5022511,292.499992917292,0.9000000024214386,1052999974.5022511
primary,E50-PC10,300,5972818461147421061,30,LP10,0.1,2000699977.0520263,555.7499936255629,0.8100000021792948,2000699977.0520263
primary,E50-PC10,300,5972818461147421061,30,LP25,0.25,3422249980.876689,950.6249946879692,0.6750000018160789,3422249980.876689
primary,E50-PC10,300,5972818461147421061,30,LP50,0.5,5791499987.251126,1608.7499964586461,0.45000000121071926,5791499987.251126
primary,E50-PC20,300,5972818461147421061,60,LP0,0.0,2105999949.0045023,584.999985834584,0.8000000048428773,701999983.0015007
primary,E50-PC20,300,5972818461147421061,60,LP10,0.1,2948399954.104052,818.9999872511256,0.7200000043585896,982799984.7013507
primary,E50-PC20,300,5972818461147421061,60,LP25,0.25,4211999961.7533765,1169.999989375938,0.600000003632158,1403999987.2511256
primary,E50-PC20,300,5972818461147421061,60,LP50,0.5,6317999974.502251,1754.9999929172918,0.4000000024214386,2105999991.5007503
primary,E50-PC30,300,5972818461147421061,90,LP0,0.0,3158999923.506754,877.4999787518761,0.7000000072643159,1052999974.5022513
primary,E50-PC30,300,5972818461147421061,90,LP10,0.1,3896099931.1560783,1082.2499808766884,0.6300000065378843,1298699977.052026
primary,E50-PC30,300,5972818461147421061,90,LP25,0.25,5001749942.630065,1389.3749840639068,0.5250000054482369,1667249980.8766882
primary,E50-PC30,300,5972818461147421061,90,LP50,0.5,6844499961.753378,1901.2499893759384,0.3500000036321579,2281499987.251126
primary,E50-PC40,300,5972818461147421061,120,LP0,0.0,4211999898.0090046,1169.999971669168,0.6000000096857545,1052999974.5022511
primary,E50-PC40,300,5972818461147421061,120,LP10,0.1,4843799908.208104,1345.4999745022512,0.540000008717179,1210949977.052026
primary,E50-PC40,300,5972818461147421061,120,LP25,0.25,5791499923.506753,1608.749978751876,0.450000007264316,1447874980.8766882
primary,E50-PC40,300,5972818461147421061,120,LP50,0.5,7370999949.004502,2047.4999858345839,0.30000000484287725,1842749987.2511256
primary,E50-PC50,300,5972818461147421061,150,LP0,0.0,5264999872.511256,1462.49996458646,0.5000000121071931,1052999974.5022513
primary,E50-PC50,300,5972818461147421061,150,LP10,0.1,5791499885.260131,1608.749968127814,0.4500000108964738,1158299977.0520263
primary,E50-PC50,300,5972818461147421061,150,LP25,0.25,6581249904.383442,1828.124973439845,0.3750000090803949,1316249980.8766885
primary,E50-PC50,300,5972818461147421061,150,LP50,0.5,7897499936.255628,2193.74998229323,0.2500000060535966,1579499987.2511256
primary,E50-PC60,300,5972818461147421061,180,LP0,0.0,6317999847.013508,1754.9999575037523,0.40000001452863176,902571406.7162154
primary,E50-PC60,300,5972818461147421061,180,LP10,0.1,6739199862.312157,1871.999961753377,0.36000001307576857,962742837.4731653
primary,E50-PC60,300,5972818461147421061,180,LP25,0.25,7370999885.260131,2047.499968127814,0.30000001089647377,1052999983.6085901
primary,E50-PC60,300,5972818461147421061,180,LP50,0.5,8423999923.506753,2339.999978751876,0.200000007264316,1203428560.5009646
primary,E50-PC80,300,5972818461147421061,240,LP0,0.0,8423999796.018009,2339.999943338336,0.20000001937150913,935999977.3353343
primary,E50-PC80,300,5972818461147421061,240,LP10,0.1,8634599816.416208,2398.4999490045025,0.18000001743435823,959399979.6018009
primary,E50-PC80,300,5972818461147421061,240,LP25,0.25,8950499847.013506,2486.249957503752,0.15000001452863188,994499983.0015006
primary,E50-PC80,300,5972818461147421061,240,LP50,0.5,9476999898.009005,2632.4999716691677,0.10000000968575451,1052999988.6676672
primary,E50-PC100,300,5972818461147421061,300,LP0,0.0,10529999745.022512,2924.99992917292,2.4214386273868627e-08,957272704.0929557
primary,E50-PC100,300,5972818461147421061,300,LP10,0.1,10529999770.520262,2924.999936255628,2.1792947557663922e-08,957272706.4109329
primary,E50-PC100,300,5972818461147421061,300,LP25,0.25,10529999808.766884,2924.99994687969,1.816078976091262e-08,957272709.8878986
primary,E50-PC100,300,5972818461147421061,300,LP50,0.5,10529999872.511255,2924.99996458646,1.2107193247956616e-08,957272715.6828414
primary,E50-CONV100,300,11677511577610847452,300,LP0,0.0,10530000000.0,2925.0,0.0,702000000.0
primary,E50-CONV100,300,11677511577610847452,300,LP10,0.1,10530000000.0,2925.0,0.0,702000000.0
primary,E50-CONV100,300,11677511577610847452,300,LP25,0.25,10530000000.0,2925.0,0.0,702000000.0
primary,E50-CONV100,300,11677511577610847452,300,LP50,0.5,10530000000.0,2925.0,0.0,702000000.0
primary,E50-MT100,300,11677511577610847452,300,LP0,0.0,10530000000.0,2925.0,0.0,
primary,E50-MT100,300,11677511577610847452,300,LP10,0.1,10530000000.0,2925.0,0.0,
primary,E50-MT100,300,11677511577610847452,300,LP25,0.25,10530000000.0,2925.0,0.0,
primary,E50-MT100,300,11677511577610847452,300,LP50,0.5,10530000000.0,2925.0,0.0,
primary,E50-PC10,300,11677511577610847452,30,LP0,0.0,1052999974.5022511,292.499992917292,0.9000000024214386,526499987.2511256
primary,E50-PC10,300,11677511577610847452,30,LP10,0.1,2000699977.0520263,555.7499936255629,0.8100000021792948,1000349988.5260131
primary,E50-PC10,300,11677511577610847452,30,LP25,0.25,3422249980.876689,950.6249946879692,0.6750000018160789,1711124990.4383445
primary,E50-PC10,300,11677511577610847452,30,LP50,0.5,5791499987.251126,1608.7499964586461,0.45000000121071926,2895749993.625563
primary,E50-PC20,300,11677511577610847452,60,LP0,0.0,2105999949.0045023,584.999985834584,0.8000000048428773,1052999974.5022511
primary,E50-PC20,300,11677511577610847452,60,LP10,0.1,2948399954.104052,818.9999872511256,0.7200000043585896,1474199977.052026
primary,E50-PC20,300,11677511577610847452,60,LP25,0.25,4211999961.7533765,1169.999989375938,0.600000003632158,2105999980.8766882
primary,E50-PC20,300,11677511577610847452,60,LP50,0.5,6317999974.502251,1754.9999929172918,0.4000000024214386,3158999987.2511253
primary,E50-PC30,300,11677511577610847452,90,LP0,0.0,3158999923.506754,877.4999787518761,0.7000000072643159,526499987.25112563
primary,E50-PC30,300,11677511577610847452,90,LP10,0.1,3896099931.1560783,1082.2499808766884,0.6300000065378843,649349988.526013
primary,E50-PC30,300,11677511577610847452,90,LP25,0.25,5001749942.630065,1389.3749840639068,0.5250000054482369,833624990.4383441
primary,E50-PC30,300,11677511577610847452,90,LP50,0.5,6844499961.753378,1901.2499893759384,0.3500000036321579,1140749993.625563
primary,E50-PC40,300,11677511577610847452,120,LP0,0.0,4211999898.0090046,1169.999971669168,0.6000000096857545,601714271.1441435
primary,E50-PC40,300,11677511577610847452,120,LP10,0.1,4843799908.208104,1345.4999745022512,0.540000008717179,691971415.4583006
primary,E50-PC40,300,11677511577610847452,120,LP25,0.25,5791499923.506753,1608.749978751876,0.450000007264316,827357131.9295361
primary,E50-PC40,300,11677511577610847452,120,LP50,0.5,7370999949.004502,2047.4999858345839,0.30000000484287725,1052999992.7149289
primary,E50-PC50,300,11677511577610847452,150,LP0,0.0,5264999872.511256,1462.49996458646,0.5000000121071931,526499987.25112563
primary,E50-PC50,300,11677511577610847452,150,LP10,0.1,5791499885.260131,1608.749968127814,0.4500000108964738,579149988.5260131
primary,E50-PC50,300,11677511577610847452,150,LP25,0.25,6581249904.383442,1828.124973439845,0.3750000090803949,658124990.4383442
primary,E50-PC50,300,11677511577610847452,150,LP50,0.5,7897499936.255628,2193.74998229323,0.2500000060535966,789749993.6255628
primary,E50-PC60,300,11677511577610847452,180,LP0,0.0,6317999847.013508,1754.9999575037523,0.40000001452863176,631799984.7013508
primary,E50-PC60,300,11677511577610847452,180,LP10,0.1,6739199862.312157,1871.999961753377,0.36000001307576857,673919986.2312157
primary,E50-PC60,300,11677511577610847452,180,LP25,0.25,7370999885.260131,2047.499968127814,0.30000001089647377,737099988.5260131
primary,E50-PC60,300,11677511577610847452,180,LP50,0.5,8423999923.506753,2339.999978751876,0.200000007264316,842399992.3506753
primary,E50-PC80,300,11677511577610847452,240,LP0,0.0,8423999796.018009,2339.999943338336,0.20000001937150913,601714271.1441435
primary,E50-PC80,300,11677511577610847452,240,LP10,0.1,8634599816.416208,2398.4999490045025,0.18000001743435823,616757129.7440149
primary,E50-PC80,300,11677511577610847452,240,LP25,0.25,8950499847.013506,2486.249957503752,0.15000001452863188,639321417.6438218
primary,E50-PC80,300,11677511577610847452,240,LP50,0.5,9476999898.009005,2632.4999716691677,0.10000000968575451,676928564.1435003
primary,E50-PC100,300,11677511577610847452,300,LP0,0.0,10529999745.022512,2924.99992917292,2.4214386273868627e-08,701999983.0015008
primary,E50-PC100,300,11677511577610847452,300,LP10,0.1,10529999770.520262,2924.999936255628,2.1792947557663922e-08,701999984.7013508
primary,E50-PC100,300,11677511577610847452,300,LP25,0.25,10529999808.766884,2924.99994687969,1.816078976091262e-08,701999987.2511256
primary,E50-PC100,300,11677511577610847452,300,LP50,0.5,10529999872.511255,2924.99996458646,1.2107193247956616e-08,701999991.5007503
primary,E50-CONV100,300,17891702655887131290,300,LP0,0.0,10530000000.0,2925.0,0.0,585000000.0
primary,E50-CONV100,300,17891702655887131290,300,LP10,0.1,10530000000.0,2925.0,0.0,585000000.0
primary,E50-CONV100,300,17891702655887131290,300,LP25,0.25,10530000000.0,2925.0,0.0,585000000.0
primary,E50-CONV100,300,17891702655887131290,300,LP50,0.5,10530000000.0,2925.0,0.0,585000000.0
primary,E50-MT100,300,17891702655887131290,300,LP0,0.0,10530000000.0,2925.0,0.0,
primary,E50-MT100,300,17891702655887131290,300,LP10,0.1,10530000000.0,2925.0,0.0,
primary,E50-MT100,300,17891702655887131290,300,LP25,0.25,10530000000.0,2925.0,0.0,
primary,E50-MT100,300,17891702655887131290,300,LP50,0.5,10530000000.0,2925.0,0.0,
primary,E50-PC10,300,17891702655887131290,30,LP0,0.0,1052999974.5022511,292.499992917292,0.9000000024214386,
primary,E50-PC10,300,17891702655887131290,30,LP10,0.1,2000699977.0520263,555.7499936255629,0.8100000021792948,
primary,E50-PC10,300,17891702655887131290,30,LP25,0.25,3422249980.876689,950.6249946879692,0.6750000018160789,
primary,E50-PC10,300,17891702655887131290,30,LP50,0.5,5791499987.251126,1608.7499964586461,0.45000000121071926,
primary,E50-PC20,300,17891702655887131290,60,LP0,0.0,2105999949.0045023,584.999985834584,0.8000000048428773,701999983.0015007
primary,E50-PC20,300,17891702655887131290,60,LP10,0.1,2948399954.104052,818.9999872511256,0.7200000043585896,982799984.7013507
primary,E50-PC20,300,17891702655887131290,60,LP25,0.25,4211999961.7533765,1169.999989375938,0.600000003632158,1403999987.2511256
primary,E50-PC20,300,17891702655887131290,60,LP50,0.5,6317999974.502251,1754.9999929172918,0.4000000024214386,2105999991.5007503
primary,E50-PC30,300,17891702655887131290,90,LP0,0.0,3158999923.506754,877.4999787518761,0.7000000072643159,631799984.7013508
primary,E50-PC30,300,17891702655887131290,90,LP10,0.1,3896099931.1560783,1082.2499808766884,0.6300000065378843,779219986.2312157
primary,E50-PC30,300,17891702655887131290,90,LP25,0.25,5001749942.630065,1389.3749840639068,0.5250000054482369,1000349988.526013
primary,E50-PC30,300,17891702655887131290,90,LP50,0.5,6844499961.753378,1901.2499893759384,0.3500000036321579,1368899992.3506756
primary,E50-PC40,300,17891702655887131290,120,LP0,0.0,4211999898.0090046,1169.999971669168,0.6000000096857545,701999983.0015007
primary,E50-PC40,300,17891702655887131290,120,LP10,0.1,4843799908.208104,1345.4999745022512,0.540000008717179,807299984.7013507
primary,E50-PC40,300,17891702655887131290,120,LP25,0.25,5791499923.506753,1608.749978751876,0.450000007264316,965249987.2511255
primary,E50-PC40,300,17891702655887131290,120,LP50,0.5,7370999949.004502,2047.4999858345839,0.30000000484287725,1228499991.5007503
primary,E50-PC50,300,17891702655887131290,150,LP0,0.0,5264999872.511256,1462.49996458646,0.5000000121071931,752142838.9301795
primary,E50-PC50,300,17891702655887131290,150,LP10,0.1,5791499885.260131,1608.749968127814,0.4500000108964738,827357126.4657329
primary,E50-PC50,300,17891702655887131290,150,LP25,0.25,6581249904.383442,1828.124973439845,0.3750000090803949,940178557.7690631
primary,E50-PC50,300,17891702655887131290,150,LP50,0.5,7897499936.255628,2193.74998229323,0.2500000060535966,1128214276.6079469
primary,E50-PC60,300,17891702655887131290,180,LP0,0.0,6317999847.013508,1754.9999575037523,0.40000001452863176,789749980.8766885
primary,E50-PC60,300,17891702655887131290,180,LP10,0.1,6739199862.312157,1871.999961753377,0.36000001307576857,842399982.7890196
primary,E50-PC60,300,17891702655887131290,180,LP25,0.25,7370999885.260131,2047.499968127814,0.30000001089647377,921374985.6575164
primary,E50-PC60,300,17891702655887131290,180,LP50,0.5,8423999923.506753,2339.999978751876,0.200000007264316,1052999990.4383441
primary,E50-PC80,300,17891702655887131290,240,LP0,0.0,8423999796.018009,2339.999943338336,0.20000001937150913,601714271.1441435
primary,E50-PC80,300,17891702655887131290,240,LP10,0.1,8634599816.416208,2398.4999490045025,0.18000001743435823,616757129.7440149
primary,E50-PC80,300,17891702655887131290,240,LP25,0.25,8950499847.013506,2486.249957503752,0.15000001452863188,639321417.6438218
primary,E50-PC80,300,17891702655887131290,240,LP50,0.5,9476999898.009005,2632.4999716691677,0.10000000968575451,676928564.1435003
primary,E50-PC100,300,17891702655887131290,300,LP0,0.0,10529999745.022512,2924.99992917292,2.4214386273868627e-08,584999985.834584
primary,E50-PC100,300,17891702655887131290,300,LP10,0.1,10529999770.520262,2924.999936255628,2.1792947557663922e-08,584999987.2511257
primary,E50-PC100,300,17891702655887131290,300,LP25,0.25,10529999808.766884,2924.99994687969,1.816078976091262e-08,584999989.3759379
primary,E50-PC100,300,17891702655887131290,300,LP50,0.5,10529999872.511255,2924.99996458646,1.2107193247956616e-08,584999992.917292
primary,E50-CONV100,400,7695027954463196593,400,LP0,0.0,14040000000.0,3900.0,0.0,1276363636.3636363
primary,E50-CONV100,400,7695027954463196593,400,LP10,0.1,14040000000.0,3900.0,0.0,1276363636.3636363
primary,E50-CONV100,400,7695027954463196593,400,LP25,0.25,14040000000.0,3900.0,0.0,1276363636.3636363
primary,E50-CONV100,400,7695027954463196593,400,LP50,0.5,14040000000.0,3900.0,0.0,1276363636.3636363
primary,E50-MT100,400,7695027954463196593,400,LP0,0.0,14040000000.0,3900.0,0.0,
primary,E50-MT100,400,7695027954463196593,400,LP10,0.1,14040000000.0,3900.0,0.0,
primary,E50-MT100,400,7695027954463196593,400,LP25,0.25,14040000000.0,3900.0,0.0,
primary,E50-MT100,400,7695027954463196593,400,LP50,0.5,14040000000.0,3900.0,0.0,
primary,E50-PC10,400,7695027954463196593,40,LP0,0.0,1403999900.624163,389.9999723956008,0.9000000070780511,1403999900.624163
primary,E50-PC10,400,7695027954463196593,40,LP10,0.1,2667599910.561747,740.9999751560408,0.8100000063702459,2667599910.561747
primary,E50-PC10,400,7695027954463196593,40,LP25,0.25,4562999925.468122,1267.4999792967005,0.6750000053085383,4562999925.468122
primary,E50-PC10,400,7695027954463196593,40,LP50,0.5,7721999950.312081,2144.9999861978004,0.4500000035390256,7721999950.312081
primary,E50-PC20,400,7695027954463196593,80,LP0,0.0,2807999801.248326,779.9999447912016,0.8000000141561021,1403999900.624163
primary,E50-PC20,400,7695027954463196593,80,LP10,0.1,3931199821.123493,1091.9999503120814,0.720000012740492,1965599910.5617466
primary,E50-PC20,400,7695027954463196593,80,LP25,0.25,5615999850.936244,1559.999958593401,0.6000000106170766,2807999925.468122
primary,E50-PC20,400,7695027954463196593,80,LP50,0.5,8423999900.624163,2339.9999723956007,0.40000000707805106,4211999950.3120813
primary,E50-PC30,400,7695027954463196593,120,LP0,0.0,4211999701.8724895,1169.9999171868026,0.7000000212341532,2105999850.9362447
primary,E50-PC30,400,7695027954463196593,120,LP10,0.1,5194799731.685241,1442.9999254681225,0.6300000191107378,2597399865.8426204
primary,E50-PC30,400,7695027954463196593,120,LP25,0.25,6668999776.404367,1852.499937890102,0.5250000159256148,3334499888.2021837
primary,E50-PC30,400,7695027954463196593,120,LP50,0.5,9125999850.936243,2534.999958593401,0.35000001061707675,4562999925.468122
primary,E50-PC40,400,7695027954463196593,160,LP0,0.0,5615999602.496652,1559.9998895824033,0.6000000283122042,1403999900.624163
primary,E50-PC40,400,7695027954463196593,160,LP10,0.1,6458399642.246987,1793.999900624163,0.5400000254809838,1614599910.5617468
primary,E50-PC40,400,7695027954463196593,160,LP25,0.25,7721999701.872489,2144.9999171868026,0.45000002123415317,1930499925.4681222
primary,E50-PC40,400,7695027954463196593,160,LP50,0.5,9827999801.248325,2729.9999447912014,0.3000000141561022,2456999950.3120813
primary,E50-PC50,400,7695027954463196593,200,LP0,0.0,7019999503.120815,1949.9998619780042,0.5000000353902554,1403999900.6241632
primary,E50-PC50,400,7695027954463196593,200,LP10,0.1,7721999552.808733,2144.9998757802036,0.45000003185122983,1544399910.5617466
primary,E50-PC50,400,7695027954463196593,200,LP25,0.25,8774999627.34061,2437.499896483503,0.3750000265426916,1754999925.468122
primary,E50-PC50,400,7695027954463196593,200,LP50,0.5,10529999751.560408,2924.999930989002,0.2500000176951277,2105999950.3120816
primary,E50-PC60,400,7695027954463196593,240,LP0,0.0,8423999403.744979,2339.999834373605,0.40000004246830634,1403999900.6241632
primary,E50-PC60,400,7695027954463196593,240,LP10,0.1,8985599463.37048,2495.9998509362445,0.36000003822147586,1497599910.5617466
primary,E50-PC60,400,7695027954463196593,240,LP25,0.25,9827999552.808735,2729.999875780204,0.3000000318512297,1637999925.4681225
primary,E50-PC60,400,7695027954463196593,240,LP50,0.5,11231999701.87249,3119.9999171868026,0.20000002123415317,1871999950.3120816
primary,E50-PC80,400,7695027954463196593,320,LP0,0.0,11231999204.993303,3119.9997791648066,0.20000005662440856,1247999911.6659226
