run_id,scenario_id,block_id,pair_id,master_seed,seed_index,condition,control_or_treatment,template_seed,adversarial_seed,num_miners,horizon_T,difficulty,config_sha256
C04-S04,C04,C,C01-S04,4888788266148067928,4,C04,TREATMENT,2317428014290689691,5004527360990479258,141,10000.0,1000,54cb02f171e26baa5848651a7b4c5d64f299be6c8d31bd541905ff61b32f6732
C04-S05,C04,C,C01-S05,372686234733934361,5,C04,TREATMENT,4112462094266218956,12493455952218554452,141,10000.0,1000,54cb02f171e26baa5848651a7b4c5d64f299be6c8d31bd541905ff61b32f6732
C04-S06,C04,C,C01-S06,8946841158517248766,6,C04,TREATMENT,18344430265889267866,3607112505366798910,141,10000.0,1000,54cb02f171e26baa5848651a7b4c5d64f299be6c8d31bd541905ff61b32f6732
C04-S07,C04,C,C01-S07,9009703059525875822,7,C04,TREATMENT,17090463357186446524,16318870803467828902,141,10000.0,1000,54cb02f171e26baa5848651a7b4c5d64f299be6c8d31bd541905ff61b32f6732
C04-S08,C04,C,C01-S08,13763262471769672163,8,C04,TREATMENT,16125149457169702369,9691583463255889012,141,10000.0,1000,54cb02f171e26baa5848651a7b4c5d64f299be6c8d31bd541905ff61b32f6732
C04-S09,C04,C,C01-S09,11943450448932995834,9,C04,TREATMENT,17149423523499720600,14346439664770562953,141,10000.0,1000,54cb02f171e26baa5848651a7b4c5d64f299be6c8d31bd541905ff61b32f6732
C04-S10,C04,C,C01-S10,383364110206706523,10,C04,TREATMENT,523302846518345112,15696728803483267094,141,10000.0,1000,54cb02f171e26baa5848651a7b4c5d64f299be6c8d31bd541905ff61b32f6732
C04-S11,C04,C,C01-S11,7597450664324651830,11,C04,TREATMENT,7369064661370065246,5366810094079678820,141,10000.0,1000,54cb02f171e26baa5848651a7b4c5d64f299be6c8d31bd541905ff61b32f6732
C04-S12,C04,C,C01-S12,7113020691504941419,12,C04,TREATMENT,8186838090085453911,15680718854683426966,141,10000.0,1000,54cb02f171e26baa5848651a7b4c5d64f299be6c8d31bd541905ff61b32f6732
C04-S13,C04,C,C01-S13,17589586195462360652,13,C04,TREATMENT,5829204117060041738,4804898231906745974,141,10000.0,1000,54cb02f171e26baa5848651a7b4c5d64f299be6c8d31bd541905ff61b32f6732
C04-S14,C04,C,C01-S14,9841280377429304429,14,C04,TREATMENT,3426743007640780525,8112466945008198149,141,10000.0,1000,54cb02f171e26baa5848651a7b4c5d64f299be6c8d31bd541905ff61b32f6732
C04-S15,C04,C,C01-S15,15378190346746817772,15,C04,TREATMENT,5663219481463969684,7358855150582438391,141,10000.0,1000,54cb02f171e26baa5848651a7b4c5d64f299be6c8d31bd541905ff61b32f6732
C04-S16,C04,C,C01-S16,17392834523920745446,16,C04,TREATMENT,6824537507448365744,18349887623301676399,141,10000.0,1000,54cb02f171e26baa5848651a7b4c5d64f299be6c8d31bd541905ff61b32f6732
C04-S17,C04,C,C01-S17,6004902773991946938,17,C04,TREATMENT,4715227865861581916,2262219189337088363,141,10000.0,1000,54cb02f171e26baa5848651a7b4c5d64f299be6c8d31bd541905ff61b32f6732
C04-S18,C04,C,C01-S18,1276185860986598701,18,C04,TREATMENT,9511655153168452277,10436580739198981035,141,10000.0,1000,54cb02f171e26baa5848651a7b4c5d64f299be6c8d31bd541905ff61b32f6732
C04-S19,C04,C,C01-S19,18079315101168952395,19,C04,TREATMENT,6043571177915800040,12702549968641713946,141,10000.0,1000,54cb02f171e26baa5848651a7b4c5d64f299be6c8d31bd541905ff61b32f6732
C04-S20,C04,C,C01-S20,7204546077592663632,20,C04,TREATMENT,569641493284683202,13765921241000322430,141,10000.0,1000,54cb02f171e26baa5848651a7b4c5d64f299be6c8d31bd541905ff61b32f6732
C04-S21,C04,C,C01-S21,9956737151618003453,21,C04,TREATMENT,16877700863488327536,7386769304762975962,141,10000.0,1000,54cb02f171e26baa5848651a7b4c5d64f299be6c8d31bd541905ff61b32f6732
C04-S22,C04,C,C01-S22,16387267417201747712,22,C04,TREATMENT,2806097971093939155,12452745886917361139,141,10000.0,1000,54cb02f171e26baa5848651a7b4c5d64f299be6c8d31bd541905ff61b32f6732
C04-S23,C04,C,C01-S23,9291552872952191884,23,C04,TREATMENT,7757362910483186954,7789307205402291230,141,10000.0,1000,54cb02f171e26baa5848651a7b4c5d64f299be6c8d31bd541905ff61b32f6732
C04-S24,C04,C,C01-S24,6774698307268965035,24,C04,TREATMENT,1576580045019179932,4935217386166152489,141,10000.0,1000,54cb02f171e26baa5848651a7b4c5d64f299be6c8d31bd541905ff61b32f6732
C04-S25,C04,C,C01-S25,2397802915662912221,25,C04,TREATMENT,14619151551073477646,12920588218344506273,141,10000.0,1000,54cb02f171e26baa5848651a7b4c5d64f299be6c8d31bd541905ff61b32f6732
C04-S26,C04,C,C01-S26,16512734406278341016,26,C04,TREATMENT,14322377249768527931,13254837558786523102,141,10000.0,1000,54cb02f171e26baa5848651a7b4c5d64f299be6c8d31bd541905ff61b32f6732
C04-S27,C04,C,C01-S27,7759242425029944541,27,C04,TREATMENT,1149342802584957422,5649797684190372106,141,10000.0,1000,54cb02f171e26baa5848651a7b4c5d64f299be6c8d31bd541905ff61b32f6732
C04-S28,C04,C,C01-S28,11711687275972324145,28,C04,TREATMENT,1080364485313091703,6989550281425801118,141,10000.0,1000,54cb02f171e26baa5848651a7b4c5d64f299be6c8d31bd541905ff61b32f6732
C04-S29,C04,C,C01-S29,4354161107732199298,29,C04,TREATMENT,958257433142140251,11054401464327553918,141,10000.0,1000,54cb02f171e26baa5848651a7b4c5d64f299be6c8d31bd541905ff61b32f6732
C05-S00,C05,C,C01-S00,7266343386191483739,0,C05,TREATMENT,12089769011917694374,1988348648956568175,141,10000.0,1000,f9ee7591fc2d3b03f8c9b86d73aaf851e652af0b5b0a2bca1093bfb95a7a6cc4
C05-S01,C05,C,C01-S01,7327669731288643706,1,C05,TREATMENT,12962257606173152482,5324873478951682309,141,10000.0,1000,f9ee7591fc2d3b03f8c9b86d73aaf851e652af0b5b0a2bca1093bfb95a7a6cc4
C05-S02,C05,C,C01-S02,14021529625252821637,2,C05,TREATMENT,10111987247277390914,7444505376397852194,141,10000.0,1000,f9ee7591fc2d3b03f8c9b86d73aaf851e652af0b5b0a2bca1093bfb95a7a6cc4
C05-S03,C05,C,C01-S03,13015257401067502099,3,C05,TREATMENT,17270178139864731407,8641882922361671506,141,10000.0,1000,f9ee7591fc2d3b03f8c9b86d73aaf851e652af0b5b0a2bca1093bfb95a7a6cc4
C05-S04,C05,C,C01-S04,4888788266148067928,4,C05,TREATMENT,2317428014290689691,5004527360990479258,141,10000.0,1000,f9ee7591fc2d3b03f8c9b86d73aaf851e652af0b5b0a2bca1093bfb95a7a6cc4
C05-S05,C05,C,C01-S05,372686234733934361,5,C05,TREATMENT,4112462094266218956,12493455952218554452,141,10000.0,1000,f9ee7591fc2d3b03f8c9b86d73aaf851e652af0b5b0a2bca1093bfb95a7a6cc4
C05-S06,C05,C,C01-S06,8946841158517248766,6,C05,TREATMENT,18344430265889267866,3607112505366798910,141,10000.0,1000,f9ee7591fc2d3b03f8c9b86d73aaf851e652af0b5b0a2bca1093bfb95a7a6cc4
C05-S07,C05,C,C01-S07,9009703059525875822,7,C05,TREATMENT,17090463357186446524,16318870803467828902,141,10000.0,1000,f9ee7591fc2d3b03f8c9b86d73aaf851e652af0b5b0a2bca1093bfb95a7a6cc4
C05-S08,C05,C,C01-S08,13763262471769672163,8,C05,TREATMENT,16125149457169702369,9691583463255889012,141,10000.0,1000,f9ee7591fc2d3b03f8c9b86d73aaf851e652af0b5b0a2bca1093bfb95a7a6cc4
C05-S09,C05,C,C01-S09,11943450448932995834,9,C05,TREATMENT,17149423523499720600,14346439664770562953,141,10000.0,1000,f9ee7591fc2d3b03f8c9b86d73aaf851e652af0b5b0a2bca1093bfb95a7a6cc4
C05-S10,C05,C,C01-S10,383364110206706523,10,C05,TREATMENT,523302846518345112,15696728803483267094,141,10000.0,1000,f9ee7591fc2d3b03f8c9b86d73aaf851e652af0b5b0a2bca1093bfb95a7a6cc4
C05-S11,C05,C,C01-S11,7597450664324651830,11,C05,TREATMENT,7369064661370065246,5366810094079678820,141,10000.0,1000,f9ee7591fc2d3b03f8c9b86d73aaf851e652af0b5b0a2bca1093bfb95a7a6cc4
C05-S12,C05,C,C01-S12,7113020691504941419,12,C05,TREATMENT,8186838090085453911,15680718854683426966,141,10000.0,1000,f9ee7591fc2d3b03f8c9b86d73aaf851e652af0b5b0a2bca1093bfb95a7a6cc4
C05-S13,C05,C,C01-S13,17589586195462360652,13,C05,TREATMENT,5829204117060041738,4804898231906745974,141,10000.0,1000,f9ee7591fc2d3b03f8c9b86d73aaf851e652af0b5b0a2bca1093bfb95a7a6cc4
C05-S14,C05,C,C01-S14,9841280377429304429,14,C05,TREATMENT,3426743007640780525,8112466945008198149,141,10000.0,1000,f9ee7591fc2d3b03f8c9b86d73aaf851e652af0b5b0a2bca1093bfb95a7a6cc4
C05-S15,C05,C,C01-S15,15378190346746817772,15,C05,TREATMENT,5663219481463969684,7358855150582438391,141,10000.0,1000,f9ee7591fc2d3b03f8c9b86d73aaf851e652af0b5b0a2bca1093bfb95a7a6cc4
C05-S16,C05,C,C01-S16,17392834523920745446,16,C05,TREATMENT,6824537507448365744,18349887623301676399,141,10000.0,1000,f9ee7591fc2d3b03f8c9b86d73aaf851e652af0b5b0a2bca1093bfb95a7a6cc4
C05-S17,C05,C,C01-S17,6004902773991946938,17,C05,TREATMENT,4715227865861581916,2262219189337088363,141,10000.0,1000,f9ee7591fc2d3b03f8c9b86d73aaf851e652af0b5b0a2bca1093bfb95a7a6cc4
C05-S18,C05,C,C01-S18,1276185860986598701,18,C05,TREATMENT,9511655153168452277,10436580739198981035,141,10000.0,1000,f9ee7591fc2d3b03f8c9b86d73aaf851e652af0b5b0a2bca1093bfb95a7a6cc4
C05-S19,C05,C,C01-S19,18079315101168952395,19,C05,TREATMENT,6043571177915800040,12702549968641713946,141,10000.0,1000,f9ee7591fc2d3b03f8c9b86d73aaf851e652af0b5b0a2bca1093bfb95a7a6cc4
C05-S20,C05,C,C01-S20,7204546077592663632,20,C05,TREATMENT,569641493284683202,13765921241000322430,141,10000.0,1000,f9ee7591fc2d3b03f8c9b86d73aaf851e652af0b5b0a2bca1093bfb95a7a6cc4
C05-S21,C05,C,C01-S21,9956737151618003453,21,C05,TREATMENT,16877700863488327536,7386769304762975962,141,10000.0,1000,f9ee7591fc2d3b03f8c9b86d73aaf851e652af0b5b0a2bca1093bfb95a7a6cc4
C05-S22,C05,C,C01-S22,16387267417201747712,22,C05,TREATMENT,2806097971093939155,12452745886917361139,141,10000.0,1000,f9ee7591fc2d3b03f8c9b86d73aaf851e652af0b5b0a2bca1093bfb95a7a6cc4
C05-S23,C05,C,C01-S23,9291552872952191884,23,C05,TREATMENT,7757362910483186954,7789307205402291230,141,10000.0,1000,f9ee7591fc2d3b03f8c9b86d73aaf851e652af0b5b0a2bca1093bfb95a7a6cc4
C05-S24,C05,C,C01-S24,6774698307268965035,24,C05,TREATMENT,1576580045019179932,4935217386166152489,141,10000.0,1000,f9ee7591fc2d3b03f8c9b86d73aaf851e652af0b5b0a2bca1093bfb95a7a6cc4
C05-S25,C05,C,C01-S25,2397802915662912221,25,C05,TREATMENT,14619151551073477646,12920588218344506273,141,10000.0,1000,f9ee7591fc2d3b03f8c9b86d73aaf851e652af0b5b0a2bca1093bfb95a7a6cc4
C05-S26,C05,C,C01-S26,16512734406278341016,26,C05,TREATMENT,14322377249768527931,13254837558786523102,141,10000.0,1000,f9ee7591fc2d3b03f8c9b86d73aaf851e652af0b5b0a2bca1093bfb95a7a6cc4
C05-S27,C05,C,C01-S27,7759242425029944541,27,C05,TREATMENT,1149342802584957422,5649797684190372106,141,10000.0,1000,f9ee7591fc2d3b03f8c9b86d73aaf851e652af0b5b0a2bca1093bfb95a7a6cc4
C05-S28,C05,C,C01-S28,11711687275972324145,28,C05,TREATMENT,1080364485313091703,6989550281425801118,141,10000.0,1000,f9ee7591fc2d3b03f8c9b86d73aaf851e652af0b5b0a2bca1093bfb95a7a6cc4
C05-S29,C05,C,C01-S29,4354161107732199298,29,C05,TREATMENT,958257433142140251,11054401464327553918,141,10000.0,1000,f9ee7591fc2d3b03f8c9b86d73aaf851e652af0b5b0a2bca1093bfb95a7a6cc4
C06-S00,C06,C,C06-S00,7266343386191483739,0,C06,CONTROL,12089769011917694374,1988348648956568175,141,10000.0,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397376,684c3f6da508dd90f69d7c10475355b3beccffa4cb4036b3cb7c73ab98d3d48a
C06-S01,C06,C,C06-S01,7327669731288643706,1,C06,CONTROL,12962257606173152482,5324873478951682309,141,10000.0,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397376,684c3f6da508dd90f69d7c10475355b3beccffa4cb4036b3cb7c73ab98d3d48a
C06-S02,C06,C,C06-S02,14021529625252821637,2,C06,CONTROL,10111987247277390914,7444505376397852194,141,10000.0,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397376,684c3f6da508dd90f69d7c10475355b3beccffa4cb4036b3cb7c73ab98d3d48a
C06-S03,C06,C,C06-S03,13015257401067502099,3,C06,CONTROL,17270178139864731407,8641882922361671506,141,10000.0,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397376,684c3f6da508dd90f69d7c10475355b3beccffa4cb4036b3cb7c73ab98d3d48a
C06-S04,C06,C,C06-S04,4888788266148067928,4,C06,CONTROL,2317428014290689691,5004527360990479258,141,10000.0,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397376,684c3f6da508dd90f69d7c10475355b3beccffa4cb4036b3cb7c73ab98d3d48a
C06-S05,C06,C,C06-S05,372686234733934361,5,C06,CONTROL,4112462094266218956,12493455952218554452,141,10000.0,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397376,684c3f6da508dd90f69d7c10475355b3beccffa4cb4036b3cb7c73ab98d3d48a
C06-S06,C06,C,C06-S06,8946841158517248766,6,C06,CONTROL,18344430265889267866,3607112505366798910,141,10000.0,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397376,684c3f6da508dd90f69d7c10475355b3beccffa4cb4036b3cb7c73ab98d3d48a
C06-S07,C06,C,C06-S07,9009703059525875822,7,C06,CONTROL,17090463357186446524,16318870803467828902,141,10000.0,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397376,684c3f6da508dd90f69d7c10475355b3beccffa4cb4036b3cb7c73ab98d3d48a
C06-S08,C06,C,C06-S08,13763262471769672163,8,C06,CONTROL,16125149457169702369,9691583463255889012,141,10000.0,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397376,684c3f6da508dd90f69d7c10475355b3beccffa4cb4036b3cb7c73ab98d3d48a
C06-S09,C06,C,C06-S09,11943450448932995834,9,C06,CONTROL,17149423523499720600,14346439664770562953,141,10000.0,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397376,684c3f6da508dd90f69d7c10475355b3beccffa4cb4036b3cb7c73ab98d3d48a
C06-S10,C06,C,C06-S10,383364110206706523,10,C06,CONTROL,523302846518345112,15696728803483267094,141,10000.0,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397376,684c3f6da508dd90f69d7c10475355b3beccffa4cb4036b3cb7c73ab98d3d48a
C06-S11,C06,C,C06-S11,7597450664324651830,11,C06,CONTROL,7369064661370065246,5366810094079678820,141,10000.0,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397376,684c3f6da508dd90f69d7c10475355b3beccffa4cb4036b3cb7c73ab98d3d48a
C06-S12,C06,C,C06-S12,7113020691504941419,12,C06,CONTROL,8186838090085453911,15680718854683426966,141,10000.0,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397376,684c3f6da508dd90f69d7c10475355b3beccffa4cb4036b3cb7c73ab98d3d48a
C06-S13,C06,C,C06-S13,17589586195462360652,13,C06,CONTROL,5829204117060041738,4804898231906745974,141,10000.0,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397376,684c3f6da508dd90f69d7c10475355b3beccffa4cb4036b3cb7c73ab98d3d48a
C06-S14,C06,C,C06-S14,9841280377429304429,14,C06,CONTROL,3426743007640780525,8112466945008198149,141,10000.0,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397376,684c3f6da508dd90f69d7c10475355b3beccffa4cb4036b3cb7c73ab98d3d48a
C06-S15,C06,C,C06-S15,15378190346746817772,15,C06,CONTROL,5663219481463969684,7358855150582438391,141,10000.0,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397376,684c3f6da508dd90f69d7c10475355b3beccffa4cb4036b3cb7c73ab98d3d48a
C06-S16,C06,C,C06-S16,17392834523920745446,16,C06,CONTROL,6824537507448365744,18349887623301676399,141,10000.0,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397376,684c3f6da508dd90f69d7c10475355b3beccffa4cb4036b3cb7c73ab98d3d48a
C06-S17,C06,C,C06-S17,6004902773991946938,17,C06,CONTROL,4715227865861581916,2262219189337088363,141,10000.0,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397376,684c3f6da508dd90f69d7c10475355b3beccffa4cb4036b3cb7c73ab98d3d48a
C06-S18,C06,C,C06-S18,1276185860986598701,18,C06,CONTROL,9511655153168452277,10436580739198981035,141,10000.0,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397376,684c3f6da508dd90f69d7c10475355b3beccffa4cb4036b3cb7c73ab98d3d48a
C06-S19,C06,C,C06-S19,18079315101168952395,19,C06,CONTROL,6043571177915800040,12702549968641713946,141,10000.0,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397376,684c3f6da508dd90f69d7c10475355b3beccffa4cb4036b3cb7c73ab98d3d48a
C06-S20,C06,C,C06-S20,7204546077592663632,20,C06,CONTROL,569641493284683202,13765921241000322430,141,10000.0,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397376,684c3f6da508dd90f69d7c10475355b3beccffa4cb4036b3cb7c73ab98d3d48a
C06-S21,C06,C,C06-S21,9956737151618003453,21,C06,CONTROL,16877700863488327536,7386769304762975962,141,10000.0,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397376,684c3f6da508dd90f69d7c10475355b3beccffa4cb4036b3cb7c73ab98d3d48a
C06-S22,C06,C,C06-S22,16387267417201747712,22,C06,CONTROL,2806097971093939155,12452745886917361139,141,10000.0,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397376,684c3f6da508dd90f69d7c10475355b3beccffa4cb4036b3cb7c73ab98d3d48a
C06-S23,C06,C,C06-S23,9291552872952191884,23,C06,CONTROL,7757362910483186954,7789307205402291230,141,10000.0,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397376,684c3f6da508dd90f69d7c10475355b3beccffa4cb4036b3cb7c73ab98d3d48a
C06-S24,C06,C,C06-S24,6774698307268965035,24,C06,CONTROL,1576580045019179932,4935217386166152489,141,10000.0,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397376,684c3f6da508dd90f69d7c10475355b3beccffa4cb4036b3cb7c73ab98d3d48a
C06-S25,C06,C,C06-S25,2397802915662912221,25,C06,CONTROL,14619151551073477646,12920588218344506273,141,10000.0,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397376,684c3f6da508dd90f69d7c10475355b3beccffa4cb4036b3cb7c73ab98d3d48a
C06-S26,C06,C,C06-S26,16512734406278341016,26,C06,CONTROL,14322377249768527931,13254837558786523102,141,10000.0,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397376,684c3f6da508dd90f69d7c10475355b3beccffa4cb4036b3cb7c73ab98d3d48a
C06-S27,C06,C,C06-S27,7759242425029944541,27,C06,CONTROL,1149342802584957422,5649797684190372106,141,10000.0,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397376,684c3f6da508dd90f69d7c10475355b3beccffa4cb4036b3cb7c73ab98d3d48a
C06-S28,C06,C,C06-S28,11711687275972324145,28,C06,CONTROL,1080364485313091703,6989550281425801118,141,10000.0,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397376,684c3f6da508dd90f69d7c10475355b3beccffa4cb4036b3cb7c73ab98d3d48a
C06-S29,C06,C,C06-S29,4354161107732199298,29,C06,CONTROL,958257433142140251,11054401464327553918,141,10000.0,2037035976334486086268445688409378161051468393665936250636140449354381299763336706183397376,684c3f6da508dd90f69d7c10475355b3beccffa4cb4036b3cb7c73ab98d3d48a
D00-S00,D00,D,D00-S00,7266343386191483739,0,D00,CONTROL,12089769011917694374,1988348648956568175,141,10000.0,1000,9aab2c2473de7cf0f572f9b5a710e53a2c0124f1afe0a5109f80dae251f9da44
D00-S01,D00,D,D00-S01,7327669731288643706,1,D00,CONTROL,12962257606173152482,5324873478951682309,141,10000.0,1000,9aab2c2473de7cf0f572f9b5a710e53a2c0124f1afe0a5109f80dae251f9da44
D00-S02,D00,D,D00-S02,14021529625252821637,2,D00,CONTROL,10111987247277390914,7444505376397852194,141,10000.0,1000,9aab2c2473de7cf0f572f9b5a710e53a2c0124f1afe0a5109f80dae251f9da44
D00-S03,D00,D,D00-S03,13015257401067502099,3,D00,CONTROL,17270178139864731407,8641882922361671506,141,10000.0,1000,9aab2c2473de7cf0f572f9b5a710e53a2c0124f1afe0a5109f80dae251f9da44
D00-S04,D00,D,D00-S04,4888788266148067928,4,D00,CONTROL,2317428014290689691,5004527360990479258,141,10000.0,1000,9aab2c2473de7cf0f572f9b5a710e53a2c0124f1afe0a5109f80dae251f9da44
D00-S05,D00,D,D00-S05,372686234733934361,5,D00,CONTROL,4112462094266218956,12493455952218554452,141,10000.0,1000,9aab2c2473de7cf0f572f9b5a710e53a2c0124f1afe0a5109f80dae251f9da44
D00-S06,D00,D,D00-S06,8946841158517248766,6,D00,CONTROL,18344430265889267866,3607112505366798910,141,10000.0,1000,9aab2c2473de7cf0f572f9b5a710e53a2c0124f1afe0a5109f80dae251f9da44
D00-S07,D00,D,D00-S07,9009703059525875822,7,D00,CONTROL,17090463357186446524,16318870803467828902,141,10000.0,1000,9aab2c2473de7cf0f572f9b5a710e53a2c0124f1afe0a5109f80dae251f9da44
D00-S08,D00,D,D00-S08,13763262471769672163,8,D00,CONTROL,16125149457169702369,9691583463255889012,141,10000.0,1000,9aab2c2473de7cf0f572f9b5a710e53a2c0124f1afe0a5109f80dae251f9da44
D00-S09,D00,D,D00-S09,11943450448932995834,9,D00,CONTROL,17149423523499720600,14346439664770562953,141,10000.0,1000,9aab2c2473de7cf0f572f9b5a710e53a2c0124f1afe0a5109f80dae251f9da44
D00-S10,D00,D,D00-S10,383364110206706523,10,D00,CONTROL,523302846518345112,15696728803483267094,141,10000.0,1000,9aab2c2473de7cf0f572f9b5a710e53a2c0124f1afe0a5109f80dae251f9da44
D00-S11,D00,D,D00-S11,7597450664324651830,11,D00,CONTROL,7369064661370065246,5366810094079678820,141,10000.0,1000,9aab2c2473de7cf0f572f9b5a710e53a2c0124f1afe0a5109f80dae251f9da44
D00-S12,D00,D,D00-S12,7113020691504941419,12,D00,CONTROL,8186838090085453911,15680718854683426966,141,10000.0,1000,9aab2c2473de7cf0f572f9b5a710e53a2c0124f1afe0a5109f80dae251f9da44
D00-S13,D00,D,D00-S13,17589586195462360652,13,D00,CONTROL,5829204117060041738,4804898231906745974,141,10000.0,1000,9aab2c2473de7cf0f572f9b5a710e53a2c0124f1afe0a5109f80dae251f9da44
D00-S14,D00,D,D00-S14,9841280377429304429,14,D00,CONTROL,3426743007640780525,8112466945008198149,141,10000.0,1000,9aab2c2473de7cf0f572f9b5a710e53a2c0124f1afe0a5109f80dae251f9da44
D00-S15,D00,D,D00-S15,15378190346746817772,15,D00,CONTROL,5663219481463969684,7358855150582438391,141,10000.0,1000,9aab2c2473de7cf0f572f9b5a710e53a2c0124f1afe0a5109f80dae251f9da44
D00-S16,D00,D,D00-S16,17392834523920745446,16,D00,CONTROL,6824537507448365744,18349887623301676399,141,10000.0,1000,9aab2c2473de7cf0f572f9b5a710e53a2c0124f1afe0a5109f80dae251f9da44
D00-S17,D00,D,D00-S17,6004902773991946938,17,D00,CONTROL,4715227865861581916,2262219189337088363,141,10000.0,1000,9aab2c2473de7cf0f572f9b5a710e53a2c0124f1afe0a5109f80dae251f9da44
D00-S18,D00,D,D00-S18,1276185860986598701,18,D00,CONTROL,9511655153168452277,10436580739198981035,141,10000.0,1000,9aab2c2473de7cf0f572f9b5a710e53a2c0124f1afe0a5109f80dae251f9da44
D00-S19,D00,D,D00-S19,18079315101168952395,19,D00,CONTROL,6043571177915800040,12702549968641713946,141,10000.0,1000,9aab2c2473de7cf0f572f9b5a710e53a2c0124f1afe0a5109f80dae251f9da44
D00-S20,D00,D,D00-S20,7204546077592663632,20,D00,CONTROL,569641493284683202,13765921241000322430,141,10000.0,1000,9aab2c2473de7cf0f572f9b5a710e53a2c0124f1afe0a5109f80dae251f9da44
D00-S21,D00,D,D00-S21,9956737151618003453,21,D00,CONTROL,16877700863488327536,7386769304762975962,141,10000.0,1000,9aab2c2473de7cf0f572f9b5a710e53a2c0124f1afe0a5109f80dae251f9da44
D00-S22,D00,D,D00-S22,16387267417201747712,22,D00,CONTROL,2806097971093939155,12452745886917361139,141,10000.0,1000,9aab2c2473de7cf0f572f9b5a710e53a2c0124f1afe0a5109f80dae251f9da44
D00-S23,D00,D,D00-S23,9291552872952191884,23,D00,CONTROL,7757362910483186954,7789307205402291230,141,10000.0,1000,9aab2c2473de7cf0f572f9b5a710e53a2c0124f1afe0a5109f80dae251f9da44
D00-S24,D00,D,D00-S24,6774698307268965035,24,D00,CONTROL,1576580045019179932,4935217386166152489,141,10000.0,1000,9aab2c2473de7cf0f572f9b5a710e53a2c0124f1afe0a5109f80dae251f9da44
D00-S25,D00,D,D00-S25,2397802915662912221,25,D00,CONTROL,14619151551073477646,12920588218344506273,141,10000.0,1000,9aab2c2473de7cf0f572f9b5a710e53a2c0124f1afe0a5109f80dae251f9da44
D00-S26,D00,D,D00-S26,16512734406278341016,26,D00,CONTROL,14322377249768527931,13254837558786523102,141,10000.0,1000,9aab2c2473de7cf0f572f9b5a710e53a2c0124f1afe0a5109f80dae251f9da44
D00-S27,D00,D,D00-S27,7759242425029944541,27,D00,CONTROL,1149342802584957422,5649797684190372106,141,10000.0,1000,9aab2c2473de7cf0f572f9b5a710e53a2c0124f1afe0a5109f80dae251f9da44
D00-S28,D00,D,D00-S28,11711687275972324145,28,D00,CONTROL,1080364485313091703,6989550281425801118,141,10000.0,1000,9aab2c2473de7cf0f572f9b5a710e53a2c0124f1afe0a5109f80dae251f9da44
D00-S29,D00,D,D00-S29,4354161107732199298,29,D00,CONTROL,958257433142140251,11054401464327553918,141,10000.0,1000,9aab2c2473de7cf0f572f9b5a710e53a2c0124f1afe0a5109f80dae251f9da44
D01-S00,D01,D,D00-S00,7266343386191483739,0,D01,TREATMENT,12089769011917694374,1988348648956568175,141,10000.0,1000,1ab18ccd366e81fba5b6f300973bb0b6e0c7cceee370a7532e3e99767fd32a07
D01-S01,D01,D,D00-S01,7327669731288643706,1,D01,TREATMENT,12962257606173152482,5324873478951682309,141,10000.0,1000,1ab18ccd366e81fba5b6f300973bb0b6e0c7cceee370a7532e3e99767fd32a07
D01-S02,D01,D,D00-S02,14021529625252821637,2,D01,TREATMENT,10111987247277390914,7444505376397852194,141,10000.0,1000,1ab18ccd366e81fba5b6f300973bb0b6e0c7cceee370a7532e3e99767fd32a07
D01-S03,D01,D,D00-S03,13015257401067502099,3,D01,TREATMENT,17270178139864731407,8641882922361671506,141,10000.0,1000,1ab18ccd366e81fba5b6f300973bb0b6e0c7cceee370a7532e3e99767fd32a07
