run_id,scenario_id,role,engine,seed_class,seed_index,master_seed,controller_mode_configured,difficulty_configured,run_status,all_integrity_gates_pass,E_idle_kwh,E_power_null_kwh,absolute_reduction_kwh,relative_reduction,offline_residency_s,a1_continuous_control_kwh,rounds_executed,rounds_accepted,accepted_blocks_per_closed_round,zero_block_indicator,median_round_duration,mean_round_duration,p95_round_duration,unclosed_final_tail_s,static_floor_deficit_area_hash_s,activation_requests_seated,activation_requests_completed,activation_requests_cancelled,incomplete_activation_request_count,activations_per_closed_round,reassignments_per_closed_round,handoffs_per_closed_round,nonterminal_activation_request_count,first_valid_solution_count,rounds_exhausted,rounds_horizon_truncated,mining_node_count,standby_node_count,energy_kwh_active_hashing,energy_kwh_reserve_standby,total_physical_evaluations,unique_physical_evaluations,duplicate_physical_evaluations,post_round_evaluation_count,blocks_per_million_physical_evaluations,energy_per_accepted_block_kwh,duration_below_static_floor,static_floor_unattainable_count,duration_below_useful_floor,useful_floor_deficit_area,useful_floor_unattainable_count,H_useful_available_time_weighted,H_useful_target_time_weighted,coarse_repartition_count,coarse_reassignment_count,mean_coarse_chunk_size,minimum_coarse_chunk_size,maximum_coarse_chunk_size,donor_lineage_repartition_replay_count,duplicate_reassignment_prevented_count,nonterminal_coarse_request_count,coarse_requests_completed,reserve_wakes_rejected_no_useful_work,reserve_wakes_with_bound_work,reserve_wakes_completed_with_useful_work,reserve_wake_useful_completion_ratio,handoff_epoch_count,handoff_committed_count,handoff_completed_count,handoff_failed_count,handoff_cancelled_count,duplicate_handoff_prevented_count,nonterminal_handoff_epoch_count,single_reserve_requests_seated,single_reserve_requests_completed,single_reserve_requests_incomplete,reserve_wake_rejected_short_useful_window,reserve_wake_rejected_awake_receiver_available,reserve_wake_rejected_no_bound_work,controller_mode,breach_episode_count,breach_episode_recovered_count,episode_unattainable_count,activation_batches_seated,predictive_batches_seated,reactive_batches_seated,duplicate_activation_batch_prevented_count,prediction_decision_count,false_positive_wake_count,late_wake_count,maximum_H_pipeline,time_weighted_H_pipeline,maximum_energy_identity_residual_j,maximum_residency_partition_residual_s,duplicate_nonce_count,post_round_evaluation_record_count,post_round_evaluation_nonce_count,evaluation_missing_terminal_time_count,physical_frontier_rewind_count,work_reward_union_residual,nonterminal_lease_count,nonterminal_reassignment_request_count,adversarial_action_total,nonterminal_episode_count,live_batch_after_close_count,evaluation_ledger_entries,handoff_one_epoch_per_round,handoff_chunks_contiguous,handoff_union_equals_original_suffix,handoff_benefit_gate_strict,handoff_epochs_all_terminal,handoff_donor_never_in_ceded_chunk,one_reserve_wake_per_round,residency_PRIMARY_ACTIVE_HASHING_s,energy_PRIMARY_ACTIVE_HASHING_kwh,power_null_difference_PRIMARY_ACTIVE_HASHING_kwh,residency_PRIMARY_LOW_POWER_LISTEN_s,energy_PRIMARY_LOW_POWER_LISTEN_kwh,power_null_difference_PRIMARY_LOW_POWER_LISTEN_kwh,residency_RESERVE_STANDBY_s,energy_RESERVE_STANDBY_kwh,power_null_difference_RESERVE_STANDBY_kwh,residency_RESERVE_WAKING_s,energy_RESERVE_WAKING_kwh,power_null_difference_RESERVE_WAKING_kwh,residency_ACTIVATED_RESERVE_HASHING_s,energy_ACTIVATED_RESERVE_HASHING_kwh,power_null_difference_ACTIVATED_RESERVE_HASHING_kwh,residency_OFFLINE_s,energy_OFFLINE_kwh,power_null_difference_OFFLINE_kwh,residency_COORDINATION_AND_VERIFICATION_s,energy_COORDINATION_AND_VERIFICATION_kwh,power_null_difference_COORDINATION_AND_VERIFICATION_kwh,range_idle_energy_difference_kwh,reserve_standby_energy_difference_kwh,wake_energy_difference_kwh,activated_reserve_energy_kwh,total_low_power_state_difference_kwh,wall_clock_seconds,peak_rss_mb,config_sha256,engine_sha256,record_sha256
8u-P02_POCOL_SINGLE_HANDOFF-s00,P02_POCOL_SINGLE_HANDOFF,CONFIRMATORY_PRIMARY,POCOL,CONFIRMATORY_8U,0,7109416645113272217,USEFUL_FLOOR_SINGLE_HANDOFF,1000,COMPLETED,True,0.016247698310184962,0.03583333333333333,0.019585635023148366,0.5465758611111172,0.0,0.035833333333333335,226,167,0.7389380530973452,0,1.2012500000000301,1.3274336283185841,1.8000000000000398,0.0,817806.3333333174,0,0,0,0,0.0,0.504424778761062,0.504424778761062,0,167,,,,,,,144998,144998,0,0,1151.7400240003312,9.729160664781415e-05,268.0641666666618,0,23.938333333333972,23547.3333333333,0,617.9552777777769,548.3236111111112,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,114,114,83,0,0,1869,0,0,0,0,3734,1625,0,USEFUL_FLOOR_SINGLE_HANDOFF,176,0,0,0,0,0,0,0,0,0,4000.0,521.8236111111097,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,6961,True,True,True,True,True,True,True,751.1416666666676,0.004485984953703709,0.0,437.5650000000936,0.0002613235416667226,0.0023519118750005034,1200.0,0.0007166666666666667,0.00645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3611.29333333324,0.010783723148147866,0.010783723148147866,0.0023519118750005034,0.00645,0.0,0.0,0.01958563502314837,3.4408812522888184,69.2109375,ad32deec308e772a06852cfb3762e3f3fc94f1384e485f645871f297c5325fe3,66cda7be55442ca38119abe893fb23c8ef9f8ff0e2db3dd21e83513d6d7988e1,9b141869c9068bdb3d32318f849537c8249f09aa3db0de987ff66b8244f0d328
8u-P02_POCOL_SINGLE_HANDOFF-s01,P02_POCOL_SINGLE_HANDOFF,CONFIRMATORY_PRIMARY,POCOL,CONFIRMATORY_8U,1,4722781561396008364,USEFUL_FLOOR_SINGLE_HANDOFF,1000,COMPLETED,True,0.016143745810184948,0.03583333333333333,0.01968958752314838,0.5494768611111177,0.0,0.035833333333333335,229,166,0.7248908296943232,0,1.160000000000025,1.3100436681222707,1.8000000000000398,0.0,825447.749999984,0,0,0,0,0.0,0.4192139737991266,0.4192139737991266,0,166,,,,,,,133619,133619,0,0,1242.3382902132182,9.725148078424668e-05,269.1866666666618,0,21.833333333333982,21845.6666666667,0,580.6547222222194,517.1402777777755,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,96,96,75,0,0,1672,0,0,0,0,3532,1415,0,USEFUL_FLOOR_SINGLE_HANDOFF,177,0,0,0,0,0,0,0,0,0,4000.0,493.0013888888849,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,6408,True,True,True,True,True,True,True,714.4683333333314,0.004266963657407395,0.0,435.23833333343,0.0002599340046296874,0.0023394060416671867,1200.0,0.0007166666666666667,0.00645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3650.29333333324,0.010900181481481199,0.010900181481481199,0.0023394060416671867,0.00645,0.0,0.0,0.019689587523148387,3.409435272216797,67.6484375,b2954935cd126b9092a592af272a0f1db864d602a9c2fe9d54820b9714c95e30,66cda7be55442ca38119abe893fb23c8ef9f8ff0e2db3dd21e83513d6d7988e1,9dd35255d3ee849735130983d5d5f9c039430e661a7f27d90add3c3dd2a0caa3
8u-P02_POCOL_SINGLE_HANDOFF-s02,P02_POCOL_SINGLE_HANDOFF,CONFIRMATORY_PRIMARY,POCOL,CONFIRMATORY_8U,2,11057767727017621422,USEFUL_FLOOR_SINGLE_HANDOFF,1000,COMPLETED,True,0.016173646736110606,0.035833333333333335,0.01965968659722273,0.5486424166666808,0.0,0.035833333333333335,227,165,0.7268722466960352,0,1.1666666666666856,1.3215859030837005,1.8000000000000398,0.0,822739.0833333359,0,0,0,0,0.0,0.43612334801762115,0.43612334801762115,0,165,,,,,,,136865,136865,0,0,1205.5675300478574,9.802210143097337e-05,268.6683333333342,0,22.518333333333853,22500.666666666693,0,593.1708333332535,528.2805555554919,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,99,99,77,0,0,1746,0,0,0,0,3563,1495,0,USEFUL_FLOOR_SINGLE_HANDOFF,178,0,0,0,0,0,0,0,0,0,4000.0,502.7649999999198,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,6550,True,True,True,True,True,True,True,728.1616666665727,0.004348743287036477,0.0,439.83833333342716,0.00026268122685190777,0.0023641310416671704,1200.0,0.0007166666666666667,0.00645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3632.0,0.010845555555555556,0.010845555555555556,0.0023641310416671704,0.00645,0.0,0.0,0.019659686597222725,3.0297322273254395,68.046875,6f95e891b11e985dc17b375a6a6d4e63bc7bbe4b6da9db739236548d6dd47e0f,66cda7be55442ca38119abe893fb23c8ef9f8ff0e2db3dd21e83513d6d7988e1,3151f8da7c3a483e736f357f3b3b2467da552b1d6a5f40f152618e82a1771b29
8u-P02_POCOL_SINGLE_HANDOFF-s03,P02_POCOL_SINGLE_HANDOFF,CONFIRMATORY_PRIMARY,POCOL,CONFIRMATORY_8U,3,178241383409361824,USEFUL_FLOOR_SINGLE_HANDOFF,1000,COMPLETED,True,0.016158141354166444,0.03583333333333333,0.019675191979166885,0.5490751250000062,0.0,0.035833333333333335,224,157,0.7008928571428571,0,1.1787500000000222,1.3392857142857142,1.8000000000000398,0.0,819114.0833333165,0,0,0,0,0.0,0.4419642857142857,0.4419642857142857,0,157,,,,,,,142308,142308,0,0,1103.2408578576046,0.0001029180977972385,268.2141666666616,0,23.89916666666721,23995.58333333332,0,611.9977777777775,545.3447222222223,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,99,99,82,0,0,1855,0,0,0,0,3680,1585,0,USEFUL_FLOOR_SINGLE_HANDOFF,182,0,0,0,0,0,0,0,0,0,4000.0,516.0394444444435,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,6819,True,True,True,True,True,True,True,749.8458333333347,0.004478245949074081,0.0,473.4341666667612,0.0002827454050926491,0.0025447086458338414,1200.0,0.0007166666666666667,0.00645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3576.7199999999048,0.010680483333333044,0.010680483333333044,0.0025447086458338414,0.00645,0.0,0.0,0.019675191979166885,3.0462136268615723,68.5703125,b2a60efffe65fd9b0e2394bb3081c771a673708449bd83c9d40bfbcfa5cf126a,66cda7be55442ca38119abe893fb23c8ef9f8ff0e2db3dd21e83513d6d7988e1,929c64a61e1b00171b098d73c696fb22d0d7e378d4c54fe0082acd785b0a17b9
8u-P02_POCOL_SINGLE_HANDOFF-s04,P02_POCOL_SINGLE_HANDOFF,CONFIRMATORY_PRIMARY,POCOL,CONFIRMATORY_8U,4,187227905406350399,USEFUL_FLOOR_SINGLE_HANDOFF,1000,COMPLETED,True,0.016128121481481253,0.035833333333333335,0.019705211851852082,0.5499128888888953,0.0,0.035833333333333335,222,154,0.6936936936936937,0,1.1987500000000026,1.3513513513513513,1.8000000000000398,0.0,818073.6666666515,0,0,0,0,0.0,0.5,0.5,0,154,,,,,,,145489,145489,0,0,1058.4992679858958,0.00010472806156806009,268.61583333332857,0,25.32916666666729,25353.666666666686,0,621.7119444444417,553.5138888888879,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,111,111,85,0,0,1975,0,0,0,0,3679,1698,0,USEFUL_FLOOR_SINGLE_HANDOFF,173,0,0,0,0,0,0,0,0,0,4000.0,520.0038888888854,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,7028,True,True,True,True,True,True,True,756.693333333332,0.004519140740740733,0.0,494.5600000000929,0.00029536222222227777,0.0026582600000005,1200.0,0.0007166666666666667,0.00645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3548.746666666574,0.01059695185185158,0.01059695185185158,0.0026582600000005,0.00645,0.0,0.0,0.019705211851852082,3.2146615982055664,69.28515625,a8f7f64d18945c8f1b6d48731b2faac77ab2ba3eb931681127714d38e5e027d9,66cda7be55442ca38119abe893fb23c8ef9f8ff0e2db3dd21e83513d6d7988e1,a9a3cfc494537843527493263a622a5d239826d36bdb48d7c29f0ed62c185e26
8u-P02_POCOL_SINGLE_HANDOFF-s05,P02_POCOL_SINGLE_HANDOFF,CONFIRMATORY_PRIMARY,POCOL,CONFIRMATORY_8U,5,2837434832014830297,USEFUL_FLOOR_SINGLE_HANDOFF,1000,COMPLETED,True,0.016222421874999775,0.03583333333333334,0.019610911458333567,0.5472812500000064,0.0,0.035833333333333335,227,164,0.7224669603524229,0,1.170000000000016,1.3215859030837005,1.8000000000000398,0.0,819652.8333333178,0,0,0,0,0.0,0.4713656387665198,0.4713656387665198,0,164,,,,,,,141032,141032,0,0,1162.8566566453005,9.891720655487668e-05,268.08583333332825,0,22.685833333333836,22313.25000000002,0,605.4133333333305,537.9105555555537,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,107,107,79,0,0,1796,0,0,0,0,3663,1545,0,USEFUL_FLOOR_SINGLE_HANDOFF,183,0,0,0,0,0,0,0,0,0,4000.0,514.3108333333297,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,6762,True,True,True,True,True,True,True,742.498333333332,0.004434365046296287,0.0,437.3416666667621,0.000261190162037094,0.0023507114583338463,1200.0,0.0007166666666666667,0.00645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3620.159999999907,0.010810199999999721,0.010810199999999721,0.0023507114583338463,0.00645,0.0,0.0,0.019610911458333567,3.2218289375305176,68.7265625,28b80e5f364e2dc79cd19e9f587897ef62190842d89392cec8432046ac8764d1,66cda7be55442ca38119abe893fb23c8ef9f8ff0e2db3dd21e83513d6d7988e1,9276a125b7f1944fde38344c9e6844839a1ce897ee775a5445ace997a293936e
8u-P02_POCOL_SINGLE_HANDOFF-s06,P02_POCOL_SINGLE_HANDOFF,CONFIRMATORY_PRIMARY,POCOL,CONFIRMATORY_8U,6,11348986123437513146,USEFUL_FLOOR_SINGLE_HANDOFF,1000,COMPLETED,True,0.01613156396990716,0.035833333333333335,0.019701769363426175,0.5498168194444514,0.0,0.035833333333333335,228,166,0.7280701754385965,0,1.162500000000013,1.3157894736842106,1.8000000000000398,0.0,825697.9999999844,0,0,0,0,0.0,0.4298245614035088,0.4298245614035088,0,166,,,,,,,135178,135178,0,0,1228.0104750773055,9.717809620426e-05,269.5241666666618,0,22.493333333333844,22488.999999999964,0,582.044722222218,518.5024999999971,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,98,98,78,0,0,1735,0,0,0,0,3509,1483,0,USEFUL_FLOOR_SINGLE_HANDOFF,176,0,0,0,0,0,0,0,0,0,4000.0,491.7347222222181,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,6489,True,True,True,True,True,True,True,713.3574999999965,0.004260329513888869,0.0,438.9491666667616,0.0002621501967593159,0.0023593517708338434,1200.0,0.0007166666666666667,0.00645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3647.6933333332418,0.010892417592592315,0.010892417592592315,0.0023593517708338434,0.00645,0.0,0.0,0.019701769363426158,3.203782320022583,67.6953125,57482ccc4a3c402bbf2b749c900606afcbcec8c3bb3c002bb903c7e62a50a310,66cda7be55442ca38119abe893fb23c8ef9f8ff0e2db3dd21e83513d6d7988e1,e3ef107e5ffa2689d7cf6fc844cc84abb88727cdb8408e6c1afb4a3dcb8a93a7
8u-P02_POCOL_SINGLE_HANDOFF-s07,P02_POCOL_SINGLE_HANDOFF,CONFIRMATORY_PRIMARY,POCOL,CONFIRMATORY_8U,7,8891096340742217912,USEFUL_FLOOR_SINGLE_HANDOFF,1000,COMPLETED,True,0.01617019230324052,0.035833333333333335,0.019663141030092816,0.5487388194444507,0.0,0.035833333333333335,228,165,0.7236842105263158,0,1.1600000000000072,1.3157894736842106,1.8000000000000398,0.0,823054.7499999835,0,0,0,0,0.0,0.4342105263157895,0.4342105263157895,0,165,,,,,,,137292,137292,0,0,1201.8180229000961,9.800116547418497e-05,268.80916666666155,0,22.4858333333338,22426.249999999876,0,591.9880555555544,527.021388888888,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,99,99,77,0,0,1738,0,0,0,0,3597,1482,0,USEFUL_FLOOR_SINGLE_HANDOFF,180,0,0,0,0,0,0,0,0,0,4000.0,501.70722222222093,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,6577,True,True,True,True,True,True,True,726.3575000000004,0.004337968402777779,0.0,439.02916666676134,0.00026219797453709353,0.0023597817708338425,1200.0,0.0007166666666666667,0.00645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3634.6133333332396,0.010853359259258977,0.010853359259258977,0.0023597817708338425,0.00645,0.0,0.0,0.01966314103009282,3.2274246215820312,68.1484375,b42ff910c8ecb82ded4bbb64657fc02d4cb546d2bc25c6441f51caed13cba435,66cda7be55442ca38119abe893fb23c8ef9f8ff0e2db3dd21e83513d6d7988e1,e1faa6c0cae644595cb1971af58080152cccd9ef86a7d9f4312c2d45c5001713
8u-P02_POCOL_SINGLE_HANDOFF-s08,P02_POCOL_SINGLE_HANDOFF,CONFIRMATORY_PRIMARY,POCOL,CONFIRMATORY_8U,8,11679691160171143853,USEFUL_FLOOR_SINGLE_HANDOFF,1000,COMPLETED,True,0.016159868819444225,0.03583333333333333,0.019673464513889103,0.5490269166666727,0.0,0.035833333333333335,228,165,0.7236842105263158,0,1.1600000000000135,1.3157894736842106,1.8000000000000398,0.0,823848.3333333164,0,0,0,0,0.0,0.4342105263157895,0.4342105263157895,0,165,,,,,,,137037,137037,0,0,1204.0543794741566,9.793859890572258e-05,269.2749999999947,0,22.96500000000048,22928.333333333234,0,590.2811111111121,526.076944444445,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,99,99,80,0,0,1782,0,0,0,0,3526,1531,0,USEFUL_FLOOR_SINGLE_HANDOFF,177,0,0,0,0,0,0,0,0,0,4000.0,498.0647222222222,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,6582,True,True,True,True,True,True,True,721.9716666666695,0.0043117752314815,0.0,437.8683333334287,0.00026150469907413107,0.0023535422916671797,1200.0,0.0007166666666666667,0.00645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3640.1599999999016,0.010869922222221926,0.010869922222221926,0.0023535422916671797,0.00645,0.0,0.0,0.019673464513889106,3.093386173248291,68.046875,de8ef7e53730b259c5073a503da29e20dfcb9a6a9cffd644b37a2c6cf080e750,66cda7be55442ca38119abe893fb23c8ef9f8ff0e2db3dd21e83513d6d7988e1,28a9eebef698905477a3a1c65edbbc06b1e4f6c4c6aaf938d06840ac006d3a64
8u-P02_POCOL_SINGLE_HANDOFF-s09,P02_POCOL_SINGLE_HANDOFF,CONFIRMATORY_PRIMARY,POCOL,CONFIRMATORY_8U,9,14213658195682683475,USEFUL_FLOOR_SINGLE_HANDOFF,1000,COMPLETED,True,0.01624587280092569,0.035833333333333335,0.019587460532407647,0.5466268055555622,0.0,0.035833333333333335,230,178,0.7739130434782608,0,1.1712500000000148,1.3043478260869565,1.8000000000000398,0.0,822559.083333318,0,0,0,0,0.0,0.4434782608695652,0.4434782608695652,0,178,,,,,,,138555,138555,0,0,1284.6883908917036,9.126894831980724e-05,268.3458333333285,0,21.611666666667233,21210.25000000006,0,591.220277777773,524.601388888885,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,102,102,71,0,0,1718,0,0,0,0,3644,1488,0,USEFUL_FLOOR_SINGLE_HANDOFF,178,0,0,0,0,0,0,0,0,0,4000.0,504.4249999999944,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,6596,True,True,True,True,True,True,True,724.6449999999958,0.004327740972222197,0.0,405.20833333342847,0.00024199942129635312,0.0021779947916671784,1200.0,0.0007166666666666667,0.00645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3670.1466666665747,0.010959465740740469,0.010959465740740469,0.0021779947916671784,0.00645,0.0,0.0,0.019587460532407647,3.2138235569000244,68.375,b3a93cd3afac5cb5531edd04cf76ab6c6ae6bbda618d0d34b9862321771a94ce,66cda7be55442ca38119abe893fb23c8ef9f8ff0e2db3dd21e83513d6d7988e1,9a9e58bd0ba6ba23a807e8d3fca81e03fbedc86fbde3c4bc3240794cb607e63f
8u-P02_POCOL_SINGLE_HANDOFF-s10,P02_POCOL_SINGLE_HANDOFF,CONFIRMATORY_PRIMARY,POCOL,CONFIRMATORY_8U,10,14846254136064279593,USEFUL_FLOOR_SINGLE_HANDOFF,1000,COMPLETED,True,0.016159803124999768,0.035833333333333335,0.019673530208333567,0.5490287500000065,0.0,0.035833333333333335,227,165,0.7268722466960352,0,1.1600000000000108,1.3215859030837005,1.8000000000000398,0.0,822959.1666666511,0,0,0,0,0.0,0.43171806167400884,0.43171806167400884,0,165,,,,,,,137986,137986,0,0,1195.7734842665197,9.793820075757435e-05,268.9216666666616,0,22.761666666667175,22677.66666666667,0,593.4863888888864,528.2191666666646,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,98,98,78,0,0,1772,0,0,0,0,3580,1518,0,USEFUL_FLOOR_SINGLE_HANDOFF,179,0,0,0,0,0,0,0,0,0,4000.0,502.09583333333023,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,6597,True,True,True,True,True,True,True,727.4349999999987,0.004344403472222214,0.0,444.7250000000949,0.00026559965277783443,0.00239039687500051,1200.0,0.0007166666666666667,0.00645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3627.8399999999074,0.010833133333333052,0.010833133333333052,0.00239039687500051,0.00645,0.0,0.0,0.01967353020833356,3.286954164505005,67.9609375,de240a8f0f52ffc25184a02d534ff7b5a35e75f66cdf7a7889b32384aedb6dc2,66cda7be55442ca38119abe893fb23c8ef9f8ff0e2db3dd21e83513d6d7988e1,037509da029fcfc6de142f978fadfbb713c30173176737cd8bcc13b96aa9cab4
8u-P02_POCOL_SINGLE_HANDOFF-s11,P02_POCOL_SINGLE_HANDOFF,CONFIRMATORY_PRIMARY,POCOL,CONFIRMATORY_8U,11,13947008554506819547,USEFUL_FLOOR_SINGLE_HANDOFF,1000,COMPLETED,True,0.016159982291666566,0.035833333333333335,0.01967335104166677,0.5490237500000028,0.0,0.035833333333333335,222,152,0.6846846846846847,0,1.1933333333333564,1.3513513513513513,1.8000000000000398,0.0,816990.2499999867,0,0,0,0,0.0,0.4954954954954955,0.4954954954954955,0,152,,,,,,,146190,146190,0,0,1039.742800465148,0.00010631567297149056,268.1941666666619,0,25.044166666661432,25005.999999992917,0,624.7855555555238,555.9088888888585,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,110,110,84,0,0,1957,0,0,0,0,3730,1674,0,USEFUL_FLOOR_SINGLE_HANDOFF,174,0,0,0,0,0,0,0,0,0,4000.0,524.2222222222134,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,7051,True,True,True,True,True,True,True,761.1749999999818,0.004545906249999891,0.0,486.82500000001835,0.00029074270833334427,0.002616684375000099,1200.0,0.0007166666666666667,0.00645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3552.0,0.010606666666666667,0.010606666666666667,0.002616684375000099,0.00645,0.0,0.0,0.019673351041666762,3.270078659057617,69.47265625,dd3866b64078f9af0c1b0489e4e03bb17a0a703be7ebc8be8ecb4132a2efc9c1,66cda7be55442ca38119abe893fb23c8ef9f8ff0e2db3dd21e83513d6d7988e1,6f42c529940e4507eb25204a06f9e1686a7ebfdaa871bb25dd5cb1aad6995c7f
8u-W00_POW_POPULATION_MATCHED-s00,W00_POW_POPULATION_MATCHED,CONFIRMATORY_POW_CONTROL,MATCHED_POW,CONFIRMATORY_8U,0,7109416645113272217,MATCHED_POW,1000,COMPLETED,True,0.035833333333333335,,,,0.0,,330,269,0.8151515151515152,0,0.1787500000000044,0.9081818181818182,4.0,0.0,,,,,,,,,,269,61,1,20,0,0.03583333333333333,0.0,1443165,224746,1218419,0,186.39587295977938,0.0001332094175960347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4551915228366852e-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7431457042694092,29.171875,a3f55fc5d7259a568f2d46a22addbc11438e2b3111b684543ff568e7504c6513,66cda7be55442ca38119abe893fb23c8ef9f8ff0e2db3dd21e83513d6d7988e1,f2a1a010682603aea3a75ddd7faeb98d82485302b8a8aa11c3c79864945237cd
8u-W00_POW_POPULATION_MATCHED-s01,W00_POW_POPULATION_MATCHED,CONFIRMATORY_POW_CONTROL,MATCHED_POW,CONFIRMATORY_8U,1,4722781561396008364,MATCHED_POW,1000,COMPLETED,True,0.035833333333333335,,,,0.0,,295,233,0.7898305084745763,0,0.19333333333332803,1.0050254237288136,4.0,0.0,,,,,,,,,,233,62,1,20,0,0.03583333333333333,0.0,1449495,212948,1236547,0,160.7456389984098,0.00015379113018598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4551915228366852e-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8371436595916748,29.1640625,7553c046f0c6d1ebaec0a307cfc18be4e7af4838120b3271ea9a21b9880d50a9,66cda7be55442ca38119abe893fb23c8ef9f8ff0e2db3dd21e83513d6d7988e1,19f8abdc8dff8d2bbc98eee20981268e6ee263575b499487cc56d63227dc9076
8u-W00_POW_POPULATION_MATCHED-s02,W00_POW_POPULATION_MATCHED,CONFIRMATORY_POW_CONTROL,MATCHED_POW,CONFIRMATORY_8U,2,11057767727017621422,MATCHED_POW,1000,COMPLETED,True,0.035833333333333335,,,,0.0,,305,244,0.8,0,0.17000000000001592,0.9717759562841529,4.0,0.0,,,,,,,,,,244,61,1,20,0,0.03583333333333333,0.0,1447668,216092,1231576,0,168.54693203137737,0.00014685792349726777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4551915228366852e-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7521829605102539,29.6328125,108f1d4787218d02850406f164de4ac3a4e79e2c8880d9c583e72f9717d3c76c,66cda7be55442ca38119abe893fb23c8ef9f8ff0e2db3dd21e83513d6d7988e1,7f7559e2dc3b41ee64b83ef87994a126d2cfc87d6b4ebeb8a617e3676a2777a5
8u-W00_POW_POPULATION_MATCHED-s03,W00_POW_POPULATION_MATCHED,CONFIRMATORY_POW_CONTROL,MATCHED_POW,CONFIRMATORY_8U,3,178241383409361824,MATCHED_POW,1000,COMPLETED,True,0.035833333333333335,,,,0.0,,301,238,0.7906976744186046,0,0.19249999999999545,0.9931589147286821,4.0,0.0,,,,,,,,,,238,63,1,20,0,0.03583333333333333,0.0,1450447,216199,1234248,0,164.08734686617296,0.00015056022408963587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4551915228366852e-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6814322471618652,29.63671875,c94e41e9c04d947f6f9667aa90130658249b64fad5d735a0d5ba4d9840040bbb,66cda7be55442ca38119abe893fb23c8ef9f8ff0e2db3dd21e83513d6d7988e1,4ef0c649275c01e7ee6444ba309a005e5f6932850e58f971c508b094136b6ee1
