run_id,phase,protocol,protocol_label,N,seed,seed_index,tag,miner_hashrate_THs,aggregate_hashrate_THs,active_power_W_per_miner,aggregate_full_power_W,difficulty,target,q_per_candidate,simulation_seconds,epoch_sweep_s,nonce_domain,range_per_miner,accepted_blocks,closed_rounds,blocks_created,blocks_per_hour,total_evaluations,unique_evaluations,duplicate_evaluations,duplicate_ratio,distinct_nonce_values,nonce_value_reuse_ratio,n_templates,active_miner_seconds,low_power_miner_seconds,low_power_fraction,mean_block_interval,median_block_interval,sd_block_interval,p95_block_interval,stale_blocks,stale_rate,range_completions,epoch_exhaustions,exhaustion_count,domain_artifact_exhaustions,active_to_low_transitions,low_to_active_transitions,low_episodes,mean_low_duration_s,median_low_duration_s,max_low_duration_s,miners_entering_low,fraction_miners_entering_low,mean_simultaneous_low_miners,max_simultaneous_low_miners,state_time_conservation_error_s,work_accounting_error,energy_active_J,energy_total_J_LP0,energy_total_kWh_LP0,execution_time_seconds,commit_hash,config_hash
8XP_N300_POWMT_seed003,pilot,POWMT,"X-PW-MATCHED-TEMPLATE (secondary diagnostic, common-template PoW)",300,5143865312279076214,3,,234.0,70200.0,3510.0,1053000.0,9806826710.700989,0x0000000000000000701df14a0962e3ba9d24197b7d77349c7181c91b67e2cbfb,2.3741690408357075e-20,10000.0,600.0,42120000000000000000,140400000000000000,15,15,15,5.4,702000000000000003206,486871647633468309737,215128352366531693469,0.3064506443967688,4294967296,0.9999999999938818,28,3000000.0,0.0,0.0,583.0643619827458,650.6986002032681,381.493993292835,1069.9800523831236,0,0.0,3600,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,10530000000.0,10530000000.0,2925.0,0.048879131999910896,2d3c243b36e904ca04bf391b0a4adc73c8cbe273,b871c98ea1c612cdbd5a2223ff017610d908ae78fe08d509113f86983218cebf
8XP_N300_POW_seed004,pilot,POW,"X-PW (traditional competitive PoW, per-miner distinct templates)",300,1979658706891550875,4,,234.0,70200.0,3510.0,1053000.0,9806826710.700989,0x0000000000000000701df14a0962e3ba9d24197b7d77349c7181c91b67e2cbfb,2.3741690408357075e-20,10000.0,600.0,42120000000000000000,140400000000000000,11,11,11,3.96,701999999999999998951,701999999999999998951,0,0.0,4294967296,0.9999999999938818,6600,3000000.0,0.0,0.0,812.3920695791891,569.0088836238609,933.7074378711445,2307.7230363611925,0,0.0,3000,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,10530000000.0,10530000000.0,2925.0,0.03212775300016801,2d3c243b36e904ca04bf391b0a4adc73c8cbe273,b871c98ea1c612cdbd5a2223ff017610d908ae78fe08d509113f86983218cebf
8XP_N300_POCOL_seed004,pilot,POCOL,X-PC (PoCol static disjoint allocation + post-range low power),300,1979658706891550875,4,,234.0,70200.0,3510.0,1053000.0,9806826710.700989,0x0000000000000000701df14a0962e3ba9d24197b7d77349c7181c91b67e2cbfb,2.3741690408357075e-20,10000.0,600.0,42120000000000000000,140400000000000000,11,11,11,3.96,700234444807914952503,700234444807914952503,0,0.0,4294967296,0.9999999999938664,22,2992454.892341518,7545.107658483102,0.002515035886161034,814.658689049015,569.0088836238609,937.9173315612088,2315.849350499834,0,0.0,3000,10,10,0,3000,3000,3000,2.515035886161035,2.398235892955654,7.099375634552416,300,1.0,0.7545107658483106,300,1.8189894035458565e-12,3.7436604546340197e-16,10503516672.118727,10503516672.118727,2917.6435200329797,0.07067793000032907,2d3c243b36e904ca04bf391b0a4adc73c8cbe273,b871c98ea1c612cdbd5a2223ff017610d908ae78fe08d509113f86983218cebf
8XP_N300_POWMT_seed004,pilot,POWMT,"X-PW-MATCHED-TEMPLATE (secondary diagnostic, common-template PoW)",300,1979658706891550875,4,,234.0,70200.0,3510.0,1053000.0,9806826710.700989,0x0000000000000000701df14a0962e3ba9d24197b7d77349c7181c91b67e2cbfb,2.3741690408357075e-20,10000.0,600.0,42120000000000000000,140400000000000000,12,12,12,4.32,702000000000000001083,469989175940107638915,232010824059892362168,0.33049974937306603,4294967296,0.9999999999938818,26,3000000.0,0.0,0.0,809.4466156529485,784.9294730865997,590.2726398302104,1645.0349696701319,0,0.0,3900,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,10530000000.0,10530000000.0,2925.0,0.049132083999666065,2d3c243b36e904ca04bf391b0a4adc73c8cbe273,b871c98ea1c612cdbd5a2223ff017610d908ae78fe08d509113f86983218cebf
8XP_N300_POW_seed005,pilot,POW,"X-PW (traditional competitive PoW, per-miner distinct templates)",300,5064053482760469401,5,,234.0,70200.0,3510.0,1053000.0,9806826710.700989,0x0000000000000000701df14a0962e3ba9d24197b7d77349c7181c91b67e2cbfb,2.3741690408357075e-20,10000.0,600.0,42120000000000000000,140400000000000000,14,14,14,5.04,701999999999999993369,701999999999999993369,0,0.0,4294967296,0.9999999999938818,7500,3000000.0,0.0,0.0,566.7310001924435,428.79419268933304,462.5994241107637,1354.8214769399067,0,0.0,3000,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,10530000000.0,10530000000.0,2925.0,0.036804517000291526,2d3c243b36e904ca04bf391b0a4adc73c8cbe273,b871c98ea1c612cdbd5a2223ff017610d908ae78fe08d509113f86983218cebf
8XP_N300_POCOL_seed005,pilot,POCOL,X-PC (PoCol static disjoint allocation + post-range low power),300,5064053482760469401,5,,234.0,70200.0,3510.0,1053000.0,9806826710.700989,0x0000000000000000701df14a0962e3ba9d24197b7d77349c7181c91b67e2cbfb,2.3741690408357075e-20,10000.0,600.0,42120000000000000000,140400000000000000,14,14,14,5.04,700198797234415535588,700198797234415535588,0,0.0,4294967296,0.9999999999938661,25,2992302.5522838286,7697.447716172924,0.0025658159053909744,567.9311530158049,428.79419268933304,464.55583428884864,1359.588315428739,0,0.0,3000,10,10,0,3000,3000,3000,2.5658159053909726,2.508710134730279,6.3821832070261735,300,1.0,0.7697447716172917,300,1.8189894035458565e-12,3.743851046808328e-16,10502981958.51624,10502981958.51624,2917.494988476733,0.0451586999997744,2d3c243b36e904ca04bf391b0a4adc73c8cbe273,b871c98ea1c612cdbd5a2223ff017610d908ae78fe08d509113f86983218cebf
8XP_N300_POWMT_seed005,pilot,POWMT,"X-PW-MATCHED-TEMPLATE (secondary diagnostic, common-template PoW)",300,5064053482760469401,5,,234.0,70200.0,3510.0,1053000.0,9806826710.700989,0x0000000000000000701df14a0962e3ba9d24197b7d77349c7181c91b67e2cbfb,2.3741690408357075e-20,10000.0,600.0,42120000000000000000,140400000000000000,13,13,13,4.680000000000001,701999999999999998998,460825684077353097754,241174315922646901244,0.3435531565849671,4294967296,0.9999999999938818,26,3000000.0,0.0,0.0,724.7630124577173,537.6960116608989,849.9984243271717,2254.1712329798065,0,0.0,3581,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,10530000000.0,10530000000.0,2925.0,0.044128661999820906,2d3c243b36e904ca04bf391b0a4adc73c8cbe273,b871c98ea1c612cdbd5a2223ff017610d908ae78fe08d509113f86983218cebf
8XP_N500_POW_seed001,pilot,POW,"X-PW (traditional competitive PoW, per-miner distinct templates)",500,9214983839595262035,1,,234.0,117000.0,3510.0,1755000.0,16344711184.501648,0x000000000000000043452a5f9f3b556ff7e275b07e7ab92aaa811243a4bb4730,1.4245014245014244e-20,10000.0,600.0,70200000000000000000,140400000000000000,20,20,20,7.2,1169999999999999998159,1169999999999999998159,0,0.0,4294967296,0.999999999996329,15000,5000000.0,0.0,0.0,399.2482685469932,272.1716836949329,312.9535805690563,763.1085126759841,0,0.0,4500,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,17550000000.0,17550000000.0,4875.0,0.07991195499971582,2d3c243b36e904ca04bf391b0a4adc73c8cbe273,b871c98ea1c612cdbd5a2223ff017610d908ae78fe08d509113f86983218cebf
8XP_N500_POCOL_seed001,pilot,POCOL,X-PC (PoCol static disjoint allocation + post-range low power),500,9214983839595262035,1,,234.0,117000.0,3510.0,1755000.0,16344711184.501648,0x000000000000000043452a5f9f3b556ff7e275b07e7ab92aaa811243a4bb4730,1.4245014245014244e-20,10000.0,600.0,70200000000000000000,140400000000000000,20,20,20,7.2,1167058294966863261283,1167058294966863261283,0,0.0,4294967296,0.9999999999963198,30,4987428.610969504,12571.389030498896,0.0025142778060997795,399.93429520105826,272.1716836949329,313.727501751541,764.4177720840645,0,0.0,4500,9,9,0,4500,4500,4500,2.793642006777531,2.7734241034564775,5.542861101197559,500,1.0,1.2571389030498903,500,1.8189894035458565e-12,6.738583697075123e-16,17505874424.50296,17505874424.50296,4862.742895695266,0.11354154199989352,2d3c243b36e904ca04bf391b0a4adc73c8cbe273,b871c98ea1c612cdbd5a2223ff017610d908ae78fe08d509113f86983218cebf
8XP_N500_POWMT_seed001,pilot,POWMT,"X-PW-MATCHED-TEMPLATE (secondary diagnostic, common-template PoW)",500,9214983839595262035,1,,234.0,117000.0,3510.0,1755000.0,16344711184.501648,0x000000000000000043452a5f9f3b556ff7e275b07e7ab92aaa811243a4bb4730,1.4245014245014244e-20,10000.0,600.0,70200000000000000000,140400000000000000,16,16,16,5.76,1170000000000000001815,807089070583100784605,362910929416899217210,0.31018028155290533,4294967296,0.999999999996329,27,5000000.0,0.0,0.0,620.2783899498363,556.4022869394953,473.88207119418234,1480.1436484671044,0,0.0,5000,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,17550000000.0,17550000000.0,4875.0,0.08012408600006893,2d3c243b36e904ca04bf391b0a4adc73c8cbe273,b871c98ea1c612cdbd5a2223ff017610d908ae78fe08d509113f86983218cebf
8XP_N500_POW_seed002,pilot,POW,"X-PW (traditional competitive PoW, per-miner distinct templates)",500,6173363108739508102,2,,234.0,117000.0,3510.0,1755000.0,16344711184.501648,0x000000000000000043452a5f9f3b556ff7e275b07e7ab92aaa811243a4bb4730,1.4245014245014244e-20,10000.0,600.0,70200000000000000000,140400000000000000,20,20,20,7.2,1169999999999999999465,1169999999999999999465,0,0.0,4294967296,0.999999999996329,15000,5000000.0,0.0,0.0,492.15653232691545,387.7419353094642,470.01091028005294,1275.882632208736,0,0.0,4500,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,17550000000.0,17550000000.0,4875.0,0.07560165499990035,2d3c243b36e904ca04bf391b0a4adc73c8cbe273,b871c98ea1c612cdbd5a2223ff017610d908ae78fe08d509113f86983218cebf
8XP_N500_POCOL_seed002,pilot,POCOL,X-PC (PoCol static disjoint allocation + post-range low power),500,6173363108739508102,2,,234.0,117000.0,3510.0,1755000.0,16344711184.501648,0x000000000000000043452a5f9f3b556ff7e275b07e7ab92aaa811243a4bb4730,1.4245014245014244e-20,10000.0,600.0,70200000000000000000,140400000000000000,20,20,20,7.2,1167492058041878034577,1167492058041878034577,0,0.0,4294967296,0.9999999999963212,30,4989282.2993242685,10717.700675734897,0.0021435401351469793,493.2063636818813,387.7419353094642,471.8080911337051,1279.242046418116,0,0.0,4500,9,9,0,4500,4500,4500,2.381711261274427,2.5374204271798817,5.316857288835308,500,1.0,1.0717700675734896,500,1.8189894035458565e-12,6.736080083653898e-16,17512380870.62818,17512380870.62818,4864.550241841162,0.09728267900027276,2d3c243b36e904ca04bf391b0a4adc73c8cbe273,b871c98ea1c612cdbd5a2223ff017610d908ae78fe08d509113f86983218cebf
8XP_N500_POWMT_seed002,pilot,POWMT,"X-PW-MATCHED-TEMPLATE (secondary diagnostic, common-template PoW)",500,6173363108739508102,2,,234.0,117000.0,3510.0,1755000.0,16344711184.501648,0x000000000000000043452a5f9f3b556ff7e275b07e7ab92aaa811243a4bb4730,1.4245014245014244e-20,10000.0,600.0,70200000000000000000,140400000000000000,16,16,16,5.76,1170000000000000005509,787589684602985221307,382410315397014784202,0.326846423416252,4294967296,0.999999999996329,29,5000000.0,0.0,0.0,616.9321574605821,541.3137630899105,640.0872910821771,1752.6720462317828,0,0.0,6000,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,17550000000.0,17550000000.0,4875.0,0.08446228299999348,2d3c243b36e904ca04bf391b0a4adc73c8cbe273,b871c98ea1c612cdbd5a2223ff017610d908ae78fe08d509113f86983218cebf
8XP_N500_POW_seed003,pilot,POW,"X-PW (traditional competitive PoW, per-miner distinct templates)",500,5143865312279076214,3,,234.0,117000.0,3510.0,1755000.0,16344711184.501648,0x000000000000000043452a5f9f3b556ff7e275b07e7ab92aaa811243a4bb4730,1.4245014245014244e-20,10000.0,600.0,70200000000000000000,140400000000000000,17,17,17,6.12,1169999999999999999733,1169999999999999999733,0,0.0,4294967296,0.999999999996329,12999,5000000.0,0.0,0.0,538.826076562126,413.8484733349578,575.1961319893747,1628.0293750934693,0,0.0,4000,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,17550000000.0,17550000000.0,4875.0,0.06452214499995534,2d3c243b36e904ca04bf391b0a4adc73c8cbe273,b871c98ea1c612cdbd5a2223ff017610d908ae78fe08d509113f86983218cebf
8XP_N500_POCOL_seed003,pilot,POCOL,X-PC (PoCol static disjoint allocation + post-range low power),500,5143865312279076214,3,,234.0,117000.0,3510.0,1755000.0,16344711184.501648,0x000000000000000043452a5f9f3b556ff7e275b07e7ab92aaa811243a4bb4730,1.4245014245014244e-20,10000.0,600.0,70200000000000000000,140400000000000000,17,17,17,6.12,1167371725349618152857,1167371725349618152857,0,0.0,4294967296,0.9999999999963208,26,4988768.057049644,11231.942950349794,0.002246388590069959,539.9134630310464,413.8484733349578,577.4744508210576,1634.816112839455,0,0.0,4000,8,8,0,4000,4000,4000,2.8079857375874493,2.7498486764006884,6.7458575684040625,500,1.0,1.1231942950349776,500,1.8189894035458565e-12,1.2350753137936392e-15,17510575880.24425,17510575880.24425,4864.048855623403,0.09054349200005163,2d3c243b36e904ca04bf391b0a4adc73c8cbe273,b871c98ea1c612cdbd5a2223ff017610d908ae78fe08d509113f86983218cebf
8XP_N500_POWMT_seed003,pilot,POWMT,"X-PW-MATCHED-TEMPLATE (secondary diagnostic, common-template PoW)",500,5143865312279076214,3,,234.0,117000.0,3510.0,1755000.0,16344711184.501648,0x000000000000000043452a5f9f3b556ff7e275b07e7ab92aaa811243a4bb4730,1.4245014245014244e-20,10000.0,600.0,70200000000000000000,140400000000000000,12,12,12,4.32,1169999999999999999455,794964398461992608484,375035601538007390971,0.3205432491777841,4294967296,0.999999999996329,24,5000000.0,0.0,0.0,750.7561883858165,851.779865289283,483.75609888201757,1456.3355767662315,0,0.0,5500,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,17550000000.0,17550000000.0,4875.0,0.06908212500002264,2d3c243b36e904ca04bf391b0a4adc73c8cbe273,b871c98ea1c612cdbd5a2223ff017610d908ae78fe08d509113f86983218cebf
8XP_N500_POW_seed004,pilot,POW,"X-PW (traditional competitive PoW, per-miner distinct templates)",500,1979658706891550875,4,,234.0,117000.0,3510.0,1755000.0,16344711184.501648,0x000000000000000043452a5f9f3b556ff7e275b07e7ab92aaa811243a4bb4730,1.4245014245014244e-20,10000.0,600.0,70200000000000000000,140400000000000000,17,17,17,6.12,1170000000000000002321,1170000000000000002321,0,0.0,4294967296,0.999999999996329,13275,5000000.0,0.0,0.0,476.26861589331537,427.5598951409952,342.33819092637685,1011.4428255664059,0,0.0,4275,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,17550000000.0,17550000000.0,4875.0,0.06519367700002476,2d3c243b36e904ca04bf391b0a4adc73c8cbe273,b871c98ea1c612cdbd5a2223ff017610d908ae78fe08d509113f86983218cebf
8XP_N500_POCOL_seed004,pilot,POCOL,X-PC (PoCol static disjoint allocation + post-range low power),500,1979658706891550875,4,,234.0,117000.0,3510.0,1755000.0,16344711184.501648,0x000000000000000043452a5f9f3b556ff7e275b07e7ab92aaa811243a4bb4730,1.4245014245014244e-20,10000.0,600.0,70200000000000000000,140400000000000000,15,15,15,5.4,1167756798231843933901,1167756798231843933901,0,0.0,4294967296,0.999999999996322,24,4990413.6676574545,9586.332342547257,0.0019172664685094514,629.8990023277233,437.3361942394033,508.0084957297891,1618.3995202486356,0,0.0,4275,8,8,0,4275,4275,4275,2.2424169222332804,2.3675993743054278,6.478269652126983,500,1.0,0.9586332342547259,500,1.8189894035458565e-12,3.3672764791040985e-16,17516351973.477665,17516351973.477665,4865.653325966018,0.07645257800004401,2d3c243b36e904ca04bf391b0a4adc73c8cbe273,b871c98ea1c612cdbd5a2223ff017610d908ae78fe08d509113f86983218cebf
8XP_N500_POWMT_seed004,pilot,POWMT,"X-PW-MATCHED-TEMPLATE (secondary diagnostic, common-template PoW)",500,1979658706891550875,4,,234.0,117000.0,3510.0,1755000.0,16344711184.501648,0x000000000000000043452a5f9f3b556ff7e275b07e7ab92aaa811243a4bb4730,1.4245014245014244e-20,10000.0,600.0,70200000000000000000,140400000000000000,14,14,14,5.04,1170000000000000002413,793185848088876747191,376814151911123255222,0.32206337770181476,4294967296,0.999999999996329,28,5000000.0,0.0,0.0,571.0752965878324,387.67559115987393,610.3687512527753,1603.596140951683,0,0.0,6500,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,17550000000.0,17550000000.0,4875.0,0.08177370800012795,2d3c243b36e904ca04bf391b0a4adc73c8cbe273,b871c98ea1c612cdbd5a2223ff017610d908ae78fe08d509113f86983218cebf
8XP_N500_POW_seed005,pilot,POW,"X-PW (traditional competitive PoW, per-miner distinct templates)",500,5064053482760469401,5,,234.0,117000.0,3510.0,1755000.0,16344711184.501648,0x000000000000000043452a5f9f3b556ff7e275b07e7ab92aaa811243a4bb4730,1.4245014245014244e-20,10000.0,600.0,70200000000000000000,140400000000000000,12,12,12,4.32,1170000000000000000468,1170000000000000000468,0,0.0,4294967296,0.999999999996329,12500,5000000.0,0.0,0.0,776.5390000523547,659.1746956176086,703.376885400499,1990.1163783420445,0,0.0,6000,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,17550000000.0,17550000000.0,4875.0,0.06149363100030314,2d3c243b36e904ca04bf391b0a4adc73c8cbe273,b871c98ea1c612cdbd5a2223ff017610d908ae78fe08d509113f86983218cebf
8XP_N500_POCOL_seed005,pilot,POCOL,X-PC (PoCol static disjoint allocation + post-range low power),500,5064053482760469401,5,,234.0,117000.0,3510.0,1755000.0,16344711184.501648,0x000000000000000043452a5f9f3b556ff7e275b07e7ab92aaa811243a4bb4730,1.4245014245014244e-20,10000.0,600.0,70200000000000000000,140400000000000000,12,12,12,4.32,1166554138112215925790,1166554138112215925790,0,0.0,4294967296,0.9999999999963183,25,4985274.094496651,14725.905503350757,0.0029451811006701513,778.7324301086529,660.3097171364922,705.983680878238,1997.135118637567,0,0.0,6000,12,12,0,6000,6000,6000,2.4543175838917946,2.580140831968947,6.182659753738335,500,1.0,1.4725905503350747,500,1.8189894035458565e-12,3.3707479760547104e-16,17498312071.683243,17498312071.683243,4860.642242134234,0.07927954199976739,2d3c243b36e904ca04bf391b0a4adc73c8cbe273,b871c98ea1c612cdbd5a2223ff017610d908ae78fe08d509113f86983218cebf
8XP_N500_POWMT_seed005,pilot,POWMT,"X-PW-MATCHED-TEMPLATE (secondary diagnostic, common-template PoW)",500,5064053482760469401,5,,234.0,117000.0,3510.0,1755000.0,16344711184.501648,0x000000000000000043452a5f9f3b556ff7e275b07e7ab92aaa811243a4bb4730,1.4245014245014244e-20,10000.0,600.0,70200000000000000000,140400000000000000,10,10,10,3.6,1169999999999999997857,791308460410786107213,378691539589213890644,0.32366798255488366,4294967296,0.999999999996329,24,5000000.0,0.0,0.0,926.4665904882615,823.5882916104371,949.5780234635463,2410.201718705677,0,0.0,6500,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,17550000000.0,17550000000.0,4875.0,0.06998628099972848,2d3c243b36e904ca04bf391b0a4adc73c8cbe273,b871c98ea1c612cdbd5a2223ff017610d908ae78fe08d509113f86983218cebf
