run_id,protocol,composition,N,t,h_active_fraction,p_drawn_fraction
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.062668023668,0.31333333333333335,0.31333333333333335
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.062997007319,0.31666666666666665,0.31666666666666665
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.063040801247,0.32,0.32
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.063556752362,0.3233333333333333,0.3233333333333333
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.063929279364,0.32666666666666666,0.32666666666666666
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.065637105278,0.33,0.33
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.071636014774,0.3333333333333333,0.3333333333333333
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.076319817954,0.33666666666666667,0.33666666666666667
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.077719604335,0.34,0.34
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.089724900725,0.3433333333333333,0.3433333333333333
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.0936601347985,0.3466666666666667,0.3466666666666667
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.094519997388,0.35,0.35
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.0947484084745,0.35333333333333333,0.35333333333333333
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.1118709154,0.3566666666666667,0.3566666666666667
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.121039012824,0.36,0.36
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.122570225143,0.36333333333333334,0.36333333333333334
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.130353224366,0.36666666666666664,0.36666666666666664
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.130780566412,0.37,0.37
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.133827724202,0.37333333333333335,0.37333333333333335
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.13442126691,0.37666666666666665,0.37666666666666665
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.140529938949,0.38,0.38
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.150909923503,0.38333333333333336,0.38333333333333336
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.164566748905,0.38666666666666666,0.38666666666666666
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.195290472078,0.39,0.39
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.198566428073,0.3933333333333333,0.3933333333333333
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.202008021568,0.39666666666666667,0.39666666666666667
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.206537912653,0.4,0.4
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.216527784119,0.4033333333333333,0.4033333333333333
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.216854334905,0.4066666666666667,0.4066666666666667
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.234413578183,0.41,0.41
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.249206580627,0.41333333333333333,0.41333333333333333
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.256044137199,0.4166666666666667,0.4166666666666667
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.262487873234,0.42,0.42
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.266906101392,0.42333333333333334,0.42333333333333334
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.269692409293,0.4266666666666667,0.4266666666666667
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.2756581878875,0.43,0.43
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.287185047373,0.43333333333333335,0.43333333333333335
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.301343299948,0.43666666666666665,0.43666666666666665
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.301503994102,0.44,0.44
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.305691468426,0.44333333333333336,0.44333333333333336
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.307909650471,0.44666666666666666,0.44666666666666666
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.3079547658535,0.45,0.45
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.32704410227,0.4533333333333333,0.4533333333333333
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.328448808789,0.45666666666666667,0.45666666666666667
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.3359212681535,0.46,0.46
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.343240158131,0.4633333333333333,0.4633333333333333
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.343482739507,0.4666666666666667,0.4666666666666667
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.357831514985,0.47,0.47
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.366269902075,0.47333333333333333,0.47333333333333333
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.400778399886,0.4766666666666667,0.4766666666666667
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.4040404807465,0.48,0.48
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.407367850544,0.48333333333333334,0.48333333333333334
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.40778340202,0.4866666666666667,0.4866666666666667
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.409400615378,0.49,0.49
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.428415680651,0.49333333333333335,0.49333333333333335
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.435838824915,0.49666666666666665,0.49666666666666665
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.45023311902,0.5,0.5
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.468307634263,0.5033333333333333,0.5033333333333333
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.490625988562,0.5066666666666667,0.5066666666666667
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.497450396597,0.51,0.51
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.510735694298,0.5133333333333333,0.5133333333333333
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.5262968704155,0.5166666666666667,0.5166666666666667
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.551674623701,0.52,0.52
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.565206698929,0.5233333333333333,0.5233333333333333
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.5774234720675,0.5266666666666666,0.5266666666666666
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.637492033578,0.53,0.53
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.678240855124,0.5333333333333333,0.5333333333333333
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.684568757418,0.5366666666666666,0.5366666666666666
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.710271211328,0.54,0.54
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.770650398693,0.5433333333333333,0.5433333333333333
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.829904438283,0.5466666666666666,0.5466666666666666
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.87474116346,0.55,0.55
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.911024565687,0.5533333333333333,0.5533333333333333
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.911025208213,0.5566666666666666,0.5566666666666666
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5451.999592295714,0.56,0.56
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5452.093243419564,0.5633333333333334,0.5633333333333334
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5452.108795756045,0.5666666666666667,0.5666666666666667
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5452.1634455822905,0.57,0.57
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5452.229951469021,0.5733333333333334,0.5733333333333334
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5452.332483931399,0.5766666666666667,0.5766666666666667
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5452.362657294849,0.58,0.58
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5452.415715187189,0.5833333333333334,0.5833333333333334
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5452.433840827959,0.5866666666666667,0.5866666666666667
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5452.455300850145,0.59,0.59
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5452.495890908817,0.5933333333333334,0.5933333333333334
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5452.641999023524,0.5966666666666667,0.5966666666666667
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,5452.646031415846,0.6,0.6
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7466.908029961805,0.5966666666666667,0.5966666666666667
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7466.909433143543,0.5933333333333334,0.5933333333333334
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7466.911035273636,0.59,0.59
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7466.913109783231,0.5866666666666667,0.5866666666666667
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7466.9148858904755,0.5833333333333334,0.5833333333333334
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7466.915499700724,0.58,0.58
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7466.92019657035,0.5766666666666667,0.5766666666666667
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7466.923466307531,0.5733333333333334,0.5733333333333334
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7466.928487977038,0.57,0.57
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7466.930233704124,0.5666666666666667,0.5666666666666667
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7466.930966442799,0.5633333333333334,0.5633333333333334
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7466.931193928481,0.56,0.56
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7466.935723186179,0.5566666666666666,0.5566666666666666
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7466.942210217143,0.5533333333333333,0.5533333333333333
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7466.944647234165,0.55,0.55
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7466.946616949752,0.5466666666666666,0.5466666666666666
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7466.950571094533,0.5433333333333333,0.5433333333333333
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7466.952899422099,0.54,0.54
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7466.9533791131225,0.5366666666666666,0.5366666666666666
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7466.968610926024,0.5333333333333333,0.5333333333333333
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7466.968694963399,0.53,0.53
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7466.971566848424,0.5266666666666666,0.5266666666666666
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7466.976143880781,0.5233333333333333,0.5233333333333333
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7466.979930882253,0.52,0.52
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7466.980701647591,0.5166666666666667,0.5166666666666667
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7466.984986639381,0.5133333333333333,0.5133333333333333
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7466.9850359273105,0.51,0.51
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7466.985297005956,0.5066666666666667,0.5066666666666667
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7466.986979330918,0.5033333333333333,0.5033333333333333
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7466.995193111784,0.5,0.5
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7466.99672946996,0.49666666666666665,0.49666666666666665
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7466.997439305018,0.49333333333333335,0.49333333333333335
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7466.999413903342,0.49,0.49
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.000915075867,0.4866666666666667,0.4866666666666667
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.011721655779,0.48333333333333334,0.48333333333333334
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.016250126196,0.48,0.48
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.019672119562,0.4766666666666667,0.4766666666666667
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.024574779039,0.47333333333333333,0.47333333333333333
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.024973208539,0.47,0.47
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.02528414819,0.4666666666666667,0.4666666666666667
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.027334416032,0.4633333333333333,0.4633333333333333
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.037211583103,0.46,0.46
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.039785507839,0.45666666666666667,0.45666666666666667
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.049244761361,0.4533333333333333,0.4533333333333333
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.057867624155,0.45,0.45
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.059591765314,0.44666666666666666,0.44666666666666666
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.061709312828,0.44333333333333336,0.44333333333333336
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.064602620781,0.44,0.44
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.069136439336,0.43666666666666665,0.43666666666666665
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.078416205047,0.43333333333333335,0.43333333333333335
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.08139516914,0.43,0.43
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.0825793758095,0.4266666666666667,0.4266666666666667
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.086228775752,0.42333333333333334,0.42333333333333334
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.094578953941,0.42,0.42
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.098758612186,0.4166666666666667,0.4166666666666667
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.099450419426,0.41333333333333333,0.41333333333333333
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.099751355855,0.41,0.41
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.102990525797,0.4066666666666667,0.4066666666666667
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.1041943563405,0.4033333333333333,0.4033333333333333
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.106374264094,0.4,0.4
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.109164272095,0.39666666666666667,0.39666666666666667
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.109241484356,0.3933333333333333,0.3933333333333333
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.112329585349,0.39,0.39
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.115343751471,0.38666666666666666,0.38666666666666666
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.116391616795,0.38333333333333336,0.38333333333333336
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.122080475607,0.38,0.38
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.1224385118185,0.37666666666666665,0.37666666666666665
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.122710556895,0.37333333333333335,0.37333333333333335
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.123065020162,0.37,0.37
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.130016023108,0.36666666666666664,0.36666666666666664
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.1313360027825,0.36333333333333334,0.36333333333333334
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.137904890388,0.36,0.36
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.13974215808,0.3566666666666667,0.3566666666666667
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.144528025853,0.35333333333333333,0.35333333333333333
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.157625817094,0.35,0.35
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.168220734731,0.3466666666666667,0.3466666666666667
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.175644621252,0.3433333333333333,0.3433333333333333
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.179201674308,0.34,0.34
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.183456436196,0.33666666666666667,0.33666666666666667
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.184362761083,0.3333333333333333,0.3333333333333333
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.1847264094295,0.33,0.33
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.190839741583,0.32666666666666666,0.32666666666666666
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.210027221504,0.3233333333333333,0.3233333333333333
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.214529037222,0.32,0.32
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.219922578963,0.31666666666666665,0.31666666666666665
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.2259472126525,0.31333333333333335,0.31333333333333335
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.237878428597,0.31,0.31
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.249244816997,0.30666666666666664,0.30666666666666664
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.250935945402,0.30333333333333334,0.30333333333333334
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.252990278158,0.3,0.3
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.2619978977455,0.2966666666666667,0.2966666666666667
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.267965959149,0.29333333333333333,0.29333333333333333
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.26951087922,0.29,0.29
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.282082437321,0.2866666666666667,0.2866666666666667
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.295820466046,0.2833333333333333,0.2833333333333333
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.2961968811705,0.28,0.28
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.297176445902,0.27666666666666667,0.27666666666666667
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.297911789318,0.2733333333333333,0.2733333333333333
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.298196737401,0.27,0.27
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.298292969374,0.26666666666666666,0.26666666666666666
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.304389420446,0.2633333333333333,0.2633333333333333
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.322819827282,0.26,0.26
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.324400875397,0.25666666666666665,0.25666666666666665
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.33073680771,0.25333333333333335,0.25333333333333335
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.331993498857,0.25,0.25
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.335851248031,0.24666666666666667,0.24666666666666667
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.3441351842885,0.24333333333333335,0.24333333333333335
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.349111953483,0.24,0.24
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.356271183102,0.23666666666666666,0.23666666666666666
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.359212144103,0.23333333333333334,0.23333333333333334
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.363166604581,0.23,0.23
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.366818760423,0.22666666666666666,0.22666666666666666
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.375576954566,0.22333333333333333,0.22333333333333333
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.375931556986,0.22,0.22
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.3856072327235,0.21666666666666667,0.21666666666666667
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.385646482595,0.21333333333333335,0.21333333333333335
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.393643812007,0.21,0.21
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.406702717571,0.20666666666666667,0.20666666666666667
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.416889275372,0.20333333333333334,0.20333333333333334
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.42446870459,0.2,0.2
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.432344708174,0.19666666666666666,0.19666666666666666
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.4369189145755,0.19333333333333333,0.19333333333333333
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.439350673018,0.19,0.19
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.442698752637,0.18666666666666668,0.18666666666666668
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.446170759382,0.18333333333333332,0.18333333333333332
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.44972236927,0.18,0.18
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.458827829694,0.17666666666666667,0.17666666666666667
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.459588609478,0.17333333333333334,0.17333333333333334
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.466444960699,0.17,0.17
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.478657895374,0.16666666666666666,0.16666666666666666
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.483730591185,0.16333333333333333,0.16333333333333333
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.497347164566,0.16,0.16
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.498095987063,0.15666666666666668,0.15666666666666668
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.52313981616,0.15333333333333332,0.15333333333333332
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.527051743766,0.15,0.15
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.543718998707,0.14666666666666667,0.14666666666666667
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.562307667737,0.14333333333333334,0.14333333333333334
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.58342693266,0.14,0.14
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.602047328609,0.13666666666666666,0.13666666666666666
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.606601610205,0.13333333333333333,0.13333333333333333
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.621802274937,0.13,0.13
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.64106741887,0.12666666666666668,0.12666666666666668
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.647997734163,0.12333333333333334,0.12333333333333334
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.661593492662,0.12,0.12
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.671431120668,0.11666666666666667,0.11666666666666667
8YP_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,7467.685696269049,0.11333333333333333,0.11333333333333333
