composition,N,protocol,metric,family,n_pairs,mean_control,mean_treatment,mean_difference,median_difference,sd_difference,iqr_difference,ci95_mean_low,ci95_mean_high,boot_ci95_low,boot_ci95_high,relative_difference,n_negative,n_zero,n_positive,shapiro_p,normality_ok,ttest_t,ttest_p,wilcoxon_W,wilcoxon_p,recommended_test,recommended_p,p_holm,cohen_dz,rank_biserial
H2,300,P3_ENERGY,energy_kWh_alpha_050,energy_alpha_050,30,2740.8333333333326,2002.5755409405858,-738.2577923927475,-738.253521739464,0.23095759759215959,0.2680924307190935,-738.3440333770194,-738.1715514084757,-738.3400821559296,-738.1773645734136,-0.26935522981796817,30,0,0,0.6628975206044714,True,-17507.994989691586,2.079276678109014e-103,0.0,1.862645149230957e-09,paired t-test,2.079276678109014e-103,1.8713490102981125e-102,-3196.507930847171,-1.0
H2,300,P4_RESERVE,accepted_blocks,accepted_blocks,30,17.7,10.1,-7.6,-7.0,3.233445903953413,4.75,-8.807388543411546,-6.392611456588453,-8.766666666666667,-6.5,-0.4293785310734463,30,0,0,0.0843971885737935,True,-12.873855201813322,1.6120858692228383e-13,0.0,1.6741785256701665e-06,paired t-test,1.6120858692228383e-13,7.957212543049544e-13,-2.3504336320294597,-1.0
H2,300,P4_RESERVE,total_evaluations,total_evaluations,30,5.069999999999999e+20,2.8592805531844297e+20,-2.21071944681557e+20,-2.265567297267524e+20,2.094258478896064e+19,2.2023029902954332e+19,-2.2889203436133174e+20,-2.1325185500178226e+20,-2.2842066731895954e+20,-2.135539502133264e+20,-0.4360393386224005,30,0,0,0.6832974441108938,True,-57.818121379864486,1.6568165229719335e-31,0.0,1.862645149230957e-09,paired t-test,1.6568165229719335e-31,9.940899137831602e-31,-10.556096437441168,-1.0
H2,300,P4_RESERVE,mean_h_active_fraction,mean_h_active_fraction,30,1.0,0.5639606613775999,-0.4360393386224002,-0.44685745508235175,0.04130687335100706,0.04343792880267244,-0.45146357862195585,-0.4206150986228445,-0.45053386058966366,-0.42121094716632396,-0.4360393386224002,30,0,0,0.6832974441109219,True,-57.81812137986463,1.6568165229718247e-31,0.0,1.862645149230957e-09,paired t-test,1.6568165229718247e-31,9.940899137830949e-31,-10.556096437441195,-1.0
H2,300,P4_RESERVE,median_block_interval,median_block_interval,30,425.1267833904724,679.5643312990583,254.43754790858583,184.8136442627557,360.83727624148463,375.11068164331743,119.69869458893774,389.1764012282339,131.10379640654494,382.8995167779612,0.598498043052933,7,0,23,0.13869225447233957,True,3.8621615238157543,0.0005809099964968486,73.0,0.0006084088236093521,paired t-test,0.0005809099964968486,0.0007717250852942164,0.7051309957741382,0.6860215053763441
H2,300,P4_RESERVE,energy_kWh_alpha_0,energy_alpha_0,30,2740.8333333333326,1471.7187962548403,-1269.1145370784932,-1286.7936464112472,124.82328387802137,164.57191217512877,-1315.7243172888448,-1222.5047568681416,-1312.8107767598217,-1224.5520441567348,-0.463039660837395,30,0,0,0.5691392472001557,True,-55.688541305714914,4.873448703701491e-31,0.0,1.862645149230957e-09,paired t-test,4.873448703701491e-31,2.4367243518507454e-30,-10.167290089232754,-1.0
H2,300,P4_RESERVE,energy_kWh_alpha_005,energy_alpha_005,30,2740.8333333333326,1535.1745231087648,-1205.6588102245687,-1222.4539640906846,118.58211968412039,156.34331656637255,-1249.9381014244027,-1161.3795190247347,-1247.1702379218307,-1163.324441948898,-0.43988767779552534,30,0,0,0.5691392472001651,True,-55.68854130571489,4.873448703701543e-31,0.0,1.862645149230957e-09,paired t-test,4.873448703701543e-31,2.4367243518507717e-30,-10.167290089232747,-1.0
H2,300,P4_RESERVE,energy_kWh_alpha_010,energy_alpha_010,30,2740.8333333333326,1598.6302499626888,-1142.2030833706438,-1158.1142817701225,112.34095549021924,148.11472095761542,-1184.1518855599602,-1100.2542811813273,-1181.5296990838397,-1102.096839741061,-0.41673569475365546,30,0,0,0.5691392472001553,True,-55.688541305714914,4.873448703701491e-31,0.0,1.862645149230957e-09,paired t-test,4.873448703701491e-31,2.4367243518507454e-30,-10.16729008923275,-1.0
H2,300,P4_RESERVE,energy_kWh_alpha_025,energy_alpha_025,30,2740.8333333333326,1788.9974305244634,-951.83590280887,-965.0952348084354,93.61746290851602,123.42893413134641,-986.7932379666336,-916.8785676511063,-984.608082569866,-918.4140331175514,-0.3472797456280463,30,0,0,0.5691392472001477,True,-55.68854130571493,4.873448703701465e-31,0.0,1.862645149230957e-09,paired t-test,4.873448703701465e-31,2.436724351850733e-30,-10.167290089232756,-1.0
H2,300,P4_RESERVE,energy_kWh_alpha_050,energy_alpha_050,30,2740.8333333333326,2106.276064794087,-634.5572685392465,-643.3968232056238,62.41164193901074,82.28595608756461,-657.8621586444223,-611.2523784340707,-656.4053883799107,-612.2760220783673,-0.23151983041869748,30,0,0,0.5691392472001495,True,-55.68854130571486,4.873448703701633e-31,0.0,1.862645149230957e-09,paired t-test,4.873448703701633e-31,2.4367243518508162e-30,-10.167290089232742,-1.0
H2,500,P0_ALL,accepted_blocks,accepted_blocks,30,16.533333333333335,16.466666666666665,-0.06666666666666667,0.0,0.3651483716701107,0.0,-0.20301530947551355,0.0696819761421802,-0.2,0.06666666666666667,-0.004032258064516129,3,26,1,4.808123108979903e-09,False,-1.0,0.32558198801619365,2.5,0.31731050786291415,Wilcoxon signed-rank,0.31731050786291415,1.0,-0.18257418583505539,-0.5
H2,500,P0_ALL,total_evaluations,total_evaluations,30,8.449999999999999e+20,8.428557209631865e+20,-2.144279036813526e+18,-2.1526009938790973e+18,4.4598295535868166e+17,8.172231572760494e+17,-2.310811809233971e+18,-1.9777462643930806e+18,-2.297907079992248e+18,-1.9891741825350648e+18,-0.002537608327589972,30,0,0,0.2561965521009373,True,-26.334414441997037,8.4512239669125575e-22,0.0,1.862645149230957e-09,paired t-test,8.4512239669125575e-22,5.915856776838791e-21,-4.807984276190534,-1.0
H2,500,P0_ALL,mean_h_active_fraction,mean_h_active_fraction,30,1.0,0.99746239167241,-0.0025376083275899055,-0.0025474567974871354,0.0005277904797143053,0.0009671279967728985,-0.0027346885316377285,-0.0023405281235420825,-0.002719416662712145,-0.0023540522870238835,-0.0025376083275899055,30,0,0,0.2561965521114201,True,-26.334414442001883,8.4512239668692e-22,0.0,1.862645149230957e-09,paired t-test,8.4512239668692e-22,5.91585677680844e-21,-4.807984276191418,-1.0
H2,500,P0_ALL,median_block_interval,median_block_interval,30,445.9503370704133,441.02051646353544,-4.929820606877748,0.0,19.335745286975634,0.0,-12.149906555825957,2.2902653420704606,-12.563338319129404,0.8468843326202582,-0.011054640387230731,4,19,7,1.6991040679032034e-09,False,-1.3964674807024693,0.17317138719964645,33.0,1.0,Wilcoxon signed-rank,1.0,1.0,-0.2549589133343842,0.0
H2,500,P0_ALL,energy_kWh_alpha_0,energy_alpha_0,30,4568.0555555555575,4556.465991959416,-11.589563596139064,-11.632933306888845,2.4097188407570327,4.416865993860711,-12.489367399139354,-10.689759793138773,-12.420921795818458,-10.750645268500309,-0.002537089020741904,30,0,0,0.2617872056606376,True,-26.342763752686704,8.376878167697043e-22,0.0,1.862645149230957e-09,paired t-test,8.376878167697043e-22,5.86381471738793e-21,-4.809508644791983,-1.0
H2,500,P0_ALL,energy_kWh_alpha_005,energy_alpha_005,30,4568.0555555555575,4557.045470139224,-11.010085416332034,-11.05128664154472,2.289232898719095,4.1960226941675955,-11.864899029182277,-10.15527180348179,-11.799875706027365,-10.213113005075199,-0.002410234569704792,30,0,0,0.2617872056603815,True,-26.342763752687514,8.376878167689859e-22,0.0,1.862645149230957e-09,paired t-test,8.376878167689859e-22,5.8638147173829015e-21,-4.80950864479213,-1.0
H2,500,P0_ALL,energy_kWh_alpha_010,energy_alpha_010,30,4568.0555555555575,4557.62494831903,-10.430607236525066,-10.469639976200142,2.1687469566813893,3.97517939447539,-11.24043065922535,-9.620783813824783,-11.178829616236571,-9.67558074165018,-0.0022833801186676935,30,0,0,0.261787205660157,True,-26.34276375268574,8.376878167705561e-22,0.0,1.862645149230957e-09,paired t-test,8.376878167705561e-22,5.863814717393893e-21,-4.809508644791808,-1.0
H2,500,P0_ALL,energy_kWh_alpha_025,energy_alpha_025,30,4568.0555555555575,4559.3633828584525,-8.692172697104343,-8.72469998016686,1.807289130567791,3.3126494953960446,-9.367025549354567,-8.01731984485412,-9.315691346863888,-8.062983951375276,-0.001902816765556438,30,0,0,0.2617872056602335,True,-26.3427637526866,8.376878167697946e-22,0.0,1.862645149230957e-09,paired t-test,8.376878167697946e-22,5.863814717388562e-21,-4.809508644791964,-1.0
H2,500,P0_ALL,energy_kWh_alpha_050,energy_alpha_050,30,4568.0555555555575,4562.260773757485,-5.794781798069774,-5.8164666534457865,1.2048594203785814,2.2084329969306964,-6.2446836995699435,-5.344879896569605,-6.210460897909588,-5.3753226342504306,-0.0012685445103710051,30,0,0,0.2617872056593401,True,-26.34276375268638,8.376878167699917e-22,0.0,1.862645149230957e-09,paired t-test,8.376878167699917e-22,5.863814717389942e-21,-4.809508644791924,-1.0
H2,500,P3_ENERGY,accepted_blocks,accepted_blocks,30,16.533333333333335,10.433333333333334,-6.1,-6.0,2.17112715045625,2.0,-6.91071220166249,-5.28928779833751,-6.866666666666666,-5.366666666666666,-0.36895161290322576,30,0,0,0.10592802756244313,True,-15.388815897214487,1.732749420363848e-15,0.0,1.600349795648682e-06,paired t-test,1.732749420363848e-15,1.5594744783274632e-14,-2.8096005333994922,-1.0
H2,500,P3_ENERGY,total_evaluations,total_evaluations,30,8.449999999999999e+20,5.063636175115007e+20,-3.386363824884994e+20,-3.386072388606313e+20,1.9490549589166093e+17,3.209157052699771e+17,-3.387091613967532e+20,-3.385636035802456e+20,-3.387051397982891e+20,-3.385680950768718e+20,-0.4007531153710053,30,0,0,0.5383240942919258,True,-9516.344556235486,9.911338753688301e-96,0.0,1.862645149230957e-09,paired t-test,9.911338753688301e-96,4.95566937684415e-95,-1737.438859480555,-1.0
H2,500,P3_ENERGY,mean_h_active_fraction,mean_h_active_fraction,30,1.0,0.5992468846289947,-0.40075311537100516,-0.4007186258705692,0.00023065739158762525,0.00037978189972737164,-0.4008392442565126,-0.40066698648549776,-0.4008344849683895,-0.4006723018661207,-0.40075311537100516,30,0,0,0.5383240942898784,True,-9516.344556241227,9.911338753514916e-96,0.0,1.862645149230957e-09,paired t-test,9.911338753514916e-96,4.955669376757458e-95,-1737.4388594816032,-1.0
H2,500,P3_ENERGY,median_block_interval,median_block_interval,30,445.9503370704133,692.4088701158639,246.45853304545068,169.96359140401472,254.48570741340126,320.9473614432176,151.43200818006036,341.48505791084096,158.46591309170444,339.4369461368244,0.5526591473492621,1,0,29,0.01055008419774544,False,5.304458918761152,1.088411655465547e-05,15.0,2.551823854446411e-07,Wilcoxon signed-rank,2.551823854446411e-07,1.7862766981124878e-06,0.9684572683883155,0.9354838709677419
H2,500,P3_ENERGY,energy_kWh_alpha_0,energy_alpha_0,30,4568.0555555555575,2109.8484062979187,-2458.2071492576365,-2458.0857174748535,0.8121062328820169,1.337148771955981,-2458.510394708694,-2457.903903806579,-2458.493638048427,-2457.9226183758556,-0.5381298715310118,30,0,0,0.5383240942923779,True,-16579.302708842577,1.0100587634439208e-102,0.0,1.862645149230957e-09,paired t-test,1.0100587634439208e-102,8.080470107551367e-102,-3026.9526937798614,-1.0
H2,500,P3_ENERGY,energy_kWh_alpha_005,energy_alpha_005,30,4568.0555555555575,2232.7587637608003,-2335.2967917947544,-2335.1814316011105,0.7715009212379852,1.2702913333582728,-2335.584874973259,-2335.00870861625,-2335.568956146006,-2335.026487457063,-0.511223377954461,30,0,0,0.5383240942909234,True,-16579.30270884109,1.0100587634465506e-102,0.0,1.862645149230957e-09,paired t-test,1.0100587634465506e-102,8.080470107572405e-102,-3026.95269377959,-1.0
H2,500,P3_ENERGY,energy_kWh_alpha_010,energy_alpha_010,30,4568.0555555555575,2355.669121223683,-2212.386434331873,-2212.277145727368,0.7308956095938264,1.2034338947610195,-2212.659355237825,-2212.1135134259207,-2212.6442742435843,-2212.13035653827,-0.48431688437791054,30,0,0,0.5383240942914103,True,-16579.302708842322,1.0100587634443745e-102,0.0,1.862645149230957e-09,paired t-test,1.0100587634443745e-102,8.080470107554996e-102,-3026.952693779815,-1.0
H2,500,P3_ENERGY,energy_kWh_alpha_025,energy_alpha_025,30,4568.0555555555575,2724.4001936123286,-1843.6553619432277,-1843.5642881061397,0.6090796746616212,1.0028615789676678,-1843.882796031521,-1843.4279278549345,-1843.8702285363204,-1843.4419637818917,-0.40359740364825886,30,0,0,0.5383240942907856,True,-16579.302708839623,1.0100587634491407e-102,0.0,1.862645149230957e-09,paired t-test,1.0100587634491407e-102,8.080470107593125e-102,-3026.952693779323,-1.0
H2,500,P3_ENERGY,energy_kWh_alpha_050,energy_alpha_050,30,4568.0555555555575,3338.951980926737,-1229.1035746288187,-1229.042858737427,0.406053116441106,0.6685743859773083,-1229.2551973543475,-1228.95195190329,-1229.246819024214,-1228.961309187928,-0.26906493576550594,30,0,0,0.5383240942913701,True,-16579.3027088386,1.0100587634509476e-102,0.0,1.862645149230957e-09,paired t-test,1.0100587634509476e-102,8.08047010760758e-102,-3026.9526937791356,-1.0
H2,500,P4_RESERVE,accepted_blocks,accepted_blocks,30,16.533333333333335,9.733333333333333,-6.8,-6.0,2.565016636364682,3.0,-7.757792952905191,-5.842207047094808,-7.7,-5.9,-0.41129032258064513,30,0,0,0.15205973443271203,True,-14.52042586481531,7.743000176488417e-15,0.0,1.6374363013972621e-06,paired t-test,7.743000176488417e-15,6.194400141190734e-14,-2.6510549302469353,-1.0
H2,500,P4_RESERVE,total_evaluations,total_evaluations,30,8.449999999999999e+20,4.767396662047038e+20,-3.682603337952961e+20,-3.7712244180962247e+20,3.990690747247816e+19,3.016300573973178e+19,-3.831618179445571e+20,-3.533588496460351e+20,-3.8149805336301424e+20,-3.534568409946707e+20,-0.4358110459115931,30,0,0,0.003320567441468177,False,-50.543754109027724,7.881725886748455e-30,0.0,1.862645149230957e-09,Wilcoxon signed-rank,1.862645149230957e-09,5.587935447692871e-09,-9.227984755502971,-1.0
H2,500,P4_RESERVE,mean_h_active_fraction,mean_h_active_fraction,30,1.0,0.5641889540884069,-0.43581104591159303,-0.4462987477036962,0.04722710943488514,0.035695864780747655,-0.4534459383959255,-0.41817615342726056,-0.451476986228419,-0.41829211952032025,-0.43581104591159303,30,0,0,0.0033205674414687283,False,-50.543754109028,7.88172588674723e-30,0.0,1.862645149230957e-09,Wilcoxon signed-rank,1.862645149230957e-09,5.587935447692871e-09,-9.227984755503023,-1.0
H2,500,P4_RESERVE,median_block_interval,median_block_interval,30,445.9503370704133,681.1004951265828,235.15015805616966,144.7318111271332,306.77448082350315,356.0144157361473,120.59868431589354,349.7016317964458,132.66415748399223,350.2267517459347,0.5273012228243716,6,0,24,0.0036577539529971588,False,4.19842764047803,0.00023284744279335822,48.0,4.4075772166252136e-05,Wilcoxon signed-rank,4.4075772166252136e-05,0.00017630308866500854,0.7665245082476688,0.7935483870967742
H2,500,P4_RESERVE,energy_kWh_alpha_0,energy_alpha_0,30,4568.0555555555575,2446.141155672563,-2121.9143998829923,-2159.1891483401487,225.36307307654906,209.70094295743365,-2206.06635436844,-2037.7624453975448,-2196.940001973995,-2037.7388976831726,-0.4645115135043338,30,0,0,0.002582068341031689,False,-51.57102119903117,4.424977811800796e-30,0.0,1.862645149230957e-09,Wilcoxon signed-rank,1.862645149230957e-09,5.587935447692871e-09,-9.415537208095497,-1.0
H2,500,P4_RESERVE,energy_kWh_alpha_005,energy_alpha_005,30,4568.0555555555575,2552.236875666713,-2015.818679888843,-2051.2296909231413,214.0949194227217,199.21589580956243,-2095.7630366500184,-1935.8743231276678,-2087.093001875295,-1935.8519527990138,-0.4412859378291172,30,0,0,0.0025820683410317357,False,-51.571021199031165,4.424977811800796e-30,0.0,1.862645149230957e-09,Wilcoxon signed-rank,1.862645149230957e-09,5.587935447692871e-09,-9.415537208095495,-1.0
H2,500,P4_RESERVE,energy_kWh_alpha_010,energy_alpha_010,30,4568.0555555555575,2658.3325956608624,-1909.7229598946933,-1943.2702335061338,202.82676576889418,188.7308486616903,-1985.4597189315962,-1833.9862008577904,-1977.2460017765961,-1833.965007914855,-0.41806036215390047,30,0,0,0.0025820683410316394,False,-51.57102119903118,4.424977811800766e-30,0.0,1.862645149230957e-09,Wilcoxon signed-rank,1.862645149230957e-09,5.587935447692871e-09,-9.415537208095497,-1.0
H2,500,P4_RESERVE,energy_kWh_alpha_025,energy_alpha_025,30,4568.0555555555575,2976.6197556433112,-1591.4357999122442,-1619.3918612551113,169.02230480741198,157.27570721807479,-1654.5497657763299,-1528.3218340481585,-1647.7050014804965,-1528.3041732623792,-0.3483836351282503,30,0,0,0.0025820683410317916,False,-51.57102119903111,4.424977811800948e-30,0.0,1.862645149230957e-09,Wilcoxon signed-rank,1.862645149230957e-09,5.587935447692871e-09,-9.415537208095486,-1.0
H2,500,P4_RESERVE,energy_kWh_alpha_050,energy_alpha_050,30,4568.0555555555575,3507.0983556140586,-1060.9571999414964,-1079.594574170074,112.68153653827471,104.85047147871728,-1103.0331771842202,-1018.8812226987725,-1098.4700009869978,-1018.8694488415866,-0.23225575675216695,30,0,0,0.0025820683410317205,False,-51.571021199031094,4.424977811800988e-30,0.0,1.862645149230957e-09,Wilcoxon signed-rank,1.862645149230957e-09,5.587935447692871e-09,-9.415537208095484,-1.0
H4,100,P0_ALL,accepted_blocks,accepted_blocks,30,17.3,17.233333333333334,-0.06666666666666667,0.0,0.3651483716701107,0.0,-0.20301530947551355,0.0696819761421802,-0.2,0.06666666666666667,-0.0038535645472061657,3,26,1,4.808123108979903e-09,False,-1.0,0.32558198801619365,2.5,0.31731050786291415,Wilcoxon signed-rank,0.31731050786291415,1.0,-0.18257418583505539,-0.5
H4,100,P0_ALL,total_evaluations,total_evaluations,30,1.4110000000000003e+20,1.4082893923005925e+20,-2.7106076994073667e+17,-2.820612668525445e+17,6.429264492058005e+16,1.018955899653161e+17,-2.9506803810249075e+17,-2.470535017789826e+17,-2.934718598089793e+17,-2.4877497698400438e+17,-0.0019210543581909044,30,0,0,0.26838659350726746,True,-23.092236807905195,3.2249010870347924e-20,0.0,1.862645149230957e-09,paired t-test,3.2249010870347924e-20,5.118080780408349e-20,-4.216046334313589,-1.0
H4,100,P0_ALL,mean_h_active_fraction,mean_h_active_fraction,30,1.0,0.9980789456418092,-0.001921054358190799,-0.00199901677429154,0.00045565304692078603,0.0007221515943698631,-0.002091198002143547,-0.0017509107142380511,-0.002079885611686508,-0.0017631111054854085,-0.001921054358190799,30,0,0,0.26838659350511224,True,-23.092236807924447,3.224901086960712e-20,0.0,1.862645149230957e-09,paired t-test,3.224901086960712e-20,5.1180807803967466e-20,-4.216046334317103,-1.0
H4,100,P0_ALL,median_block_interval,median_block_interval,30,441.9912741939859,440.22613961924606,-1.765134574739622,0.0,6.019746032744014,0.0,-4.012944685091463,0.4826755356122183,-4.147684736306148,0.09516726805769522,-0.003993595977564301,6,19,5,1.3061559405946046e-09,False,-1.6060545052205069,0.11909766227542049,24.5,0.44957974035141124,Wilcoxon signed-rank,0.44957974035141124,1.0,-0.2932240936973567,-0.25757575757575757
H4,100,P0_ALL,energy_kWh_alpha_0,energy_alpha_0,30,871.9444444444447,870.2702654938523,-1.6741789505922877,-1.739196419274208,0.3976683101694858,0.6265266134160754,-1.8226707380037972,-1.5256871631807782,-1.8129306837264274,-1.5358048365340762,-0.0019200523167034833,30,0,0,0.27413948729205234,True,-23.059055828434122,3.355220663085878e-20,0.0,1.862645149230957e-09,paired t-test,3.355220663085878e-20,5.0835592890921976e-20,-4.209988344001448,-1.0
H4,100,P0_ALL,energy_kWh_alpha_005,energy_alpha_005,30,871.9444444444447,870.3539744413819,-1.590470003062675,-1.6522365983104805,0.37778489466100496,0.59520028274531,-1.7315372011036065,-1.4494028050217436,-1.722284149540107,-1.4590145947073934,-0.0018240497008683112,30,0,0,0.2741394872921141,True,-23.059055828434545,3.355220663084175e-20,0.0,1.862645149230957e-09,paired t-test,3.355220663084175e-20,5.083559289093159e-20,-4.209988344001526,-1.0
H4,100,P0_ALL,energy_kWh_alpha_010,energy_alpha_010,30,871.9444444444447,870.4376833889113,-1.5067610555330513,-1.56527677734681,0.35790147915252785,0.5638739520743741,-1.6404036642034063,-1.3731184468626962,-1.631637615353775,-1.3822243528806437,-0.0017280470850331263,30,0,0,0.27413948729205695,True,-23.059055828434605,3.3552206630839445e-20,0.0,1.862645149230957e-09,paired t-test,3.3552206630839445e-20,5.083559289094942e-20,-4.209988344001537,-1.0
H4,100,P0_ALL,energy_kWh_alpha_025,energy_alpha_025,30,871.9444444444447,870.6888102315003,-1.2556342129442253,-1.3043973144556844,0.2982512326270986,0.4698949600621063,-1.3670030535028515,-1.1442653723855991,-1.3596980127947966,-1.1518536274005615,-0.0014400392375276234,30,0,0,0.27413948729138143,True,-23.05905582843552,3.355220663080271e-20,0.0,1.862645149230957e-09,paired t-test,3.355220663080271e-20,5.0835592890786734e-20,-4.209988344001703,-1.0
H4,100,P0_ALL,energy_kWh_alpha_050,energy_alpha_050,30,871.9444444444447,871.1073549691483,-0.8370894752961401,-0.869598209637104,0.19883415508472171,0.31326330670799507,-0.9113353690018869,-0.7628435815903932,-0.9064653418631978,-0.7679024182670056,-0.0009600261583517373,30,0,0,0.2741394872904759,True,-23.059055828436474,3.355220663076449e-20,0.0,1.862645149230957e-09,paired t-test,3.355220663076449e-20,5.0835592890765657e-20,-4.209988344001878,-1.0
H4,100,P3_ENERGY,accepted_blocks,accepted_blocks,30,17.3,10.866666666666667,-6.433333333333334,-6.0,3.2872096261779205,3.75,-7.6607975805584685,-5.205869086108199,-7.6,-5.3,-0.371868978805395,30,0,0,0.03518206385760382,False,-10.719370491481547,1.3337364135734149e-11,0.0,1.6625574931259496e-06,Wilcoxon signed-rank,1.6625574931259496e-06,6.352579143812031e-06,-1.9570803401465608,-1.0
H4,100,P3_ENERGY,total_evaluations,total_evaluations,30,1.4110000000000003e+20,8.469366625992932e+19,-5.640633374007069e+19,-5.640241628857094e+19,3.930307158835453e+16,5.17324538083328e+16,-5.642100974819522e+19,-5.639165773194616e+19,-5.642061285961529e+19,-5.639273469054473e+19,-0.39976140141793537,30,0,0,0.5480278452031814,True,-7860.714220808032,2.5314407900247244e-93,0.0,1.862645149230957e-09,paired t-test,2.5314407900247244e-93,5.062881580049449e-93,-1435.1634989460683,-1.0
H4,100,P3_ENERGY,mean_h_active_fraction,mean_h_active_fraction,30,1.0,0.6002385985820645,-0.39976140141793554,-0.39973363776450066,0.00027854763705419203,0.00036663680941456667,-0.39986541281499105,-0.39965739002088,-0.3998625999972738,-0.39966502261194004,-0.39976140141793554,30,0,0,0.5480278451992691,True,-7860.714220809641,2.531440790009697e-93,0.0,1.862645149230957e-09,paired t-test,2.531440790009697e-93,5.062881580019394e-93,-1435.1634989463619,-1.0
H4,100,P3_ENERGY,median_block_interval,median_block_interval,30,441.9912741939859,679.3904056858026,237.39913149181692,153.29603816714243,355.4428907970256,357.7990227391582,104.6745748011684,370.12368818246546,124.13820688451614,372.1708106383695,0.5371127109347065,6,0,24,8.569280512342823e-05,False,3.658220851136834,0.0010031557585710635,53.0,7.910653948783875e-05,Wilcoxon signed-rank,7.910653948783875e-05,7.910653948783875e-05,0.6678966935011308,0.7720430107526882
H4,100,P3_ENERGY,energy_kWh_alpha_0,energy_alpha_0,30,871.9444444444447,419.8757706835242,-452.0686737609202,-452.04870883529634,0.19503389973330254,0.2571665620992576,-452.1415006159565,-451.9958469058839,-452.13953493189916,-452.0011076051559,-0.5184604095378503,30,0,0,0.5390919431550407,True,-12695.64985876248,2.321531644023215e-99,0.0,1.862645149230957e-09,paired t-test,2.321531644023215e-99,9.28612657609286e-99,-2317.8979366104954,-1.0
H4,100,P3_ENERGY,energy_kWh_alpha_005,energy_alpha_005,30,871.9444444444447,442.47920437157023,-429.4652400728743,-429.44627339353144,0.18528220474663815,0.24430823399433166,-429.5344255851588,-429.3960545605898,-429.5325581853042,-429.40105222489814,-0.49253738906095795,30,0,0,0.5390919431551755,True,-12695.64985876243,2.3215316440234805e-99,0.0,1.862645149230957e-09,paired t-test,2.3215316440234805e-99,9.286126576093922e-99,-2317.897936610487,-1.0
H4,100,P3_ENERGY,energy_kWh_alpha_010,energy_alpha_010,30,871.9444444444447,465.0826380596162,-406.8618063848282,-406.84383795176666,0.17553050975997694,0.23144990588934888,-406.9273505543608,-406.79626221529554,-406.92558143870934,-406.8009968446404,-0.46661436858406535,30,0,0,0.5390919431557928,True,-12695.649858762143,2.3215316440250024e-99,0.0,1.862645149230957e-09,paired t-test,2.3215316440250024e-99,9.28612657610001e-99,-2317.897936610434,-1.0
H4,100,P3_ENERGY,energy_kWh_alpha_025,energy_alpha_025,30,871.9444444444447,532.8929391237542,-339.05150532069007,-339.0365316264722,0.14627542479996242,0.19287492157451425,-339.1061254619673,-338.99688517941286,-339.10465119892433,-339.00083070386694,-0.38884530715338766,30,0,0,0.5390919431558683,True,-12695.649858763732,2.321531644016571e-99,0.0,1.862645149230957e-09,paired t-test,2.321531644016571e-99,9.286126576066285e-99,-2317.897936610724,-1.0
H4,100,P3_ENERGY,energy_kWh_alpha_050,energy_alpha_050,30,871.9444444444447,645.9101075639843,-226.03433688046007,-226.0243544176481,0.09751694986665092,0.12858328104979933,-226.07075030797822,-225.99792345294193,-226.0697674659496,-226.00055380257803,-0.25923020476892517,30,0,0,0.5390919431554095,True,-12695.649858762525,2.321531644022973e-99,0.0,1.862645149230957e-09,paired t-test,2.321531644022973e-99,9.286126576091892e-99,-2317.897936610503,-1.0
H4,100,P4_RESERVE,accepted_blocks,accepted_blocks,30,17.3,10.233333333333333,-7.066666666666666,-6.0,3.00497671496324,3.75,-8.188743412849135,-5.944589920484197,-8.133333333333333,-6.033333333333333,-0.4084778420038535,30,0,0,0.4277629177282223,True,-12.880541537742076,1.5914425086099088e-13,0.0,1.6218972487402634e-06,paired t-test,1.5914425086099088e-13,7.957212543049544e-13,-2.3516543843678717,-1.0
H4,100,P4_RESERVE,total_evaluations,total_evaluations,30,1.4110000000000003e+20,7.945114553736469e+19,-6.164885446263532e+19,-6.145624478472908e+19,5.53117155567479e+18,6.398640331982242e+18,-6.371422786498613e+19,-5.958348106028451e+19,-6.352381337423858e+19,-5.965931686091492e+19,-0.43691604863667827,30,0,0,0.1869380912198566,True,-61.04758800853892,3.468518652760231e-32,0.0,1.862645149230957e-09,paired t-test,3.468518652760231e-32,2.774814922208185e-31,-11.145713677852884,-1.0
H4,100,P4_RESERVE,mean_h_active_fraction,mean_h_active_fraction,30,1.0,0.5630839513633216,-0.43691604863667843,-0.4355509906784488,0.039200365383946036,0.04534826599562236,-0.45155370563420366,-0.4222783916391532,-0.45020420534541866,-0.4228158530185322,-0.43691604863667843,30,0,0,0.1869380912198665,True,-61.04758800853897,3.468518652760154e-32,0.0,1.862645149230957e-09,paired t-test,3.468518652760154e-32,2.774814922208123e-31,-11.145713677852894,-1.0
H4,100,P4_RESERVE,median_block_interval,median_block_interval,30,441.9912741939859,658.4089968720089,216.41772267802313,166.20765966313627,295.3596822623606,456.3986985622482,106.12860477033517,326.70684058571106,116.12237612725393,323.09877907730896,0.4896425230852847,7,1,22,0.05921855917879829,True,4.013305663342273,0.0003858625426471082,59.0,0.0006096659549769169,paired t-test,0.0003858625426471082,0.0007717250852942164,0.7327260139919324,0.728735632183908
