run_id,protocol,composition,N,seed_index,block_index,interval_s
8YL_H0_N300_POW_seed001,POW,H0,300,1,129,937.3142914467608
8YL_H0_N300_POW_seed001,POW,H0,300,1,130,619.7284729291423
8YL_H0_N300_POW_seed001,POW,H0,300,1,131,573.3874909624428
8YL_H0_N300_POW_seed001,POW,H0,300,1,132,122.63136209677032
8YL_H0_N300_POW_seed001,POW,H0,300,1,133,1958.3916987368139
8YL_H0_N300_POW_seed001,POW,H0,300,1,134,1988.1226757088589
8YL_H0_N300_POW_seed001,POW,H0,300,1,135,1768.8460279276042
8YL_H0_N300_POW_seed001,POW,H0,300,1,136,165.417580301626
8YL_H0_N300_POW_seed001,POW,H0,300,1,137,50.01619034104806
8YL_H0_N300_POW_seed001,POW,H0,300,1,138,326.5105114960461
8YL_H0_N300_POW_seed001,POW,H0,300,1,139,744.7266257635201
8YL_H0_N300_POW_seed001,POW,H0,300,1,140,1528.1610369511764
8YL_H0_N300_POW_seed001,POW,H0,300,1,141,190.673506434905
8YL_H0_N300_POW_seed001,POW,H0,300,1,142,329.3207808489824
8YL_H0_N300_POW_seed001,POW,H0,300,1,143,504.8155520762666
8YL_H0_N300_POW_seed001,POW,H0,300,1,144,724.3008393142372
8YL_H0_N300_POW_seed001,POW,H0,300,1,145,87.24319170089439
8YL_H0_N300_POW_seed001,POW,H0,300,1,146,1478.790837512919
8YL_H0_N300_POW_seed001,POW,H0,300,1,147,533.208792252859
8YL_H0_N300_POW_seed001,POW,H0,300,1,148,505.8140330615133
8YL_H0_N300_POW_seed001,POW,H0,300,1,149,1814.5549108908453
8YL_H0_N300_POW_seed001,POW,H0,300,1,150,409.4715556210722
8YL_H0_N300_POW_seed001,POW,H0,300,1,151,612.886277024154
8YL_H0_N300_POW_seed001,POW,H0,300,1,152,3202.340148089337
8YL_H0_N300_POW_seed001,POW,H0,300,1,153,245.4715933604748
8YL_H0_N300_POW_seed001,POW,H0,300,1,154,167.15251891846128
8YL_H0_N300_POW_seed001,POW,H0,300,1,155,267.4136429633072
8YL_H0_N300_POW_seed001,POW,H0,300,1,156,15.776110389866517
8YL_H0_N300_POW_seed001,POW,H0,300,1,157,212.6577181681496
8YL_H0_N300_POW_seed001,POW,H0,300,1,158,92.45667136859265
8YL_H0_N300_POW_seed001,POW,H0,300,1,159,431.11182253062725
8YL_H0_N300_POW_seed001,POW,H0,300,1,160,89.08498614760174
8YL_H0_N300_POW_seed001,POW,H0,300,1,161,115.47713914154156
8YL_H0_N300_POW_seed001,POW,H0,300,1,162,324.8996440600167
8YL_H0_N300_POW_seed001,POW,H0,300,1,163,962.7646682128252
8YL_H0_N300_POW_seed001,POW,H0,300,1,164,755.4955581296235
8YL_H0_N300_POW_seed001,POW,H0,300,1,165,5.657588247107924
8YL_H0_N300_POW_seed001,POW,H0,300,1,166,164.7817588300386
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,1,470.31330579408603
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,2,1226.3766595052837
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,3,55.88093563256484
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,4,16.554162406464684
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,5,827.5707720412993
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,6,81.80206376074011
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,7,821.6760540615733
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,8,338.1359464849079
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,9,18.772930016437385
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,10,20.419958181925722
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,11,762.0237810307976
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,12,399.33382314574555
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,13,611.9581245205354
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,14,362.1021828167695
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,15,458.98429910957566
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,16,773.7949698483235
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,17,659.7754823302112
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,18,534.1805012090317
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,19,720.5272625018661
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,20,1470.4834032194249
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,21,1059.102153861948
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,22,225.26732415447805
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,23,4.960053674170922
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,24,118.30577313741196
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,25,446.1777040236175
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,26,425.2261227998242
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,27,65.18527582499519
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,28,26.899054700113993
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,29,546.553597922828
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,30,310.25886614011506
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,31,229.87717745923328
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,32,446.9301623173087
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,33,365.14971990412414
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,34,430.3314042445254
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,35,533.3462638188084
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,36,231.46714178703405
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,37,626.2945824158214
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,38,159.26862047446048
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,39,868.3680391773814
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,40,280.7546263595468
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,41,1432.5255749022035
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,42,514.5235447356863
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,43,498.0725103337063
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,44,1439.2289686312579
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,45,6.5702383042553265
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,46,164.1632650855645
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,47,234.1859708476586
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,48,463.570683899452
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,49,145.72790491267733
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,50,864.1925082208727
