run_id,protocol,composition,N,seed_index,block_index,interval_s
8Y_H0_N100_P3_ENERGY_seed003,P3_ENERGY,H0,100,3,11,32.46819194215823
8Y_H0_N100_P3_ENERGY_seed003,P3_ENERGY,H0,100,3,12,518.6994822236629
8Y_H0_N100_P3_ENERGY_seed003,P3_ENERGY,H0,100,3,13,308.64074572713525
8Y_H0_N100_P3_ENERGY_seed003,P3_ENERGY,H0,100,3,14,21.654048111115117
8Y_H0_N100_P4_RESERVE_seed003,P4_RESERVE,H0,100,3,1,113.29759947051208
8Y_H0_N100_P4_RESERVE_seed003,P4_RESERVE,H0,100,3,2,590.766950760937
8Y_H0_N100_P4_RESERVE_seed003,P4_RESERVE,H0,100,3,3,342.1487207366871
8Y_H0_N100_P4_RESERVE_seed003,P4_RESERVE,H0,100,3,4,462.1245556703311
8Y_H0_N100_P4_RESERVE_seed003,P4_RESERVE,H0,100,3,5,1540.3384321614874
8Y_H0_N100_P4_RESERVE_seed003,P4_RESERVE,H0,100,3,6,552.0377235084238
8Y_H0_N100_P4_RESERVE_seed003,P4_RESERVE,H0,100,3,7,2054.374383646937
8Y_H0_N100_P4_RESERVE_seed003,P4_RESERVE,H0,100,3,8,1535.3208729249181
8Y_H0_N100_P4_RESERVE_seed003,P4_RESERVE,H0,100,3,9,10.065698778021215
8Y_H0_N100_P4_RESERVE_seed003,P4_RESERVE,H0,100,3,10,1094.2050823372447
8Y_H0_N100_POW_seed004,POW,H0,100,4,1,1473.3864965654473
8Y_H0_N100_POW_seed004,POW,H0,100,4,2,482.72516831604844
8Y_H0_N100_POW_seed004,POW,H0,100,4,3,286.2877326950827
8Y_H0_N100_POW_seed004,POW,H0,100,4,4,89.22457187736018
8Y_H0_N100_POW_seed004,POW,H0,100,4,5,545.0307185055995
8Y_H0_N100_POW_seed004,POW,H0,100,4,6,1210.4209184981064
8Y_H0_N100_POW_seed004,POW,H0,100,4,7,153.42661383108134
8Y_H0_N100_POW_seed004,POW,H0,100,4,8,939.5963315151148
8Y_H0_N100_POW_seed004,POW,H0,100,4,9,894.2263992888647
8Y_H0_N100_POW_seed004,POW,H0,100,4,10,241.31551128080991
8Y_H0_N100_POW_seed004,POW,H0,100,4,11,279.61069157020574
8Y_H0_N100_POW_seed004,POW,H0,100,4,12,1238.0597212509965
8Y_H0_N100_POW_seed004,POW,H0,100,4,13,305.98901704178934
8Y_H0_N100_POW_seed004,POW,H0,100,4,14,4.964789033672787
8Y_H0_N100_POW_seed004,POW,H0,100,4,15,1004.7098179272116
8Y_H0_N100_P0_ALL_seed004,P0_ALL,H0,100,4,1,1476.1078779868003
8Y_H0_N100_P0_ALL_seed004,P0_ALL,H0,100,4,2,482.72516831604844
8Y_H0_N100_P0_ALL_seed004,P0_ALL,H0,100,4,3,286.2877326950829
8Y_H0_N100_P0_ALL_seed004,P0_ALL,H0,100,4,4,89.22457187736018
8Y_H0_N100_P0_ALL_seed004,P0_ALL,H0,100,4,5,545.030718505599
8Y_H0_N100_P0_ALL_seed004,P0_ALL,H0,100,4,6,1215.3984501050272
8Y_H0_N100_P0_ALL_seed004,P0_ALL,H0,100,4,7,153.42661383108134
8Y_H0_N100_P0_ALL_seed004,P0_ALL,H0,100,4,8,941.6763038929721
8Y_H0_N100_P0_ALL_seed004,P0_ALL,H0,100,4,9,896.3451063476077
8Y_H0_N100_P0_ALL_seed004,P0_ALL,H0,100,4,10,241.31551128080991
8Y_H0_N100_P0_ALL_seed004,P0_ALL,H0,100,4,11,279.61069157020574
8Y_H0_N100_P0_ALL_seed004,P0_ALL,H0,100,4,12,1242.6999932922636
8Y_H0_N100_P0_ALL_seed004,P0_ALL,H0,100,4,13,305.98901704178934
8Y_H0_N100_P0_ALL_seed004,P0_ALL,H0,100,4,14,4.964789033672787
8Y_H0_N100_P0_ALL_seed004,P0_ALL,H0,100,4,15,1006.0294213642364
8Y_H0_N100_P3_ENERGY_seed004,P3_ENERGY,H0,100,4,1,1771.7049423681005
8Y_H0_N100_P3_ENERGY_seed004,P3_ENERGY,H0,100,4,2,482.72516831604844
8Y_H0_N100_P3_ENERGY_seed004,P3_ENERGY,H0,100,4,3,286.28773269508247
8Y_H0_N100_P3_ENERGY_seed004,P3_ENERGY,H0,100,4,4,89.22457187736018
8Y_H0_N100_P3_ENERGY_seed004,P3_ENERGY,H0,100,4,5,1821.2418453532991
8Y_H0_N100_P3_ENERGY_seed004,P3_ENERGY,H0,100,4,6,153.5391217940105
8Y_H0_N100_P3_ENERGY_seed004,P3_ENERGY,H0,100,4,7,2212.2876195734334
8Y_H0_N100_P3_ENERGY_seed004,P3_ENERGY,H0,100,4,8,387.41485374196327
8Y_H0_N100_P3_ENERGY_seed004,P3_ENERGY,H0,100,4,9,346.5023112247409
8Y_H0_N100_P3_ENERGY_seed004,P3_ENERGY,H0,100,4,10,2412.8130683351774
8Y_H0_N100_P4_RESERVE_seed004,P4_RESERVE,H0,100,4,1,2386.1078779868003
