run_id,protocol,composition,N,t,h_active_fraction,p_drawn_fraction
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4609.6740675157525,0.02,0.02
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4609.687760899324,0.018,0.018
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4609.697475893964,0.016,0.016
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4609.769831999785,0.014,0.014
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4609.791742632354,0.012,0.012
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4609.935223296138,0.01,0.01
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4609.942992154047,0.008,0.008
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.1388002282165,0.006,0.006
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.309278082521,0.004,0.004
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.4323767090555,0.002,0.002
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.4806552176,0.0,0.0
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.482136116679,0.002,0.002
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.482358962768,0.004,0.004
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.48295098534,0.006,0.006
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.48320571876,0.008,0.008
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.483524534723,0.01,0.01
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.485569432178,0.012,0.012
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.485888865992,0.014,0.014
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.486742758343,0.016,0.016
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.488114785459,0.018,0.018
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.4899015831115,0.02,0.02
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.4909774049165,0.022,0.022
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.492167319234,0.024,0.024
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.492591463108,0.026,0.026
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.49336072695,0.028,0.028
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.493979437333,0.03,0.03
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.494084471148,0.032,0.032
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.495673345902,0.034,0.034
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.4964064289825,0.036,0.036
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.497618287912,0.038,0.038
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.499054859906,0.04,0.04
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.499079994494,0.042,0.042
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.5014643619,0.044,0.044
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.5025320760715,0.046,0.046
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.502934975197,0.048,0.048
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.504594425913,0.05,0.05
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.507141379438,0.052,0.052
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.507390290944,0.054,0.054
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.5082071296865,0.056,0.056
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.508893362894,0.058,0.058
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.510298382815,0.06,0.06
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.510840482044,0.062,0.062
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.511663638827,0.064,0.064
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.512196782858,0.066,0.066
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.512818810194,0.068,0.068
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.513852688572,0.07,0.07
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.51563961573,0.072,0.072
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.516490620899,0.074,0.074
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.5167525583665,0.076,0.076
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.51790120776,0.078,0.078
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.520160667499,0.08,0.08
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.522285054324,0.082,0.082
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.522925999111,0.084,0.084
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.52308231383,0.086,0.086
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.523109981706,0.088,0.088
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.523571036893,0.09,0.09
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.5236369194445,0.092,0.092
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.523881674278,0.094,0.094
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.524445854906,0.096,0.096
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.524588504671,0.098,0.098
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.524615463213,0.1,0.1
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.524897085139,0.102,0.102
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.525026057934,0.104,0.104
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.525056037173,0.106,0.106
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.525264437923,0.108,0.108
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.525837947591,0.11,0.11
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.526371714599,0.112,0.112
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.53086485746,0.114,0.114
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.533251378424,0.116,0.116
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.53465090551,0.118,0.118
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.535390349857,0.12,0.12
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.535578036847,0.122,0.122
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.536667636777,0.124,0.124
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.539523113897,0.126,0.126
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.539706666916,0.128,0.128
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.540582458539,0.13,0.13
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.542244079361,0.132,0.132
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.542438981491,0.134,0.134
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.543278244116,0.136,0.136
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.544170682449,0.138,0.138
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.544491864245,0.14,0.14
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.544536139357,0.142,0.142
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.545416132571,0.144,0.144
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.546456226749,0.146,0.146
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.54664683303,0.148,0.148
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.546848366657,0.15,0.15
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.548144719517,0.152,0.152
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.550405751086,0.154,0.154
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.55134492233,0.156,0.156
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.553342898955,0.158,0.158
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.553615180921,0.16,0.16
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.55374700149,0.162,0.162
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.554558539362,0.164,0.164
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.554662820937,0.166,0.166
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.554711661842,0.168,0.168
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.556409366153,0.17,0.17
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.556992760818,0.172,0.172
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.558579033223,0.174,0.174
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.558752177874,0.176,0.176
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.559592988836,0.178,0.178
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.560655370016,0.18,0.18
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.563646801559,0.182,0.182
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.564309822144,0.184,0.184
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.565530723808,0.186,0.186
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.566588766612,0.188,0.188
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.566857823066,0.19,0.19
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.567416304827,0.192,0.192
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.56769069863,0.194,0.194
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.568970007923,0.196,0.196
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.569527956008,0.198,0.198
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.571057056062,0.2,0.2
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.573320807943,0.202,0.202
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.57345388613,0.204,0.204
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.574430339086,0.206,0.206
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.580773249456,0.208,0.208
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.581769791169,0.21,0.21
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.584165687221,0.212,0.212
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.584456235273,0.214,0.214
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.584466472639,0.216,0.216
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.584569493385,0.218,0.218
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.585075503133,0.22,0.22
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.585722002088,0.222,0.222
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.587571909179,0.224,0.224
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.587719746691,0.226,0.226
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.588356944393,0.228,0.228
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.588411469727,0.23,0.23
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.590093173705,0.232,0.232
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.590102131233,0.234,0.234
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.592858637724,0.236,0.236
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.594239043671,0.238,0.238
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.595349648305,0.24,0.24
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.595900229054,0.242,0.242
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.597200371238,0.244,0.244
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.597727041884,0.246,0.246
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.598654135339,0.248,0.248
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.600407312084,0.25,0.25
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.602800260201,0.252,0.252
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.606971591608,0.254,0.254
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.608933224477,0.256,0.256
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.609000532883,0.258,0.258
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.60983486852,0.26,0.26
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.610358868344,0.262,0.262
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.610975421165,0.264,0.264
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.611651488576,0.266,0.266
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.61228093585,0.268,0.268
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.61271532613,0.27,0.27
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.6137096711445,0.272,0.272
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.613964558935,0.274,0.274
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.61409822047,0.276,0.276
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.616714601585,0.278,0.278
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.61678360184,0.28,0.28
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.618577012226,0.282,0.282
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.620076873762,0.284,0.284
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.620497288607,0.286,0.286
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.621916153215,0.288,0.288
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.622858256597,0.29,0.29
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.62330304477,0.292,0.292
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.624957921603,0.294,0.294
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.625491124573,0.296,0.296
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.625607960659,0.298,0.298
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.625872846858,0.3,0.3
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.626748169674,0.302,0.302
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.628007890223,0.304,0.304
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.631203880477,0.306,0.306
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.6322819597935,0.308,0.308
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.633274265756,0.31,0.31
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.634648848351,0.312,0.312
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.634905622078,0.314,0.314
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.636453651708,0.316,0.316
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.63995115936,0.318,0.318
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.642280608358,0.32,0.32
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.645502082037,0.322,0.322
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.645694611763,0.324,0.324
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.646445314458,0.326,0.326
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.64759175422,0.328,0.328
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.648172982035,0.33,0.33
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.651348796636,0.332,0.332
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.651982436078,0.334,0.334
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.652120658389,0.336,0.336
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.652878022379,0.338,0.338
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.6533942760525,0.34,0.34
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.653411604042,0.342,0.342
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.653792540306,0.344,0.344
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.654574935888,0.346,0.346
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.655014860812,0.348,0.348
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.655683115309,0.35,0.35
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.657392752011,0.352,0.352
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.6584792392705,0.354,0.354
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.659496638851,0.356,0.356
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.660602636086,0.358,0.358
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.666161210518,0.36,0.36
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.6665258066,0.362,0.362
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.671381153081,0.364,0.364
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.673862150475,0.366,0.366
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.67490629908,0.368,0.368
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.6760327824595,0.37,0.37
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.67615695541,0.372,0.372
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.676651723302,0.374,0.374
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.677650955679,0.376,0.376
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.67849999217,0.378,0.378
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.680474368514,0.38,0.38
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.685920390252,0.382,0.382
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.686270396321,0.384,0.384
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.68646923086,0.386,0.386
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.6874300006875,0.388,0.388
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.687454812779,0.39,0.39
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.687857259114,0.392,0.392
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.6891612402105,0.394,0.394
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.690024250462,0.396,0.396
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.690166249892,0.398,0.398
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.69094300344,0.4,0.4
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.691956941435,0.402,0.402
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.692744603628,0.404,0.404
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.69384895166,0.406,0.406
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.694806883145,0.408,0.408
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.695489537096,0.41,0.41
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.695789181093,0.412,0.412
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.697201954749,0.414,0.414
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.697445255947,0.416,0.416
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.698048482041,0.418,0.418
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.698681693639,0.42,0.42
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.702469643282,0.422,0.422
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.704095893395,0.424,0.424
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.706359628496,0.426,0.426
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.706983391399,0.428,0.428
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.710879982942,0.43,0.43
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.712165663112,0.432,0.432
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.712844463107,0.434,0.434
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.713498210307,0.436,0.436
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.7140846995435,0.438,0.438
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.715033908824,0.44,0.44
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.719136748881,0.442,0.442
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.719611899524,0.444,0.444
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.723909573043,0.446,0.446
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.724173239602,0.448,0.448
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.724387448458,0.45,0.45
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.7257210553,0.452,0.452
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.725934450411,0.454,0.454
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.72639800954,0.456,0.456
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.729878198002,0.458,0.458
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.7306149183205,0.46,0.46
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.732576903866,0.462,0.462
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.740353067296,0.464,0.464
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.740734153907,0.466,0.466
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.740941466024,0.468,0.468
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.74254772166,0.47,0.47
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.74262158865,0.472,0.472
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.745591104301,0.474,0.474
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.7470843976525,0.476,0.476
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.747528135334,0.478,0.478
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.748096874479,0.48,0.48
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.748546497067,0.482,0.482
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.750876991945,0.484,0.484
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.751271896948,0.486,0.486
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.752089658377,0.488,0.488
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.752299276757,0.49,0.49
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.753590069261,0.492,0.492
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.754555253332,0.494,0.494
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.755690304306,0.496,0.496
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.757669302351,0.498,0.498
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.759029140723,0.5,0.5
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.75907493169,0.502,0.502
8Y_H0_N500_P4_RESERVE_seed001,P4_RESERVE,H0,500,4610.759146784679,0.504,0.504
