tag,arm,N,seed,rounds,accepted_blocks,stale_blocks,mean_interval_s,median_interval_s,p95_interval_s,C_total_evaluations,t_active_miner_s,t_low_miner_s,f_low_time,template_epochs_completed,nonce_domain_exhaustions,nonce_resets,state_time_conservation_rel,work_identity_rel,run_C_nonce,run_U_nonce,run_R_nonce,run_rho_nonce,run_M_ge2,run_M_ge3,run_m_max,run_mean_mult_reused,run_O_mean,run_O_median,run_O_p95,run_O_max,run_C_exact,run_U_exact,run_R_exact,run_rho_exact,epoch_C_nonce,epoch_U_nonce,epoch_rho_nonce,epoch_C_exact,epoch_U_exact,epoch_rho_exact,epoch_M_ge2,epoch_M_ge3,epoch_m_max,epoch_mean_mult_reused,epoch_R_nonce,epoch_R_exact,epoch_O_mean,epoch_O_median,epoch_O_p95,epoch_O_max,mean_round_rho_nonce,mean_round_rho_exact,mean_round_U_nonce,mean_round_M_ge2,mean_round_M_ge3,mean_round_m_max,mean_round_mean_mult_reused,mean_round_O_mean,mean_round_O_median,mean_round_O_p95,mean_round_O_max,mean_subsweep_rho_nonce,mean_subsweep_rho_exact,mean_subsweep_M_ge2,mean_subsweep_M_ge3,mean_subsweep_m_max,mean_subsweep_mean_mult_reused,mean_subsweep_O_mean,mean_subsweep_O_median,mean_subsweep_O_p95,mean_subsweep_O_max,mean_subsweep_U_nonce,mean_subsweep_C_nonce
primary,XNR-PW-MT-ZERO,300,8770642015975544875,1,0,0,,,,702000000000000000000,3000000.0,0.0,0.0,544823706,163447111800,163447112100,0.0,0.0,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,4294967296,300,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296,702000000000000000000,2340000000000000000,699660000000000000000,0.9966666666666667,1288490188800,4294967296,0.9966666666666667,1288490188800,4294967296,0.9966666666666667,4294967296,4294967296,300,300.0,1284195221504,1284195221504,4294967296.0,4294967296.0,4294967296.0,4294967296,0.9999999999938818,0.9966666666666667,4294967296.0,4294967296.0,4294967296.0,300.0,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.9966666666666667,0.9966666666666667,7158278.0,7158278.0,300.0,300.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,2147483400.0
primary,XNR-PW-MT-OFFSET,300,8770642015975544875,1,0,0,,,,702000000000000000000,3000000.0,0.0,0.0,544823706,163447111800,0,0.0,0.0,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,4294967296,300,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296,702000000000000000000,2340000003650486272,699659999996349513728,0.9966666666614665,1288490188800,4294967296,0.9966666666666667,1288490188800,4294967296,0.9966666666666667,4294967296,4294967296,300,300.0,1284195221504,1284195221504,4294967296.0,4294967296.0,4294967296.0,4294967296,0.9999999999938818,0.9966666666614665,4294967296.0,4294967296.0,4294967296.0,300.0,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.2051421640791263,0.2051421640791263,374370157.0,53288711.0,6.0,2.1767481562372506,11673.52923076923,0.0,0.0,7081136.0,1706944008.0,2147483400.0
primary,XNR-PC,300,8770642015975544875,17,16,0,619.6665871527168,588.1624778589241,1554.497879246302,701999983001500780792,2999999.927356841,0.07264315905644445,2.421438635214815e-08,163447107877,49034132363100,49034132363100,0.0,0.0,701999983001500780792,4294967296,701999982997205813496,0.9999999999938818,0,0,1,0.0,0.0,0.0,0.0,0,701999983001500780792,701999983001500780792,0,0.0,4294967296,4294967296,0.0,4294967296,4294967296,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0,0.9999999995143976,0.0,4294967296.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2147483400.0,2147483400.0
primary,XNR-PW-CONV-ZERO,300,9576473659758073777,17,16,0,560.8731758753132,321.0903498747434,902.2143200380708,702000000000000000000,3000000.0,0.0,0.0,163447109100,163447109100,163447114200,0.0,0.0,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,4294967296,300,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296,702000000000000000000,702000000000000000000,0,0.0,4294967296,4294967296,0.0,4294967296,4294967296,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0,0.9999999985041955,0.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.9966666666666666,0.0,7158278.0,7158278.0,300.0,300.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,2147483400.0
primary,XNR-PW-CONV-OFFSET,300,9576473659758073777,17,16,0,560.8731758753132,321.0903498747434,902.2143200380708,702000000000000000000,3000000.0,0.0,0.0,163447109100,163447109100,0,0.0,0.0,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,4294967296,300,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296,702000000000000000000,702000000000000000000,0,0.0,4294967296,4294967296,0.0,4294967296,4294967296,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0,0.9999999985041955,0.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.23519650536064682,0.0,421875607.0,70924816.0,5.0,2.1972263449685547,13451.571482720175,0.0,0.0,7138822.0,1642402809.0,2147483400.0
primary,XNR-PW-MT-ZERO,300,9576473659758073777,1,0,0,,,,702000000000000000000,3000000.0,0.0,0.0,544823706,163447111800,163447112100,0.0,0.0,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,4294967296,300,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296,702000000000000000000,2340000000000000000,699660000000000000000,0.9966666666666667,1288490188800,4294967296,0.9966666666666667,1288490188800,4294967296,0.9966666666666667,4294967296,4294967296,300,300.0,1284195221504,1284195221504,4294967296.0,4294967296.0,4294967296.0,4294967296,0.9999999999938818,0.9966666666666667,4294967296.0,4294967296.0,4294967296.0,300.0,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.9966666666666667,0.9966666666666667,7158278.0,7158278.0,300.0,300.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,2147483400.0
primary,XNR-PW-MT-OFFSET,300,9576473659758073777,1,0,0,,,,702000000000000000000,3000000.0,0.0,0.0,544823706,163447111800,0,0.0,0.0,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,4294967296,300,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296,702000000000000000000,2340000003650486272,699659999996349513728,0.9966666666614665,1288490188800,4294967296,0.9966666666666667,1288490188800,4294967296,0.9966666666666667,4294967296,4294967296,300,300.0,1284195221504,1284195221504,4294967296.0,4294967296.0,4294967296.0,4294967296,0.9999999999938818,0.9966666666614665,4294967296.0,4294967296.0,4294967296.0,300.0,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.2351965053606468,0.2351965053606468,421875607.0,70924816.0,5.0,2.197226344968554,13451.57148272018,0.0,0.0,7138822.0,1642402809.0,2147483400.0
primary,XNR-PC,300,9576473659758073777,17,16,0,560.8731894669427,321.09035767992395,902.2143418879552,701999983001500780792,2999999.927356841,0.07264315905644445,2.421438635214815e-08,163447107877,49034132363100,49034132363100,0.0,0.0,701999983001500780792,4294967296,701999982997205813496,0.9999999999938818,0,0,1,0.0,0.0,0.0,0.0,0,701999983001500780792,701999983001500780792,0,0.0,4294967296,4294967296,0.0,4294967296,4294967296,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0,0.9999999985041955,0.0,4294967296.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2147483400.0,2147483400.0
primary,XNR-PW-CONV-ZERO,300,16363268894485278985,12,11,0,903.777141830028,331.3927856127192,2260.0976702367166,702000000000000000000,3000000.0,0.0,0.0,163447110300,163447110300,163447113900,0.0,0.0,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,4294967296,300,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296,702000000000000000000,702000000000000000000,0,0.0,4294967296,4294967296,0.0,4294967296,4294967296,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0,0.9999999995935721,0.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.9966666666666666,0.0,7158278.0,7158278.0,300.0,300.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,2147483400.0
primary,XNR-PW-CONV-OFFSET,300,16363268894485278985,12,11,0,903.777141830028,331.3927856127192,2260.0976702367166,702000000000000000000,3000000.0,0.0,0.0,163447110300,163447110300,0,0.0,0.0,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,4294967296,300,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296,702000000000000000000,702000000000000000000,0,0.0,4294967296,4294967296,0.0,4294967296,4294967296,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0,0.9999999995935721,0.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.1831629459859853,0.0,335285946.0,45815662.0,6.0,2.1731460584393245,10429.851995540694,0.0,0.0,7150788.0,1754144014.0,2147483400.0
primary,XNR-PW-MT-ZERO,300,16363268894485278985,1,0,0,,,,702000000000000000000,3000000.0,0.0,0.0,544823706,163447111800,163447112100,0.0,0.0,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,4294967296,300,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296,702000000000000000000,2340000000000000000,699660000000000000000,0.9966666666666667,1288490188800,4294967296,0.9966666666666667,1288490188800,4294967296,0.9966666666666667,4294967296,4294967296,300,300.0,1284195221504,1284195221504,4294967296.0,4294967296.0,4294967296.0,4294967296,0.9999999999938818,0.9966666666666667,4294967296.0,4294967296.0,4294967296.0,300.0,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.9966666666666667,0.9966666666666667,7158278.0,7158278.0,300.0,300.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,2147483400.0
primary,XNR-PW-MT-OFFSET,300,16363268894485278985,1,0,0,,,,702000000000000000000,3000000.0,0.0,0.0,544823706,163447111800,0,0.0,0.0,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,4294967296,300,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296,702000000000000000000,2340000003650486272,699659999996349513728,0.9966666666614665,1288490188800,4294967296,0.9966666666666667,1288490188800,4294967296,0.9966666666666667,4294967296,4294967296,300,300.0,1284195221504,1284195221504,4294967296.0,4294967296.0,4294967296.0,4294967296,0.9999999999938818,0.9966666666614665,4294967296.0,4294967296.0,4294967296.0,300.0,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.18316294598598526,0.18316294598598526,335285946.0,45815662.0,6.0,2.173146058439324,10429.851995540692,0.0,0.0,7150788.0,1754144014.0,2147483400.0
primary,XNR-PC,300,16363268894485278985,12,11,0,903.7771637128965,331.39279366924245,2260.097724956583,701999983001500780376,2999999.927356841,0.07264315905822222,2.4214386352740738e-08,163447107881,49034132364300,49034132364300,0.0,0.0,701999983001500780376,4294967296,701999982997205813080,0.9999999999938818,0,0,1,0.0,0.0,0.0,0.0,0,701999983001500780376,701999983001500780376,0,0.0,4294967296,4294967296,0.0,4294967296,4294967296,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0,0.9999999995935718,0.0,4294967296.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2147483400.0,2147483400.0
primary,XNR-PW-CONV-ZERO,300,16585534704111605887,18,17,0,527.291622239726,384.1125570801268,1696.2727149761868,702000000000000000000,3000000.0,0.0,0.0,163447109100,163447109100,163447114500,0.0,0.0,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,4294967296,300,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296,702000000000000000000,702000000000000000000,0,0.0,4294967296,4294967296,0.0,4294967296,4294967296,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0,0.9999999932362328,0.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.9966666666666666,0.0,7158278.0,7158278.0,300.0,300.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,2147483400.0
primary,XNR-PW-CONV-OFFSET,300,16585534704111605887,18,17,0,527.291622239726,384.1125570801268,1696.2727149761868,702000000000000000000,3000000.0,0.0,0.0,163447109100,163447109100,0,0.0,0.0,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,4294967296,300,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296,702000000000000000000,702000000000000000000,0,0.0,4294967296,4294967296,0.0,4294967296,4294967296,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0,0.9999999932362328,0.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.2219226546757009,0.0,390234185.0,70322180.0,5.0,2.221254403942084,12982.872017837239,0.0,0.0,7140808.0,1670908183.0,2147483400.0
primary,XNR-PW-MT-ZERO,300,16585534704111605887,1,0,0,,,,702000000000000000000,3000000.0,0.0,0.0,544823706,163447111800,163447112100,0.0,0.0,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,4294967296,300,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296,702000000000000000000,2340000000000000000,699660000000000000000,0.9966666666666667,1288490188800,4294967296,0.9966666666666667,1288490188800,4294967296,0.9966666666666667,4294967296,4294967296,300,300.0,1284195221504,1284195221504,4294967296.0,4294967296.0,4294967296.0,4294967296,0.9999999999938818,0.9966666666666667,4294967296.0,4294967296.0,4294967296.0,300.0,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.9966666666666667,0.9966666666666667,7158278.0,7158278.0,300.0,300.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,2147483400.0
primary,XNR-PW-MT-OFFSET,300,16585534704111605887,1,0,0,,,,702000000000000000000,3000000.0,0.0,0.0,544823706,163447111800,0,0.0,0.0,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,4294967296,300,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296,702000000000000000000,2340000003650486272,699659999996349513728,0.9966666666614665,1288490188800,4294967296,0.9966666666666667,1288490188800,4294967296,0.9966666666666667,4294967296,4294967296,300,300.0,1284195221504,1284195221504,4294967296.0,4294967296.0,4294967296.0,4294967296,0.9999999999938818,0.9966666666614665,4294967296.0,4294967296.0,4294967296.0,300.0,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.22192265467570088,0.22192265467570088,390234185.0,70322180.0,5.0,2.2212544039420843,12982.872017837235,0.0,0.0,7140808.0,1670908183.0,2147483400.0
primary,XNR-PC,300,16585534704111605887,18,17,0,527.2916350119068,384.11256638991824,1696.2727560559624,701999983001500780688,2999999.927356841,0.0726431590568889,2.4214386352296297e-08,163447107878,49034132363400,49034132363400,0.0,0.0,701999983001500780688,4294967296,701999982997205813392,0.9999999999938818,0,0,1,0.0,0.0,0.0,0.0,0,701999983001500780688,701999983001500780688,0,0.0,4294967296,4294967296,0.0,4294967296,4294967296,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0,0.999999993236233,0.0,4294967296.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2147483400.0,2147483400.0
primary,XNR-PW-CONV-ZERO,300,14790319751179523344,17,16,0,559.9697137293186,372.3980905940415,1218.8014926000942,702000000000000000000,3000000.0,0.0,0.0,163447108800,163447108800,163447113900,0.0,0.0,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,4294967296,300,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296,702000000000000000000,702000000000000000000,0,0.0,4294967296,4294967296,0.0,4294967296,4294967296,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0,0.9999999996232508,0.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.9966666666666666,0.0,7158278.0,7158278.0,300.0,300.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,2147483400.0
primary,XNR-PW-CONV-OFFSET,300,14790319751179523344,17,16,0,559.9697137293186,372.3980905940415,1218.8014926000942,702000000000000000000,3000000.0,0.0,0.0,163447108800,163447108800,0,0.0,0.0,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,4294967296,300,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296,702000000000000000000,702000000000000000000,0,0.0,4294967296,4294967296,0.0,4294967296,4294967296,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0,0.9999999996232508,0.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.2245508994388502,0.0,406713906.0,66893448.0,5.0,2.1856475077102475,12649.773311036786,0.0,0.0,7015031.0,1665264071.0,2147483400.0
primary,XNR-PW-MT-ZERO,300,14790319751179523344,1,0,0,,,,702000000000000000000,3000000.0,0.0,0.0,544823706,163447111800,163447112100,0.0,0.0,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,4294967296,300,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296,702000000000000000000,2340000000000000000,699660000000000000000,0.9966666666666667,1288490188800,4294967296,0.9966666666666667,1288490188800,4294967296,0.9966666666666667,4294967296,4294967296,300,300.0,1284195221504,1284195221504,4294967296.0,4294967296.0,4294967296.0,4294967296,0.9999999999938818,0.9966666666666667,4294967296.0,4294967296.0,4294967296.0,300.0,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.9966666666666667,0.9966666666666667,7158278.0,7158278.0,300.0,300.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,2147483400.0
primary,XNR-PW-MT-OFFSET,300,14790319751179523344,1,0,0,,,,702000000000000000000,3000000.0,0.0,0.0,544823706,163447111800,0,0.0,0.0,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,4294967296,300,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296,702000000000000000000,2340000003650486272,699659999996349513728,0.9966666666614665,1288490188800,4294967296,0.9966666666666667,1288490188800,4294967296,0.9966666666666667,4294967296,4294967296,300,300.0,1284195221504,1284195221504,4294967296.0,4294967296.0,4294967296.0,4294967296,0.9999999999938818,0.9966666666614665,4294967296.0,4294967296.0,4294967296.0,300.0,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.22455089943885015,0.22455089943885015,406713906.0,66893448.0,5.0,2.185647507710248,12649.77331103679,0.0,0.0,7015031.0,1665264071.0,2147483400.0
primary,XNR-PC,300,14790319751179523344,17,16,0,559.9697272928865,372.3980996073555,1218.8015221027833,701999983001500780688,2999999.927356841,0.0726431590568889,2.4214386352296297e-08,163447107878,49034132363400,49034132363400,0.0,0.0,701999983001500780688,4294967296,701999982997205813392,0.9999999999938818,0,0,1,0.0,0.0,0.0,0.0,0,701999983001500780688,701999983001500780688,0,0.0,4294967296,4294967296,0.0,4294967296,4294967296,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0,0.9999999996232508,0.0,4294967296.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2147483400.0,2147483400.0
primary,XNR-PW-CONV-ZERO,300,15311360825920276038,15,14,0,566.1256676919135,295.10230866854903,1245.3297127718095,702000000000000000000,3000000.0,0.0,0.0,163447109100,163447109100,163447113600,0.0,0.0,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,4294967296,300,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296,702000000000000000000,702000000000000000000,0,0.0,4294967296,4294967296,0.0,4294967296,4294967296,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0,0.9999999995463589,0.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.9966666666666665,0.0,7158278.0,7158278.0,300.0,300.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,2147483400.0
primary,XNR-PW-CONV-OFFSET,300,15311360825920276038,15,14,0,566.1256676919135,295.10230866854903,1245.3297127718095,702000000000000000000,3000000.0,0.0,0.0,163447109100,163447109100,0,0.0,0.0,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,4294967296,300,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296,702000000000000000000,702000000000000000000,0,0.0,4294967296,4294967296,0.0,4294967296,4294967296,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0,0.9999999995463589,0.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.1924737746517621,0.0,361215155.0,51160197.0,4.0,2.1442881902338793,10399.38017837235,0.0,0.0,7040934.0,1734149164.0,2147483400.0
primary,XNR-PW-MT-ZERO,300,15311360825920276038,1,0,0,,,,702000000000000000000,3000000.0,0.0,0.0,544823706,163447111800,163447112100,0.0,0.0,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,4294967296,300,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296,702000000000000000000,2340000000000000000,699660000000000000000,0.9966666666666667,1288490188800,4294967296,0.9966666666666667,1288490188800,4294967296,0.9966666666666667,4294967296,4294967296,300,300.0,1284195221504,1284195221504,4294967296.0,4294967296.0,4294967296.0,4294967296,0.9999999999938818,0.9966666666666667,4294967296.0,4294967296.0,4294967296.0,300.0,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.9966666666666667,0.9966666666666667,7158278.0,7158278.0,300.0,300.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,2147483400.0
primary,XNR-PW-MT-OFFSET,300,15311360825920276038,1,0,0,,,,702000000000000000000,3000000.0,0.0,0.0,544823706,163447111800,0,0.0,0.0,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,4294967296,300,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296,702000000000000000000,2340000003650486272,699659999996349513728,0.9966666666614665,1288490188800,4294967296,0.9966666666666667,1288490188800,4294967296,0.9966666666666667,4294967296,4294967296,300,300.0,1284195221504,1284195221504,4294967296.0,4294967296.0,4294967296.0,4294967296,0.9999999999938818,0.9966666666614665,4294967296.0,4294967296.0,4294967296.0,300.0,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.19247377465176216,0.19247377465176216,361215155.0,51160197.0,4.0,2.144288190233879,10399.380178372352,0.0,0.0,7040934.0,1734149164.0,2147483400.0
primary,XNR-PC,300,15311360825920276038,15,14,0,566.1256814040007,295.10231580916115,1245.329742914778,701999983001500780688,2999999.927356841,0.0726431590568889,2.4214386352296297e-08,163447107878,49034132363400,49034132363400,0.0,0.0,701999983001500780688,4294967296,701999982997205813392,0.9999999999938818,0,0,1,0.0,0.0,0.0,0.0,0,701999983001500780688,701999983001500780688,0,0.0,4294967296,4294967296,0.0,4294967296,4294967296,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0,0.9999999995463589,0.0,4294967296.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2147483400.0,2147483400.0
primary,XNR-PW-CONV-ZERO,300,10419287363523441034,13,12,0,817.7067127988718,398.87688993333086,2150.003907867895,702000000000000000000,3000000.0,0.0,0.0,163447109700,163447109700,163447113600,0.0,0.0,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,4294967296,300,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296,702000000000000000000,702000000000000000000,0,0.0,4294967296,4294967296,0.0,4294967296,4294967296,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0,0.999999999393541,0.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.9966666666666666,0.0,7158278.0,7158278.0,300.0,300.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,2147483400.0
primary,XNR-PW-CONV-OFFSET,300,10419287363523441034,13,12,0,817.7067127988718,398.87688993333086,2150.003907867895,702000000000000000000,3000000.0,0.0,0.0,163447109700,163447109700,0,0.0,0.0,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,4294967296,300,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296,702000000000000000000,702000000000000000000,0,0.0,4294967296,4294967296,0.0,4294967296,4294967296,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0,0.999999999393541,0.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.20279109538169185,0.0,368232118.0,60557218.0,4.0,2.1826521634378446,11358.976120401338,0.0,0.0,7085103.0,1711992889.0,2147483400.0
primary,XNR-PW-MT-ZERO,300,10419287363523441034,1,0,0,,,,702000000000000000000,3000000.0,0.0,0.0,544823706,163447111800,163447112100,0.0,0.0,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,4294967296,300,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296,702000000000000000000,2340000000000000000,699660000000000000000,0.9966666666666667,1288490188800,4294967296,0.9966666666666667,1288490188800,4294967296,0.9966666666666667,4294967296,4294967296,300,300.0,1284195221504,1284195221504,4294967296.0,4294967296.0,4294967296.0,4294967296,0.9999999999938818,0.9966666666666667,4294967296.0,4294967296.0,4294967296.0,300.0,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.9966666666666667,0.9966666666666667,7158278.0,7158278.0,300.0,300.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,2147483400.0
primary,XNR-PW-MT-OFFSET,300,10419287363523441034,1,0,0,,,,702000000000000000000,3000000.0,0.0,0.0,544823706,163447111800,0,0.0,0.0,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,4294967296,300,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296,702000000000000000000,2340000003650486272,699659999996349513728,0.9966666666614665,1288490188800,4294967296,0.9966666666666667,1288490188800,4294967296,0.9966666666666667,4294967296,4294967296,300,300.0,1284195221504,1284195221504,4294967296.0,4294967296.0,4294967296.0,4294967296,0.9999999999938818,0.9966666666614665,4294967296.0,4294967296.0,4294967296.0,300.0,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.2027910953816919,0.2027910953816919,368232118.0,60557218.0,4.0,2.1826521634378455,11358.976120401338,0.0,0.0,7085103.0,1711992889.0,2147483400.0
primary,XNR-PC,300,10419287363523441034,13,12,0,817.7067326044532,398.87689957878297,2150.0039599410893,701999983001500780480,2999999.927356841,0.07264315905777778,2.4214386352592593e-08,163447107880,49034132364000,49034132364000,0.0,0.0,701999983001500780480,4294967296,701999982997205813184,0.9999999999938818,0,0,1,0.0,0.0,0.0,0.0,0,701999983001500780480,701999983001500780480,0,0.0,4294967296,4294967296,0.0,4294967296,4294967296,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0,0.9999999993935409,0.0,4294967296.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2147483400.0,2147483400.0
