tag,arm,N,seed,scope,O_mean,O_median,O_p95,O_max,M_ge2,M_ge3,m_max,mean_mult_reused
primary,XNR-PW-CONV-OFFSET,300,7822082833909267661,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-CONV-OFFSET,300,7822082833909267661,subsweep,11673.570211817165,0.0,0.0,7149663.0,378004142.0,68382756.0,4.0,2.188655990970596
primary,XNR-PW-MT-ZERO,300,7822082833909267661,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-MT-ZERO,300,7822082833909267661,subsweep,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,300.0,300.0
primary,XNR-PW-MT-OFFSET,300,7822082833909267661,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-MT-OFFSET,300,7822082833909267661,subsweep,11673.570211817168,0.0,0.0,7149663.0,378004142.0,68382756.0,4.0,2.1886559909705965
primary,XNR-PC,300,7822082833909267661,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,300,7822082833909267661,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,300,12102592183121031244,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-CONV-ZERO,300,12102592183121031244,subsweep,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,300.0,300.0
primary,XNR-PW-CONV-OFFSET,300,12102592183121031244,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-CONV-OFFSET,300,12102592183121031244,subsweep,10632.042630992191,0.0,0.0,7085723.0,387915070.0,44466021.0,3.0,2.1146282380831445
primary,XNR-PW-MT-ZERO,300,12102592183121031244,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-MT-ZERO,300,12102592183121031244,subsweep,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,300.0,300.0
primary,XNR-PW-MT-OFFSET,300,12102592183121031244,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-MT-OFFSET,300,12102592183121031244,subsweep,10632.042630992197,0.0,0.0,7085723.0,387915070.0,44466021.0,3.0,2.1146282380831454
primary,XNR-PC,300,12102592183121031244,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,300,12102592183121031244,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,300,4849566379269777204,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-CONV-ZERO,300,4849566379269777204,subsweep,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,300.0,300.0
primary,XNR-PW-CONV-OFFSET,300,4849566379269777204,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-CONV-OFFSET,300,4849566379269777204,subsweep,11535.81061315496,0.0,0.0,7144926.0,386813971.0,54639281.0,4.0,2.1595999023520274
primary,XNR-PW-MT-ZERO,300,4849566379269777204,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-MT-ZERO,300,4849566379269777204,subsweep,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,300.0,300.0
primary,XNR-PW-MT-OFFSET,300,4849566379269777204,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-MT-OFFSET,300,4849566379269777204,subsweep,11535.810613154961,0.0,0.0,7144926.0,386813971.0,54639281.0,4.0,2.1595999023520274
primary,XNR-PC,300,4849566379269777204,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,300,4849566379269777204,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,300,4171531546602603804,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-CONV-ZERO,300,4171531546602603804,subsweep,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,300.0,300.0
primary,XNR-PW-CONV-OFFSET,300,4171531546602603804,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-CONV-OFFSET,300,4171531546602603804,subsweep,13065.937703455966,0.0,0.0,7075634.0,429418605.0,72120076.0,4.0,2.1775336655476307
primary,XNR-PW-MT-ZERO,300,4171531546602603804,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-MT-ZERO,300,4171531546602603804,subsweep,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,300.0,300.0
primary,XNR-PW-MT-OFFSET,300,4171531546602603804,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-MT-OFFSET,300,4171531546602603804,subsweep,13065.937703455964,0.0,0.0,7075634.0,429418605.0,72120076.0,4.0,2.1775336655476303
primary,XNR-PC,300,4171531546602603804,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,300,4171531546602603804,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,300,6773169848162830496,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-CONV-ZERO,300,6773169848162830496,subsweep,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,300.0,300.0
primary,XNR-PW-CONV-OFFSET,300,6773169848162830496,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-CONV-OFFSET,300,6773169848162830496,subsweep,15146.823857302115,0.0,0.0,7142280.0,455800279.0,92802308.0,4.0,2.2313418790162696
primary,XNR-PW-MT-ZERO,300,6773169848162830496,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-MT-ZERO,300,6773169848162830496,subsweep,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,300.0,300.0
primary,XNR-PW-MT-OFFSET,300,6773169848162830496,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-MT-OFFSET,300,6773169848162830496,subsweep,15146.823857302119,0.0,0.0,7142280.0,455800279.0,92802308.0,4.0,2.2313418790162696
primary,XNR-PC,300,6773169848162830496,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,300,6773169848162830496,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,300,13259265031399199819,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-CONV-ZERO,300,13259265031399199819,subsweep,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,300.0,300.0
primary,XNR-PW-CONV-OFFSET,300,13259265031399199819,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-CONV-OFFSET,300,13259265031399199819,subsweep,11262.078974358972,0.0,0.0,7154743.0,375046230.0,64159186.0,4.0,2.1726162292045976
primary,XNR-PW-MT-ZERO,300,13259265031399199819,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-MT-ZERO,300,13259265031399199819,subsweep,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,300.0,300.0
primary,XNR-PW-MT-OFFSET,300,13259265031399199819,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-MT-OFFSET,300,13259265031399199819,subsweep,11262.078974358974,0.0,0.0,7154743.0,375046230.0,64159186.0,4.0,2.172616229204597
primary,XNR-PC,300,13259265031399199819,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,300,13259265031399199819,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,300,7383040523285475032,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-CONV-ZERO,300,7383040523285475032,subsweep,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,300.0,300.0
primary,XNR-PW-CONV-OFFSET,300,7383040523285475032,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-CONV-OFFSET,300,7383040523285475032,subsweep,13322.138818283163,0.0,0.0,7150646.0,396108002.0,76623403.0,5.0,2.233700822837706
primary,XNR-PW-MT-ZERO,300,7383040523285475032,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-MT-ZERO,300,7383040523285475032,subsweep,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,300.0,300.0
primary,XNR-PW-MT-OFFSET,300,7383040523285475032,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-MT-OFFSET,300,7383040523285475032,subsweep,13322.138818283167,0.0,0.0,7150646.0,396108002.0,76623403.0,5.0,2.2337008228377067
primary,XNR-PC,300,7383040523285475032,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,300,7383040523285475032,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,300,8469065342115915783,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-CONV-ZERO,300,8469065342115915783,subsweep,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,300.0,300.0
primary,XNR-PW-CONV-OFFSET,300,8469065342115915783,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-CONV-OFFSET,300,8469065342115915783,subsweep,11503.278416945368,0.0,0.0,7154873.0,386852154.0,62386601.0,4.0,2.1649695557853876
primary,XNR-PW-MT-ZERO,300,8469065342115915783,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-MT-ZERO,300,8469065342115915783,subsweep,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,300.0,300.0
primary,XNR-PW-MT-OFFSET,300,8469065342115915783,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-MT-OFFSET,300,8469065342115915783,subsweep,11503.278416945373,0.0,0.0,7154873.0,386852154.0,62386601.0,4.0,2.1649695557853867
primary,XNR-PC,300,8469065342115915783,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,300,8469065342115915783,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,300,11167473384098259577,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-CONV-ZERO,300,11167473384098259577,subsweep,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,300.0,300.0
primary,XNR-PW-CONV-OFFSET,300,11167473384098259577,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-CONV-OFFSET,300,11167473384098259577,subsweep,11940.017926421402,0.0,0.0,7153068.0,349610085.0,72717535.0,5.0,2.242270974534388
primary,XNR-PW-MT-ZERO,300,11167473384098259577,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-MT-ZERO,300,11167473384098259577,subsweep,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,300.0,300.0
primary,XNR-PW-MT-OFFSET,300,11167473384098259577,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-MT-OFFSET,300,11167473384098259577,subsweep,11940.017926421404,0.0,0.0,7153068.0,349610085.0,72717535.0,5.0,2.2422709745343874
primary,XNR-PC,300,11167473384098259577,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,300,11167473384098259577,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,300,3927382471087979842,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-CONV-ZERO,300,3927382471087979842,subsweep,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,300.0,300.0
primary,XNR-PW-CONV-OFFSET,300,3927382471087979842,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-CONV-OFFSET,300,3927382471087979842,subsweep,12168.752508361202,0.0,0.0,7097008.0,413417889.0,58211265.0,4.0,2.1536475408784255
primary,XNR-PW-MT-ZERO,300,3927382471087979842,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-MT-ZERO,300,3927382471087979842,subsweep,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,300.0,300.0
primary,XNR-PW-MT-OFFSET,300,3927382471087979842,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-MT-OFFSET,300,3927382471087979842,subsweep,12168.752508361204,0.0,0.0,7097008.0,413417889.0,58211265.0,4.0,2.153647540878426
primary,XNR-PC,300,3927382471087979842,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,300,3927382471087979842,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,300,12250540210932396121,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-CONV-ZERO,300,12250540210932396121,subsweep,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,300.0,300.0
primary,XNR-PW-CONV-OFFSET,300,12250540210932396121,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-CONV-OFFSET,300,12250540210932396121,subsweep,11197.59790412486,0.0,0.0,7147522.0,362566919.0,48366967.0,5.0,2.1706528250582062
primary,XNR-PW-MT-ZERO,300,12250540210932396121,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-MT-ZERO,300,12250540210932396121,subsweep,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,300.0,300.0
primary,XNR-PW-MT-OFFSET,300,12250540210932396121,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-MT-OFFSET,300,12250540210932396121,subsweep,11197.597904124861,0.0,0.0,7147522.0,362566919.0,48366967.0,5.0,2.1706528250582067
primary,XNR-PC,300,12250540210932396121,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,300,12250540210932396121,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,300,12687317089305426264,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-CONV-ZERO,300,12687317089305426264,subsweep,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,300.0,300.0
primary,XNR-PW-CONV-OFFSET,300,12687317089305426264,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-CONV-OFFSET,300,12687317089305426264,subsweep,11759.811505016723,0.0,0.0,7075634.0,405087825.0,51145295.0,5.0,2.142751584795223
primary,XNR-PW-MT-ZERO,300,12687317089305426264,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-MT-ZERO,300,12687317089305426264,subsweep,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,300.0,300.0
primary,XNR-PW-MT-OFFSET,300,12687317089305426264,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-MT-OFFSET,300,12687317089305426264,subsweep,11759.811505016722,0.0,0.0,7075634.0,405087825.0,51145295.0,5.0,2.142751584795223
primary,XNR-PC,300,12687317089305426264,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,300,12687317089305426264,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,300,3068354826123602611,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-CONV-ZERO,300,3068354826123602611,subsweep,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,300.0,300.0
primary,XNR-PW-CONV-OFFSET,300,3068354826123602611,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-CONV-OFFSET,300,3068354826123602611,subsweep,12706.238974358976,0.0,0.0,7138129.0,391387447.0,75294523.0,5.0,2.2138075215273836
primary,XNR-PW-MT-ZERO,300,3068354826123602611,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-MT-ZERO,300,3068354826123602611,subsweep,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,300.0,300.0
primary,XNR-PW-MT-OFFSET,300,3068354826123602611,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-MT-OFFSET,300,3068354826123602611,subsweep,12706.238974358974,0.0,0.0,7138129.0,391387447.0,75294523.0,5.0,2.213807521527383
primary,XNR-PC,300,3068354826123602611,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,300,3068354826123602611,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,300,6452565723836495873,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-CONV-ZERO,300,6452565723836495873,subsweep,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,300.0,300.0
primary,XNR-PW-CONV-OFFSET,300,6452565723836495873,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-CONV-OFFSET,300,6452565723836495873,subsweep,11545.084347826085,0.0,0.0,7149832.0,379060520.0,60001895.0,4.0,2.1747640086601474
primary,XNR-PW-MT-ZERO,300,6452565723836495873,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-MT-ZERO,300,6452565723836495873,subsweep,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,300.0,300.0
primary,XNR-PW-MT-OFFSET,300,6452565723836495873,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-MT-OFFSET,300,6452565723836495873,subsweep,11545.084347826087,0.0,0.0,7149832.0,379060520.0,60001895.0,4.0,2.1747640086601474
primary,XNR-PC,300,6452565723836495873,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,300,6452565723836495873,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,300,12576523555926126553,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-CONV-ZERO,300,12576523555926126553,subsweep,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,300.0,300.0
primary,XNR-PW-CONV-OFFSET,300,12576523555926126553,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-CONV-OFFSET,300,12576523555926126553,subsweep,10604.340334448158,0.0,0.0,7152057.0,356639775.0,47358422.0,5.0,2.1544828587893763
primary,XNR-PW-MT-ZERO,300,12576523555926126553,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-MT-ZERO,300,12576523555926126553,subsweep,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,300.0,300.0
primary,XNR-PW-MT-OFFSET,300,12576523555926126553,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-MT-OFFSET,300,12576523555926126553,subsweep,10604.340334448161,0.0,0.0,7152057.0,356639775.0,47358422.0,5.0,2.1544828587893763
primary,XNR-PC,300,12576523555926126553,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,300,12576523555926126553,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,300,7616672725889129548,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-CONV-ZERO,300,7616672725889129548,subsweep,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,300.0,300.0
primary,XNR-PW-CONV-OFFSET,300,7616672725889129548,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-CONV-OFFSET,300,7616672725889129548,subsweep,11353.81085841695,0.0,0.0,7157690.0,360463635.0,56065655.0,5.0,2.1879157935029983
primary,XNR-PW-MT-ZERO,300,7616672725889129548,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-MT-ZERO,300,7616672725889129548,subsweep,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,300.0,300.0
primary,XNR-PW-MT-OFFSET,300,7616672725889129548,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-MT-OFFSET,300,7616672725889129548,subsweep,11353.810858416946,0.0,0.0,7157690.0,360463635.0,56065655.0,5.0,2.187915793502998
primary,XNR-PC,300,7616672725889129548,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,300,7616672725889129548,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,400,18231826143518580289,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,400.0,400.0
primary,XNR-PW-CONV-ZERO,400,18231826143518580289,subsweep,5368709.0,5368709.0,5368709.0,5368709.0,5368709.0,5368709.0,400.0,400.0
primary,XNR-PW-CONV-OFFSET,400,18231826143518580289,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,400.0,400.0
primary,XNR-PW-CONV-OFFSET,400,18231826143518580289,subsweep,7893.803784461153,0.0,0.0,5365755.0,411313387.0,82407233.0,4.0,2.243949745306977
primary,XNR-PW-MT-ZERO,400,18231826143518580289,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,400.0,400.0
primary,XNR-PW-MT-ZERO,400,18231826143518580289,subsweep,5368709.0,5368709.0,5368709.0,5368709.0,5368709.0,5368709.0,400.0,400.0
primary,XNR-PW-MT-OFFSET,400,18231826143518580289,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,400.0,400.0
primary,XNR-PW-MT-OFFSET,400,18231826143518580289,subsweep,7893.803784461153,0.0,0.0,5365755.0,411313387.0,82407233.0,4.0,2.2439497453069768
primary,XNR-PC,400,18231826143518580289,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,400,18231826143518580289,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,400,8906286495562900921,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,400.0,400.0
primary,XNR-PW-CONV-ZERO,400,8906286495562900921,subsweep,5368709.0,5368709.0,5368709.0,5368709.0,5368709.0,5368709.0,400.0,400.0
primary,XNR-PW-CONV-OFFSET,400,8906286495562900921,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,400.0,400.0
primary,XNR-PW-CONV-OFFSET,400,8906286495562900921,subsweep,6582.1406265664145,0.0,0.0,5366081.0,411930573.0,55481212.0,4.0,2.1365970158277134
primary,XNR-PW-MT-ZERO,400,8906286495562900921,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,400.0,400.0
primary,XNR-PW-MT-ZERO,400,8906286495562900921,subsweep,5368709.0,5368709.0,5368709.0,5368709.0,5368709.0,5368709.0,400.0,400.0
primary,XNR-PW-MT-OFFSET,400,8906286495562900921,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,400.0,400.0
primary,XNR-PW-MT-OFFSET,400,8906286495562900921,subsweep,6582.140626566416,0.0,0.0,5366081.0,411930573.0,55481212.0,4.0,2.1365970158277134
primary,XNR-PC,400,8906286495562900921,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,400,8906286495562900921,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,400,8770642015975544875,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,400.0,400.0
primary,XNR-PW-CONV-ZERO,400,8770642015975544875,subsweep,5368709.0,5368709.0,5368709.0,5368709.0,5368709.0,5368709.0,400.0,400.0
primary,XNR-PW-CONV-OFFSET,400,8770642015975544875,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,400.0,400.0
primary,XNR-PW-CONV-OFFSET,400,8770642015975544875,subsweep,6126.471340852131,0.0,0.0,5350142.0,358144864.0,46471679.0,4.0,2.1649418487821737
primary,XNR-PW-MT-ZERO,400,8770642015975544875,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,400.0,400.0
primary,XNR-PW-MT-ZERO,400,8770642015975544875,subsweep,5368709.0,5368709.0,5368709.0,5368709.0,5368709.0,5368709.0,400.0,400.0
