tag,arm,N,seed,scope,C_exact,U_exact,R_exact,rho_exact
primary,XNR-PW-CONV-ZERO,200,13259265031399199819,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-OFFSET,200,13259265031399199819,NR-global-run,468000000000000000000,468000000000000000000,0,0.0
primary,XNR-PW-CONV-OFFSET,200,13259265031399199819,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-MT-ZERO,200,13259265031399199819,NR-global-run,468000000000000000000,2340000000000000000,465660000000000000000,0.995
primary,XNR-PW-MT-ZERO,200,13259265031399199819,NR-template-epoch,858993459200,4294967296,854698491904,0.995
primary,XNR-PW-MT-OFFSET,200,13259265031399199819,NR-global-run,468000000000000000000,2340000003650486272,465659999996349513728,0.9949999999921998
primary,XNR-PW-MT-OFFSET,200,13259265031399199819,NR-template-epoch,858993459200,4294967296,854698491904,0.995
primary,XNR-PC,200,13259265031399199819,NR-global-run,467999988667667187368,467999988667667187368,0,0.0
primary,XNR-PC,200,13259265031399199819,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-ZERO,200,7383040523285475032,NR-global-run,468000000000000000000,468000000000000000000,0,0.0
primary,XNR-PW-CONV-ZERO,200,7383040523285475032,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-OFFSET,200,7383040523285475032,NR-global-run,468000000000000000000,468000000000000000000,0,0.0
primary,XNR-PW-CONV-OFFSET,200,7383040523285475032,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-MT-ZERO,200,7383040523285475032,NR-global-run,468000000000000000000,2340000000000000000,465660000000000000000,0.995
primary,XNR-PW-MT-ZERO,200,7383040523285475032,NR-template-epoch,858993459200,4294967296,854698491904,0.995
primary,XNR-PW-MT-OFFSET,200,7383040523285475032,NR-global-run,468000000000000000000,2340000003650486272,465659999996349513728,0.9949999999921998
primary,XNR-PW-MT-OFFSET,200,7383040523285475032,NR-template-epoch,858993459200,4294967296,854698491904,0.995
primary,XNR-PC,200,7383040523285475032,NR-global-run,467999988667667187472,467999988667667187472,0,0.0
primary,XNR-PC,200,7383040523285475032,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-ZERO,200,8469065342115915783,NR-global-run,468000000000000000000,468000000000000000000,0,0.0
primary,XNR-PW-CONV-ZERO,200,8469065342115915783,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-OFFSET,200,8469065342115915783,NR-global-run,468000000000000000000,468000000000000000000,0,0.0
primary,XNR-PW-CONV-OFFSET,200,8469065342115915783,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-MT-ZERO,200,8469065342115915783,NR-global-run,468000000000000000000,2340000000000000000,465660000000000000000,0.995
primary,XNR-PW-MT-ZERO,200,8469065342115915783,NR-template-epoch,858993459200,4294967296,854698491904,0.995
primary,XNR-PW-MT-OFFSET,200,8469065342115915783,NR-global-run,468000000000000000000,2340000003650486272,465659999996349513728,0.9949999999921998
primary,XNR-PW-MT-OFFSET,200,8469065342115915783,NR-template-epoch,858993459200,4294967296,854698491904,0.995
primary,XNR-PC,200,8469065342115915783,NR-global-run,467999988667667187368,467999988667667187368,0,0.0
primary,XNR-PC,200,8469065342115915783,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-ZERO,200,11167473384098259577,NR-global-run,468000000000000000000,468000000000000000000,0,0.0
primary,XNR-PW-CONV-ZERO,200,11167473384098259577,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-OFFSET,200,11167473384098259577,NR-global-run,468000000000000000000,468000000000000000000,0,0.0
primary,XNR-PW-CONV-OFFSET,200,11167473384098259577,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-MT-ZERO,200,11167473384098259577,NR-global-run,468000000000000000000,2340000000000000000,465660000000000000000,0.995
primary,XNR-PW-MT-ZERO,200,11167473384098259577,NR-template-epoch,858993459200,4294967296,854698491904,0.995
primary,XNR-PW-MT-OFFSET,200,11167473384098259577,NR-global-run,468000000000000000000,2340000003650486272,465659999996349513728,0.9949999999921998
primary,XNR-PW-MT-OFFSET,200,11167473384098259577,NR-template-epoch,858993459200,4294967296,854698491904,0.995
primary,XNR-PC,200,11167473384098259577,NR-global-run,467999988667667187368,467999988667667187368,0,0.0
primary,XNR-PC,200,11167473384098259577,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-ZERO,200,3927382471087979842,NR-global-run,468000000000000000000,468000000000000000000,0,0.0
primary,XNR-PW-CONV-ZERO,200,3927382471087979842,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-OFFSET,200,3927382471087979842,NR-global-run,468000000000000000000,468000000000000000000,0,0.0
primary,XNR-PW-CONV-OFFSET,200,3927382471087979842,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-MT-ZERO,200,3927382471087979842,NR-global-run,468000000000000000000,2340000000000000000,465660000000000000000,0.995
primary,XNR-PW-MT-ZERO,200,3927382471087979842,NR-template-epoch,858993459200,4294967296,854698491904,0.995
primary,XNR-PW-MT-OFFSET,200,3927382471087979842,NR-global-run,468000000000000000000,2340000003650486272,465659999996349513728,0.9949999999921998
primary,XNR-PW-MT-OFFSET,200,3927382471087979842,NR-template-epoch,858993459200,4294967296,854698491904,0.995
primary,XNR-PC,200,3927382471087979842,NR-global-run,467999988667667186952,467999988667667186952,0,0.0
primary,XNR-PC,200,3927382471087979842,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-ZERO,200,12250540210932396121,NR-global-run,468000000000000000000,468000000000000000000,0,0.0
primary,XNR-PW-CONV-ZERO,200,12250540210932396121,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-OFFSET,200,12250540210932396121,NR-global-run,468000000000000000000,468000000000000000000,0,0.0
primary,XNR-PW-CONV-OFFSET,200,12250540210932396121,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-MT-ZERO,200,12250540210932396121,NR-global-run,468000000000000000000,2340000000000000000,465660000000000000000,0.995
primary,XNR-PW-MT-ZERO,200,12250540210932396121,NR-template-epoch,858993459200,4294967296,854698491904,0.995
primary,XNR-PW-MT-OFFSET,200,12250540210932396121,NR-global-run,468000000000000000000,2340000003650486272,465659999996349513728,0.9949999999921998
primary,XNR-PW-MT-OFFSET,200,12250540210932396121,NR-template-epoch,858993459200,4294967296,854698491904,0.995
primary,XNR-PC,200,12250540210932396121,NR-global-run,467999988667667187368,467999988667667187368,0,0.0
primary,XNR-PC,200,12250540210932396121,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-ZERO,200,12687317089305426264,NR-global-run,468000000000000000000,468000000000000000000,0,0.0
primary,XNR-PW-CONV-ZERO,200,12687317089305426264,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-OFFSET,200,12687317089305426264,NR-global-run,468000000000000000000,468000000000000000000,0,0.0
primary,XNR-PW-CONV-OFFSET,200,12687317089305426264,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-MT-ZERO,200,12687317089305426264,NR-global-run,468000000000000000000,2340000000000000000,465660000000000000000,0.995
primary,XNR-PW-MT-ZERO,200,12687317089305426264,NR-template-epoch,858993459200,4294967296,854698491904,0.995
primary,XNR-PW-MT-OFFSET,200,12687317089305426264,NR-global-run,468000000000000000000,2340000003650486272,465659999996349513728,0.9949999999921998
primary,XNR-PW-MT-OFFSET,200,12687317089305426264,NR-template-epoch,858993459200,4294967296,854698491904,0.995
primary,XNR-PC,200,12687317089305426264,NR-global-run,467999988667667187264,467999988667667187264,0,0.0
primary,XNR-PC,200,12687317089305426264,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-ZERO,200,3068354826123602611,NR-global-run,468000000000000000000,468000000000000000000,0,0.0
primary,XNR-PW-CONV-ZERO,200,3068354826123602611,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-OFFSET,200,3068354826123602611,NR-global-run,468000000000000000000,468000000000000000000,0,0.0
primary,XNR-PW-CONV-OFFSET,200,3068354826123602611,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-MT-ZERO,200,3068354826123602611,NR-global-run,468000000000000000000,2340000000000000000,465660000000000000000,0.995
primary,XNR-PW-MT-ZERO,200,3068354826123602611,NR-template-epoch,858993459200,4294967296,854698491904,0.995
primary,XNR-PW-MT-OFFSET,200,3068354826123602611,NR-global-run,468000000000000000000,2340000003650486272,465659999996349513728,0.9949999999921998
primary,XNR-PW-MT-OFFSET,200,3068354826123602611,NR-template-epoch,858993459200,4294967296,854698491904,0.995
primary,XNR-PC,200,3068354826123602611,NR-global-run,467999988667667187576,467999988667667187576,0,0.0
primary,XNR-PC,200,3068354826123602611,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-ZERO,200,6452565723836495873,NR-global-run,468000000000000000000,468000000000000000000,0,0.0
primary,XNR-PW-CONV-ZERO,200,6452565723836495873,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-OFFSET,200,6452565723836495873,NR-global-run,468000000000000000000,468000000000000000000,0,0.0
primary,XNR-PW-CONV-OFFSET,200,6452565723836495873,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-MT-ZERO,200,6452565723836495873,NR-global-run,468000000000000000000,2340000000000000000,465660000000000000000,0.995
primary,XNR-PW-MT-ZERO,200,6452565723836495873,NR-template-epoch,858993459200,4294967296,854698491904,0.995
primary,XNR-PW-MT-OFFSET,200,6452565723836495873,NR-global-run,468000000000000000000,2340000003650486272,465659999996349513728,0.9949999999921998
primary,XNR-PW-MT-OFFSET,200,6452565723836495873,NR-template-epoch,858993459200,4294967296,854698491904,0.995
primary,XNR-PC,200,6452565723836495873,NR-global-run,467999988667667187056,467999988667667187056,0,0.0
primary,XNR-PC,200,6452565723836495873,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-ZERO,200,12576523555926126553,NR-global-run,468000000000000000000,468000000000000000000,0,0.0
primary,XNR-PW-CONV-ZERO,200,12576523555926126553,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-OFFSET,200,12576523555926126553,NR-global-run,468000000000000000000,468000000000000000000,0,0.0
primary,XNR-PW-CONV-OFFSET,200,12576523555926126553,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-MT-ZERO,200,12576523555926126553,NR-global-run,468000000000000000000,2340000000000000000,465660000000000000000,0.995
primary,XNR-PW-MT-ZERO,200,12576523555926126553,NR-template-epoch,858993459200,4294967296,854698491904,0.995
primary,XNR-PW-MT-OFFSET,200,12576523555926126553,NR-global-run,468000000000000000000,2340000003650486272,465659999996349513728,0.9949999999921998
primary,XNR-PW-MT-OFFSET,200,12576523555926126553,NR-template-epoch,858993459200,4294967296,854698491904,0.995
primary,XNR-PC,200,12576523555926126553,NR-global-run,467999988667667187472,467999988667667187472,0,0.0
primary,XNR-PC,200,12576523555926126553,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-ZERO,200,7616672725889129548,NR-global-run,468000000000000000000,468000000000000000000,0,0.0
primary,XNR-PW-CONV-ZERO,200,7616672725889129548,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-OFFSET,200,7616672725889129548,NR-global-run,468000000000000000000,468000000000000000000,0,0.0
primary,XNR-PW-CONV-OFFSET,200,7616672725889129548,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-MT-ZERO,200,7616672725889129548,NR-global-run,468000000000000000000,2340000000000000000,465660000000000000000,0.995
primary,XNR-PW-MT-ZERO,200,7616672725889129548,NR-template-epoch,858993459200,4294967296,854698491904,0.995
primary,XNR-PW-MT-OFFSET,200,7616672725889129548,NR-global-run,468000000000000000000,2340000007702164996,465659999992297835004,0.9949999999835424
primary,XNR-PW-MT-OFFSET,200,7616672725889129548,NR-template-epoch,858993459200,4294967296,854698491904,0.995
primary,XNR-PC,200,7616672725889129548,NR-global-run,467999988667667187160,467999988667667187160,0,0.0
primary,XNR-PC,200,7616672725889129548,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-ZERO,300,18231826143518580289,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
primary,XNR-PW-CONV-ZERO,300,18231826143518580289,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-OFFSET,300,18231826143518580289,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
primary,XNR-PW-CONV-OFFSET,300,18231826143518580289,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-MT-ZERO,300,18231826143518580289,NR-global-run,702000000000000000000,2340000000000000000,699660000000000000000,0.9966666666666667
primary,XNR-PW-MT-ZERO,300,18231826143518580289,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PW-MT-OFFSET,300,18231826143518580289,NR-global-run,702000000000000000000,2340000003650486272,699659999996349513728,0.9966666666614665
primary,XNR-PW-MT-OFFSET,300,18231826143518580289,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PC,300,18231826143518580289,NR-global-run,701999983001500780480,701999983001500780480,0,0.0
primary,XNR-PC,300,18231826143518580289,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-ZERO,300,8906286495562900921,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
primary,XNR-PW-CONV-ZERO,300,8906286495562900921,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-OFFSET,300,8906286495562900921,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
primary,XNR-PW-CONV-OFFSET,300,8906286495562900921,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-MT-ZERO,300,8906286495562900921,NR-global-run,702000000000000000000,2340000000000000000,699660000000000000000,0.9966666666666667
primary,XNR-PW-MT-ZERO,300,8906286495562900921,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PW-MT-OFFSET,300,8906286495562900921,NR-global-run,702000000000000000000,2340000003650486272,699659999996349513728,0.9966666666614665
primary,XNR-PW-MT-OFFSET,300,8906286495562900921,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PC,300,8906286495562900921,NR-global-run,701999983001500780792,701999983001500780792,0,0.0
primary,XNR-PC,300,8906286495562900921,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-ZERO,300,8770642015975544875,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
primary,XNR-PW-CONV-ZERO,300,8770642015975544875,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-OFFSET,300,8770642015975544875,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
primary,XNR-PW-CONV-OFFSET,300,8770642015975544875,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-MT-ZERO,300,8770642015975544875,NR-global-run,702000000000000000000,2340000000000000000,699660000000000000000,0.9966666666666667
primary,XNR-PW-MT-ZERO,300,8770642015975544875,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PW-MT-OFFSET,300,8770642015975544875,NR-global-run,702000000000000000000,2340000003650486272,699659999996349513728,0.9966666666614665
primary,XNR-PW-MT-OFFSET,300,8770642015975544875,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PC,300,8770642015975544875,NR-global-run,701999983001500780792,701999983001500780792,0,0.0
primary,XNR-PC,300,8770642015975544875,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-ZERO,300,9576473659758073777,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
primary,XNR-PW-CONV-ZERO,300,9576473659758073777,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-OFFSET,300,9576473659758073777,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
primary,XNR-PW-CONV-OFFSET,300,9576473659758073777,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-MT-ZERO,300,9576473659758073777,NR-global-run,702000000000000000000,2340000000000000000,699660000000000000000,0.9966666666666667
primary,XNR-PW-MT-ZERO,300,9576473659758073777,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PW-MT-OFFSET,300,9576473659758073777,NR-global-run,702000000000000000000,2340000003650486272,699659999996349513728,0.9966666666614665
primary,XNR-PW-MT-OFFSET,300,9576473659758073777,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PC,300,9576473659758073777,NR-global-run,701999983001500780792,701999983001500780792,0,0.0
primary,XNR-PC,300,9576473659758073777,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-ZERO,300,16363268894485278985,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
primary,XNR-PW-CONV-ZERO,300,16363268894485278985,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-OFFSET,300,16363268894485278985,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
primary,XNR-PW-CONV-OFFSET,300,16363268894485278985,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-MT-ZERO,300,16363268894485278985,NR-global-run,702000000000000000000,2340000000000000000,699660000000000000000,0.9966666666666667
primary,XNR-PW-MT-ZERO,300,16363268894485278985,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PW-MT-OFFSET,300,16363268894485278985,NR-global-run,702000000000000000000,2340000003650486272,699659999996349513728,0.9966666666614665
primary,XNR-PW-MT-OFFSET,300,16363268894485278985,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PC,300,16363268894485278985,NR-global-run,701999983001500780376,701999983001500780376,0,0.0
primary,XNR-PC,300,16363268894485278985,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-ZERO,300,16585534704111605887,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
primary,XNR-PW-CONV-ZERO,300,16585534704111605887,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-OFFSET,300,16585534704111605887,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
primary,XNR-PW-CONV-OFFSET,300,16585534704111605887,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-MT-ZERO,300,16585534704111605887,NR-global-run,702000000000000000000,2340000000000000000,699660000000000000000,0.9966666666666667
primary,XNR-PW-MT-ZERO,300,16585534704111605887,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PW-MT-OFFSET,300,16585534704111605887,NR-global-run,702000000000000000000,2340000003650486272,699659999996349513728,0.9966666666614665
primary,XNR-PW-MT-OFFSET,300,16585534704111605887,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PC,300,16585534704111605887,NR-global-run,701999983001500780688,701999983001500780688,0,0.0
primary,XNR-PC,300,16585534704111605887,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-ZERO,300,14790319751179523344,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
primary,XNR-PW-CONV-ZERO,300,14790319751179523344,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-OFFSET,300,14790319751179523344,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
primary,XNR-PW-CONV-OFFSET,300,14790319751179523344,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-MT-ZERO,300,14790319751179523344,NR-global-run,702000000000000000000,2340000000000000000,699660000000000000000,0.9966666666666667
primary,XNR-PW-MT-ZERO,300,14790319751179523344,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PW-MT-OFFSET,300,14790319751179523344,NR-global-run,702000000000000000000,2340000003650486272,699659999996349513728,0.9966666666614665
primary,XNR-PW-MT-OFFSET,300,14790319751179523344,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PC,300,14790319751179523344,NR-global-run,701999983001500780688,701999983001500780688,0,0.0
primary,XNR-PC,300,14790319751179523344,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-ZERO,300,15311360825920276038,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
primary,XNR-PW-CONV-ZERO,300,15311360825920276038,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-OFFSET,300,15311360825920276038,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
primary,XNR-PW-CONV-OFFSET,300,15311360825920276038,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-MT-ZERO,300,15311360825920276038,NR-global-run,702000000000000000000,2340000000000000000,699660000000000000000,0.9966666666666667
primary,XNR-PW-MT-ZERO,300,15311360825920276038,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PW-MT-OFFSET,300,15311360825920276038,NR-global-run,702000000000000000000,2340000003650486272,699659999996349513728,0.9966666666614665
primary,XNR-PW-MT-OFFSET,300,15311360825920276038,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PC,300,15311360825920276038,NR-global-run,701999983001500780688,701999983001500780688,0,0.0
primary,XNR-PC,300,15311360825920276038,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-ZERO,300,10419287363523441034,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
primary,XNR-PW-CONV-ZERO,300,10419287363523441034,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-OFFSET,300,10419287363523441034,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
primary,XNR-PW-CONV-OFFSET,300,10419287363523441034,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-MT-ZERO,300,10419287363523441034,NR-global-run,702000000000000000000,2340000000000000000,699660000000000000000,0.9966666666666667
primary,XNR-PW-MT-ZERO,300,10419287363523441034,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PW-MT-OFFSET,300,10419287363523441034,NR-global-run,702000000000000000000,2340000003650486272,699659999996349513728,0.9966666666614665
primary,XNR-PW-MT-OFFSET,300,10419287363523441034,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PC,300,10419287363523441034,NR-global-run,701999983001500780480,701999983001500780480,0,0.0
primary,XNR-PC,300,10419287363523441034,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-ZERO,300,9964858435511495645,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
primary,XNR-PW-CONV-ZERO,300,9964858435511495645,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-OFFSET,300,9964858435511495645,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
primary,XNR-PW-CONV-OFFSET,300,9964858435511495645,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-MT-ZERO,300,9964858435511495645,NR-global-run,702000000000000000000,2340000000000000000,699660000000000000000,0.9966666666666667
primary,XNR-PW-MT-ZERO,300,9964858435511495645,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PW-MT-OFFSET,300,9964858435511495645,NR-global-run,702000000000000000000,2340000003650486272,699659999996349513728,0.9966666666614665
primary,XNR-PW-MT-OFFSET,300,9964858435511495645,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PC,300,9964858435511495645,NR-global-run,701999983001500780688,701999983001500780688,0,0.0
primary,XNR-PC,300,9964858435511495645,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-ZERO,300,12980243426712185825,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
primary,XNR-PW-CONV-ZERO,300,12980243426712185825,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-OFFSET,300,12980243426712185825,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
primary,XNR-PW-CONV-OFFSET,300,12980243426712185825,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-MT-ZERO,300,12980243426712185825,NR-global-run,702000000000000000000,2340000000000000000,699660000000000000000,0.9966666666666667
primary,XNR-PW-MT-ZERO,300,12980243426712185825,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PW-MT-OFFSET,300,12980243426712185825,NR-global-run,702000000000000000000,2340000003650486272,699659999996349513728,0.9966666666614665
primary,XNR-PW-MT-OFFSET,300,12980243426712185825,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PC,300,12980243426712185825,NR-global-run,701999983001500781000,701999983001500781000,0,0.0
primary,XNR-PC,300,12980243426712185825,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-ZERO,300,2834549471034337693,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
primary,XNR-PW-CONV-ZERO,300,2834549471034337693,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-OFFSET,300,2834549471034337693,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
primary,XNR-PW-CONV-OFFSET,300,2834549471034337693,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-MT-ZERO,300,2834549471034337693,NR-global-run,702000000000000000000,2340000000000000000,699660000000000000000,0.9966666666666667
primary,XNR-PW-MT-ZERO,300,2834549471034337693,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PW-MT-OFFSET,300,2834549471034337693,NR-global-run,702000000000000000000,2340000003650486272,699659999996349513728,0.9966666666614665
primary,XNR-PW-MT-OFFSET,300,2834549471034337693,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PC,300,2834549471034337693,NR-global-run,701999983001500780792,701999983001500780792,0,0.0
primary,XNR-PC,300,2834549471034337693,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-ZERO,300,17638313716927524985,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
primary,XNR-PW-CONV-ZERO,300,17638313716927524985,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-OFFSET,300,17638313716927524985,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
primary,XNR-PW-CONV-OFFSET,300,17638313716927524985,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-MT-ZERO,300,17638313716927524985,NR-global-run,702000000000000000000,2340000000000000000,699660000000000000000,0.9966666666666667
primary,XNR-PW-MT-ZERO,300,17638313716927524985,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PW-MT-OFFSET,300,17638313716927524985,NR-global-run,702000000000000000000,2340000003650486272,699659999996349513728,0.9966666666614665
primary,XNR-PW-MT-OFFSET,300,17638313716927524985,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PC,300,17638313716927524985,NR-global-run,701999983001500780272,701999983001500780272,0,0.0
primary,XNR-PC,300,17638313716927524985,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-ZERO,300,4701815876319261908,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
primary,XNR-PW-CONV-ZERO,300,4701815876319261908,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-OFFSET,300,4701815876319261908,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
