tag,arm,N,seed,alpha_case,alpha,energy_J,energy_kWh,baseline_conv_offset_J,saving_vs_conv_offset
primary,XNR-PW-MT-OFFSET,300,17638313716927524985,LP0,0.0,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-OFFSET,300,17638313716927524985,LP10,0.1,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-OFFSET,300,17638313716927524985,LP25,0.25,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-OFFSET,300,17638313716927524985,LP50,0.5,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PC,300,17638313716927524985,LP0,0.0,10529999745.022512,2924.99992917292,10530000000.0,2.4214386273868627e-08
primary,XNR-PC,300,17638313716927524985,LP10,0.1,10529999770.520262,2924.999936255628,10530000000.0,2.1792947557663922e-08
primary,XNR-PC,300,17638313716927524985,LP25,0.25,10529999808.766884,2924.99994687969,10530000000.0,1.816078976091262e-08
primary,XNR-PC,300,17638313716927524985,LP50,0.5,10529999872.511257,2924.9999645864605,10530000000.0,1.2107193025912011e-08
primary,XNR-PW-CONV-ZERO,300,4701815876319261908,LP0,0.0,10530000000.0,2925.0,,
primary,XNR-PW-CONV-ZERO,300,4701815876319261908,LP10,0.1,10530000000.0,2925.0,,
primary,XNR-PW-CONV-ZERO,300,4701815876319261908,LP25,0.25,10530000000.0,2925.0,,
primary,XNR-PW-CONV-ZERO,300,4701815876319261908,LP50,0.5,10530000000.0,2925.0,,
primary,XNR-PW-CONV-OFFSET,300,4701815876319261908,LP0,0.0,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-CONV-OFFSET,300,4701815876319261908,LP10,0.1,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-CONV-OFFSET,300,4701815876319261908,LP25,0.25,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-CONV-OFFSET,300,4701815876319261908,LP50,0.5,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-ZERO,300,4701815876319261908,LP0,0.0,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-ZERO,300,4701815876319261908,LP10,0.1,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-ZERO,300,4701815876319261908,LP25,0.25,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-ZERO,300,4701815876319261908,LP50,0.5,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-OFFSET,300,4701815876319261908,LP0,0.0,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-OFFSET,300,4701815876319261908,LP10,0.1,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-OFFSET,300,4701815876319261908,LP25,0.25,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-OFFSET,300,4701815876319261908,LP50,0.5,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PC,300,4701815876319261908,LP0,0.0,10529999745.022512,2924.99992917292,10530000000.0,2.4214386273868627e-08
primary,XNR-PC,300,4701815876319261908,LP10,0.1,10529999770.520262,2924.999936255628,10530000000.0,2.1792947557663922e-08
primary,XNR-PC,300,4701815876319261908,LP25,0.25,10529999808.766884,2924.99994687969,10530000000.0,1.816078976091262e-08
primary,XNR-PC,300,4701815876319261908,LP50,0.5,10529999872.511257,2924.9999645864605,10530000000.0,1.2107193025912011e-08
primary,XNR-PW-CONV-ZERO,300,7822082833909267661,LP0,0.0,10530000000.0,2925.0,,
primary,XNR-PW-CONV-ZERO,300,7822082833909267661,LP10,0.1,10530000000.0,2925.0,,
primary,XNR-PW-CONV-ZERO,300,7822082833909267661,LP25,0.25,10530000000.0,2925.0,,
primary,XNR-PW-CONV-ZERO,300,7822082833909267661,LP50,0.5,10530000000.0,2925.0,,
primary,XNR-PW-CONV-OFFSET,300,7822082833909267661,LP0,0.0,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-CONV-OFFSET,300,7822082833909267661,LP10,0.1,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-CONV-OFFSET,300,7822082833909267661,LP25,0.25,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-CONV-OFFSET,300,7822082833909267661,LP50,0.5,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-ZERO,300,7822082833909267661,LP0,0.0,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-ZERO,300,7822082833909267661,LP10,0.1,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-ZERO,300,7822082833909267661,LP25,0.25,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-ZERO,300,7822082833909267661,LP50,0.5,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-OFFSET,300,7822082833909267661,LP0,0.0,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-OFFSET,300,7822082833909267661,LP10,0.1,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-OFFSET,300,7822082833909267661,LP25,0.25,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-OFFSET,300,7822082833909267661,LP50,0.5,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PC,300,7822082833909267661,LP0,0.0,10529999745.022512,2924.99992917292,10530000000.0,2.4214386273868627e-08
primary,XNR-PC,300,7822082833909267661,LP10,0.1,10529999770.520262,2924.999936255628,10530000000.0,2.1792947557663922e-08
primary,XNR-PC,300,7822082833909267661,LP25,0.25,10529999808.766884,2924.99994687969,10530000000.0,1.816078976091262e-08
primary,XNR-PC,300,7822082833909267661,LP50,0.5,10529999872.511257,2924.9999645864605,10530000000.0,1.2107193025912011e-08
primary,XNR-PW-CONV-ZERO,300,12102592183121031244,LP0,0.0,10530000000.0,2925.0,,
primary,XNR-PW-CONV-ZERO,300,12102592183121031244,LP10,0.1,10530000000.0,2925.0,,
primary,XNR-PW-CONV-ZERO,300,12102592183121031244,LP25,0.25,10530000000.0,2925.0,,
primary,XNR-PW-CONV-ZERO,300,12102592183121031244,LP50,0.5,10530000000.0,2925.0,,
primary,XNR-PW-CONV-OFFSET,300,12102592183121031244,LP0,0.0,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-CONV-OFFSET,300,12102592183121031244,LP10,0.1,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-CONV-OFFSET,300,12102592183121031244,LP25,0.25,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-CONV-OFFSET,300,12102592183121031244,LP50,0.5,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-ZERO,300,12102592183121031244,LP0,0.0,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-ZERO,300,12102592183121031244,LP10,0.1,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-ZERO,300,12102592183121031244,LP25,0.25,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-ZERO,300,12102592183121031244,LP50,0.5,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-OFFSET,300,12102592183121031244,LP0,0.0,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-OFFSET,300,12102592183121031244,LP10,0.1,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-OFFSET,300,12102592183121031244,LP25,0.25,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-OFFSET,300,12102592183121031244,LP50,0.5,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PC,300,12102592183121031244,LP0,0.0,10529999745.022512,2924.99992917292,10530000000.0,2.4214386273868627e-08
primary,XNR-PC,300,12102592183121031244,LP10,0.1,10529999770.520262,2924.999936255628,10530000000.0,2.1792947557663922e-08
primary,XNR-PC,300,12102592183121031244,LP25,0.25,10529999808.766884,2924.99994687969,10530000000.0,1.816078976091262e-08
primary,XNR-PC,300,12102592183121031244,LP50,0.5,10529999872.511257,2924.9999645864605,10530000000.0,1.2107193025912011e-08
primary,XNR-PW-CONV-ZERO,300,4849566379269777204,LP0,0.0,10530000000.0,2925.0,,
primary,XNR-PW-CONV-ZERO,300,4849566379269777204,LP10,0.1,10530000000.0,2925.0,,
primary,XNR-PW-CONV-ZERO,300,4849566379269777204,LP25,0.25,10530000000.0,2925.0,,
primary,XNR-PW-CONV-ZERO,300,4849566379269777204,LP50,0.5,10530000000.0,2925.0,,
primary,XNR-PW-CONV-OFFSET,300,4849566379269777204,LP0,0.0,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-CONV-OFFSET,300,4849566379269777204,LP10,0.1,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-CONV-OFFSET,300,4849566379269777204,LP25,0.25,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-CONV-OFFSET,300,4849566379269777204,LP50,0.5,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-ZERO,300,4849566379269777204,LP0,0.0,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-ZERO,300,4849566379269777204,LP10,0.1,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-ZERO,300,4849566379269777204,LP25,0.25,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-ZERO,300,4849566379269777204,LP50,0.5,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-OFFSET,300,4849566379269777204,LP0,0.0,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-OFFSET,300,4849566379269777204,LP10,0.1,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-OFFSET,300,4849566379269777204,LP25,0.25,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-OFFSET,300,4849566379269777204,LP50,0.5,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PC,300,4849566379269777204,LP0,0.0,10529999745.022512,2924.99992917292,10530000000.0,2.4214386273868627e-08
primary,XNR-PC,300,4849566379269777204,LP10,0.1,10529999770.520262,2924.999936255628,10530000000.0,2.1792947557663922e-08
primary,XNR-PC,300,4849566379269777204,LP25,0.25,10529999808.766884,2924.99994687969,10530000000.0,1.816078976091262e-08
primary,XNR-PC,300,4849566379269777204,LP50,0.5,10529999872.511257,2924.9999645864605,10530000000.0,1.2107193025912011e-08
primary,XNR-PW-CONV-ZERO,300,4171531546602603804,LP0,0.0,10530000000.0,2925.0,,
primary,XNR-PW-CONV-ZERO,300,4171531546602603804,LP10,0.1,10530000000.0,2925.0,,
primary,XNR-PW-CONV-ZERO,300,4171531546602603804,LP25,0.25,10530000000.0,2925.0,,
primary,XNR-PW-CONV-ZERO,300,4171531546602603804,LP50,0.5,10530000000.0,2925.0,,
primary,XNR-PW-CONV-OFFSET,300,4171531546602603804,LP0,0.0,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-CONV-OFFSET,300,4171531546602603804,LP10,0.1,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-CONV-OFFSET,300,4171531546602603804,LP25,0.25,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-CONV-OFFSET,300,4171531546602603804,LP50,0.5,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-ZERO,300,4171531546602603804,LP0,0.0,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-ZERO,300,4171531546602603804,LP10,0.1,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-ZERO,300,4171531546602603804,LP25,0.25,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-ZERO,300,4171531546602603804,LP50,0.5,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-OFFSET,300,4171531546602603804,LP0,0.0,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-OFFSET,300,4171531546602603804,LP10,0.1,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-OFFSET,300,4171531546602603804,LP25,0.25,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-OFFSET,300,4171531546602603804,LP50,0.5,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PC,300,4171531546602603804,LP0,0.0,10529999745.022512,2924.99992917292,10530000000.0,2.4214386273868627e-08
primary,XNR-PC,300,4171531546602603804,LP10,0.1,10529999770.520262,2924.999936255628,10530000000.0,2.1792947557663922e-08
primary,XNR-PC,300,4171531546602603804,LP25,0.25,10529999808.766884,2924.99994687969,10530000000.0,1.816078976091262e-08
primary,XNR-PC,300,4171531546602603804,LP50,0.5,10529999872.511257,2924.9999645864605,10530000000.0,1.2107193025912011e-08
primary,XNR-PW-CONV-ZERO,300,6773169848162830496,LP0,0.0,10530000000.0,2925.0,,
primary,XNR-PW-CONV-ZERO,300,6773169848162830496,LP10,0.1,10530000000.0,2925.0,,
primary,XNR-PW-CONV-ZERO,300,6773169848162830496,LP25,0.25,10530000000.0,2925.0,,
primary,XNR-PW-CONV-ZERO,300,6773169848162830496,LP50,0.5,10530000000.0,2925.0,,
primary,XNR-PW-CONV-OFFSET,300,6773169848162830496,LP0,0.0,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-CONV-OFFSET,300,6773169848162830496,LP10,0.1,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-CONV-OFFSET,300,6773169848162830496,LP25,0.25,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-CONV-OFFSET,300,6773169848162830496,LP50,0.5,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-ZERO,300,6773169848162830496,LP0,0.0,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-ZERO,300,6773169848162830496,LP10,0.1,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-ZERO,300,6773169848162830496,LP25,0.25,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-ZERO,300,6773169848162830496,LP50,0.5,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-OFFSET,300,6773169848162830496,LP0,0.0,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-OFFSET,300,6773169848162830496,LP10,0.1,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-OFFSET,300,6773169848162830496,LP25,0.25,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-OFFSET,300,6773169848162830496,LP50,0.5,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PC,300,6773169848162830496,LP0,0.0,10529999745.022512,2924.99992917292,10530000000.0,2.4214386273868627e-08
primary,XNR-PC,300,6773169848162830496,LP10,0.1,10529999770.520262,2924.999936255628,10530000000.0,2.1792947557663922e-08
primary,XNR-PC,300,6773169848162830496,LP25,0.25,10529999808.766884,2924.99994687969,10530000000.0,1.816078976091262e-08
primary,XNR-PC,300,6773169848162830496,LP50,0.5,10529999872.511257,2924.9999645864605,10530000000.0,1.2107193025912011e-08
primary,XNR-PW-CONV-ZERO,300,13259265031399199819,LP0,0.0,10530000000.0,2925.0,,
primary,XNR-PW-CONV-ZERO,300,13259265031399199819,LP10,0.1,10530000000.0,2925.0,,
primary,XNR-PW-CONV-ZERO,300,13259265031399199819,LP25,0.25,10530000000.0,2925.0,,
primary,XNR-PW-CONV-ZERO,300,13259265031399199819,LP50,0.5,10530000000.0,2925.0,,
primary,XNR-PW-CONV-OFFSET,300,13259265031399199819,LP0,0.0,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-CONV-OFFSET,300,13259265031399199819,LP10,0.1,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-CONV-OFFSET,300,13259265031399199819,LP25,0.25,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-CONV-OFFSET,300,13259265031399199819,LP50,0.5,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-ZERO,300,13259265031399199819,LP0,0.0,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-ZERO,300,13259265031399199819,LP10,0.1,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-ZERO,300,13259265031399199819,LP25,0.25,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-ZERO,300,13259265031399199819,LP50,0.5,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-OFFSET,300,13259265031399199819,LP0,0.0,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-OFFSET,300,13259265031399199819,LP10,0.1,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-OFFSET,300,13259265031399199819,LP25,0.25,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-OFFSET,300,13259265031399199819,LP50,0.5,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PC,300,13259265031399199819,LP0,0.0,10529999745.022512,2924.99992917292,10530000000.0,2.4214386273868627e-08
primary,XNR-PC,300,13259265031399199819,LP10,0.1,10529999770.520262,2924.999936255628,10530000000.0,2.1792947557663922e-08
primary,XNR-PC,300,13259265031399199819,LP25,0.25,10529999808.766884,2924.99994687969,10530000000.0,1.816078976091262e-08
primary,XNR-PC,300,13259265031399199819,LP50,0.5,10529999872.511257,2924.9999645864605,10530000000.0,1.2107193025912011e-08
primary,XNR-PW-CONV-ZERO,300,7383040523285475032,LP0,0.0,10530000000.0,2925.0,,
primary,XNR-PW-CONV-ZERO,300,7383040523285475032,LP10,0.1,10530000000.0,2925.0,,
primary,XNR-PW-CONV-ZERO,300,7383040523285475032,LP25,0.25,10530000000.0,2925.0,,
primary,XNR-PW-CONV-ZERO,300,7383040523285475032,LP50,0.5,10530000000.0,2925.0,,
primary,XNR-PW-CONV-OFFSET,300,7383040523285475032,LP0,0.0,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-CONV-OFFSET,300,7383040523285475032,LP10,0.1,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-CONV-OFFSET,300,7383040523285475032,LP25,0.25,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-CONV-OFFSET,300,7383040523285475032,LP50,0.5,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-ZERO,300,7383040523285475032,LP0,0.0,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-ZERO,300,7383040523285475032,LP10,0.1,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-ZERO,300,7383040523285475032,LP25,0.25,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-ZERO,300,7383040523285475032,LP50,0.5,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-OFFSET,300,7383040523285475032,LP0,0.0,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-OFFSET,300,7383040523285475032,LP10,0.1,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-OFFSET,300,7383040523285475032,LP25,0.25,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-OFFSET,300,7383040523285475032,LP50,0.5,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PC,300,7383040523285475032,LP0,0.0,10529999745.022512,2924.99992917292,10530000000.0,2.4214386273868627e-08
primary,XNR-PC,300,7383040523285475032,LP10,0.1,10529999770.520262,2924.999936255628,10530000000.0,2.1792947557663922e-08
primary,XNR-PC,300,7383040523285475032,LP25,0.25,10529999808.766884,2924.99994687969,10530000000.0,1.816078976091262e-08
primary,XNR-PC,300,7383040523285475032,LP50,0.5,10529999872.511257,2924.9999645864605,10530000000.0,1.2107193025912011e-08
primary,XNR-PW-CONV-ZERO,300,8469065342115915783,LP0,0.0,10530000000.0,2925.0,,
primary,XNR-PW-CONV-ZERO,300,8469065342115915783,LP10,0.1,10530000000.0,2925.0,,
primary,XNR-PW-CONV-ZERO,300,8469065342115915783,LP25,0.25,10530000000.0,2925.0,,
primary,XNR-PW-CONV-ZERO,300,8469065342115915783,LP50,0.5,10530000000.0,2925.0,,
primary,XNR-PW-CONV-OFFSET,300,8469065342115915783,LP0,0.0,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-CONV-OFFSET,300,8469065342115915783,LP10,0.1,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-CONV-OFFSET,300,8469065342115915783,LP25,0.25,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-CONV-OFFSET,300,8469065342115915783,LP50,0.5,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-ZERO,300,8469065342115915783,LP0,0.0,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-ZERO,300,8469065342115915783,LP10,0.1,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-ZERO,300,8469065342115915783,LP25,0.25,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-ZERO,300,8469065342115915783,LP50,0.5,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-OFFSET,300,8469065342115915783,LP0,0.0,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-OFFSET,300,8469065342115915783,LP10,0.1,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-OFFSET,300,8469065342115915783,LP25,0.25,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-OFFSET,300,8469065342115915783,LP50,0.5,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PC,300,8469065342115915783,LP0,0.0,10529999745.022512,2924.99992917292,10530000000.0,2.4214386273868627e-08
primary,XNR-PC,300,8469065342115915783,LP10,0.1,10529999770.520262,2924.999936255628,10530000000.0,2.1792947557663922e-08
primary,XNR-PC,300,8469065342115915783,LP25,0.25,10529999808.766884,2924.99994687969,10530000000.0,1.816078976091262e-08
primary,XNR-PC,300,8469065342115915783,LP50,0.5,10529999872.511257,2924.9999645864605,10530000000.0,1.2107193025912011e-08
primary,XNR-PW-CONV-ZERO,300,11167473384098259577,LP0,0.0,10530000000.0,2925.0,,
primary,XNR-PW-CONV-ZERO,300,11167473384098259577,LP10,0.1,10530000000.0,2925.0,,
primary,XNR-PW-CONV-ZERO,300,11167473384098259577,LP25,0.25,10530000000.0,2925.0,,
primary,XNR-PW-CONV-ZERO,300,11167473384098259577,LP50,0.5,10530000000.0,2925.0,,
primary,XNR-PW-CONV-OFFSET,300,11167473384098259577,LP0,0.0,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-CONV-OFFSET,300,11167473384098259577,LP10,0.1,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-CONV-OFFSET,300,11167473384098259577,LP25,0.25,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-CONV-OFFSET,300,11167473384098259577,LP50,0.5,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-ZERO,300,11167473384098259577,LP0,0.0,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-ZERO,300,11167473384098259577,LP10,0.1,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-ZERO,300,11167473384098259577,LP25,0.25,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-ZERO,300,11167473384098259577,LP50,0.5,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-OFFSET,300,11167473384098259577,LP0,0.0,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-OFFSET,300,11167473384098259577,LP10,0.1,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-OFFSET,300,11167473384098259577,LP25,0.25,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-OFFSET,300,11167473384098259577,LP50,0.5,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PC,300,11167473384098259577,LP0,0.0,10529999745.022512,2924.99992917292,10530000000.0,2.4214386273868627e-08
primary,XNR-PC,300,11167473384098259577,LP10,0.1,10529999770.520262,2924.999936255628,10530000000.0,2.1792947557663922e-08
primary,XNR-PC,300,11167473384098259577,LP25,0.25,10529999808.766884,2924.99994687969,10530000000.0,1.816078976091262e-08
primary,XNR-PC,300,11167473384098259577,LP50,0.5,10529999872.511257,2924.9999645864605,10530000000.0,1.2107193025912011e-08
primary,XNR-PW-CONV-ZERO,300,3927382471087979842,LP0,0.0,10530000000.0,2925.0,,
primary,XNR-PW-CONV-ZERO,300,3927382471087979842,LP10,0.1,10530000000.0,2925.0,,
primary,XNR-PW-CONV-ZERO,300,3927382471087979842,LP25,0.25,10530000000.0,2925.0,,
primary,XNR-PW-CONV-ZERO,300,3927382471087979842,LP50,0.5,10530000000.0,2925.0,,
primary,XNR-PW-CONV-OFFSET,300,3927382471087979842,LP0,0.0,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-CONV-OFFSET,300,3927382471087979842,LP10,0.1,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-CONV-OFFSET,300,3927382471087979842,LP25,0.25,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-CONV-OFFSET,300,3927382471087979842,LP50,0.5,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-ZERO,300,3927382471087979842,LP0,0.0,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-ZERO,300,3927382471087979842,LP10,0.1,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-ZERO,300,3927382471087979842,LP25,0.25,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-ZERO,300,3927382471087979842,LP50,0.5,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-OFFSET,300,3927382471087979842,LP0,0.0,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-OFFSET,300,3927382471087979842,LP10,0.1,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-OFFSET,300,3927382471087979842,LP25,0.25,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-OFFSET,300,3927382471087979842,LP50,0.5,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PC,300,3927382471087979842,LP0,0.0,10529999745.022512,2924.99992917292,10530000000.0,2.4214386273868627e-08
primary,XNR-PC,300,3927382471087979842,LP10,0.1,10529999770.520262,2924.999936255628,10530000000.0,2.1792947557663922e-08
primary,XNR-PC,300,3927382471087979842,LP25,0.25,10529999808.766884,2924.99994687969,10530000000.0,1.816078976091262e-08
primary,XNR-PC,300,3927382471087979842,LP50,0.5,10529999872.511257,2924.9999645864605,10530000000.0,1.2107193025912011e-08
primary,XNR-PW-CONV-ZERO,300,12250540210932396121,LP0,0.0,10530000000.0,2925.0,,
primary,XNR-PW-CONV-ZERO,300,12250540210932396121,LP10,0.1,10530000000.0,2925.0,,
primary,XNR-PW-CONV-ZERO,300,12250540210932396121,LP25,0.25,10530000000.0,2925.0,,
primary,XNR-PW-CONV-ZERO,300,12250540210932396121,LP50,0.5,10530000000.0,2925.0,,
primary,XNR-PW-CONV-OFFSET,300,12250540210932396121,LP0,0.0,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-CONV-OFFSET,300,12250540210932396121,LP10,0.1,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-CONV-OFFSET,300,12250540210932396121,LP25,0.25,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-CONV-OFFSET,300,12250540210932396121,LP50,0.5,10530000000.0,2925.0,10530000000.0,0.0
primary,XNR-PW-MT-ZERO,300,12250540210932396121,LP0,0.0,10530000000.0,2925.0,10530000000.0,0.0
