tag,arm,N,seed,scope,C_nonce,U_nonce,R_nonce,rho_nonce,M_ge2,m_max,O_mean,O_median,O_max
primary,XNR-PW-MT-ZERO,300,4171531546602603804,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,300,4171531546602603804,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,300,4171531546602603804,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PC,300,4171531546602603804,NR-global-run,701999983001500780688,4294967296,701999982997205813392,0.9999999999938818,0,1,0.0,0.0,0
primary,XNR-PC,300,4171531546602603804,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-ZERO,300,6773169848162830496,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-ZERO,300,6773169848162830496,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-OFFSET,300,6773169848162830496,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-OFFSET,300,6773169848162830496,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-MT-ZERO,300,6773169848162830496,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-ZERO,300,6773169848162830496,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,300,6773169848162830496,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,300,6773169848162830496,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PC,300,6773169848162830496,NR-global-run,701999983001500780584,4294967296,701999982997205813288,0.9999999999938818,0,1,0.0,0.0,0
primary,XNR-PC,300,6773169848162830496,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-ZERO,300,13259265031399199819,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-ZERO,300,13259265031399199819,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-OFFSET,300,13259265031399199819,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-OFFSET,300,13259265031399199819,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-MT-ZERO,300,13259265031399199819,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-ZERO,300,13259265031399199819,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,300,13259265031399199819,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,300,13259265031399199819,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PC,300,13259265031399199819,NR-global-run,701999983001500780688,4294967296,701999982997205813392,0.9999999999938818,0,1,0.0,0.0,0
primary,XNR-PC,300,13259265031399199819,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-ZERO,300,7383040523285475032,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-ZERO,300,7383040523285475032,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-OFFSET,300,7383040523285475032,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-OFFSET,300,7383040523285475032,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-MT-ZERO,300,7383040523285475032,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-ZERO,300,7383040523285475032,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,300,7383040523285475032,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,300,7383040523285475032,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PC,300,7383040523285475032,NR-global-run,701999983001500780792,4294967296,701999982997205813496,0.9999999999938818,0,1,0.0,0.0,0
primary,XNR-PC,300,7383040523285475032,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-ZERO,300,8469065342115915783,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-ZERO,300,8469065342115915783,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-OFFSET,300,8469065342115915783,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-OFFSET,300,8469065342115915783,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-MT-ZERO,300,8469065342115915783,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-ZERO,300,8469065342115915783,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,300,8469065342115915783,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,300,8469065342115915783,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PC,300,8469065342115915783,NR-global-run,701999983001500780688,4294967296,701999982997205813392,0.9999999999938818,0,1,0.0,0.0,0
primary,XNR-PC,300,8469065342115915783,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-ZERO,300,11167473384098259577,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-ZERO,300,11167473384098259577,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-OFFSET,300,11167473384098259577,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-OFFSET,300,11167473384098259577,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-MT-ZERO,300,11167473384098259577,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-ZERO,300,11167473384098259577,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,300,11167473384098259577,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,300,11167473384098259577,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PC,300,11167473384098259577,NR-global-run,701999983001500780688,4294967296,701999982997205813392,0.9999999999938818,0,1,0.0,0.0,0
primary,XNR-PC,300,11167473384098259577,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-ZERO,300,3927382471087979842,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-ZERO,300,3927382471087979842,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-OFFSET,300,3927382471087979842,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-OFFSET,300,3927382471087979842,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-MT-ZERO,300,3927382471087979842,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-ZERO,300,3927382471087979842,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,300,3927382471087979842,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,300,3927382471087979842,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PC,300,3927382471087979842,NR-global-run,701999983001500780272,4294967296,701999982997205812976,0.9999999999938818,0,1,0.0,0.0,0
primary,XNR-PC,300,3927382471087979842,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-ZERO,300,12250540210932396121,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-ZERO,300,12250540210932396121,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-OFFSET,300,12250540210932396121,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-OFFSET,300,12250540210932396121,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-MT-ZERO,300,12250540210932396121,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-ZERO,300,12250540210932396121,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,300,12250540210932396121,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,300,12250540210932396121,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PC,300,12250540210932396121,NR-global-run,701999983001500780792,4294967296,701999982997205813496,0.9999999999938818,0,1,0.0,0.0,0
primary,XNR-PC,300,12250540210932396121,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-ZERO,300,12687317089305426264,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-ZERO,300,12687317089305426264,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-OFFSET,300,12687317089305426264,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-OFFSET,300,12687317089305426264,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-MT-ZERO,300,12687317089305426264,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-ZERO,300,12687317089305426264,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,300,12687317089305426264,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,300,12687317089305426264,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PC,300,12687317089305426264,NR-global-run,701999983001500780688,4294967296,701999982997205813392,0.9999999999938818,0,1,0.0,0.0,0
primary,XNR-PC,300,12687317089305426264,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-ZERO,300,3068354826123602611,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-ZERO,300,3068354826123602611,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-OFFSET,300,3068354826123602611,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-OFFSET,300,3068354826123602611,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-MT-ZERO,300,3068354826123602611,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-ZERO,300,3068354826123602611,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,300,3068354826123602611,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,300,3068354826123602611,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PC,300,3068354826123602611,NR-global-run,701999983001500780792,4294967296,701999982997205813496,0.9999999999938818,0,1,0.0,0.0,0
primary,XNR-PC,300,3068354826123602611,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-ZERO,300,6452565723836495873,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-ZERO,300,6452565723836495873,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-OFFSET,300,6452565723836495873,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-OFFSET,300,6452565723836495873,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-MT-ZERO,300,6452565723836495873,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-ZERO,300,6452565723836495873,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,300,6452565723836495873,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,300,6452565723836495873,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PC,300,6452565723836495873,NR-global-run,701999983001500780272,4294967296,701999982997205812976,0.9999999999938818,0,1,0.0,0.0,0
primary,XNR-PC,300,6452565723836495873,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-ZERO,300,12576523555926126553,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-ZERO,300,12576523555926126553,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-OFFSET,300,12576523555926126553,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-OFFSET,300,12576523555926126553,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-MT-ZERO,300,12576523555926126553,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-ZERO,300,12576523555926126553,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,300,12576523555926126553,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,300,12576523555926126553,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PC,300,12576523555926126553,NR-global-run,701999983001500780688,4294967296,701999982997205813392,0.9999999999938818,0,1,0.0,0.0,0
primary,XNR-PC,300,12576523555926126553,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-ZERO,300,7616672725889129548,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-ZERO,300,7616672725889129548,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-OFFSET,300,7616672725889129548,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-OFFSET,300,7616672725889129548,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-MT-ZERO,300,7616672725889129548,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-ZERO,300,7616672725889129548,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,300,7616672725889129548,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,300,7616672725889129548,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PC,300,7616672725889129548,NR-global-run,701999983001500780584,4294967296,701999982997205813288,0.9999999999938818,0,1,0.0,0.0,0
primary,XNR-PC,300,7616672725889129548,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-ZERO,400,18231826143518580289,NR-global-run,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-ZERO,400,18231826143518580289,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-OFFSET,400,18231826143518580289,NR-global-run,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-OFFSET,400,18231826143518580289,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-MT-ZERO,400,18231826143518580289,NR-global-run,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-ZERO,400,18231826143518580289,NR-template-epoch,1717986918400,4294967296,1713691951104,0.9975,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,400,18231826143518580289,NR-global-run,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,400,18231826143518580289,NR-template-epoch,1717986918400,4294967296,1713691951104,0.9975,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PC,400,18231826143518580289,NR-global-run,935999933749442023792,4294967296,935999933745147056496,0.9999999999954113,0,1,0.0,0.0,0
primary,XNR-PC,400,18231826143518580289,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-ZERO,400,8906286495562900921,NR-global-run,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-ZERO,400,8906286495562900921,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-OFFSET,400,8906286495562900921,NR-global-run,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-OFFSET,400,8906286495562900921,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-MT-ZERO,400,8906286495562900921,NR-global-run,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-ZERO,400,8906286495562900921,NR-template-epoch,1717986918400,4294967296,1713691951104,0.9975,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,400,8906286495562900921,NR-global-run,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,400,8906286495562900921,NR-template-epoch,1717986918400,4294967296,1713691951104,0.9975,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PC,400,8906286495562900921,NR-global-run,935999933749442024400,4294967296,935999933745147057104,0.9999999999954113,0,1,0.0,0.0,0
primary,XNR-PC,400,8906286495562900921,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-ZERO,400,8770642015975544875,NR-global-run,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-ZERO,400,8770642015975544875,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-OFFSET,400,8770642015975544875,NR-global-run,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-OFFSET,400,8770642015975544875,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-MT-ZERO,400,8770642015975544875,NR-global-run,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-ZERO,400,8770642015975544875,NR-template-epoch,1717986918400,4294967296,1713691951104,0.9975,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,400,8770642015975544875,NR-global-run,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,400,8770642015975544875,NR-template-epoch,1717986918400,4294967296,1713691951104,0.9975,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PC,400,8770642015975544875,NR-global-run,935999933749442024400,4294967296,935999933745147057104,0.9999999999954113,0,1,0.0,0.0,0
primary,XNR-PC,400,8770642015975544875,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-ZERO,400,9576473659758073777,NR-global-run,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-ZERO,400,9576473659758073777,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-OFFSET,400,9576473659758073777,NR-global-run,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-OFFSET,400,9576473659758073777,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-MT-ZERO,400,9576473659758073777,NR-global-run,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-ZERO,400,9576473659758073777,NR-template-epoch,1717986918400,4294967296,1713691951104,0.9975,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,400,9576473659758073777,NR-global-run,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,400,9576473659758073777,NR-template-epoch,1717986918400,4294967296,1713691951104,0.9975,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PC,400,9576473659758073777,NR-global-run,935999933749442022880,4294967296,935999933745147055584,0.9999999999954113,0,1,0.0,0.0,0
primary,XNR-PC,400,9576473659758073777,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-ZERO,400,16363268894485278985,NR-global-run,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-ZERO,400,16363268894485278985,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-OFFSET,400,16363268894485278985,NR-global-run,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-OFFSET,400,16363268894485278985,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-MT-ZERO,400,16363268894485278985,NR-global-run,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-ZERO,400,16363268894485278985,NR-template-epoch,1717986918400,4294967296,1713691951104,0.9975,4294967296,400,4294967296.0,4294967296.0,4294967296
